dataset_set,mass_GeV,sigma_mass_res_GeV,sigma_mass_res_min_GeV,cls_alpha,eps2_obs,p0_analytic,Z_analytic,eps2_lo2,eps2_lo1,eps2_med,eps2_hi1,eps2_hi2,eps2_mean,ul_eps2_obs,toy_eps2_uls_q02,toy_eps2_uls_q16,toy_eps2_uls_q50,toy_eps2_uls_q84,toy_eps2_uls_q97,toy_eps2_uls_mean,p_strong,p_weak,p_two,meta,cls_statistic,cls_calibration,combined_mode,global_method,bands_refit_gp_on_toy,bands_train_exclude_nsigma,bands_refit_restarts,bands_refit_optimize,mass_MeV,eps2_obs_raw,observed_source,expected_band_source,dimuon_threshold_GeV,dimuon_threshold_MeV,N_eff_dimuon,BR_ee_minimal,eps2_obs_ee_channel,eps2_obs_dimuon,ul_eps2_obs_ee_channel,ul_eps2_obs_dimuon,eps2_lo2_ee_channel,eps2_lo2_dimuon,eps2_lo1_ee_channel,eps2_lo1_dimuon,eps2_med_ee_channel,eps2_med_dimuon,eps2_hi1_ee_channel,eps2_hi1_dimuon,eps2_hi2_ee_channel,eps2_hi2_dimuon,eps2_mean_ee_channel,eps2_mean_dimuon,toy_eps2_uls_q02_ee_channel,toy_eps2_uls_q02_dimuon,toy_eps2_uls_q16_ee_channel,toy_eps2_uls_q16_dimuon,toy_eps2_uls_q50_ee_channel,toy_eps2_uls_q50_dimuon,toy_eps2_uls_q84_ee_channel,toy_eps2_uls_q84_dimuon,toy_eps2_uls_q97_ee_channel,toy_eps2_uls_q97_dimuon,toy_eps2_uls_mean_ee_channel,toy_eps2_uls_mean_dimuon
2016+2021,0.126,0.00423944869632,0.0030383515,0.1,9.528702813347624e-06,0.3578625215164417,0.3641780684166212,5.368553656575937e-06,6.305990055616705e-06,8.358072703836627e-06,1.2011293484617726e-05,1.638894711989128e-05,9.06249406789686e-06,9.528702813347624e-06,5.368553656575937e-06,6.305990055616705e-06,8.358072703836627e-06,1.2011293484617726e-05,1.638894711989128e-05,9.06249406789686e-06,0.6409,0.3591,0.7182,"[{'key': '2016', 'sigma': 0.00544054589264, 'dens': 12582222.22222221}, {'key': '2021', 'sigma': 0.0030383515000000005, 'dens': 77842447.05882356}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,126.0,9.5286954865211e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,9.528702813347624e-06,9.528702813347624e-06,9.528702813347624e-06,9.528702813347624e-06,5.368553656575937e-06,5.368553656575937e-06,6.305990055616705e-06,6.305990055616705e-06,8.358072703836627e-06,8.358072703836627e-06,1.2011293484617726e-05,1.2011293484617726e-05,1.638894711989128e-05,1.638894711989128e-05,9.06249406789686e-06,9.06249406789686e-06,5.368553656575937e-06,5.368553656575937e-06,6.305990055616705e-06,6.305990055616705e-06,8.358072703836627e-06,8.358072703836627e-06,1.2011293484617726e-05,1.2011293484617726e-05,1.638894711989128e-05,1.638894711989128e-05,9.06249406789686e-06,9.06249406789686e-06
2016+2021,0.127,0.004274761291745,0.003058702875,0.1,8.269687202783886e-06,0.5,0.0,5.448643160053657e-06,6.377762623135742e-06,8.442017073340308e-06,1.2199963139538614e-05,1.6783997889872078e-05,9.199221766760085e-06,8.269687202783886e-06,5.448643160053657e-06,6.377762623135742e-06,8.442017073340308e-06,1.2199963139538614e-05,1.6783997889872078e-05,9.199221766760085e-06,0.4753,0.5247,0.9506,"[{'key': '2016', 'sigma': 0.00549081970849, 'dens': 11936270.27027026}, {'key': '2021', 'sigma': 0.0030587028750000004, 'dens': 75538070.58823532}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,127.0,8.269684699612846e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,8.269687202783886e-06,8.269687202783886e-06,8.269687202783886e-06,8.269687202783886e-06,5.448643160053657e-06,5.448643160053657e-06,6.377762623135742e-06,6.377762623135742e-06,8.442017073340308e-06,8.442017073340308e-06,1.2199963139538614e-05,1.2199963139538614e-05,1.6783997889872078e-05,1.6783997889872078e-05,9.199221766760085e-06,9.199221766760085e-06,5.448643160053657e-06,5.448643160053657e-06,6.377762623135742e-06,6.377762623135742e-06,8.442017073340308e-06,8.442017073340308e-06,1.2199963139538614e-05,1.2199963139538614e-05,1.6783997889872078e-05,1.6783997889872078e-05,9.199221766760085e-06,9.199221766760085e-06
2016+2021,0.128,0.00431014428192,0.003079226,0.1,7.518661086679082e-06,0.5,0.0,5.418325075395578e-06,6.357443340024551e-06,8.40706994951812e-06,1.2196751805037808e-05,1.689097986144067e-05,9.186452022073068e-06,7.518661086679082e-06,5.418325075395578e-06,6.357443340024551e-06,8.40706994951812e-06,1.2196751805037808e-05,1.689097986144067e-05,9.186452022073068e-06,0.3704,0.6297,0.7408,"[{'key': '2016', 'sigma': 0.005541062563840002, 'dens': 11298000.000000007}, {'key': '2021', 'sigma': 0.003079226, 'dens': 74417505.88235298}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,128.0,7.518666065060775e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,7.518661086679082e-06,7.518661086679082e-06,7.518661086679082e-06,7.518661086679082e-06,5.418325075395578e-06,5.418325075395578e-06,6.357443340024551e-06,6.357443340024551e-06,8.40706994951812e-06,8.40706994951812e-06,1.2196751805037808e-05,1.2196751805037808e-05,1.689097986144067e-05,1.689097986144067e-05,9.186452022073068e-06,9.186452022073068e-06,5.418325075395578e-06,5.418325075395578e-06,6.357443340024551e-06,6.357443340024551e-06,8.40706994951812e-06,8.40706994951812e-06,1.2196751805037808e-05,1.2196751805037808e-05,1.689097986144067e-05,1.689097986144067e-05,9.186452022073068e-06,9.186452022073068e-06
2016+2021,0.129,0.004345591138545,0.003099920875,0.1,7.387795789207751e-06,0.5,0.0,5.571547744987331e-06,6.502881305851186e-06,8.565689637194299e-06,1.23130859739605e-05,1.6868997895606725e-05,9.334812552242526e-06,7.387795789207751e-06,5.571547744987331e-06,6.502881305851186e-06,8.565689637194299e-06,1.23130859739605e-05,1.6868997895606725e-05,9.334812552242526e-06,0.3208,0.6792,0.6416,"[{'key': '2016', 'sigma': 0.00559126140209, 'dens': 10685351.351351358}, {'key': '2021', 'sigma': 0.0030999208750000003, 'dens': 72150305.88235298}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,129.0,7.387795788947207e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,7.387795789207751e-06,7.387795789207751e-06,7.387795789207751e-06,7.387795789207751e-06,5.571547744987331e-06,5.571547744987331e-06,6.502881305851186e-06,6.502881305851186e-06,8.565689637194299e-06,8.565689637194299e-06,1.23130859739605e-05,1.23130859739605e-05,1.6868997895606725e-05,1.6868997895606725e-05,9.334812552242526e-06,9.334812552242526e-06,5.571547744987331e-06,5.571547744987331e-06,6.502881305851186e-06,6.502881305851186e-06,8.565689637194299e-06,8.565689637194299e-06,1.23130859739605e-05,1.23130859739605e-05,1.6868997895606725e-05,1.6868997895606725e-05,9.334812552242526e-06,9.334812552242526e-06
2016+2021,0.13,0.0043810952,0.0031207875,0.1,7.347028439757904e-06,0.499975650495596,6.103515625e-05,5.514694517858665e-06,6.507941227576827e-06,8.587835074760714e-06,1.249066999363404e-05,1.698310352418182e-05,9.38982044890012e-06,7.347028439757904e-06,5.514694517858665e-06,6.507941227576827e-06,8.587835074760714e-06,1.249066999363404e-05,1.698310352418182e-05,9.38982044890012e-06,0.3103,0.6897,0.6206,"[{'key': '2016', 'sigma': 0.0056414029, 'dens': 10146842.105263164}, {'key': '2021', 'sigma': 0.0031207875000000005, 'dens': 70532533.33333345}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,130.0,7.347023364747888e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,7.347028439757904e-06,7.347028439757904e-06,7.347028439757904e-06,7.347028439757904e-06,5.514694517858665e-06,5.514694517858665e-06,6.507941227576827e-06,6.507941227576827e-06,8.587835074760714e-06,8.587835074760714e-06,1.249066999363404e-05,1.249066999363404e-05,1.698310352418182e-05,1.698310352418182e-05,9.38982044890012e-06,9.38982044890012e-06,5.514694517858665e-06,5.514694517858665e-06,6.507941227576827e-06,6.507941227576827e-06,8.587835074760714e-06,8.587835074760714e-06,1.249066999363404e-05,1.249066999363404e-05,1.698310352418182e-05,1.698310352418182e-05,9.38982044890012e-06,9.38982044890012e-06
2016+2021,0.131,0.004416649671345,0.003141825875,0.1,7.053460187011116e-06,0.5,0.0,5.6290353703683535e-06,6.601526781557872e-06,8.69837129627139e-06,1.252052828768786e-05,1.7309687103846415e-05,9.487795648764902e-06,7.053460187011116e-06,5.6290353703683535e-06,6.601526781557872e-06,8.69837129627139e-06,1.252052828768786e-05,1.7309687103846415e-05,9.487795648764902e-06,0.2394,0.7606,0.4788,"[{'key': '2016', 'sigma': 0.005691473467690002, 'dens': 9594157.894736847}, {'key': '2021', 'sigma': 0.0031418258750000004, 'dens': 68850258.82352926}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,131.0,7.053460187108062e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,7.053460187011116e-06,7.053460187011116e-06,7.053460187011116e-06,7.053460187011116e-06,5.6290353703683535e-06,5.6290353703683535e-06,6.601526781557872e-06,6.601526781557872e-06,8.69837129627139e-06,8.69837129627139e-06,1.252052828768786e-05,1.252052828768786e-05,1.7309687103846415e-05,1.7309687103846415e-05,9.487795648764902e-06,9.487795648764902e-06,5.6290353703683535e-06,5.6290353703683535e-06,6.601526781557872e-06,6.601526781557872e-06,8.69837129627139e-06,8.69837129627139e-06,1.252052828768786e-05,1.252052828768786e-05,1.7309687103846415e-05,1.7309687103846415e-05,9.487795648764902e-06,9.487795648764902e-06
2016+2021,0.132,0.00445224762432,0.003163036,0.1,6.941313044186302e-06,0.5,0.0,5.665586190944533e-06,6.650048005941267e-06,8.750322511886477e-06,1.2649571631666717e-05,1.739929710346407e-05,9.552980662558363e-06,6.941313044186302e-06,5.665586190944533e-06,6.650048005941267e-06,8.750322511886477e-06,1.2649571631666717e-05,1.739929710346407e-05,9.552980662558363e-06,0.2139,0.7861,0.4278,"[{'key': '2016', 'sigma': 0.00574145924864, 'dens': 9068684.210526321}, {'key': '2021', 'sigma': 0.003163036, 'dens': 67274577.77777772}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,132.0,6.941307829057998e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,6.941313044186302e-06,6.941313044186302e-06,6.941313044186302e-06,6.941313044186302e-06,5.665586190944533e-06,5.665586190944533e-06,6.650048005941267e-06,6.650048005941267e-06,8.750322511886477e-06,8.750322511886477e-06,1.2649571631666717e-05,1.2649571631666717e-05,1.739929710346407e-05,1.739929710346407e-05,9.552980662558363e-06,9.552980662558363e-06,5.665586190944533e-06,5.665586190944533e-06,6.650048005941267e-06,6.650048005941267e-06,8.750322511886477e-06,8.750322511886477e-06,1.2649571631666717e-05,1.2649571631666717e-05,1.739929710346407e-05,1.739929710346407e-05,9.552980662558363e-06,9.552980662558363e-06
2016+2021,0.133,0.004487881997345,0.003184417875,0.1,6.758323054961628e-06,0.5,0.0,5.730487922210723e-06,6.737921100673344e-06,8.94137303866854e-06,1.2898738356387186e-05,1.7692550461695847e-05,9.723348839571985e-06,6.758323054961628e-06,5.730487922210723e-06,6.737921100673344e-06,8.94137303866854e-06,1.2898738356387186e-05,1.7692550461695847e-05,9.723348839571985e-06,0.1773,0.8227,0.3546,"[{'key': '2016', 'sigma': 0.00579134611969, 'dens': 8581526.315789467}, {'key': '2021', 'sigma': 0.0031844178750000006, 'dens': 65239822.22222233}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,133.0,6.832792164294801e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,6.758323054961628e-06,6.758323054961628e-06,6.758323054961628e-06,6.758323054961628e-06,5.730487922210723e-06,5.730487922210723e-06,6.737921100673344e-06,6.737921100673344e-06,8.94137303866854e-06,8.94137303866854e-06,1.2898738356387186e-05,1.2898738356387186e-05,1.7692550461695847e-05,1.7692550461695847e-05,9.723348839571985e-06,9.723348839571985e-06,5.730487922210723e-06,5.730487922210723e-06,6.737921100673344e-06,6.737921100673344e-06,8.94137303866854e-06,8.94137303866854e-06,1.2898738356387186e-05,1.2898738356387186e-05,1.7692550461695847e-05,1.7692550461695847e-05,9.723348839571985e-06,9.723348839571985e-06
2016+2021,0.134,0.00452354559552,0.0032059715,0.1,6.608687391294967e-06,0.5,0.0,5.752408385102403e-06,6.711142079519572e-06,8.932446229369373e-06,1.280406220604226e-05,1.7758519627166272e-05,9.70339193038729e-06,6.608687391294967e-06,5.752408385102403e-06,6.711142079519572e-06,8.932446229369373e-06,1.280406220604226e-05,1.7758519627166272e-05,9.70339193038729e-06,0.1436,0.8564,0.2872,"[{'key': '2016', 'sigma': 0.005841119691040001, 'dens': 8145076.923076928}, {'key': '2021', 'sigma': 0.0032059715000000008, 'dens': 64258044.44444439}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,134.0,6.608682117163528e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,6.608687391294967e-06,6.608687391294967e-06,6.608687391294967e-06,6.608687391294967e-06,5.752408385102403e-06,5.752408385102403e-06,6.711142079519572e-06,6.711142079519572e-06,8.932446229369373e-06,8.932446229369373e-06,1.280406220604226e-05,1.280406220604226e-05,1.7758519627166272e-05,1.7758519627166272e-05,9.70339193038729e-06,9.70339193038729e-06,5.752408385102403e-06,5.752408385102403e-06,6.711142079519572e-06,6.711142079519572e-06,8.932446229369373e-06,8.932446229369373e-06,1.280406220604226e-05,1.280406220604226e-05,1.7758519627166272e-05,1.7758519627166272e-05,9.70339193038729e-06,9.70339193038729e-06
2016+2021,0.135,0.004559231090625,0.003227696875,0.1,6.641043816523751e-06,0.5,0.0,5.866742430057323e-06,6.851086228865921e-06,9.025492614035634e-06,1.3031856254025551e-05,1.8013096313718694e-05,9.852777283705956e-06,6.641043816523751e-06,5.866742430057323e-06,6.851086228865921e-06,9.025492614035634e-06,1.3031856254025551e-05,1.8013096313718694e-05,9.852777283705956e-06,0.1231,0.8769,0.2462,"[{'key': '2016', 'sigma': 0.005890765306250001, 'dens': 7713538.4615384545}, {'key': '2021', 'sigma': 0.0032276968750000004, 'dens': 62269155.5555555}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,135.0,6.641038406651989e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,6.641043816523751e-06,6.641043816523751e-06,6.641043816523751e-06,6.641043816523751e-06,5.866742430057323e-06,5.866742430057323e-06,6.851086228865921e-06,6.851086228865921e-06,9.025492614035634e-06,9.025492614035634e-06,1.3031856254025551e-05,1.3031856254025551e-05,1.8013096313718694e-05,1.8013096313718694e-05,9.852777283705956e-06,9.852777283705956e-06,5.866742430057323e-06,5.866742430057323e-06,6.851086228865921e-06,6.851086228865921e-06,9.025492614035634e-06,9.025492614035634e-06,1.3031856254025551e-05,1.3031856254025551e-05,1.8013096313718694e-05,1.8013096313718694e-05,9.852777283705956e-06,9.852777283705956e-06
2016+2021,0.136,0.00459493102112,0.003249594,0.1,1.2450805766876476e-05,0.5,0.0,5.864611407988506e-06,6.87328490045731e-06,9.097929778263913e-06,1.3193580661304498e-05,1.8117034947741027e-05,9.931917619717453e-06,1.2450805766876476e-05,5.864611407988506e-06,6.87328490045731e-06,9.097929778263913e-06,1.3193580661304498e-05,1.8117034947741027e-05,9.931917619717453e-06,0.3529,0.6471,0.7058,"[{'key': '2016', 'sigma': 0.00594026804224, 'dens': 7307179.487179491}, {'key': '2021', 'sigma': 0.003249594, 'dens': 60369955.5555555}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,136.0,1.2450805766876476e-05,lower of observed scan and combined-band table,log_linear_neighbors_same_dataset_set,0.211316749,211.316749,1.0,1.0,1.2450805766876476e-05,1.2450805766876476e-05,1.2450805766876476e-05,1.2450805766876476e-05,5.864611407988506e-06,5.864611407988506e-06,6.87328490045731e-06,6.87328490045731e-06,9.097929778263913e-06,9.097929778263913e-06,1.3193580661304498e-05,1.3193580661304498e-05,1.8117034947741027e-05,1.8117034947741027e-05,9.931917619717453e-06,9.931917619717453e-06,5.864611407988506e-06,5.864611407988506e-06,6.87328490045731e-06,6.87328490045731e-06,9.097929778263913e-06,9.097929778263913e-06,1.3193580661304498e-05,1.3193580661304498e-05,1.8117034947741027e-05,1.8117034947741027e-05,9.931917619717453e-06,9.931917619717453e-06
2016+2021,0.137,0.004630637792145,0.003271662875,0.1,7.244576465970057e-06,0.5,0.0,5.862481159987251e-06,6.895555499478021e-06,9.170948311619158e-06,1.3357312056951044e-05,1.8221573325386285e-05,1.001169363363008e-05,7.244576465970057e-06,5.862481159987251e-06,6.895555499478021e-06,9.170948311619158e-06,1.3357312056951044e-05,1.8221573325386285e-05,1.001169363363008e-05,0.2202,0.7798,0.4404,"[{'key': '2016', 'sigma': 0.00598961270929, 'dens': 6926750.000000004}, {'key': '2021', 'sigma': 0.0032716628750000007, 'dens': 59438222.22222217}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,137.0,7.24457375237205e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,7.244576465970057e-06,7.244576465970057e-06,7.244576465970057e-06,7.244576465970057e-06,5.862481159987251e-06,5.862481159987251e-06,6.895555499478021e-06,6.895555499478021e-06,9.170948311619158e-06,9.170948311619158e-06,1.3357312056951044e-05,1.3357312056951044e-05,1.8221573325386285e-05,1.8221573325386285e-05,1.001169363363008e-05,1.001169363363008e-05,5.862481159987251e-06,5.862481159987251e-06,6.895555499478021e-06,6.895555499478021e-06,9.170948311619158e-06,9.170948311619158e-06,1.3357312056951044e-05,1.3357312056951044e-05,1.8221573325386285e-05,1.8221573325386285e-05,1.001169363363008e-05,1.001169363363008e-05
2016+2021,0.138,0.00466634367552,0.0032939035,0.1,8.475707549989692e-06,0.5,0.0,5.973549436388094e-06,7.015190637718812e-06,9.239616974228416e-06,1.3477751916541488e-05,1.853797397718343e-05,1.0131573819988663e-05,8.475707549989692e-06,5.973549436388094e-06,7.015190637718812e-06,9.239616974228416e-06,1.3477751916541488e-05,1.853797397718343e-05,1.0131573819988663e-05,0.3998,0.6002,0.7996,"[{'key': '2016', 'sigma': 0.006038783851040003, 'dens': 6555800.000000004}, {'key': '2021', 'sigma': 0.0032939035000000005, 'dens': 57592800.00000009}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,138.0,8.47571029816889e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,8.475707549989692e-06,8.475707549989692e-06,8.475707549989692e-06,8.475707549989692e-06,5.973549436388094e-06,5.973549436388094e-06,7.015190637718812e-06,7.015190637718812e-06,9.239616974228416e-06,9.239616974228416e-06,1.3477751916541488e-05,1.3477751916541488e-05,1.853797397718343e-05,1.853797397718343e-05,1.0131573819988663e-05,1.0131573819988663e-05,5.973549436388094e-06,5.973549436388094e-06,7.015190637718812e-06,7.015190637718812e-06,9.239616974228416e-06,9.239616974228416e-06,1.3477751916541488e-05,1.3477751916541488e-05,1.853797397718343e-05,1.853797397718343e-05,1.0131573819988663e-05,1.0131573819988663e-05
2016+2021,0.139,0.004702040809745,0.003316315875,0.1,1.0451271998361148e-05,0.3825186288475897,0.2988725953266628,6.053951505077663e-06,7.087449105095682e-06,9.394707323916584e-06,1.3495933289881084e-05,1.8758998822946e-05,1.023240500677148e-05,1.0451271998361148e-05,6.053951505077663e-06,7.087449105095682e-06,9.394707323916584e-06,1.3495933289881084e-05,1.8758998822946e-05,1.023240500677148e-05,0.6145,0.3855,0.771,"[{'key': '2016', 'sigma': 0.006087765744490002, 'dens': 6201549.999999994}, {'key': '2021', 'sigma': 0.0033163158750000006, 'dens': 56252800.000000015}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,139.0,1.0451271998023883e-05,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.0451271998361148e-05,1.0451271998361148e-05,1.0451271998361148e-05,1.0451271998361148e-05,6.053951505077663e-06,6.053951505077663e-06,7.087449105095682e-06,7.087449105095682e-06,9.394707323916584e-06,9.394707323916584e-06,1.3495933289881084e-05,1.3495933289881084e-05,1.8758998822946e-05,1.8758998822946e-05,1.023240500677148e-05,1.023240500677148e-05,6.053951505077663e-06,6.053951505077663e-06,7.087449105095682e-06,7.087449105095682e-06,9.394707323916584e-06,9.394707323916584e-06,1.3495933289881084e-05,1.3495933289881084e-05,1.8758998822946e-05,1.8758998822946e-05,1.023240500677148e-05,1.023240500677148e-05
2016+2021,0.14,0.0047377212,0.0033389,0.1,1.2054276454442524e-05,0.2545450655047258,0.6602551115375108,6.075502802214327e-06,7.127027736219019e-06,9.433807932654114e-06,1.3705298584449735e-05,1.890718183113586e-05,1.0313650103745562e-05,1.2054276454442524e-05,6.075502802214327e-06,7.127027736219019e-06,9.433807932654114e-06,1.3705298584449735e-05,1.890718183113586e-05,1.0313650103745562e-05,0.7442,0.2558,0.5116,"[{'key': '2016', 'sigma': 0.006136542400000002, 'dens': 5891219.512195117}, {'key': '2021', 'sigma': 0.0033389000000000005, 'dens': 54920799.99999995}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,140.0,1.2054276437842852e-05,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.2054276454442524e-05,1.2054276454442524e-05,1.2054276454442524e-05,1.2054276454442524e-05,6.075502802214327e-06,6.075502802214327e-06,7.127027736219019e-06,7.127027736219019e-06,9.433807932654114e-06,9.433807932654114e-06,1.3705298584449735e-05,1.3705298584449735e-05,1.890718183113586e-05,1.890718183113586e-05,1.0313650103745562e-05,1.0313650103745562e-05,6.075502802214327e-06,6.075502802214327e-06,7.127027736219019e-06,7.127027736219019e-06,9.433807932654114e-06,9.433807932654114e-06,1.3705298584449735e-05,1.3705298584449735e-05,1.890718183113586e-05,1.890718183113586e-05,1.0313650103745562e-05,1.0313650103745562e-05
2016+2021,0.141,0.0047733767181449,0.003361655875,0.1,1.3388751113815052e-05,0.1809821279744202,0.9116286107362768,6.1766702328277774e-06,7.244654492478857e-06,9.577196475376352e-06,1.392906514862882e-05,1.8975849883763453e-05,1.0448956990524791e-05,1.3388751113815052e-05,6.1766702328277774e-06,7.244654492478857e-06,9.577196475376352e-06,1.392906514862882e-05,1.8975849883763453e-05,1.0448956990524791e-05,0.8132,0.1868,0.3736,"[{'key': '2016', 'sigma': 0.006185097561289999, 'dens': 5580878.048780491}, {'key': '2021', 'sigma': 0.003361655875, 'dens': 53623663.15789475}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,141.0,1.3388751117199648e-05,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.3388751113815052e-05,1.3388751113815052e-05,1.3388751113815052e-05,1.3388751113815052e-05,6.1766702328277774e-06,6.1766702328277774e-06,7.244654492478857e-06,7.244654492478857e-06,9.577196475376352e-06,9.577196475376352e-06,1.392906514862882e-05,1.392906514862882e-05,1.8975849883763453e-05,1.8975849883763453e-05,1.0448956990524791e-05,1.0448956990524791e-05,6.1766702328277774e-06,6.1766702328277774e-06,7.244654492478857e-06,7.244654492478857e-06,9.577196475376352e-06,9.577196475376352e-06,1.392906514862882e-05,1.392906514862882e-05,1.8975849883763453e-05,1.8975849883763453e-05,1.0448956990524791e-05,1.0448956990524791e-05
2016+2021,0.142,0.00480899910272,0.0033845835,0.1,1.4425255558659458e-05,0.1350862098112621,1.1026655796940688,6.2292959202881405e-06,7.333174822851319e-06,9.635577009611512e-06,1.394358327177794e-05,1.905200395992981e-05,1.051211905403589e-05,1.4425255558659458e-05,6.2292959202881405e-06,7.333174822851319e-06,9.635577009611512e-06,1.394358327177794e-05,1.905200395992981e-05,1.051211905403589e-05,0.8621,0.1379,0.2758,"[{'key': '2016', 'sigma': 0.0062334147054399994, 'dens': 5279463.414634149}, {'key': '2021', 'sigma': 0.0033845835, 'dens': 51950989.47368422}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,142.0,1.442525554872403e-05,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.4425255558659458e-05,1.4425255558659458e-05,1.4425255558659458e-05,1.4425255558659458e-05,6.2292959202881405e-06,6.2292959202881405e-06,7.333174822851319e-06,7.333174822851319e-06,9.635577009611512e-06,9.635577009611512e-06,1.394358327177794e-05,1.394358327177794e-05,1.905200395992981e-05,1.905200395992981e-05,1.051211905403589e-05,1.051211905403589e-05,6.2292959202881405e-06,6.2292959202881405e-06,7.333174822851319e-06,7.333174822851319e-06,9.635577009611512e-06,9.635577009611512e-06,1.394358327177794e-05,1.394358327177794e-05,1.905200395992981e-05,1.905200395992981e-05,1.051211905403589e-05,1.051211905403589e-05
2016+2021,0.143,0.004844579958945,0.003407682875,0.1,1.4502029430701944e-05,0.1317106414974497,1.1183412328228557,6.181696138074202e-06,7.266735741551255e-06,9.628383391193104e-06,1.3954713723002115e-05,1.9548225957585565e-05,1.0520273978470867e-05,1.4502029430701944e-05,6.181696138074202e-06,7.266735741551255e-06,9.628383391193104e-06,1.3954713723002115e-05,1.9548225957585565e-05,1.0520273978470867e-05,0.8666,0.1334,0.2668,"[{'key': '2016', 'sigma': 0.006281477042890001, 'dens': 5007428.57142858}, {'key': '2021', 'sigma': 0.003407682875, 'dens': 51100800.000000015}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,143.0,1.4502029381076462e-05,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.4502029430701944e-05,1.4502029430701944e-05,1.4502029430701944e-05,1.4502029430701944e-05,6.181696138074202e-06,6.181696138074202e-06,7.266735741551255e-06,7.266735741551255e-06,9.628383391193104e-06,9.628383391193104e-06,1.3954713723002115e-05,1.3954713723002115e-05,1.9548225957585565e-05,1.9548225957585565e-05,1.0520273978470867e-05,1.0520273978470867e-05,6.181696138074202e-06,6.181696138074202e-06,7.266735741551255e-06,7.266735741551255e-06,9.628383391193104e-06,9.628383391193104e-06,1.3954713723002115e-05,1.3954713723002115e-05,1.9548225957585565e-05,1.9548225957585565e-05,1.0520273978470867e-05,1.0520273978470867e-05
