method,mass_MeV,asimov_r,response_sd,toy_r_mean,toy_r_sd,z_mean,z_sd,z_skew,z_excess_kurtosis,normality_KS,normality_p,normality_holm_p
profiled,113,1.7799868449013276,0.981891642454025,1.800964631693461,0.9909096948261863,0.021364665799277083,1.0091843661583906,0.03739302357182346,0.18357506553213554,0.021663976679110214,0.7273820378450259,1.0
profiled,114,1.718950225399829,0.9793785980663733,1.7227297531541348,0.9826760716234417,0.003859107970878705,1.0033669038343076,0.00023367944642644224,0.1970318276248859,0.017296669780999918,0.9206693446364601,1.0
profiled,115,1.8440326235553866,0.9781457541829489,1.8319229996755475,0.9737314754867452,-0.012380183452265195,0.9954870951723438,-0.006359529460911937,0.15697014210880145,0.013836464641687973,0.9895585000718357,1.0
profiled,116,1.2956747905401187,0.9735138891911749,1.2715612051835694,0.9649429079186925,-0.02476963669884919,0.9911958305190659,0.025828730013557663,0.08392594556171895,0.024404287046899786,0.5820836882468777,1.0
profiled,117,0.606096736033202,0.9747157444764343,0.5740522704026331,0.9625153649627909,-0.032875703313668674,0.9874831410256979,0.012415014527616303,0.08961392679205948,0.02474077382609452,0.5644802513817733,1.0
profiled,118,1.233537308307623,0.9714596394665871,1.1977142361307305,0.9581739025806678,-0.03687551260139064,0.9863239435318031,0.010875627912214237,0.11331221803925917,0.0316915899372785,0.26211851893850435,1.0
profiled,119,0.1821936161504985,0.981106445530097,0.13761151795482393,0.9806168446921306,-0.045440633275614276,0.999500970725249,-0.008526354831397385,0.16274339826519002,0.030482353935416207,0.304508773429486,1.0
profiled,120,0.1515320096359686,0.9833339404933368,0.10774895392638498,0.9957269269510234,-0.04452511390750712,1.0126030292938621,-0.019902492201518563,0.11787801246801832,0.03395878479743786,0.1945838158819888,1.0
profiled,121,0.007501494079863962,0.9865780775852365,-0.03214655279035651,1.0129069813912466,-0.04018743956612499,1.0266870959371537,-0.025503037512649002,0.05362008376886562,0.02552123666677719,0.5243257507026746,1.0
profiled,122,0.023494857334440778,0.9876747874626242,-0.009891692506137112,1.0260935342184914,-0.03380318123372294,1.0388981750304334,-0.05253117362595092,-0.05838632249974207,0.027629696304160005,0.4224376346265335,1.0
profiled,123,0.04741244038787722,0.9881389017614957,0.019303892340177976,1.031070951776234,-0.028445948234192428,1.0434473837010223,-0.07177506917553053,-0.11735391438594167,0.034426055809298556,0.1825063393353954,1.0
profiled,124,0.08190305173988575,0.9881706091812448,0.06201017511136317,1.0281581172393908,-0.020131014263827345,1.0404661985355725,-0.0854911220487398,-0.13827465458920907,0.028984465672713677,0.3633381972980797,1.0
profiled,125,0.0991328836224305,0.9876763216425455,0.08775778431806254,1.0203509670200681,-0.011517031496159298,1.0330823415136483,-0.09179413907481278,-0.1283799047443308,0.022843589767956946,0.6649822897211239,1.0
profiled,126,0.22066542016543148,0.9867534542005962,0.21965033157916475,1.0089177204725577,-0.0010287155134299476,1.022461807635543,-0.0627063610786637,-0.08630244860698211,0.022348413096724695,0.6913302513452526,1.0
profiled,127,-0.45836536168756964,0.9788536376158639,-0.4531404695514806,0.9869472787623913,0.005337766480405593,1.0082684896244967,-0.031112407022307817,-0.036285758363387544,0.01778799823827737,0.9039923860637789,1.0
profiled,128,-1.0623547614354822,0.9769031572367042,-1.0526736385619395,0.9670574616017517,0.009910012882881042,0.9899215233751497,0.0035746501410006057,-0.10614773912967079,0.016550641067472838,0.9427259302747744,1.0
profiled,129,-1.1335106119845286,0.9794208597466024,-1.1198535930575817,0.9502580863511408,0.013943973921976915,0.9702244718342975,0.0010716424654974698,-0.12585042421603054,0.020794928245795596,0.7719697116258013,1.0
profiled,130,-0.9314994209570662,0.9827922161784409,-0.9214344639855169,0.9358072046017409,0.010241185070315864,0.9521923242744028,-0.008571762817053262,-0.13215905436352804,0.024984323380819795,0.5518396663420184,1.0
profiled,131,-1.3204559275289494,0.981734838348292,-1.3119549081987498,0.9300757869286935,0.008659180664813885,0.9473798327188718,-0.010094717513150593,-0.07232170227718404,0.02176604444906212,0.7220456711630274,1.0
profiled,132,-1.3987988154680806,0.9815947926143039,-1.3985765795062683,0.9310605142172098,0.00022640295515457255,0.9485181881797632,-0.020152270155836954,0.021705716300082223,0.024811695823610314,0.5607899580188247,1.0
profiled,133,-1.5691317324857295,0.9809563128813555,-1.575810223362277,0.9409573099881489,-0.006808143022119783,0.9592244808785441,-0.024514708420147503,0.06267592708987291,0.03418331645773287,0.1887050390748397,1.0
profiled,134,-1.5636640437667608,0.979624104450086,-1.5794074425353475,0.9563101105190711,-0.016070856869558527,0.9762010817974899,0.011829796575056268,0.04960255447144668,0.02014726729769245,0.8038528482254175,1.0
profiled,135,-1.4644199256296646,0.9766717951933154,-1.492942715105523,0.9664681213126116,-0.029204067954284412,0.9895526072003706,0.041523947475576334,0.015359158331575085,0.02002124633390681,0.8098860588458001,1.0
profiled,136,-1.3584523842779024,0.9725247114333765,-1.3967110199907962,0.9789233346678681,-0.039339499822586034,1.0065793939827614,0.0372678162417293,-0.03948088096719671,0.031031705664662845,0.28468762173108586,1.0
profiled,137,-1.3718622712541655,0.9691948748275789,-1.4163478571171282,0.9885314846187017,-0.04589952652285398,1.0199512092906629,0.04498048147850439,-0.1123895549029541,0.028826879611991096,0.3699307986926713,1.0
profiled,138,-1.0149164329307254,0.9645557301645055,-1.0644348650695756,0.9903212934510768,-0.05133807263827532,1.0267123635066444,0.022947762660896147,-0.1493198353817733,0.03420675475539553,0.18809943599639356,1.0
profiled,139,-1.1493337472739684,0.9623724939749912,-1.2031224313832154,0.9911106431514978,-0.05589175131874106,1.0298617732285824,0.014913880403092602,-0.17849341286848208,0.03896019957865354,0.09356668901992737,1.0
profiled,140,-1.2629585656109137,0.9615748114756444,-1.316161728584164,0.9877578422454872,-0.05532919783080004,1.027229322625103,0.015669001649765996,-0.14326788078783137,0.034723569411837185,0.17512784072949772,1.0
profiled,141,-0.375730945354972,0.9684360150682176,-0.42425721150532014,0.9915262319685837,-0.050107870210640476,1.023842790376543,-0.017463622904953378,-0.25016677926079334,0.03219358585115856,0.24584590594091948,1.0
profiled,142,-0.3745683271848842,0.9706122857297629,-0.41742778528153235,0.9894964173020977,-0.04415713537401177,1.019455895881368,-0.005886676489599322,-0.29058719444402614,0.033834144497881524,0.19790802460627566,1.0
profiled,143,-0.313923001657971,0.9740547567343956,-0.35382917971778477,0.981420461586265,-0.04096913216008797,1.0075619001918983,0.0017503629094903664,-0.301548738575538,0.03463375492309695,0.17733010545784056,1.0
profiled,144,-0.8156113195847714,0.9616708723757014,-0.8479260976087976,0.9546611837494059,-0.033602741803124475,0.9927109275869208,0.010678698145611539,-0.14131676770679924,0.03630780895823038,0.13972147707597804,1.0
profiled,145,-0.2312389657896182,0.9812246224225475,-0.25047040559274797,0.97895322447474,-0.019599426434743616,0.997685139675562,0.015566110398423524,-0.13417352191095944,0.026041429222322388,0.498204569446303,1.0
profiled,146,-0.1932484865576056,0.9844308034360023,-0.20636764473848346,0.9789006471737501,-0.013326643310111245,0.9943823819379177,0.025930144503734764,0.028217703487483536,0.025404783335867265,0.5302486702595699,1.0
profiled,147,-0.1313933040547723,0.9875613216208522,-0.13508627507134194,0.980463844585369,-0.003739485271161165,0.9928131277723247,0.011177674159251774,0.16354652204390918,0.014429888274102756,0.9834549150559765,1.0
profiled,148,-0.15928704873467536,0.9886204903386341,-0.1505692109429425,0.9805183474022013,0.008818184406380958,0.9918045974005074,-0.003726193953498337,0.2164415708909706,0.019734819133649717,0.8233627829528722,1.0
profiled,149,-0.22662018116377924,0.9772029446637432,-0.20596634353987897,0.9626293420598779,0.021135668631255794,0.9850864114936941,0.01032050044490056,0.23141836439142827,0.023652832221483178,0.6218387343039271,1.0
profiled,150,-0.09813537455132718,0.9806803063814936,-0.06483784182818067,0.9672602148184472,0.03395350401804993,0.9863155286430051,0.013538709657819756,0.20254442306869835,0.03285433038480812,0.22558754983244267,1.0
profiled,151,0.3163425005781198,0.981463444046279,0.3605075928698009,0.9750020846865897,0.04499922290493236,0.9934166072115217,0.022897801213174838,0.17742867608829815,0.04210015909247977,0.05611178602951694,1.0
profiled,152,0.5358632847923938,0.9837890214593449,0.5878368129813062,0.9835887428379235,0.05282995343027446,0.999796421166477,0.04270272319026125,0.14301980878833698,0.041016884884580496,0.06723734629254119,1.0
profiled,153,0.5665125288260885,0.9864640794033759,0.623873128235096,0.9918058731678415,0.05814768181290485,1.0054150920200728,0.07275722907180684,0.1880312911185329,0.045694798791725943,0.029766387077423184,1.0
profiled,154,0.49621898121061436,0.988298796468534,0.5558170083012137,1.000606852929035,0.060303652401034614,1.0124537806830092,0.11600456812380555,0.23467088323804042,0.04971911994995093,0.013765055770041909,1.0
profiled,155,0.5980230500073374,0.9883386234425815,0.6600766951975688,1.0057134579735942,0.06278581421222441,1.0175798396611202,0.13007364633449117,0.2734109205937356,0.04539534317538141,0.031442873404233684,1.0
profiled,156,0.6904860538618881,0.9870658894840247,0.7526642852508314,1.0105829019142856,0.06299298967918567,1.0238251698096408,0.10967418996378488,0.2892610806419671,0.04438891760299246,0.03770097470091349,1.0
profiled,157,0.9445411565455378,0.98600775280879,1.0061404929692737,1.01445770952609,0.06247348081012639,1.0288536846046656,0.07182490001762855,0.21018543453606364,0.0347743795294691,0.1738915467875225,1.0
profiled,158,0.9835219852848063,0.9826353085501242,1.0421802471653745,1.011098684106429,0.05969484443533608,1.028966367591963,0.03103055559548652,0.13411161870286215,0.031124940359544828,0.28141699838682255,1.0
profiled,159,1.0719322914259706,0.9792572780513233,1.1271222581111302,1.0073432909378297,0.056359005873293115,1.0286809335156502,0.0029253916740497607,0.110494221103564,0.027025776081426645,0.45047848608494123,1.0
profiled,160,1.0079314661647274,0.9726679662728231,1.0509704887272173,1.0017864252740813,0.044248421922859944,1.0299366896113968,-0.008160755400704168,0.02102609883587281,0.02420371843578706,0.5926428612571821,1.0
profiled,161,1.082958742687296,0.9676367005336787,1.1164474740382653,0.9969052069704137,0.034608785851652016,1.0302474125057397,0.004755389629072248,0.014118738061702718,0.021839487224315723,0.7181958674212707,1.0
profiled,162,1.035822014939806,0.9610822458489051,1.055898766168018,0.9876386312871683,0.020889732710105875,1.0276317511357278,0.03784160937156054,-0.01093599623661623,0.021269949486681816,0.7478067880755833,1.0
