scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,top_branch_replicates,study_id,scenario_label,source_family,truth_model,truth_function_tag,mass_MeV,n_attempts,optimizer_gate_status,optimizer_trigger_reasons,accepted,sigmaA_ref,sigmaA_ref_mode,reference_top_branch_replicates,eps2_hat_signed,eps2_injected,eps2_sigma,A_up_wald90,eps2_up_wald90,A_up_wald90_over_sigmaA_ref,A_up_wald90_minus_injected_over_sigmaA_ref,p0_wald_local,upper_limit_diagnostic,nominal_Z_residual,pull_identity_residual,refit_ls_over_hi,refit_ls_over_lo,refit_upper_boundary,refit_lower_boundary,refit_constant_lower_boundary,refit_constant_upper_boundary,analysis_partition,gp_support_mode,gp_support_low_GeV,gp_support_high_GeV,declared_result_commit,declared_integration_commit,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256,support,cohort
2016_full,11,0.044,2.0,30401.689191390087,injected_refit,0,2105217978,12,True,False,,2253.9669899555943,0.1960880819040017,33.057047137905805,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,15190.198979478218,15200.844595695044,9019.816891281933,0.5937918853773805,-1.4076097573833504,-82264222.7606199,34,860192410.8153611,1136221322.060114,0,,682,35,647,0.031,0.21,0.00025,0,694.0,354914.0,603fb2bb8e86b2b0e3250a0a6b34eb9e904a46787ac9f466734408293f3d5fc0,False,False,False,False,True,-0.0124959418367774,-1.0869534907408744e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,15200.844595695044,matched_refit_bonly_multistart_v1,3,7.938433046589775e-06,2.675683742342377e-05,1.3369049396059964e-05,31172.952315767856,2.7435633983040667e-05,2.050738175732432,0.0507381757324322,0.2763256585543878,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.4062081146226195,0.0,0.3831856040744091,5.109141387658788,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,388690491.0,2.0,2253.922195284082,0.1958043304095202,33.04278864982277,30647.0,29841.0,806.0,b4b4f5688f229a713ba3688c13d721dc4368627f008d0828dc0280ae0daaa2ed,031_210,initial_0_24
2016_full,11,0.044,5.0,76004.22297847521,injected_refit,0,3280939575,12,True,False,,2254.0482039840977,0.1964835008293864,33.09440660917697,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,15184.388830391426,15200.844595695044,53587.87494424897,3.5291426966749753,-1.476275949240717,-82806419.36245494,34,860192410.8153611,1136221322.060114,0,,682,35,647,0.031,0.21,0.00025,0,694.0,354914.0,aecd937b7f8f623ef48d93882f53dd4735cc538e5ae75ad439e1e046d22bb716,False,False,False,False,True,-0.0100574416896596,-8.785303431827177e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,15200.844595695044,matched_refit_bonly_multistart_v1,3,4.7163236513716654e-05,6.689209355855941e-05,1.336393582445733e-05,73049.25592676982,6.42913968506789e-05,4.8056050745665635,-0.1943949254334361,0.0002084541313387,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.4708573033250247,0.0,0.3839583121263965,5.119444161685287,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1882586711.0,2.0,2253.922195284082,0.1958043304095202,33.04278864982277,76064.0,74010.0,2054.0,cf03a850e2b39a0e4981beba9128109b75cf9934d2957f31800d8c6493de79c1,031_210,initial_0_24
2016_full,11,0.049,0.0,0.0,reference_bonly,0,1048299668,12,True,False,,2228.2167369741687,0.1904588726752003,33.090422393990416,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,16903.899700214286,16889.765307887075,26982.89633759392,1.5962527473617147,1.5962527473617147,-128886750.60467376,38,1181778069.1079028,1738387770.6221,0,,678,53,625,0.031,0.21,0.00025,0,694.0,354914.0,2feb3606848101dc1fd1af1773530660f2941b1f588462fbc346a72ef46e9d76,False,False,False,False,True,-0.0201880412610902,-1.4718211721064864e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,3,pass_replicated_initial3,,True,16903.899700214286,matched_refit_bonly_multistart_v1,3,1.5521793695049875e-05,0.0,9.723894740794828e-06,49189.06828652804,2.829579747269231e-05,2.909924287228496,2.909924287228496,0.0552161876384163,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.5962527473617147,0.0,0.380474507716758,5.07299343622344,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,031_210,initial_0_24
2016_full,11,0.049,2.0,33807.79940042857,injected_refit,0,1404136475,12,True,False,,2227.995055123963,0.1904005966121696,33.06913002686592,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,16944.675242561472,16903.899700214286,61445.33586460187,3.626232724145935,1.6310455094915952,-129304597.05490837,38,1181778069.1079028,1738387770.6221,0,,678,53,625,0.031,0.21,0.00025,0,694.0,354914.0,511c90120ac8a3c030a25a0a41a1cb6b6bc220dd7cbe6f10bda593945e7aae9d,False,False,False,False,True,-0.0195685182139773,-1.4216999760486872e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,16903.899700214286,matched_refit_bonly_multistart_v1,3,3.53461620606161e-05,1.9447789481589656e-05,9.74735069408458e-06,83162.19934628182,4.783869327182471e-05,4.919704968743254,2.919704968743254,0.0001437930949447,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.6262327241459351,0.0,0.3803580912112844,5.0714412161504585,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1186776506.0,0.0,2228.2167369741687,0.1904588726752003,33.090422393990416,33894.0,33171.0,723.0,6a59fe71651be5a1d35891838f3218cdfbab2624e448abe6c46852da9c842337,031_210,initial_0_24
2016_full,11,0.049,5.0,84519.49850107143,injected_refit,0,3404912920,12,True,False,,2227.650267948267,0.1902737089503974,33.03208664515548,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,17015.75363299889,16903.899700214286,112194.17452625486,6.593547188452184,1.6264149459424204,-129927709.72249515,38,1181778069.1079028,1738387770.6221,0,,678,53,625,0.031,0.21,0.00025,0,694.0,354914.0,aabcfcf0de309b3cb76933edebe349f97b82709edf59278675f3dd71be584d71,False,False,False,False,True,-0.0208485385620098,-1.5048602325564796e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,16903.899700214286,matched_refit_bonly_multistart_v1,3,6.453921065384911e-05,4.861947370397414e-05,9.788238228867445e-06,134000.7402106226,7.708334266679123e-05,7.9272086670582835,2.9272086670582835,2.147200863798996e-11,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.5935471884521837,0.0,0.3801046111818692,5.068061482424922,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1176516852.0,0.0,2228.2167369741687,0.1904588726752003,33.090422393990416,84552.0,82627.0,1925.0,70e69a299ff563d49b617ab435cba733b81ab1d56c8cfbd1c0f9cb8d354d8121,031_210,initial_0_24
2016_full,11,0.054,0.0,0.0,reference_bonly,0,2724135395,12,True,False,,2214.375821088873,0.1898771262940577,33.428696638385865,1e-08,1e+18,0.0369279419260544,0.4923725590140595,0.134841778634272,1.0,17398.17180855822,17420.994997976304,-43984.25542031065,-2.5280963945116715,-2.5280963945116715,-157521066.67688468,40,1351837776.6438136,2191457184.7199655,0,,676,72,604,0.031,0.21,0.00025,0,694.0,354914.0,59e4dce7c9b0ac1ea1d9f541fef26bee2221d9dae63eae7796777f59170fecd7,False,False,False,False,True,-0.03633644905809,-3.3740296827346953e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,3,pass_replicated_initial3,,True,17398.17180855822,matched_refit_bonly_multistart_v1,3,-2.0070780176310477e-05,0.0,7.939088169218073e-06,17185.588856405346,7.84208287354763e-06,0.987781305157114,0.987781305157114,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.5280963945116715,0.0,0.3856371010485901,5.1418280139812005,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,031_210,initial_0_24
2016_full,11,0.054,2.0,34796.34361711644,injected_refit,0,3932839655,12,True,False,,2214.4330061598653,0.189679534304915,33.46230691269816,1e-08,1e+18,0.0369279419260544,0.4923725590140595,0.134841778634272,1.0,17470.040418655375,17398.17180855822,-11115.185692304787,-0.636242700413872,-2.628015059449698,-157948338.91973796,40,1351837776.6438136,2191457184.7199655,0,,676,72,604,0.031,0.21,0.00025,0,694.0,354967.0,5f78813cebf6237c8eb1f1483c662235b10781461146aad620ac1cddb2975bf9,False,False,False,False,True,-0.0410746491923014,-3.7841580876505976e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,17398.17180855822,matched_refit_bonly_multistart_v1,3,-5.072052408692227e-06,1.5878176338436145e-05,7.971883065051886e-06,23633.652841914503,1.078444653479941e-05,1.3583986353260995,-0.6416013646739006,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.636242700413872,0.0,0.3852357951969026,5.136477269292034,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1520472768.0,0.0,2214.375821088873,0.1898771262940577,33.428696638385865,34489.0,33558.0,931.0,da5be59c8b85e30bc58296e2aeb8e1a42213faa82277378243c8a4fe5e9624db,031_210,initial_0_24
2016_full,11,0.054,5.0,86990.85904279111,injected_refit,0,4121175227,12,True,False,,2214.635978443546,0.1894104403399404,33.506980710873655,1e-08,1e+18,0.0369279419260544,0.4923725590140595,0.134841778634272,1.0,17571.132874035335,17398.17180855822,41092.25986754118,2.3386232499705666,-2.6121593584369154,-158597206.1983599,40,1351837776.6438136,2191457184.7199655,0,,676,72,604,0.031,0.21,0.00025,0,694.0,355041.0,6d4c9b51863be0bdfcb8adc507b515ff672c84b77286381e9223f67a0e0487d9,False,False,False,False,True,-0.0415844100006884,-3.7898081496693816e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,17398.17180855822,matched_refit_bonly_multistart_v1,3,1.8751112343904698e-05,3.969544084609037e-05,8.018013309386491e-06,63707.809356025246,2.907098062432195e-05,3.661753088602514,-1.3382469113974866,0.0096774702192044,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.6613767500294334,0.0,0.3846892700909676,5.129190267879568,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2158868540.0,0.0,2214.375821088873,0.1898771262940577,33.428696638385865,86854.0,84504.0,2350.0,92e7389cbac762be3d03923fe11083ea04189302624b3bb9a6e141f27b7fdc34,031_210,initial_0_24
2016_full,11,0.059,0.0,0.0,reference_bonly,1,3167208267,12,True,False,,2186.5840576490464,0.1865702713709298,33.519418961032194,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,17948.195096040905,17910.24470244616,61455.9950889523,3.4240766138378196,3.4240766138378196,-181357045.69468135,44,1408180731.9313767,2494164313.3937654,0,,672,90,582,0.031,0.21,0.00025,0,694.0,347208.0,0d1c2035f7f125ff61ddb946740169070c937996656dc1295cebfe856e39d1e7,False,False,False,False,True,-0.0382504429936448,-3.5137341169894777e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,3,pass_replicated_initial3,,True,17948.195096040905,matched_refit_bonly_multistart_v1,3,2.463991436287139e-05,0.0,7.1960756553440986e-06,84460.687414697,3.3863321258001976e-05,4.705803952026781,4.705803952026781,0.0003084461337053,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.4240766138378196,0.0,0.3834684935818128,5.112913247757504,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,031_210,initial_0_24
2016_full,11,0.059,2.0,35896.39019208181,injected_refit,0,3178640485,12,True,False,,2186.3075187034274,0.1867385371901598,33.493738411776285,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,17929.894431229925,17948.195096040905,96180.29314367016,5.36424202119926,3.3622006634119987,-181804379.38596785,44,1408180731.9313767,2494164313.3937654,0,,672,90,582,0.031,0.21,0.00025,0,694.0,347297.0,486496f7b199080357418a1895a9fd97ef35db97d8f9c35151250d4218f3f68b,False,False,False,False,True,-0.0278127747756135,-2.565496844094088e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,1,pass_single_untriggered,,True,17948.195096040905,matched_refit_bonly_multistart_v1,3,3.856213186403879e-05,1.4392151310688195e-05,7.188738261928314e-06,119158.3778561444,4.7774870811942493e-05,6.639017306115025,4.639017306115026,4.0644924494417644e-08,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.36424202119926,0.0,0.3838143398934856,5.1175245319131415,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3666230485.0,1.0,2186.5840576490464,0.1865702713709298,33.519418961032194,35864.0,35021.0,843.0,c0d207ba9d4c5bace0be36cd7483624d69a65a2713b4ae4f650b829e2f6c2225,031_210,initial_0_24
2016_full,11,0.059,5.0,89740.97548020452,injected_refit,2,883363665,12,True,False,,2186.190791560808,0.1869848670100849,33.450203202250975,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,17905.095243174495,17948.195096040905,147760.3959584409,8.252421668338673,3.2403860292423547,-182472489.02603996,44,1408180731.9313767,2494164313.3937654,0,,672,90,582,0.031,0.21,0.00025,0,694.0,347451.0,7ff2df4876636cab264f574e6ab3af3790ca2054f090268242b98163a81fa4cf,False,False,False,False,True,-0.0362555150851787,-3.363859407047384e-08,2,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,3,pass_trigger_replicated_after3,reference_relative_length,True,17948.195096040905,matched_refit_bonly_multistart_v1,3,5.924244652405676e-05,3.598037827672049e-05,7.178795377282641e-06,170706.6988171556,6.844244298599478e-05,9.51107885242516,4.511078852425158,7.76083172513546e-17,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.2524216683386733,0.0,0.384320635587204,5.124275141162719,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1361268960.0,1.0,2186.5840576490464,0.1865702713709298,33.519418961032194,89459.0,87311.0,2148.0,68db4fb35198dec1ae2e7cf449a3ccefdd32880d3ddd9ca5f2eaf1344436b76b,031_210,initial_0_24
2016_full,12,0.044,0.0,0.0,reference_bonly,1,1654226732,12,True,False,,2247.1244960146764,0.1888441521769784,32.82585475896544,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,16481.74888811263,16499.196746049463,-15695.79908217959,-0.952313931533085,-0.952313931533085,-81919805.39646722,34,860222960.5301845,1136261674.9357364,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",682,35,647,0.031,0.21,0.00025,0,680.0,355083.0,f5b77b5b7fcc424cc482590ced6bc324baa9ec6e0ce5a295751f167c82f7e927,False,False,False,False,True,-0.0092922327954573,-6.830200143319878e-09,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_replicated_initial3,,True,16481.74888811263,matched_refit_bonly_multistart_v1,3,-1.3813542627024974e-05,0.0,1.4505240519570271e-05,20726.55934160701,1.8241008914411588e-05,1.2575461185770114,1.2575461185770114,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-0.952313931533085,0.0,0.3690298758864975,4.920398345153299,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,031_210,initial_0_24
2016_full,12,0.044,2.0,32963.49777622526,injected_refit,0,2265751803,12,True,False,,2247.304894193199,0.1893624364265659,32.872806245768274,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,16421.805551174293,16481.74888811263,14568.544643777002,0.8871463371294902,-1.1201541191755782,-82313109.0987813,34,860222960.5301845,1136261674.9357364,0,,682,35,647,0.031,0.21,0.00025,0,680.0,355083.0,d3ad580e43c80067b723d7e9b06b66c616aed1518a2cde022dadfc862bfb2ede,False,False,False,False,True,-0.0104267679906534,-7.737677172167216e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,16481.74888811263,matched_refit_bonly_multistart_v1,3,1.282146970643972e-05,2.9010481039140543e-05,1.4452485649578088e-05,37505.08876357825,3.300743973935355e-05,2.275552735221478,0.275552735221478,0.1875000597235283,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.11285366287051,0.0,0.3700426812611641,4.933902416815521,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2372581940.0,1.0,2247.1244960146764,0.1888441521769784,32.82585475896544,32922.0,32058.0,864.0,8eb8e22f8f48a2c5ca347c4350f11872a6c6a1e15eb1ed915368720b1885e15e,031_210,initial_0_24
2016_full,12,0.044,5.0,82408.74444056315,injected_refit,0,2774305378,12,True,False,,2247.756181674192,0.1899423902566827,32.941635393390634,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,16375.639326884097,16481.74888811263,62396.142407900115,3.8103026796311745,-1.2220959214586569,-82900650.95831515,34,860222960.5301845,1136261674.9357364,0,,682,35,647,0.031,0.21,0.00025,0,680.0,355083.0,8b45be4a7dec95fb58f1f70263f27aa3d3e2063c7633bc133fd6d195c6984d11,False,False,False,False,True,-0.0101884825397858,-7.629699747262021e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,16481.74888811263,matched_refit_bonly_multistart_v1,3,5.4913532493674095e-05,7.252620259785137e-05,1.4411855726639952e-05,83383.01619407992,7.338363867530409e-05,5.059112158553723,0.0591121585537229,6.939837770083879e-05,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.1896973203688257,0.0,0.3711759982714113,4.949013310285484,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1420327398.0,1.0,2247.1244960146764,0.1888441521769784,32.82585475896544,82170.0,79924.0,2246.0,46f22c340ed6954da1ba59f8ae6ac75e3836c36d7b56b4c0226ef591d618c8f1,031_210,initial_0_24
2016_full,12,0.049,0.0,0.0,reference_bonly,1,1962977397,12,True,False,,2218.761994958407,0.1876318757319019,32.85872994839351,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,17551.793298514967,17534.18354316527,26604.905545141388,1.515794146652376,1.515794146652376,-128883290.84789786,38,1181452549.4516191,1737908933.3476803,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",678,53,625,0.031,0.21,0.00025,0,680.0,355083.0,f70efa86f63c8865eec8d0c31c987203db744264f63c937fc0269bb257ff0909,False,False,False,False,True,-0.018128555152797,-1.2130702019646258e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,3,pass_replicated_initial3,,True,17551.793298514967,matched_refit_bonly_multistart_v1,3,1.5308572868598573e-05,0.0,1.0099374576955244e-05,49762.350979835974,2.8633462907622148e-05,2.8351718900453493,2.8351718900453493,0.0647857063018644,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.515794146652376,0.0,0.3748270928433511,4.997694571244682,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,031_210,initial_0_24
2016_full,12,0.049,2.0,35103.586597029935,injected_refit,0,2933078288,12,True,False,,2218.5226106426885,0.187540848672502,32.840420817080584,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,17604.89643071551,17551.793298514967,61151.81823544402,3.473568758334277,1.479601526821105,-129313578.14261466,38,1181452549.4516191,1737908933.3476803,0,,678,53,625,0.031,0.21,0.00025,0,680.0,355083.0,915865e4db3ce6c9522f7ffcb5286ca4fa8ddd7551470e8336eb088baf7e26c5,False,False,False,False,True,-0.0208528462278518,-1.3887302099496412e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,17551.793298514967,matched_refit_bonly_multistart_v1,3,3.518700955040789e-05,2.0198749153910485e-05,1.012993033921734e-05,83715.97703537934,4.8170520001942704e-05,4.769653767655892,2.7696537676558917,0.0002567928767839,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.473568758334277,0.0,0.3746452505635581,4.995270007514107,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1039435216.0,1.0,2218.761994958407,0.1876318757319019,32.85872994839351,34940.0,34163.0,777.0,a9b13add6ecbcc78b8d2cd8a31e5a2af769fe6e8c0e5e5d5c1c4ed5c9c9a8325,031_210,initial_0_24
