dataset,mass_GeV,mass_MeV,method_family,path_id,start_label,best_prior_label,start_constant,start_length,postpolish_constant,postpolish_length,optimizer_objective,optimizer_lml_explicit_negative_objective,fixed_lml,optimizer_lml_minus_fixed_lml,gradient_constant_log,gradient_length_log,gradient_infinity,setup_warnings,stage_success_all,stage_warning_count,exact_warning_count,warning_free_all,no_stage_or_exact_error,coordinates_finite,coordinates_interior,objective_fixed_lml_closure_pass,gradient_pass,path_eligible,exact_warnings,exact_error,length_lower,length_upper,stage1_success,stage1_status,stage1_message,stage1_warning_count,stage1_warnings,stage1_error,stage1_nit,stage1_nfev,stage1_njev,stage1_objective,stage1_theta_constant,stage1_theta_length,stage2_success,stage2_status,stage2_message,stage2_warning_count,stage2_warnings,stage2_error,stage2_nit,stage2_nfev,stage2_njev,stage2_objective,stage2_theta_constant,stage2_theta_length
2016,0.04,40,direct_lbfgsb,direct_lbfgsb__lattice_c1000_f0p1,lattice_c1000_f0p1,v4p9p11_seed_6043,999.9999999999998,0.05085153390888017,91.61993812586584,0.39836444833496387,-2355.97493569572,2355.97493569572,2355.97493569572,0.0,5.257571580942303e-07,5.02498573287429e-06,5.02498573287429e-06,,True,0,0,True,True,True,True,True,True,True,,,0.03924733606075068,0.5232978141433423,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,11,22,22,-2355.97493569572,4.517648913124007,-0.9203879933604906,,,,,,,,,,,,
2016,0.04,40,direct_lbfgsb,direct_lbfgsb__lattice_c1000_f0p5,lattice_c1000_f0p5,v4p9p11_seed_6043,999.9999999999998,0.14331100854972728,91.5974443076811,0.39840294865912634,-2355.974933875967,2355.974933875967,2355.974933875967,0.0,0.0035116722428661555,-0.0356695179017885,0.0356695179017885,,True,0,0,True,True,True,True,True,False,False,,,0.03924733606075068,0.5232978141433423,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,12,53,53,-2355.974933875967,4.5174033707196894,-0.9202913520462559,,,,,,,,,,,,
2016,0.04,40,direct_lbfgsb,direct_lbfgsb__lattice_c1000_f0p9,lattice_c1000_f0p9,v4p9p11_seed_6043,999.9999999999998,0.40388251037504025,91.5921088132597,0.39835676184233315,-2355.974934757355,2355.974934757355,2355.974934757355,0.0,0.000996451637763227,-0.0013748688471349564,0.0013748688471349564,,True,0,0,True,True,True,True,True,True,True,,,0.03924733606075068,0.5232978141433423,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,8,39,39,-2355.974934757355,4.517345119642245,-0.9204072886736635,,,,,,,,,,,,
2016,0.04,40,direct_lbfgsb,direct_lbfgsb__lattice_c100_f0p1,lattice_c100_f0p1,v4p9p11_seed_6043,100.00000000000004,0.05085153390888017,91.63043128920584,0.39837347626603425,-2355.974935919994,2355.974935919994,2355.974935919994,0.0,-3.2648481645000847e-06,-0.0042207067504239715,0.0042207067504239715,,True,0,0,True,True,True,True,True,True,True,,,0.03924733606075068,0.5232978141433423,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,15,75,75,-2355.974935919994,4.517763435821942,-0.9203653311254142,,,,,,,,,,,,
2016,0.04,40,direct_lbfgsb,direct_lbfgsb__lattice_c100_f0p5,lattice_c100_f0p5,v4p9p11_seed_6043,100.00000000000004,0.14331100854972728,91.61999073729964,0.3983643746260336,-2355.9749352068125,2355.9749352068125,2355.9749352068125,0.0,-6.760666448524794e-06,7.306089626506403e-05,7.306089626506403e-05,,True,0,0,True,True,True,True,True,True,True,,,0.03924733606075068,0.5232978141433423,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,14,96,96,-2355.9749352068125,4.517649487359482,-0.9203881783893941,,,,,,,,,,,,
2016,0.04,40,direct_lbfgsb,direct_lbfgsb__lattice_c100_f0p9,lattice_c100_f0p9,v4p9p11_seed_6043,100.00000000000004,0.40388251037504025,91.53335194664477,0.3982922060215938,-2355.9749326641686,2355.9749326641686,2355.9749326641686,0.0,0.00017400772443691806,0.0331806504363322,0.0331806504363322,,True,0,0,True,True,True,True,True,False,False,,,0.03924733606075068,0.5232978141433423,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,9,48,48,-2355.9749326641686,4.516703408015829,-0.9205693570964815,,,,,,,,,,,,
2016,0.04,40,direct_lbfgsb,direct_lbfgsb__lattice_c10_f0p1,lattice_c10_f0p1,v4p9p11_seed_6043,10.000000000000002,0.05085153390888017,10.000000000000002,0.05085153390888017,-2002.2059698416979,2002.2059698416979,2002.2059698416979,0.0,59.75729201128305,375.2273390228058,375.2273390228058,,True,0,0,True,True,True,True,True,False,False,,,0.03924733606075068,0.5232978141433423,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,1,3,3,-2002.2059698416979,2.302585092994046,-2.9788449915761586,,,,,,,,,,,,
2016,0.04,40,direct_lbfgsb,direct_lbfgsb__lattice_c10_f0p5,lattice_c10_f0p5,v4p9p11_seed_6043,10.000000000000002,0.14331100854972728,10.000000000000002,0.14331100854972728,-2265.8170200430727,2265.8170200430727,2265.8170200430727,0.0,21.468047751490875,140.67207748035068,140.67207748035068,,True,0,0,True,True,True,True,True,False,False,,,0.03924733606075068,0.5232978141433423,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,1,3,3,-2265.8170200430727,2.302585092994046,-1.9427381253978282,,,,,,,,,,,,
2016,0.04,40,direct_lbfgsb,direct_lbfgsb__lattice_c10_f0p9,lattice_c10_f0p9,v4p9p11_seed_6043,10.000000000000002,0.40388251037504025,10.000000000000002,0.40388251037504025,-2333.4128948748476,2333.4128948748476,2333.4128948748476,0.0,29.073670776709232,-75.10283739190218,75.10283739190218,,True,0,0,True,True,True,True,True,False,False,,,0.03924733606075068,0.5232978141433423,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,1,3,3,-2333.4128948748476,2.302585092994046,-0.9066312592194978,,,,,,,,,,,,
2016,0.04,40,direct_lbfgsb,direct_lbfgsb__v4p9p11_seed_2711,v4p9p11_seed_2711,v4p9p11_seed_6043,91.6159917872147,0.3983708887103772,91.61618429122927,0.3983632560374276,-2355.9749361863787,2355.9749361863787,2355.9749361863787,0.0,0.00012504997262085174,-5.9327693828549007e-05,0.00012504997262085174,,True,0,0,True,True,True,True,True,True,True,,,0.03924733606075068,0.5232978141433423,True,0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0,,,5,86,86,-2355.9749361863787,4.5176079404753,-0.920390986346751,,,,,,,,,,,,
