dataset,mass_GeV,mass_MeV,state_source,selected_path_id,selected_method_family,const_opt,ls_opt,lml,eligible_path_count,selected_cluster_path_count,selected_cluster_method_family_count,selected_cluster_method_families,selected_cluster_path_ids,selected_cluster_pass,best_prior_label,n_train,n_train_low,n_train_high,n_query,train_centers_sha256,train_counts_sha256,query_centers_sha256,two_training_sidebands,reconstruction_success,reconstruction_warning_count,reconstruction_warnings,reconstruction_error,reconstructed_lml,reconstructed_minus_selected_fixed_lml,analytic_lml_minus_reconstructed_lml,selected_gradient_constant_log,selected_gradient_length_log,selected_gradient_infinity,selected_coordinates_interior,prediction_closure_pass,prediction_mean_max_abs_difference,prediction_covariance_max_abs_difference,prediction_mean_sha256,prediction_covariance_sha256,covariance_ok,minimum_eigenvalue,maximum_diagonal,median_diagonal,jitter_relative_median_diagonal,selected_state_certificate_pass,state_resolved
2016,0.067,67,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__lattice_c100_f0p9,direct_lbfgsb,89.66675304893371,0.3901033526146084,2249.209513166188,12,12,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,670,123,547,50,738386477d90ad8947d867c49d1c19da68726994a9ba45e8e4e70c7707dca8a9,001d6687eaa1a3720e9f673b18f608137d9be0adbf0f8b2899c55b1ea403fd1f,c0b9231ef92f79c921d2e726c0bc39e7642e6071a0dfa5dddd23af789f1860b2,True,True,0,,,2249.209513166188,0.0,0.0,3.472936824536873e-05,-0.0004918516939270965,0.0004918516939270965,True,True,5.966285243630409e-10,3.836930773104541e-13,3fd659ff479f964b4e7bd3b254f0a8c373222e3449c92cafe6e46b1af2dbd505,94562cb3b1822149663e10c8b141d50d06889989d396513f46097cd61ee6313c,True,302607.05612286,396988.2307081281,385843.5994495719,0.0,True,True
2016,0.068,68,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__v4p9p11_seed_6043,direct_lbfgsb,88.42543719978056,0.389012645338637,2250.575487430571,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,670,127,543,50,423f4a47b8fef6250b4ae0c7847402661cff16db9066b944bbfacebb53ed0bb5,38e147671f5926d487370ed403f5b6269a8ea4f4fcbfb04b09764c90e98d2c0a,bd9c26d1ae51ce2b426e4ffbd4734d060caae92de72a9b681fbd22962772c856,True,True,0,,,2250.575487430571,0.0,0.0,2.083790218390759e-06,3.397771362654061e-05,3.397771362654061e-05,True,True,7.566995918750763e-10,3.694822225952521e-13,b62e3b67bae5b1f4c42d5d66fdefdc1b5ed6a2cdd1073e565eccf66e98ee38a8,3a23cecf742a57a7ff7a9def6ad399ce51eb6380581bfcac04c1cb1ea750a9f4,True,296036.5083273026,390803.6170966949,380630.4506176806,0.0,True,True
2016,0.069,69,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__fixed_lattice_center,trust_lbfgsb,93.43043024893471,0.39576372686900696,2252.9306547852793,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,670,131,539,50,d5e4e5ddf9e3b7e1c7fb18f922f5afd44dcdeb422a14b773e1232d9dd2fcc65d,53828047a934dfd7cac69123252cc274f795bf38453d137f0f6b5f73891ce256,25666873a5b0f46eaa606d08f43fc41cfff20419930e7bbe1ac8fbf7a4fb892b,True,True,0,,,2252.9306547852793,0.0,0.0,0.00020898590049255565,0.000618550783743398,0.000618550783743398,True,True,5.529727786779404e-10,3.694822225952521e-13,b2b9d834823e9160a7d0308ece685fa866eb3d1b6ff7cdf6cb704177655083ef,faca8cd3f332ae436ab0a46392fc9ed3aad1c1ef09a3c538dd5c3d914e1fd40d,True,289359.47240195266,383152.51039966464,370951.6810364079,0.0,True,True
2016,0.07,70,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__best_prior_source,trust_lbfgsb,91.96180576408614,0.3938505564535455,2246.337893776884,12,12,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_2711,668,134,534,52,ca90a487c1734fbc3e9d7c45cb19eca7da4dd3d883d8a7fef97d36ee26d5c6f1,adef7e3f4e8ffe6723fc98af494b80ee39463660989ac5c9359f1174430206c6,0cb703db89787c894db80095729bc97ab62117e225ee83532f68567c10ee83fd,True,True,0,,,2246.337893776884,0.0,0.0,7.641278722872102e-07,-9.601327923659486e-07,9.601327923659486e-07,True,True,8.731149137020111e-10,3.836930773104541e-13,018d24c990a9893466fccd91ed8fc759e886a868d9f1dc6127049b0cb996318d,9b0c8dc9dc96e3f294c8d60c98d092733e370a2dbb0611129062215aa610ef3e,True,280532.27426013956,381233.9064681426,367435.263484259,0.0,True,True
2016,0.071,71,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__v4p9p11_seed_6043,direct_lbfgsb,95.21852186707189,0.39787264117119553,2242.8590801510513,12,12,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_2711,668,138,530,52,1db90f6326a92bc57a6355ba50ec54dc4cfed41cdc1f9ea47efb75fdc62f983e,ee25c7e50f94af692d5d62fa9c16c2c26fecb798783a42f40372b92fb0fd11b0,0804e9bee1f14a22d97837ea493de484b72fd13150b988085ca4c87dad10f8bc,True,True,0,,,2242.8590801510513,0.0,0.0,0.0001022615792860464,9.09293529420698e-07,0.0001022615792860464,True,True,9.89530235528946e-10,3.979039320256561e-13,115ef58faf6aae545827255ad0a919f6689daab4b3593abb22a0534a002c9ca9,afcce12d835aa423844d4f2c2b6f1adfcd648accc930a6ef14cb880fcc5a42e0,True,273386.14735363686,374255.9148139509,357913.2454979846,0.0,True,True
2016,0.072,72,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__best_prior_source,trust_lbfgsb,127.64856051096507,0.43989853547614105,2244.1967269091488,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,668,142,526,52,a62ba78df1344e969de49d7f3b2e74965c2dda5b2508f51b58193ab102f0724a,c4889c960d7a5ac637f43bd00faeb4f6a7f773eadec0c848d2e7f498dfa99119,9d6f1162cdfc2d2918bdbbd31352cee200af432f6804de89c003d9b7958fe015,True,True,0,,,2244.1967269091488,0.0,0.0,1.5087052545249547e-06,0.00038305771055930255,0.00038305771055930255,True,True,6.766640581190586e-10,3.836930773104541e-13,ef69f658eefcccdd54f1fd176bd3fd70e2ea9ae2b68f68c96a987ef5299ae952,35ae7a86a0a51244c27a7e6bb1eb6c6f318a210631c27f5619160198e67a32f9,True,266228.84149160195,364853.34670732386,341188.8180711096,0.0,True,True
2016,0.073,73,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__lattice_c1000_f0p5,direct_lbfgsb,136.91403777047321,0.4528744028985122,2233.6023425381704,12,12,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_2711,666,145,521,54,96196bd9db74baf368d45bcd70f7edbf157a44af3701568190daa0725d38c8af,3cefa812d88bf4a53a20dd8e119e0b4712aa12bfe5d86165131b3f0e68f6266c,6b93ee52baff91a89b2312b382bcf06a3c5016ea1d49e5e7b61d0845bb15eb0f,True,True,0,,,2233.6023425381704,0.0,0.0,-5.407268005734681e-06,6.404171368252569e-06,6.404171368252569e-06,True,True,7.130438461899757e-10,7.958078640513122e-13,4d76bb533cfbd087f51a118cad6aa792b825e305a0b520a89153eeceb00ccc0c,c55a05d439c910912eb9cec0f3a34fd28f3351926333c7aed3b44e82ab4b81ec,True,256928.0795809529,361166.7627378238,333771.8500732323,0.0,True,True
2016,0.074,74,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__archived,direct_lbfgsb,99.25984655040864,0.40344520151273106,2232.8098153147494,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,666,149,517,54,a4fdf66d02c7111dce6b3c93baa9f3d05eb424dd0cf627b5cf68d23980be526b,47045a2ae7ee3a205cb3cf4be9acf0cd2a6efbf3ffdce4c18101f03c82d37d43,8d3529358afba47b04806a98a07ca6602eea12910defd708f16db9bbca2e8b52,True,True,0,,,2232.8098153147494,0.0,0.0,-2.7469941452244472e-05,-0.001707953991572374,0.001707953991572374,True,True,4.94765117764473e-10,3.979039320256561e-13,0ec180f54d03d00d21233ba4833e1da8f144165a0d555720ace40077ba7289d9,ae7bef8f0bd78caddb7fa216370ada9adc0ae4666ad31fce98ef5d03150b9a2b,True,249158.7305167087,358890.04886757216,333036.7072057416,0.0,True,True
2016,0.075,75,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__fixed_lattice_center,trust_lbfgsb,104.56201645743339,0.40845723828052,2225.2241514052557,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_2711,664,152,512,56,8a95d33a37e8e21d2670d5da3012743d29e61d6f75ec669e8b57c056b99e3218,46a276212ba482a6dc683afb4f7cb0ce221107d07c5b9288321957d9899501f5,4b9ed62929a021d169ecbc8713d105e5d5ab44b64a711521d7461febfd3bafde,True,True,0,,,2225.2241514052557,0.0,0.0,0.000127327590942086,0.0037408442355330775,0.0037408442355330775,True,True,6.693881005048752e-10,2.984279490192421e-13,ae20f3630178aee81701cbce44017f9617cbae1a7f5af1821787323ac9b7c909,e5d1effd8963d8be6f23e54ca015b14e391612bb6c49e81f5105810e65ef8a5e,True,239701.2290259705,354864.33075329737,325817.27282246866,0.0,True,True
2016,0.076,76,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__fixed_lattice_center,trust_lbfgsb,108.58562729610973,0.41317246314442063,2225.5555731082827,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,664,156,508,56,2f0b5cc237e1674b5184e9e57a1ef6f4442b941f5ff6520236813d7fa1181e3d,c71af1ac2a494b6f319c1dd7e5d96f2c4aa18bf1a186b8f34c8d6edbc2554338,9483a927f00c98ebb883c0c3debfae0b1827c9a1ff73636b5b1c5c6b580db8ae,True,True,0,,,2225.5555731082827,0.0,0.0,4.01555668162488e-06,-8.058497810394658e-06,8.058497810394658e-06,True,True,6.693881005048752e-10,3.126388037344441e-13,889ffedf743b6dadf32f0fe687fa996a18b9cb185a9b30c9e980a54a90e0a0f6,c4b85cfaf1e4ea1a28a3c4ae450db0dcdeefaf9b075bd13868e3f1358b8ea536,True,232061.71538671947,348426.1376928588,315504.4947070149,0.0,True,True
2016,0.077,77,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__best_prior_source,trust_lbfgsb,125.58802990102092,0.4405929727716058,2226.3488758942435,12,12,2,direct_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_2711,664,160,504,56,72d1c59f5b3aeaece06caa0e141840eba7ea693a6c13188b593ad664ded3bef8,3162d3ce3f5672acbbe5a2b2ed9ef78de35c1b89108ad319f9479dd3e7db1a5a,f726ff4beea07a324a561b895ab5a13d4f3eafb85fc32bcdc52490cc7c77b38e,True,True,0,,,2226.3488758942435,0.0,0.0,-0.0002867656967985694,-9.37065500882924e-06,0.0002867656967985694,True,True,5.966285243630409e-10,3.836930773104541e-13,1fec7be9103b8b15421e7b6433f656469a522899e7b6b06c39e389a014b4783c,80fdb438ce7ee6c95b4882ccd59af40d7e95434f0663b46c2e365808aca787a2,True,224403.69296133379,340487.54281272076,302802.7366042249,0.0,True,True
2016,0.078,78,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__best_prior_source,trust_lbfgsb,126.04293852969167,0.44336224393452345,2216.1228367211734,12,12,2,direct_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_2711,662,163,499,58,cabf98db0b12fadcc4d7c64d74af9f97b55a3eb797d47feb13933190195fb31b,6b833c76536b0b9d3a662534d3220b74e652f4778eecc30fd73843fcf3637f0d,aa164fb81c3f01837ffb9a96a30abd7959ba7c14c8769048b7ac4b6ee3383f08,True,True,0,,,2216.1228367211734,0.0,0.0,3.1675213851549205e-05,0.000563086882318685,0.000563086882318685,True,True,1.2514647096395493e-09,3.979039320256561e-13,43bed8e54743bb72381b3570c5aa0fe590ce297995ff42dbd360f0da7ccb2ed9,481514e954030ce5d6c44caf9f1b460341d77d62080c35edebd6a615ef7a6289,True,214850.31046250413,336011.5178874502,295439.7749673348,0.0,True,True
2016,0.079,79,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__best_prior_source,trust_lbfgsb,108.34283679012842,0.41322371887826825,2215.292624955461,14,14,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,662,167,495,58,6d93f3bf11aeadd062e31059f68e32095d79402c830fd76c6063c42934adf26c,bf5ded3d9741f7a90fb9805349d6f5807594ab232e05abdfce4c124eccca8d37,03fb35d6fb4e8460f5f1ac4ad428930e984d56605834958a704a19d78fb8f527,True,True,0,,,2215.292624955461,0.0,0.0,9.700001213237833e-05,0.0017625725492966073,0.0017625725492966073,True,True,7.8580342233181e-10,3.552713678800501e-13,8ba4cb888980bcb015efeaa6bc7d9351835b63f0264b40021593e4699620fb2f,f317d5da0c83c4d3650c9f3f7249b0f7017ec4b7acdb911a03dfa19c151cef95,True,207309.9194978048,330559.80599245447,289570.7570287095,0.0,True,True
2016,0.08,80,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__best_prior_source,trust_lbfgsb,98.215099140315,0.40119410422573765,2216.8706395096306,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_9151,662,171,491,58,415fd4546cea8a34c90d2043b76a71f2f452429292e8b0622abdb7a96d242887,1330f689efe13b0a286f06193dec6136f0087b25eca5bc094a23c443cec2847a,35ced778837649f8cc681fc199dfbe994139bb31ece2f940aa03639e45f3d912,True,True,0,,,2216.8706395096306,0.0,0.0,-1.5330550126095727e-05,0.0001835508375773949,0.0001835508375773949,True,True,1.0186340659856796e-09,4.263256414560601e-13,91d31bfb10b01da9c819551859a0848d01c3cd299e60144383449b77bb4a2ae2,5a5c1eb96a5b8630a8cdc417754f552571d2753640dcfda1e18ed087825462af,True,199823.21605068428,323867.55262392963,281711.4457291922,0.0,True,True
2016,0.081,81,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__fixed_lattice_center,trust_lbfgsb,92.59214898552663,0.39498533566967964,2210.0196462862386,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_2711,660,174,486,60,81e6e4a62767b1c0a90a5d47908620c00043d4dfab2bd69d15fc784b7e7dbd3c,10030f9ddaec8e952f191caaed160bf4f7a516cba3aa11392bfe41a4a0b7176b,f991349212d20f9028f2c8f391d79866ccb443f96b5fda9f659300c754869543,True,True,0,,,2210.0196462862386,0.0,0.0,2.250123928842526e-06,2.1092617377947384e-05,2.1092617377947384e-05,True,True,9.604264050722122e-10,3.268496584496461e-13,c38e4ec00c797ecdac0209e4a3c9560f9c7be7ef6cbe2b61caca1f427bcd37b5,7b0acafc660e79474c48ed7df3e3ba4c9ce7ed04f7fe80352dbd60c5a79d4884,True,190574.03354870153,319126.4592021359,275478.68708441686,0.0,True,True
2016,0.082,82,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__lattice_c100_f0p9,direct_lbfgsb,86.1517752635423,0.3897055586423336,2208.885229382631,13,13,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,archived,660,178,482,60,d7384ae228b1a9ef0245899e507f15bb7bd94ab8f8b33d72edd30965fff3c694,ec4775656cc678dc0338537cf41044a896cda70a07a1f2ff17b8c48f586aa02f,14aa90efad2e6b8ddd8842ca89f5958470bb0d61ee83de5c2a7418bf823a68d4,True,True,0,,,2208.885229382631,0.0,0.0,2.0560735132625848e-05,-0.00023852179966933962,0.00023852179966933962,True,True,6.402842700481415e-10,3.836930773104541e-13,6ffd03281f88ee626ad1b15bf50bf830567ae13087771d03204c51fc3ee4f82d,bd3ffa718724b5c0e7e81a3b6e929b327c3e1a758f7f5e5ec5dcb1e35ea31db9,True,183216.79383807682,311605.3117546117,266472.5622887139,0.0,True,True
2016,0.083,83,v4p9p11p1_uniform_postpolish_max_fixed_lml,trust_lbfgsb__best_prior_source,trust_lbfgsb,93.30598397168794,0.3986113165594776,2199.763166595152,14,14,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p5|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|powell_lbfgsb__card_initializer|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,658,181,477,62,c0c8e8ee507a361ce49c49988ab152b1541f400488157d5c3ab905cf53805963,e1319c047313b1069e7993745576c51329e1175e752b8a3b36c6c09556c8116c,d5818f0ce9957b1523d20b3eeb9b4e0d8de9ca175c4d7d24811b31aa42280006,True,True,0,,,2199.763166595152,0.0,0.0,3.210561440734623e-07,1.2617625219932287e-05,1.2617625219932287e-05,True,True,8.003553375601768e-10,3.694822225952521e-13,01c80d4573aed34e53d87ec1ac0a1f0c57e3b3eadebe07c6a086aa8484cbba98,41deb65281946d226ee597dd7cefd676a1a46e0b6c1180ff08a2203d8b9d2dd7,True,174122.5617320944,305565.71775633364,257428.14921036147,0.0,True,True
2016,0.084,84,v4p9p11p1_uniform_postpolish_max_fixed_lml,direct_lbfgsb__lattice_c1000_f0p5,direct_lbfgsb,88.34479945056032,0.39355115347932007,2199.7069741548507,12,12,3,direct_lbfgsb|powell_lbfgsb|trust_lbfgsb,direct_lbfgsb__archived|direct_lbfgsb__lattice_c1000_f0p1|direct_lbfgsb__lattice_c1000_f0p5|direct_lbfgsb__lattice_c1000_f0p9|direct_lbfgsb__lattice_c100_f0p1|direct_lbfgsb__lattice_c100_f0p9|direct_lbfgsb__v4p9p11_seed_2711|direct_lbfgsb__v4p9p11_seed_6043|direct_lbfgsb__v4p9p11_seed_9151|powell_lbfgsb__best_prior_source|trust_lbfgsb__best_prior_source|trust_lbfgsb__fixed_lattice_center,True,v4p9p11_seed_6043,658,185,473,62,8430b5778d6dd41fad6bf395134a5b8b7bc318ea45a0e5267281cc03a81e8909,3d825ac7212730aece1b0a006e7e103c5729be5516690d1ab2bd656ee75cc626,b23596dee7b1bfb7c3b88c4d04e77307e544c4bea7d4216128f1bb7f36be605b,True,True,0,,,2199.7069741548507,0.0,0.0,4.976742572463773e-06,-0.0003735820862743542,0.0003735820862743542,True,True,7.275957614183426e-10,3.694822225952521e-13,bba3b11f0990487f3297381febc670426bf999cd7a64a087ff197a2b5d5c09eb,85cee7166f74e29ffca6da7be52e6c3c2668520b57d61f1184965527b724cd6c,True,167154.91940338217,297910.6517466203,248619.52833207714,0.0,True,True
