dataset,mass_GeV,const_opt,ls_opt,lml,interpolated,gp_support_low_MeV,gp_support_high_MeV,source_state,source_ledger_path,source_ledger_sha256,combination_authorization_sha256,dataset_support_decision_sha256
2016,0.076,108.58562729610972,0.4131724631444206,2225.5555731082827,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.077,125.58802990102092,0.4405929727716058,2226.3488758942435,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.078,126.04293852969168,0.4433622439345234,2216.122836721174,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.079,108.34283679012842,0.4132237188782682,2215.292624955461,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.08,98.215099140315,0.4011941042257376,2216.8706395096306,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.081,92.59214898552663,0.3949853356696796,2210.019646286238,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.082,86.1517752635423,0.3897055586423336,2208.885229382631,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.083,93.30598397168794,0.3986113165594776,2199.763166595152,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.084,88.34479945056032,0.39355115347932,2199.7069741548507,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.085,149.992145158572,0.4601849864971052,2205.3471275306388,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.086,155.4205307677138,0.4659153563197878,2200.273928422977,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.087,145.16387430997892,0.4617480578333665,2201.4608506529044,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.088,139.22068598950088,0.4585389824164564,2202.7069940823167,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.089,130.55643080161724,0.4502466554465461,2190.625764496137,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.09,130.7516071974543,0.4492843239954903,2191.2706363249645,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.091,132.32095344722035,0.4494295711899529,2183.73059897374,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.092,122.83647559019832,0.4339658873754083,2187.530266640292,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.093,111.09259071768776,0.4157316994048103,2181.108036216974,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.094,134.21218250742612,0.4403310342981535,2186.5740052137003,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.095,131.49409448145818,0.4389418639712342,2187.97068442037,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.096,132.0984899267261,0.4400498249026354,2179.408589018949,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.097,134.38416257238927,0.4417867657428517,2179.655551923651,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.098,154.04442794787286,0.4619851732863842,2175.2507556335913,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.099,158.3368858832738,0.464467339279427,2180.458346775262,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.1,172.96612198349834,0.4718833825508708,2181.2693707871795,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.101,167.1947117108669,0.4713835665303332,2174.0747827730092,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.102,174.67715099080826,0.4751689676909754,2177.2865012331627,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.103,176.54506324021577,0.4775337971135743,2171.441600670702,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.104,172.3415512442526,0.475884926965892,2175.105072678032,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.105,168.05767877038346,0.4738693760109565,2166.861598458365,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.106,164.04078914052053,0.4706213763423494,2168.8993802825075,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.107,153.05277631926143,0.4649423893732773,2170.8817446085054,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.108,150.27778621516276,0.4614507164957017,2164.5119698549306,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.109,143.19803109901775,0.4526159069254581,2163.156562684476,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.11,116.41840317404515,0.4201839845793437,2159.8554523808516,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.111,153.5832737002917,0.4540933367617375,2160.3703723835306,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.112,103.13224487986136,0.4084081459901521,2150.5751144478454,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.113,98.95773246807823,0.4049839783600436,2149.2920224616464,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.114,102.9324048216873,0.4086208886423363,2139.498722703919,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.115,98.91042633477063,0.4047059595821513,2141.7363369546415,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.116,120.82644714200002,0.4235175899264666,2145.020164055172,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.117,147.19584628397052,0.4456771235861514,2140.820571353059,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.118,123.0389600484428,0.4252733593924619,2142.870983794596,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.119,172.72901110260798,0.4637374575929835,2138.476876653167,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.12,173.7496940784875,0.46512308277346,2137.071481874726,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.121,182.42314516471373,0.4727955639808103,2135.605390427782,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.122,176.78231619452245,0.4713599347958201,2137.997305266977,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
2016,0.123,172.23042101305043,0.4698955010720415,2132.9427506828297,False,30,210,v4p9p11p1_uniform_optimizer_remediation,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p11p1_2016_reference30_uniform_optimizer_remediation_20260902/derived/observed_2016_gp_states_reviewed.csv,a2fbf0f05ad44297ee62c094379119106e7ae21c433062b365fe521cbaed9f8c,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471,832c1c02df8ecee4b6daa19676fe14ed4117874107f0fb5397b61df1ec7f7471
