scope_key,selected_scope_key,mass_MeV,mass_GeV,dataset_set,sigma_by_dataset_GeV,sigma_effective_GeV,next_mass_step_GeV,next_interval_sigma_mid_GeV,N_eff_next_interval_contribution,independence_width_sigma,p0_local_asymptotic,is_scope_scan_minimum,report_target_toys
pair_2015_2021,pair_2015_2021,57,0.057,2015+2021,"{""2015"":0.0029412594771297,""2021"":0.002048882875}",0.002048882875,0.0010000000000000009,0.0020531331875000003,0.21647131669310896,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,58,0.058,2015+2021,"{""2015"":0.0029944785609954,""2021"":0.0020573835}",0.0020573835,0.000999999999999994,0.0020617196875,0.2155697727188928,2.25,0.4999026019832914,False,300
pair_2015_2021,pair_2015_2021,59,0.059,2015+2021,"{""2015"":0.0030476976448610997,""2021"":0.002066055875}",0.002066055875,0.0010000000000000009,0.0020704779375,0.21465789921967948,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,60,0.06,2015+2021,"{""2015"":0.0031009167287268,""2021"":0.0020749}",0.0020749,0.0010000000000000009,0.0020794079375,0.21373605266640705,2.25,0.4999026019832914,False,300
pair_2015_2021,pair_2015_2021,61,0.061,2015+2021,"{""2015"":0.0031541358125924995,""2021"":0.002083915875}",0.002083915875,0.0010000000000000009,0.0020885096875,0.2128045884127338,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,62,0.062,2015+2021,"{""2015"":0.0032073548964581997,""2021"":0.0020931035}",0.0020931035,0.0010000000000000009,0.0020977831875,0.211863860427876,2.25,0.3907511544804173,False,300
pair_2015_2021,pair_2015_2021,63,0.063,2015+2021,"{""2015"":0.0032605739803239,""2021"":0.0021024628750000002}",0.0021024628750000002,0.0010000000000000009,0.0021072284375000003,0.21091422103800495,2.25,0.1188832103144266,False,300
pair_2015_2021,pair_2015_2021,64,0.064,2015+2021,"{""2015"":0.0033137930641896,""2021"":0.0021119940000000003}",0.0021119940000000003,0.0010000000000000009,0.0021168454375,0.20995602067637723,2.25,0.0052731371524577,False,300
pair_2015_2021,pair_2015_2021,65,0.065,2015+2021,"{""2015"":0.0033670121480552997,""2021"":0.002121696875}",0.002121696875,0.0010000000000000009,0.0021266341875000004,0.20898960764235563,2.25,0.0019833979621187,False,300
pair_2015_2021,pair_2015_2021,66,0.066,2015+2021,"{""2015"":0.003420231231921,""2021"":0.0021315715000000002}",0.0021315715000000002,0.0010000000000000009,0.0021365946875,0.2080153278694534,2.25,0.0032243519558574,False,300
pair_2015_2021,pair_2015_2021,67,0.067,2015+2021,"{""2015"":0.0034734503157867,""2021"":0.002141617875}",0.002141617875,0.0010000000000000009,0.0021467269375,0.20703352470250763,2.25,0.0847775760135863,False,300
pair_2015_2021,pair_2015_2021,68,0.068,2015+2021,"{""2015"":0.0035266693996524002,""2021"":0.002151836}",0.002151836,0.0010000000000000009,0.0021570309375000003,0.2060445386840655,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,69,0.069,2015+2021,"{""2015"":0.0035798884835181,""2021"":0.0021622258750000002}",0.0021622258750000002,0.0010000000000000009,0.0021675066875,0.20504870735004124,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,70,0.07,2015+2021,"{""2015"":0.0036331075673838,""2021"":0.0021727875000000004}",0.0021727875000000004,0.000999999999999987,0.0021781541875,0.20404636503467855,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,71,0.071,2015+2021,"{""2015"":0.0036863266512494994,""2021"":0.002183520875}",0.002183520875,0.0010000000000000009,0.0021889734375,0.20303784268485206,2.25,0.4999026019832914,False,300
pair_2015_2021,pair_2015_2021,72,0.072,2015+2021,"{""2015"":0.0037395457351151996,""2021"":0.002194426}",0.002194426,0.0010000000000000009,0.0021999644375,0.20202346768364285,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,73,0.073,2015+2021,"{""2015"":0.0037927648189808997,""2021"":0.002205502875}",0.002205502875,0.0010000000000000009,0.0022111271875,0.20100356368326042,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,74,0.074,2015+2021,"{""2015"":0.0038459839028465994,""2021"":0.0022167515}",0.0022167515,0.0010000000000000009,0.0022224616875,0.19997845044716653,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,75,0.075,2015+2021,"{""2015"":0.0038992029867122996,""2021"":0.002228171875}",0.002228171875,0.0010000000000000009,0.0022339679375000003,0.19894844370139703,2.25,0.1852338864834284,False,300
pair_2015_2021,pair_2015_2021,76,0.076,2015+2021,"{""2015"":0.003952422070578,""2021"":0.002239764}",0.002239764,0.0010000000000000009,0.0022456459375,0.19791385499498176,2.25,0.0388809670919649,False,300
pair_2015_2021,pair_2015_2021,77,0.077,2015+2021,"{""2015"":0.0040056411544437,""2021"":0.002251527875}",0.002251527875,0.0010000000000000009,0.0022574956875,0.196874991569367,2.25,0.0058435505124175,False,300
pair_2015_2021,pair_2015_2021,78,0.078,2015+2021,"{""2015"":0.0040588602383094,""2021"":0.0022634635}",0.0022634635,0.0010000000000000009,0.0022695171875000003,0.1958321562367303,2.25,0.0033059657016783,False,300
pair_2015_2021,pair_2015_2021,79,0.079,2015+2021,"{""2015"":0.0041120793221751,""2021"":0.002275570875}",0.002275570875,0.0010000000000000009,0.0022817104375,0.1947856472670603,2.25,0.0062039919737558,False,300
pair_2015_2021,pair_2015_2021,80,0.08,2015+2021,"{""2015"":0.0041652984060407995,""2021"":0.00228785}",0.00228785,0.0010000000000000009,0.0022940754375000002,0.19373575828386191,2.25,0.0228840537594771,False,300
pair_2015_2021,pair_2015_2021,81,0.081,2015+2021,"{""2015"":0.0042185174899065,""2021"":0.0023003008750000003}",0.0023003008750000003,0.0010000000000000009,0.0023066121875000003,0.19268277816833687,2.25,0.0565266014114509,False,300
pair_2015_2021,pair_2015_2021,82,0.082,2015+2021,"{""2015"":0.0042717365737722,""2021"":0.0023129235000000003}",0.0023129235000000003,0.0010000000000000009,0.0023193206875000002,0.19162699097187472,2.25,0.3806877825536597,False,300
pair_2015_2021,pair_2015_2021,83,0.083,2015+2021,"{""2015"":0.0043249556576379,""2021"":0.002325717875}",0.002325717875,0.0010000000000000009,0.0023322009375,0.19056867583668263,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,84,0.084,2015+2021,"{""2015"":0.0043781747415036,""2021"":0.002338684}",0.002338684,0.0010000000000000009,0.0023452529375000003,0.18950810692437084,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,85,0.085,2015+2021,"{""2015"":0.0044313938253693,""2021"":0.002351821875}",0.002351821875,0.000999999999999987,0.0023584766875,0.1884455533523007,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,86,0.086,2015+2021,"{""2015"":0.004484612909235,""2021"":0.0023651315}",0.0023651315,0.0010000000000000009,0.0023718721875,0.1873812791375146,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,87,0.087,2015+2021,"{""2015"":0.0045378319931007,""2021"":0.002378612875}",0.002378612875,0.0010000000000000009,0.0023854394375000003,0.18631554314798854,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,88,0.088,2015+2021,"{""2015"":0.004591051076966399,""2021"":0.002392266}",0.002392266,0.0010000000000000009,0.0023991784375,0.18524859906108793,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,89,0.089,2015+2021,"{""2015"":0.004644270160832099,""2021"":0.002406090875}",0.002406090875,0.0010000000000000009,0.0024130891875,0.18418069532891843,2.25,0.5,False,300
pair_2015_2021,pair_2015_2021,90,0.09,2015+2021,"{""2015"":0.004697489244697799,""2021"":0.0024200875}",0.0024200875,0.0,0.0,0.0,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,50,0.05,2016+2021,"{""2016"":0.0021218125,""2021"":0.0019941875000000003}",0.0019941875000000003,0.000999999999999994,0.0019978366875,0.22246285055491644,2.25,0.4965509977636981,False,300
pair_2016_2021,pair_2016_2021,51,0.051,2016+2021,"{""2016"":0.00215652060689,""2021"":0.002001485875}",0.002001485875,0.0010000000000000009,0.0020052209374999998,0.22164362845650015,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,52,0.052,2016+2021,"{""2016"":0.0021914098662399995,""2021"":0.002008956}",0.002008956,0.0010000000000000009,0.0020127769375000003,0.2208115743796596,2.25,0.499831301689856,False,300
pair_2016_2021,pair_2016_2021,53,0.053,2016+2021,"{""2016"":0.0022264874860900004,""2021"":0.002016597875}",0.002016597875,0.0010000000000000009,0.0020205046875,0.2199670444686582,2.25,0.4541144075351619,False,300
pair_2016_2021,pair_2016_2021,54,0.054,2016+2021,"{""2016"":0.0022617604078400003,""2021"":0.0020244115}",0.0020244115,0.0010000000000000009,0.0020284041875,0.2191103958389185,2.25,0.3632962959113687,False,300
pair_2016_2021,pair_2016_2021,55,0.055,2016+2021,"{""2016"":0.0022972353062500005,""2021"":0.002032396875}",0.002032396875,0.0010000000000000009,0.0020364754375,0.21824198625741825,2.25,0.4710151590026312,False,300
pair_2016_2021,pair_2016_2021,56,0.056,2016+2021,"{""2016"":0.0023329185894400005,""2021"":0.002040554}",0.002040554,0.0010000000000000009,0.0020447184375,0.2173621738295911,2.25,0.2957459619150153,False,300
pair_2016_2021,pair_2016_2021,57,0.057,2016+2021,"{""2016"":0.00236881639889,""2021"":0.002048882875}",0.002048882875,0.0010000000000000009,0.0020531331875000003,0.21647131669310896,2.25,0.33451051368616,False,300
pair_2016_2021,pair_2016_2021,58,0.058,2016+2021,"{""2016"":0.0024049346094400003,""2021"":0.0020573835}",0.0020573835,0.000999999999999994,0.0020617196875,0.2155697727188928,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,59,0.059,2016+2021,"{""2016"":0.0024412788292900002,""2021"":0.002066055875}",0.002066055875,0.0010000000000000009,0.0020704779375,0.21465789921967948,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,60,0.06,2016+2021,"{""2016"":0.0024778544,""2021"":0.0020749}",0.0020749,0.0010000000000000009,0.0020794079375,0.21373605266640705,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,61,0.061,2016+2021,"{""2016"":0.00251466639649,""2021"":0.002083915875}",0.002083915875,0.0010000000000000009,0.0020885096875,0.2128045884127338,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,62,0.062,2016+2021,"{""2016"":0.0025517196270400003,""2021"":0.0020931035}",0.0020931035,0.0010000000000000009,0.0020977831875,0.211863860427876,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,63,0.063,2016+2021,"{""2016"":0.00258901863329,""2021"":0.0021024628750000002}",0.0021024628750000002,0.0010000000000000009,0.0021072284375000003,0.21091422103800495,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,64,0.064,2016+2021,"{""2016"":0.0026265676902400004,""2021"":0.0021119940000000003}",0.0021119940000000003,0.0010000000000000009,0.0021168454375,0.20995602067637723,2.25,0.1130554922340842,False,300
pair_2016_2021,pair_2016_2021,65,0.065,2016+2021,"{""2016"":0.0026643708062500005,""2021"":0.002121696875}",0.002121696875,0.0010000000000000009,0.0021266341875000004,0.20898960764235563,2.25,0.0145404465473056,False,300
pair_2016_2021,pair_2016_2021,66,0.066,2016+2021,"{""2016"":0.00270243172304,""2021"":0.0021315715000000002}",0.0021315715000000002,0.0010000000000000009,0.0021365946875,0.2080153278694534,2.25,0.006497159193633,True,300
pair_2016_2021,pair_2016_2021,67,0.067,2016+2021,"{""2016"":0.0027407539156900002,""2021"":0.002141617875}",0.002141617875,0.0010000000000000009,0.0021467269375,0.20703352470250763,2.25,0.0296363025809443,False,300
pair_2016_2021,pair_2016_2021,68,0.068,2016+2021,"{""2016"":0.00277934059264,""2021"":0.002151836}",0.002151836,0.0010000000000000009,0.0021570309375000003,0.2060445386840655,2.25,0.1759557507522475,False,300
pair_2016_2021,pair_2016_2021,69,0.069,2016+2021,"{""2016"":0.002818194695690001,""2021"":0.0021622258750000002}",0.0021622258750000002,0.0010000000000000009,0.0021675066875,0.20504870735004124,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,70,0.07,2016+2021,"{""2016"":0.002857318900000001,""2021"":0.0021727875000000004}",0.0021727875000000004,0.000999999999999987,0.0021781541875,0.20404636503467855,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,71,0.071,2016+2021,"{""2016"":0.00289671561409,""2021"":0.002183520875}",0.002183520875,0.0010000000000000009,0.0021889734375,0.20303784268485206,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,72,0.072,2016+2021,"{""2016"":0.00293638697984,""2021"":0.002194426}",0.002194426,0.0010000000000000009,0.0021999644375,0.20202346768364285,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,73,0.073,2016+2021,"{""2016"":0.00297633487249,""2021"":0.002205502875}",0.002205502875,0.0010000000000000009,0.0022111271875,0.20100356368326042,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,74,0.074,2016+2021,"{""2016"":0.00301656090064,""2021"":0.0022167515}",0.0022167515,0.0010000000000000009,0.0022224616875,0.19997845044716653,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,75,0.075,2016+2021,"{""2016"":0.0030570664062500004,""2021"":0.002228171875}",0.002228171875,0.0010000000000000009,0.0022339679375000003,0.19894844370139703,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,76,0.076,2016+2021,"{""2016"":0.00309785246464,""2021"":0.002239764}",0.002239764,0.0010000000000000009,0.0022456459375,0.19791385499498176,2.25,0.4224362040268634,False,300
pair_2016_2021,pair_2016_2021,77,0.077,2016+2021,"{""2016"":0.00313891988449,""2021"":0.002251527875}",0.002251527875,0.0010000000000000009,0.0022574956875,0.196874991569367,2.25,0.1738168676659265,False,300
pair_2016_2021,pair_2016_2021,78,0.078,2016+2021,"{""2016"":0.0031802692078400003,""2021"":0.0022634635}",0.0022634635,0.0010000000000000009,0.0022695171875000003,0.1958321562367303,2.25,0.0542085295130428,False,300
pair_2016_2021,pair_2016_2021,79,0.079,2016+2021,"{""2016"":0.0032219007100900005,""2021"":0.002275570875}",0.002275570875,0.0010000000000000009,0.0022817104375,0.1947856472670603,2.25,0.0251249929377094,False,300
pair_2016_2021,pair_2016_2021,80,0.08,2016+2021,"{""2016"":0.003263814400000001,""2021"":0.00228785}",0.00228785,0.0010000000000000009,0.0022940754375000002,0.19373575828386191,2.25,0.0379449241902048,False,300
pair_2016_2021,pair_2016_2021,81,0.081,2016+2021,"{""2016"":0.0033060100196900003,""2021"":0.0023003008750000003}",0.0023003008750000003,0.0010000000000000009,0.0023066121875000003,0.19268277816833687,2.25,0.0664706759306915,False,300
pair_2016_2021,pair_2016_2021,82,0.082,2016+2021,"{""2016"":0.0033484870446400007,""2021"":0.0023129235000000003}",0.0023129235000000003,0.0010000000000000009,0.0023193206875000002,0.19162699097187472,2.25,0.3561195153059942,False,300
pair_2016_2021,pair_2016_2021,83,0.083,2016+2021,"{""2016"":0.0033912446836900003,""2021"":0.002325717875}",0.002325717875,0.0010000000000000009,0.0023322009375,0.19056867583668263,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,84,0.084,2016+2021,"{""2016"":0.003434281879040001,""2021"":0.002338684}",0.002338684,0.0010000000000000009,0.0023452529375000003,0.18950810692437084,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,85,0.085,2016+2021,"{""2016"":0.00347759730625,""2021"":0.002351821875}",0.002351821875,0.000999999999999987,0.0023584766875,0.1884455533523007,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,86,0.086,2016+2021,"{""2016"":0.0035211893742400006,""2021"":0.0023651315}",0.0023651315,0.0010000000000000009,0.0023718721875,0.1873812791375146,2.25,0.4998622584051908,False,300
pair_2016_2021,pair_2016_2021,87,0.087,2016+2021,"{""2016"":0.0035650562252900002,""2021"":0.002378612875}",0.002378612875,0.0010000000000000009,0.0023854394375000003,0.18631554314798854,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,88,0.088,2016+2021,"{""2016"":0.0036091957350400006,""2021"":0.002392266}",0.002392266,0.0010000000000000009,0.0023991784375,0.18524859906108793,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,89,0.089,2016+2021,"{""2016"":0.00365360551249,""2021"":0.002406090875}",0.002406090875,0.0010000000000000009,0.0024130891875,0.18418069532891843,2.25,0.4654875854509109,False,300
pair_2016_2021,pair_2016_2021,90,0.09,2016+2021,"{""2016"":0.0036982828999999992,""2021"":0.0024200875}",0.0024200875,0.0010000000000000009,0.0024271716875,0.18311207515040892,2.25,0.1277193683637304,False,300
pair_2016_2021,pair_2016_2021,91,0.091,2016+2021,"{""2016"":0.00374322497329,""2021"":0.002434255875}",0.002434255875,0.0010000000000000009,0.0024414259375,0.18204297644988252,2.25,0.0236184348601711,False,300
pair_2016_2021,pair_2016_2021,92,0.092,2016+2021,"{""2016"":0.00378842854144,""2021"":0.002448596}",0.002448596,0.0010000000000000009,0.0024558519375,0.1809736318618943,2.25,0.0078888423595228,False,300
pair_2016_2021,pair_2016_2021,93,0.093,2016+2021,"{""2016"":0.0038338901468899997,""2021"":0.0024631078750000004}",0.0024631078750000004,0.0010000000000000009,0.0024704496875,0.17990426872210682,2.25,0.0088544250944544,False,300
pair_2016_2021,pair_2016_2021,94,0.094,2016+2021,"{""2016"":0.0038796060654399996,""2021"":0.0024777915}",0.0024777915,0.0010000000000000009,0.0024852191875000002,0.1788351090639746,2.25,0.0311367747806303,False,300
pair_2016_2021,pair_2016_2021,95,0.095,2016+2021,"{""2016"":0.003925572306250001,""2021"":0.002492646875}",0.002492646875,0.0010000000000000009,0.0025001604375,0.1777663696210075,2.25,0.1578860700122812,False,300
pair_2016_2021,pair_2016_2021,96,0.096,2016+2021,"{""2016"":0.0039717846118400004,""2021"":0.002507674}",0.002507674,0.0010000000000000009,0.0025152734375,0.1766982618343835,2.25,0.481832742668617,False,300
pair_2016_2021,pair_2016_2021,97,0.097,2016+2021,"{""2016"":0.004018238458090001,""2021"":0.002522872875}",0.002522872875,0.0010000000000000009,0.0025305581875000004,0.17563099186568093,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,98,0.098,2016+2021,"{""2016"":0.004064929054240001,""2021"":0.0025382435000000005}",0.0025382435000000005,0.0010000000000000009,0.0025460146875000006,0.17456476061450243,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,99,0.099,2016+2021,"{""2016"":0.00411185134289,""2021"":0.0025537858750000002}",0.0025537858750000002,0.0010000000000000009,0.0025616429375,0.17349976374076326,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,100,0.1,2016+2021,"{""2016"":0.004159,""2021"":0.0025695}",0.0025695,0.0010000000000000009,0.0025774429375000005,0.17243619169141927,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,101,0.101,2016+2021,"{""2016"":0.0042063694348900005,""2021"":0.0025853858750000003}",0.0025853858750000003,0.000999999999999987,0.0025934146875,0.1713742297314103,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,102,0.102,2016+2021,"{""2016"":0.004253953790240001,""2021"":0.0026014435}",0.0026014435,0.0010000000000000009,0.0026095581875,0.17031405797861515,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,103,0.103,2016+2021,"{""2016"":0.00430174694209,""2021"":0.002617672875}",0.002617672875,0.0010000000000000009,0.0026258734375,0.16925585144255256,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,104,0.104,2016+2021,"{""2016"":0.00434974249984,""2021"":0.002634074}",0.002634074,0.0010000000000000009,0.0026423604375,0.16819978006669833,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,105,0.105,2016+2021,"{""2016"":0.0043979338062500005,""2021"":0.002650646875}",0.002650646875,0.0010000000000000009,0.0026590191875,0.16714600877412616,2.25,0.4998622584051908,False,300
pair_2016_2021,pair_2016_2021,106,0.106,2016+2021,"{""2016"":0.00444631393744,""2021"":0.0026673915}",0.0026673915,0.0010000000000000009,0.0026758496874999997,0.1660946975163174,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,107,0.107,2016+2021,"{""2016"":0.004494875702890001,""2021"":0.002684307875}",0.002684307875,0.0010000000000000009,0.0026928519375,0.1650460013249224,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,108,0.108,2016+2021,"{""2016"":0.00454361164544,""2021"":0.002701396}",0.002701396,0.0010000000000000009,0.0027100259375,0.16400007036628034,2.25,0.4998622584051908,False,300
pair_2016_2021,pair_2016_2021,109,0.109,2016+2021,"{""2016"":0.004592514041290001,""2021"":0.002718655875}",0.002718655875,0.0010000000000000009,0.0027273716875,0.16295704999850513,2.25,0.4999026019832914,False,300
pair_2016_2021,pair_2016_2021,110,0.11,2016+2021,"{""2016"":0.004641574900000001,""2021"":0.0027360875000000005}",0.0027360875000000005,0.0010000000000000009,0.0027448891875000003,0.1619170808309524,2.25,0.4999026019832914,False,300
pair_2016_2021,pair_2016_2021,111,0.111,2016+2021,"{""2016"":0.00469078596449,""2021"":0.002753690875}",0.002753690875,0.0010000000000000009,0.0027625784375,0.16088029878588556,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,112,0.112,2016+2021,"{""2016"":0.004740138711040001,""2021"":0.002771466}",0.002771466,0.0010000000000000009,0.0027804394375,0.15984683516216483,2.25,0.4999026019832914,False,300
pair_2016_2021,pair_2016_2021,113,0.113,2016+2021,"{""2016"":0.004789624349289999,""2021"":0.002789412875}",0.002789412875,0.0010000000000000009,0.0027984721875,0.15881681670078945,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,114,0.114,2016+2021,"{""2016"":0.004839233822240001,""2021"":0.0028075315}",0.0028075315,0.0010000000000000009,0.0028166766875000002,0.15779036565212629,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,115,0.115,2016+2021,"{""2016"":0.00488895780625,""2021"":0.0028258218750000005}",0.0028258218750000005,0.0010000000000000009,0.0028350529375000006,0.15676759984466596,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,116,0.116,2016+2021,"{""2016"":0.004938786711040002,""2021"":0.0028442840000000003}",0.0028442840000000003,0.0010000000000000009,0.0028536009375000003,0.15574863275515194,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,117,0.117,2016+2021,"{""2016"":0.004988710679689999,""2021"":0.0028629178750000004}",0.0028629178750000004,0.000999999999999987,0.0028723206875,0.1547335735799308,2.25,0.3621183317167684,False,300
pair_2016_2021,pair_2016_2021,118,0.118,2016+2021,"{""2016"":0.00503871958864,""2021"":0.0028817235}",0.0028817235,0.0010000000000000009,0.0028912121875,0.153722527307396,2.25,0.2428039409349742,False,300
pair_2016_2021,pair_2016_2021,119,0.119,2016+2021,"{""2016"":0.005088803047690001,""2021"":0.0029007008750000004}",0.0029007008750000004,0.0010000000000000009,0.0029102754375,0.15271559479134175,2.25,0.116401515801647,False,300
pair_2016_2021,pair_2016_2021,120,0.12,2016+2021,"{""2016"":0.0051389504,""2021"":0.00291985}",0.00291985,0.0010000000000000009,0.0029295104375,0.15171287282516974,2.25,0.0772104479167184,False,300
pair_2016_2021,pair_2016_2021,121,0.121,2016+2021,"{""2016"":0.00518915072209,""2021"":0.002939170875}",0.002939170875,0.0010000000000000009,0.0029489171875,0.15071445421674623,2.25,0.0473246773557062,False,300
pair_2016_2021,pair_2016_2021,122,0.122,2016+2021,"{""2016"":0.00523939282384,""2021"":0.0029586635}",0.0029586635,0.0010000000000000009,0.0029684956875000003,0.14972042786383358,2.25,0.0520763538879389,False,300
pair_2016_2021,pair_2016_2021,123,0.123,2016+2021,"{""2016"":0.00528966524849,""2021"":0.002978327875}",0.002978327875,0.0010000000000000009,0.0029882459375,0.14873087882996405,2.25,0.0552681429599051,False,300
pair_2016_2021,pair_2016_2021,124,0.124,2016+2021,"{""2016"":0.005339956272640001,""2021"":0.002998164}",0.002998164,0.0010000000000000009,0.0030081679375000003,0.14774588842064765,2.25,0.0844247724824917,False,300
pair_2016_2021,pair_2016_2021,125,0.125,2016+2021,"{""2016"":0.00539025390625,""2021"":0.0030181718750000005}",0.0030181718750000005,0.0010000000000000009,0.0030282616875000005,0.14676553425980784,2.25,0.1182006325254502,False,300
pair_2016_2021,pair_2016_2021,126,0.126,2016+2021,"{""2016"":0.00544054589264,""2021"":0.0030383515000000005}",0.0030383515000000005,0.0010000000000000009,0.0030485271875000004,0.14578989036634424,2.25,0.1375108783799273,False,300
pair_2016_2021,pair_2016_2021,127,0.127,2016+2021,"{""2016"":0.00549081970849,""2021"":0.0030587028750000004}",0.0030587028750000004,0.0010000000000000009,0.0030689644375,0.14481902723072684,2.25,0.2244259013935072,False,300
pair_2016_2021,pair_2016_2021,128,0.128,2016+2021,"{""2016"":0.005541062563840002,""2021"":0.003079226}",0.003079226,0.0010000000000000009,0.0030895734375,0.14385301189153069,2.25,0.2567281432060465,False,300
pair_2016_2021,pair_2016_2021,129,0.129,2016+2021,"{""2016"":0.00559126140209,""2021"":0.0030999208750000003}",0.0030999208750000003,0.0010000000000000009,0.0031103541875000004,0.14289190801182503,2.25,0.246960349716265,False,300
pair_2016_2021,pair_2016_2021,130,0.13,2016+2021,"{""2016"":0.0056414029,""2021"":0.0031207875000000005}",0.0031207875000000005,0.0010000000000000009,0.0031313066875000004,0.14193577595533582,2.25,0.3141450155997226,False,300
pair_2016_2021,pair_2016_2021,131,0.131,2016+2021,"{""2016"":0.005691473467690002,""2021"":0.0031418258750000004}",0.0031418258750000004,0.0010000000000000009,0.0031524309375000003,0.14098467286230432,2.25,0.4658671191766109,False,300
pair_2016_2021,pair_2016_2021,132,0.132,2016+2021,"{""2016"":0.00574145924864,""2021"":0.003163036}",0.003163036,0.0010000000000000009,0.0031737269375000004,0.1400386527249699,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,133,0.133,2016+2021,"{""2016"":0.00579134611969,""2021"":0.0031844178750000006}",0.0031844178750000006,0.0010000000000000009,0.0031951946875000007,0.13909776646260927,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,134,0.134,2016+2021,"{""2016"":0.005841119691040001,""2021"":0.0032059715000000008}",0.0032059715000000008,0.0010000000000000009,0.0032168341875000008,0.1381620619960676,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,135,0.135,2016+2021,"{""2016"":0.005890765306250001,""2021"":0.0032276968750000004}",0.0032276968750000004,0.0010000000000000009,0.0032386454375000003,0.13723158432172303,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,136,0.136,2016+2021,"{""2016"":0.00594026804224,""2021"":0.003249594}",0.003249594,0.0010000000000000009,0.0032606284375000004,0.13630637558482767,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,137,0.137,2016+2021,"{""2016"":0.00598961270929,""2021"":0.0032716628750000007}",0.0032716628750000007,0.0010000000000000009,0.003282783187500001,0.13538647515217445,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,138,0.138,2016+2021,"{""2016"":0.006038783851040003,""2021"":0.0032939035000000005}",0.0032939035000000005,0.0010000000000000009,0.0033051096875000006,0.13447191968404065,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,139,0.139,2016+2021,"{""2016"":0.006087765744490002,""2021"":0.0033163158750000006}",0.0033163158750000006,0.0010000000000000009,0.0033276079375000006,0.1335627432053644,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,140,0.14,2016+2021,"{""2016"":0.006136542400000002,""2021"":0.0033389000000000005}",0.0033389000000000005,0.0009999999999999731,0.0033502779375,0.13265897717610856,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,141,0.141,2016+2021,"{""2016"":0.006185097561289999,""2021"":0.003361655875}",0.003361655875,0.0010000000000000009,0.0033731196875,0.13176065056080072,2.25,0.5,False,300
