dataset,latent_clip_fallback,latent_draw_attempts,latent_minimum_before_fallback,mass_GeV,mass_MeV,observation_max,observation_min,observation_sha256,observation_sum,seed_descriptor,toy_id
2021,False,1,938627.0038998455,0.094,94,1081405,940086,ede91eff18dadd7feac0762a50a6eda018e5675b9cef02f1d0e81f43d19f58d4,18234415,"[491204,94,19,2]",19
2021,False,1,938205.0231873563,0.094,94,1082080,937387,4d1f15ae19df8f550454d293f9ef2284a7d62ef852305dca6e1b3398bdb5c545,18232694,"[491204,94,20,2]",20
2021,False,1,938945.9761154625,0.094,94,1082246,938439,9f8a6b747b0cd88e011a41259895ff1725c4675622601b06eec8623668b57b7e,18244059,"[491204,94,21,2]",21
2021,False,1,937643.918830388,0.094,94,1083208,938433,e50ce1248ecac1aca4883e0bf7c5ec6bb0db982e92314d24b23a4c3ccc00dd0b,18214989,"[491204,94,22,2]",22
2021,False,1,937752.264199364,0.094,94,1081477,936782,35fa7d9d87998be102fdd4386ff0d98ae56033a4a570acd94679b047795bacd0,18222997,"[491204,94,23,2]",23
2021,False,1,938219.1387768008,0.094,94,1084975,938644,684ebfdf094f7581dbef970751d89604aecd39321d25e4d01bc9b0f11ea58bbe,18232506,"[491204,94,24,2]",24
2021,False,1,937564.6733848032,0.094,94,1080244,936678,80a8d059173f4efd5f834a6adb92cd6e2b72982464097156b5f96b5879d66e13,18222051,"[491204,94,25,2]",25
2021,False,1,937722.2341203864,0.094,94,1083859,937938,7ec168bf4dabd5aa24061286d9d224b094dad528394c93a9fd648d4b6a708264,18225332,"[491204,94,26,2]",26
2021,False,1,938535.6802738826,0.094,94,1081508,938237,32164fa3f70f1760849777ef4ba9207409c2ad6a42ee910a48cc5f926499ff5f,18231432,"[491204,94,27,2]",27
2021,False,1,939080.1691753502,0.094,94,1083400,940179,f13162a08ea70e364e17584c35b9699918ed39647878d0efa4bac84383cad3e5,18251263,"[491204,94,28,2]",28
2021,False,1,938013.953940309,0.094,94,1082561,939190,c622d0e6b19000a77b6ba42a70af13a165fa62b873ffcdb1e002abab1eab9ac1,18219841,"[491204,94,29,2]",29
2021,False,1,938366.7575256374,0.094,94,1080332,937872,5f06df5d9f78f8b67fc16d61f33373e2026c74eaa4c970d27d3cca7e845205c3,18247154,"[491204,94,30,2]",30
2021,False,1,937845.2433156518,0.094,94,1080569,938152,cadcbd297cdb5a31e4425301b259c0e8bc85d56c82133ebce139a20b2d4bc8ef,18221165,"[491204,94,31,2]",31
2021,False,1,937859.7987942164,0.094,94,1082699,938583,bef41cd94c80b7e2a404d3e8847e232127150d6e541a72812fe73cd04f32a9a9,18223870,"[491204,94,32,2]",32
2021,False,1,938908.2463761492,0.094,94,1083367,937300,97d374e124d35066444f7b5b9aff4b324771c5c9824ed6cd3e40cad2d878f5c5,18243511,"[491204,94,33,2]",33
2021,False,1,938251.0621974993,0.094,94,1080712,939684,2bdadfdd0c4a80f14b86023e50263e13e7bd62923ec71bddc08dc64b990f584c,18230507,"[491204,94,34,2]",34
2021,False,1,938607.0283260739,0.094,94,1080709,938782,a8ba74f3934323fecf14ae5f96b8161d41195e739e59b835be3571ad6d1cd6d4,18246276,"[491204,94,35,2]",35
2021,False,1,937816.6407682097,0.094,94,1083352,936726,d0b80b08e536f00afe8bf6a351809524130695acd35383803a43885b8b8182d9,18226489,"[491204,94,36,2]",36
2021,False,1,938156.5547766044,0.094,94,1085017,938077,6253172ce45a1df7f6b1217fac1d0395b42a8553f0456c399f6222e23184b412,18237842,"[491204,94,37,2]",37
2021,False,1,938748.7261436827,0.094,94,1082205,938804,bb2555c3494527f0e07edd5a20de93d09f5cd2e01ef51c13096d891d9656153e,18243183,"[491204,94,38,2]",38
2021,False,1,938377.5109592716,0.094,94,1082819,937822,ded34592a0acb6274e6131fdce50f8468f887b7acf099e4d19d45c32efe67789,18236364,"[491204,94,39,2]",39
2021,False,1,938085.7360115881,0.094,94,1083192,938975,8ffe0807258926891c3e0bcd1f751c61a453f4c9f7eafb772c1dbc38fa68a15f,18227710,"[491204,94,40,2]",40
2021,False,1,938424.3215928255,0.094,94,1083446,938667,83cbe132ef734cc54ba342062a758c011a74038faed09ac3de57e1a8a0a997b2,18240812,"[491204,94,41,2]",41
2021,False,1,938152.8857789086,0.094,94,1081957,937986,39fa44e10d7dd235f748e57c1f487062c9b67401f120a3665e772b598f821253,18232081,"[491204,94,42,2]",42
2021,False,1,938323.768862987,0.094,94,1080478,939334,199ba91a103240641c128afcf67620a7b1dc7564c817562219fd6ed97c5765ba,18227603,"[491204,94,43,2]",43
2021,False,1,939013.6019928529,0.094,94,1082474,939128,fc855d2c734c71e1016ea709c30b230258e6b7cd026e3d33954c7350465ebc3a,18246838,"[491204,94,44,2]",44
2021,False,1,937817.8887796431,0.094,94,1081177,937426,981936faf594e889452dddcd9b1f2909e9710d059fd22d212e229da85d690f1e,18226156,"[491204,94,45,2]",45
2021,False,1,938247.0211682066,0.094,94,1081912,939326,46030dec19db608d66a157a0df4e4672f5333de46a541291ff55da6a705c5d9c,18234266,"[491204,94,46,2]",46
2021,False,1,938615.39047207,0.094,94,1081400,940149,2516ee25be1c87bcd2d0af23d857eef124cb5546a0549f3f0275f25b21de8560,18245519,"[491204,94,47,2]",47
2021,False,1,938075.575751922,0.094,94,1081333,937150,6f00138e45c841de0c6e39a5b6721a11c3d7d02d62a2aa734292c1cb5289b718,18230569,"[491204,94,48,2]",48
2021,False,1,938416.3167976268,0.094,94,1082186,938827,b879661e4394ba3f352f8fb877263a832f510c252390a3165510b90d784d2d70,18250093,"[491204,94,49,2]",49
2021,False,1,928525.2439564841,0.095,95,1074299,928710,5e64944289d54e4d83de54202ed31bef851afb71ecbb0496aae5bd88a96d6075,18060694,"[491204,95,0,2]",0
2021,False,1,928385.7778059025,0.095,95,1074583,927149,6afc1093bb88098a0118ee4e597c96e4c0386e520aaa119f4bfae7cd5296d919,18077459,"[491204,95,1,2]",1
2021,False,1,928866.3287838665,0.095,95,1073731,928306,550fb1460d6e6cb472e28d44148a7c2061d07d8b5f45cf0f35e6ab2f00a3cb5a,18082188,"[491204,95,2,2]",2
2021,False,1,928838.1525784692,0.095,95,1074600,928699,56301f217b3db40a8050c23be3c5c4811377aafee353c97675a0a20c5b548771,18071204,"[491204,95,3,2]",3
2021,False,1,928552.6313113002,0.095,95,1073798,927665,23da64c4d46f5b544881698fd25d498f2a4954923a45ea171c592093a314273e,18066675,"[491204,95,4,2]",4
2021,False,1,929143.9555729597,0.095,95,1073543,930049,1d5764ec1f36f94cb8faf3e509a3536332c2fadad789e8dc90f7a552999c96ee,18080747,"[491204,95,5,2]",5
2021,False,1,928584.9656911201,0.095,95,1076235,929355,6ce544c85abc60ae661127b25e8839f41c46716972406651bf18894055fb84b8,18083608,"[491204,95,6,2]",6
2021,False,1,928664.4155292728,0.095,95,1075855,928737,d3b159d29868309ff84712ad16832694bcab77a8a46083ab6dd7955b6074b002,18087149,"[491204,95,7,2]",7
2021,False,1,929165.1404073575,0.095,95,1075820,928400,2b22bc7e7018d8fe8be2f3b58cd8d07c703a071fbcddc321a7e80dfcabcd7868,18089339,"[491204,95,8,2]",8
2021,False,1,929009.016320927,0.095,95,1074300,929064,886aa08e2db68250c90aaf1482745fb0eff1ed46a2b39517cf0c9947e277231b,18083543,"[491204,95,9,2]",9
2021,False,1,928954.7455944081,0.095,95,1075730,929425,8e1347a76cb72e864a3785ad556d3b44a4b3bf5b7ad7d6a1d52901dcd96d42e8,18080145,"[491204,95,10,2]",10
2021,False,1,929358.3328951601,0.095,95,1074709,928982,ffaddaf2b2d7fb898d8e20e6b2edf4bc444a7a49e471f099502aed1977366049,18088379,"[491204,95,11,2]",11
2021,False,1,928559.1915465854,0.095,95,1075135,927996,1d766f650d45fcd737d1f551ae958c2dd6d5f877cda1a5cc4fafd864a171ff5e,18068397,"[491204,95,12,2]",12
2021,False,1,928505.3956370289,0.095,95,1074845,929897,9918dcfe09c7ab79434104aac31275dc1c1205c032e0e1293a97dbf5e68f6f5a,18084802,"[491204,95,13,2]",13
2021,False,1,928578.0671634466,0.095,95,1074378,929944,478a037c6946f6ef95dcb427addef910efd617cd3944de020d79c6706cc27c15,18083706,"[491204,95,14,2]",14
2021,False,1,928847.4839367294,0.095,95,1073291,930113,0f41dac5d899384ac08ec39141c40b4078c5cb3d024c5b4881c2d25e1fb1f4f4,18082043,"[491204,95,15,2]",15
2021,False,1,928852.1651908766,0.095,95,1075515,928344,3f0b7bd40d7bb175e656b7f03a94f4b5c6a9a17f4ba194964a67353169990afd,18086103,"[491204,95,16,2]",16
2021,False,1,929551.0907326733,0.095,95,1077378,929584,b248e6d96a5ac34a3e8e2334d2e1b63b6820e1bb31783121f1c03db5f1a8e98a,18100175,"[491204,95,17,2]",17
2021,False,1,929148.6636695957,0.095,95,1074270,930804,de929211c0b9486398579767f8d4699d5c3cdb9ebac95d87f161a09d644ba531,18087001,"[491204,95,18,2]",18
2021,False,1,928300.6554339412,0.095,95,1073458,927826,21e55b76dae6c5a977c9ade3f75f2c82d166e72a50165bf4c114ec7089e8dc34,18075287,"[491204,95,19,2]",19
2021,False,1,928049.2357816054,0.095,95,1077508,927315,9805b3bf6eb4d06f5b415fe5605924ec140d560c8987a37163d1a16ad22b85cc,18066531,"[491204,95,20,2]",20
2021,False,1,929433.2642157397,0.095,95,1075538,930473,697635f2ca3c7c630d394cb2422a377fe3cc6808c23946d5043e40dba47c72df,18091730,"[491204,95,21,2]",21
2021,False,1,928985.5419374269,0.095,95,1076087,927523,008d42c391049db5151ad35164b9cec42371bce6c8056c530a8fc45db650b2c0,18066738,"[491204,95,22,2]",22
2021,False,1,929535.080421269,0.095,95,1076415,930098,92c7bfe5c86f800aa475fc54b18db80fe13afc6b76b1844970a175c0a5d61129,18096689,"[491204,95,23,2]",23
2021,False,1,928324.9394741724,0.095,95,1074590,927206,f05ce6c7a31bb223f17a3c675825023fb880f0cb170b671f8bb2f44282896ff6,18067296,"[491204,95,24,2]",24
2021,False,1,928741.8378760841,0.095,95,1074955,928481,1f0e89f034beac6a044f8d6670f0046c6d83e4853e0c34f4124841569f9c6dda,18089196,"[491204,95,25,2]",25
2021,False,1,928525.9948485414,0.095,95,1075983,929225,66203a22b456759b09e1d70a86ccaec9fa76619f9d23384b88ec35a4da8b1b34,18071832,"[491204,95,26,2]",26
2021,False,1,928449.9065580174,0.095,95,1075907,928693,1864aa0c574f931cebac7838a15c36911b6daf354ae2379f39f53439bd0811b6,18074476,"[491204,95,27,2]",27
2021,False,1,927745.8585703248,0.095,95,1074935,926916,4f1c1c826364372dcfd0ba211a5dd594a1bc31b0774b0d72770e626f61490738,18071655,"[491204,95,28,2]",28
2021,False,1,928340.3217996742,0.095,95,1076585,926236,b0a0f63674e9f8fe58db03039e6503668e4358ca7bdee8d43b21890d636e41cf,18075819,"[491204,95,29,2]",29
2021,False,1,928952.4654440498,0.095,95,1075927,930086,edd6e8bdf0a60d626675da61b347af9c0ffcabcaa5c182a982d98b29de284e31,18093564,"[491204,95,30,2]",30
2021,False,1,929120.0238415828,0.095,95,1073535,929430,fe09d9954c187eb83b80ce875f74fdbf3ffb7c8a6599266fcd9398917cd28ef4,18087281,"[491204,95,31,2]",31
2021,False,1,928993.4991315848,0.095,95,1075291,928515,50b119c0b608426f34040cff637215c5d79652ef1768cc5921c1f2de446ec5e9,18087907,"[491204,95,32,2]",32
2021,False,1,928561.6088118367,0.095,95,1073751,928917,159626f23aada37cb2b73583eb5be88b64973d25d646cb42287da06f927b6d29,18069822,"[491204,95,33,2]",33
2021,False,1,928695.8338711549,0.095,95,1074622,927740,0978ee2be55863cbe1f9ec17dfe1fd0cb0e71789084c4398ade9707396d01e1f,18082168,"[491204,95,34,2]",34
2021,False,1,928449.6811258884,0.095,95,1075618,927768,04925aab39cfb99020a9b8ce9a1788035f52e97602a878897e021793d4affa95,18079332,"[491204,95,35,2]",35
2021,False,1,928648.5216901784,0.095,95,1075074,927180,27d2549c31278dee0e0198a31413c70c0bcd2c6b78ae6a7730d18e67d9527036,18067593,"[491204,95,36,2]",36
2021,False,1,928189.8103982115,0.095,95,1075803,927816,d555c512fbc62e9911b72ac57ef13cb195b2f8df42506db2344d6d5d66fd6457,18060411,"[491204,95,37,2]",37
2021,False,1,928876.0377598444,0.095,95,1074200,928571,f10544f8f8093a32acf9eb4acb39e029efc7e2338b9a2809207515016e08921e,18084282,"[491204,95,38,2]",38
2021,False,1,928937.7926524772,0.095,95,1074256,927248,33ea7ffba08e37f141d6338658a26705348799832458a2d0308c00a34a0a4ecd,18083089,"[491204,95,39,2]",39
2021,False,1,929677.9900773756,0.095,95,1076819,930540,61752ada13f8246127e4ca118e7d5337e6aac849409a9ce011be1dfbb03a3f4c,18102170,"[491204,95,40,2]",40
2021,False,1,928191.6717261074,0.095,95,1074489,928024,2dd915f9777b628438642d62c5c76f1990fd5050ef1aac9f18485b8e2f1147f3,18073389,"[491204,95,41,2]",41
2021,False,1,928836.9425286504,0.095,95,1075437,928001,cff2fdb481e09f026b42b00893ff65e92b4f9d6f1307138bd559580274b5a633,18069880,"[491204,95,42,2]",42
2021,False,1,928456.3054361505,0.095,95,1075100,927144,0b905ba8236b926a241f2e7a1324ac521bebc0fab28365b130b4504487c1eab0,18065120,"[491204,95,43,2]",43
2021,False,1,928280.4340515895,0.095,95,1073248,929173,6785569e1f79f4eb5c947604f6df1cc7b0f21b9442a0122bd45c7f9d639f8e3e,18064463,"[491204,95,44,2]",44
2021,False,1,928776.3767787464,0.095,95,1074280,928454,32d163b8162c1eafc089e9256d21cd2a21a7fa70eaaa9fffde4d5c34408dfd42,18084693,"[491204,95,45,2]",45
2021,False,1,928448.9679824036,0.095,95,1074227,928278,5de0ccb32eb79c2ae13f15fc102d4c6721d9975103adc88ad70c55f7a169aa45,18076722,"[491204,95,46,2]",46
2021,False,1,929248.9652809668,0.095,95,1076311,929049,cb7ccc2dc0ffc1b8f853fd42f08601891c4d28dc2c79b9d3f25e676a34dce841,18082633,"[491204,95,47,2]",47
2021,False,1,928631.6333582684,0.095,95,1073788,928680,6756beec88e80a74a73b4288c047d5e3beb0180259bf018b8d865da98800f4d7,18073224,"[491204,95,48,2]",48
2021,False,1,928798.0813962725,0.095,95,1075106,927568,3b2da84a8caf3e45b251e1641b794fa1461fbaf11816c6193f0b163f91c016aa,18071198,"[491204,95,49,2]",49
2021,False,1,910240.9032149804,0.096,96,1060067,909500,a0734652df4f1fd58724632b7514bb98691e8ebcd7ff5a6435e288f2d349d606,17762634,"[491204,96,0,2]",0
2021,False,1,909883.6299334528,0.096,96,1060195,907459,ccb1499facf6bdf91f8233ea035669c8ff1309bb77de7bd86267e84868bb9676,17764020,"[491204,96,1,2]",1
2021,False,1,909855.0359347346,0.096,96,1058048,910540,5cc63a6ac30d06f09695bc5abb359dd4eb5e6167a7ee558a9061533723b6c2f7,17755537,"[491204,96,2,2]",2
2021,False,1,910311.9088170003,0.096,96,1060360,909523,c2d42550adb372a7be1b0de661d4521f704ed847c971532ab7debdd401eeb1ec,17777625,"[491204,96,3,2]",3
2021,False,1,910379.9320186714,0.096,96,1059692,910630,669401a8d3b57c19f1ea16e73c650ea4effe3b6393bde2557c1cbf0c31fdb311,17770201,"[491204,96,4,2]",4
2021,False,1,910081.3303793408,0.096,96,1059214,909132,2dfe1667036169f9935705357ad12e687528264cb3f54bd1b901a38382c6ba51,17757626,"[491204,96,5,2]",5
2021,False,1,910293.1917951966,0.096,96,1057917,908787,98c530e1053fcad054408fac56db5c101d968ab5b57801c1ff6f17a8b1601cc8,17771022,"[491204,96,6,2]",6
2021,False,1,909741.0995601526,0.096,96,1059582,907551,ae9b735b0b9c5e63a06d755fb5f8d2a842ce4a70dc419787dedbfc0f9310c47f,17775324,"[491204,96,7,2]",7
2021,False,1,909451.1115061331,0.096,96,1059014,911516,be3d1d86f66a231a5ef4c3c4f0cf23579626790bc4a4bc8618c89dad94a49705,17748562,"[491204,96,8,2]",8
2021,False,1,910320.7466837637,0.096,96,1058486,911126,7a070729aa01906b6510417121741324e391fcf562505e0ea36b481b8b38dd19,17767732,"[491204,96,9,2]",9
2021,False,1,910562.1368764756,0.096,96,1060632,911420,95d2453b6e600f0226c30904fba30a5a80d7304508ed2114c4f10777f9ba664d,17779215,"[491204,96,10,2]",10
2021,False,1,909436.5201060402,0.096,96,1058851,908732,4adccfef3387ed2c7020a6e609902e1f2747c47a9998e3c67574a0cfdcc78717,17756038,"[491204,96,11,2]",11
2021,False,1,909706.8368050309,0.096,96,1059944,909145,3550ab0a534355da91da0d04c618ed09bf122103dd9d9fdc32c15a3a71ce7fb9,17752830,"[491204,96,12,2]",12
2021,False,1,909661.1092287271,0.096,96,1058636,910604,a9a9ce93e3e3afd0e7f05021357a27d296cb986740a09e2c2d5d9ee1ab600166,17765358,"[491204,96,13,2]",13
2021,False,1,910216.0744737452,0.096,96,1059400,911000,f14582193a6c229eb1e16a3d0935b1dd25f2004a22f3aa92f166eed536b60ffd,17778801,"[491204,96,14,2]",14
2021,False,1,909401.3879345964,0.096,96,1060609,908495,cde365eda13a13361ce08144b9cdefe6911b51fa64ec98d5d703f807c18d377e,17750273,"[491204,96,15,2]",15
2021,False,1,909581.3909604993,0.096,96,1058450,910694,5c8cf8aa2c4abdb52be5bd65b4db2f1aea8c7c9e82c040ce45ca135112ff0b9f,17756735,"[491204,96,16,2]",16
2021,False,1,909389.3877609945,0.096,96,1057702,908997,db038998f3c5256a5f6b1c0df35ad6a2919442a8eb484e24e2ef5dfd4393c5f9,17755932,"[491204,96,17,2]",17
2021,False,1,909839.931756986,0.096,96,1059523,910749,f61565cd0b716fd0dfef12c9b770632b0001c63ccec52ab9ff8b4377d64c0082,17762442,"[491204,96,18,2]",18
2021,False,1,909884.9296293781,0.096,96,1058192,907373,24cb273899bd177c5f9f9e631c8eabc3ed767e41b64bfca307183cec3c6da729,17759925,"[491204,96,19,2]",19
2021,False,1,910317.3515785385,0.096,96,1059015,910296,3d3467e5ac8020106283723d2b6fe6c1f7b6dd9c61f653b502d1c5d131d7e5b8,17767625,"[491204,96,20,2]",20
2021,False,1,909245.3936363277,0.096,96,1058623,909833,98f784ff7ed68e6a9f5fe4f6ca9a1d853e4d5ab2e75bf2e63cc21a2ce337f32a,17754535,"[491204,96,21,2]",21
2021,False,1,910261.3365903348,0.096,96,1059237,910651,6199804221e70a8d22cf691868f3b78fd4628d36847990fb9eda0849be7f1e18,17768026,"[491204,96,22,2]",22
2021,False,1,909750.0088924931,0.096,96,1060137,910260,66cbd4d4b8de63a32bd3e2506b66726fa5fb0bb99e16b37f06e6b6b5b6b37055,17771427,"[491204,96,23,2]",23
2021,False,1,909081.9325200218,0.096,96,1059138,909636,755ba624d95994b0791e254be7623b39ef8aefd2ba58b92f09764beeb2d49240,17754096,"[491204,96,24,2]",24
2021,False,1,910011.3394296486,0.096,96,1059483,909678,9339f556ac44d79ed87d9a0385c28a2cb9c5a78fd5472eb95b5afe24b30461f2,17767504,"[491204,96,25,2]",25
2021,False,1,909856.464394705,0.096,96,1059087,910261,4216ec7d516844eb07d85b74af49c2beca5c35604e1a8563147e9ba4353bb0c6,17764653,"[491204,96,26,2]",26
2021,False,1,910302.1162702118,0.096,96,1058397,910190,952b5daa8836bd30f6c685a3efa140b5f2c786b02fb56c3e99bb84cc22ea40e2,17763529,"[491204,96,27,2]",27
2021,False,1,909656.5098990017,0.096,96,1059338,910441,63c5b7847353407a5e03d5c47bef05fa8136d86d2ec0a1d0b090688ab2bb95ba,17764869,"[491204,96,28,2]",28
2021,False,1,910041.2187846279,0.096,96,1058243,910766,d007206fc772699157ee83dbc6d533335f4f2838a1f47a6172886e763e97fa6d,17764749,"[491204,96,29,2]",29
2021,False,1,909984.4812959399,0.096,96,1059865,910767,428dd085800acd0ffb0d862da1deabcdad0c5bdd93b255f9f12c1cca78e055ba,17769480,"[491204,96,30,2]",30
2021,False,1,910080.2841266332,0.096,96,1061735,910901,32caf7e9e8aef8d853fb69963286080ea5acb4ce03965242185381eee9b5674f,17775188,"[491204,96,31,2]",31
2021,False,1,909944.32009855,0.096,96,1060382,907933,78c2c1fde066deddc32881c55b07378c5ae04d757c74ddaa815fac0d7e4b8003,17763171,"[491204,96,32,2]",32
2021,False,1,910472.5542537994,0.096,96,1059358,912598,4c9f40148c06d41ba33e8e960b456a03fc4f6fe26d718b172bbacac158922e2d,17781081,"[491204,96,33,2]",33
2021,False,1,909706.3241373231,0.096,96,1060166,911131,d6bb3374401dbcca182b0f7eb79b3b0652358a55d37f0e07afa6d4837e7b8fdf,17763935,"[491204,96,34,2]",34
2021,False,1,909793.5396800796,0.096,96,1058166,909318,f1766bc5df7b65c2b7984d75fe8a233d1f56ebcc04a908c9a6d08a218c1df8f5,17759937,"[491204,96,35,2]",35
2021,False,1,909898.0721847923,0.096,96,1058956,909838,2e5565c6cdcd17528e42bd208defe2d3a87dbf38752c7256162a37ad4a20fe65,17760073,"[491204,96,36,2]",36
2021,False,1,910251.8155072989,0.096,96,1059040,910223,67e07144141e91907110fcc47e7c421bc6fec497c2dc34ecc60cac269b03aa0c,17765881,"[491204,96,37,2]",37
2021,False,1,909698.4742490158,0.096,96,1059377,908448,d556e74013da460a4e0fc291fc65f93f7d7dd4e5882e81035a4234068db687ff,17762332,"[491204,96,38,2]",38
2021,False,1,909793.2243417051,0.096,96,1059090,909160,07ef4a9b714ac290e6f84a7215590071ebf8c90911ecc9de0a2a33f2c8961cf8,17764022,"[491204,96,39,2]",39
2021,False,1,909695.4433580583,0.096,96,1061528,908587,e1b85be79f80146f0f622de3833f07fe8c8a400a74c22cad5f2c9624fe056063,17769781,"[491204,96,40,2]",40
2021,False,1,910034.9340258315,0.096,96,1059024,911099,6e74e42d95b5fc920772f22adf67c3dcf1c20f6216aca7ce0bac273587e24abb,17760571,"[491204,96,41,2]",41
2021,False,1,910084.0980563672,0.096,96,1059800,909848,2882227d3d8b54a96a2aadd0704a4f3d54f2e91f82644619b48ad2586733a9ff,17763679,"[491204,96,42,2]",42
2021,False,1,910119.9133846408,0.096,96,1059904,909492,3a8ff0bda4f211d1d6209c2ec250df57906228e4a1baf178dbfd21a83141ea31,17764692,"[491204,96,43,2]",43
2021,False,1,909980.7989990715,0.096,96,1060871,908963,927ed275ed1b403e829ae6adec1572dd0e465c99eb388aaf850acb8de895b460,17768835,"[491204,96,44,2]",44
2021,False,1,909997.9907903747,0.096,96,1060122,909929,bc267385e99578cd8fea4fd2c2331e7a2cb1b4456cf7acf127e093cc706710dd,17769191,"[491204,96,45,2]",45
2021,False,1,910224.3417555013,0.096,96,1060253,910223,cc62cb67e4e61f88dd3e566863e2564a0f004f0ee488773c4c02639fceec9fc9,17759757,"[491204,96,46,2]",46
2021,False,1,910016.6867157209,0.096,96,1059436,910365,ba1730cf44c654972d2cb7c70941eff9df82daad21ae202f9e375467d016f6db,17758251,"[491204,96,47,2]",47
2021,False,1,910117.6772997422,0.096,96,1059328,910533,dad652dbc41a3f083b51c23051c9318148acefc9b76f5b48aa0b77b73f962c4b,17763915,"[491204,96,48,2]",48
2021,False,1,909666.313203276,0.096,96,1061059,908539,a14c23311af7433e941b7d26af582545df1c109a8b665546b350c00d6463dba9,17768263,"[491204,96,49,2]",49
2021,False,1,891378.7581969525,0.097,97,1042821,890377,4e5cce21883ba4d9d96f27793e3e0cb95c14ce5d4693b716556ba6ba07842c53,17459716,"[491204,97,0,2]",0
2021,False,1,890856.4407601948,0.097,97,1045717,890509,ebdd9e545713804a767bc47f6f6dfa59a05210b9ed72934f2634c04f42cb79c4,17446961,"[491204,97,1,2]",1
2021,False,1,891140.2202506661,0.097,97,1043909,889929,28d6174a0659cad8d998e432ce6bede7c9c5ea519f5051f7161528599ee7cf5e,17442949,"[491204,97,2,2]",2
2021,False,1,891891.4465313443,0.097,97,1043535,892722,4ca39d2608a18a7f7235cb5246cb46e29c6bd38d3ca0d12493d708eb86db2fe7,17464836,"[491204,97,3,2]",3
2021,False,1,890650.868628381,0.097,97,1044375,889992,06cbea007263f79d825e9e777e3f24f4c2a4649ce9238e8417a46b5576b7a0c6,17440221,"[491204,97,4,2]",4
2021,False,1,890815.2117386959,0.097,97,1042776,890346,45e46f95dcb42417aa024952d60aa527000f6c4ea7dd5d4285b0ca2e7f9983f5,17441735,"[491204,97,5,2]",5
2021,False,1,890947.0613235232,0.097,97,1046053,889410,3218eb089fc4b9ad2edb18f6073e9b99f4162ea91b970e41ffd4fd35b2621893,17456623,"[491204,97,6,2]",6
2021,False,1,891344.395883052,0.097,97,1044801,891939,5cfd4791c45b78c3c699bc2cb749e633a556839d8a90b25ac25478176e7a4786,17450403,"[491204,97,7,2]",7
2021,False,1,891189.2121710046,0.097,97,1045060,891719,329a635773f1bb6ed97efb4afbd7664be664815e7c4cd439d2d33f033da187fe,17450245,"[491204,97,8,2]",8
2021,False,1,891955.5206743319,0.097,97,1044331,891863,b324803f8ae2fd828ed3f498eb5bba195996fa563b422c2ccf7db6f4f6320efc,17462123,"[491204,97,9,2]",9
2021,False,1,891064.9485471641,0.097,97,1042724,894283,869ea27eaa65ee5eb802b54afb035e6e3fa62d8bf65d5acaf69f210f86b02a4b,17445507,"[491204,97,10,2]",10
2021,False,1,891408.899361118,0.097,97,1043179,891447,cde41773441ab10cd54fe3cb3ec3e649e9997cfd23c1b9986cf905eba888100d,17445453,"[491204,97,11,2]",11
2021,False,1,890787.2801773641,0.097,97,1044149,891289,262c54f00a96d92f4e0e123a88faa9c7f8543241a541e65880bc9b62af78d94e,17444478,"[491204,97,12,2]",12
2021,False,1,891217.16576931,0.097,97,1044015,891690,b7617a2fb40d11386828b49e681618cb53d0bbae6ed27fda1d30370673ff32f3,17451607,"[491204,97,13,2]",13
2021,False,1,890498.1376921304,0.097,97,1043784,889485,adca555bd03ba5ab553b1c2493a09b019fe0a77f03b005fdc34fb633a3c71a43,17432083,"[491204,97,14,2]",14
2021,False,1,890197.1252616588,0.097,97,1042276,889200,5c62c2eaf952ad10c51e4954d1ce7582afc577996ab5b26403ae8b110c103a33,17430370,"[491204,97,15,2]",15
2021,False,1,890968.1452712502,0.097,97,1044647,891454,074d273275a748854a8a6ff3ae5f6738ae3d53ca3c9dd2b07b4b0f1c874480b7,17452512,"[491204,97,16,2]",16
2021,False,1,891617.3168670486,0.097,97,1044848,891437,f33adb19130470af342fbb6d50146f4c2be0e69a4bdba868cfe902b5e34c5fa4,17459945,"[491204,97,17,2]",17
2021,False,1,891372.3337187495,0.097,97,1044841,891876,4b136ad7c912c68fa6907ff40e36f6be53e9f0a4dbcb967e5b16426dcd55f35c,17461058,"[491204,97,18,2]",18
2021,False,1,891301.700273102,0.097,97,1045163,891340,b2702a4d166e88fe8ba0421625a6461d69362947544d99ea905d1634bf204ba5,17443268,"[491204,97,19,2]",19
2021,False,1,891078.6577673433,0.097,97,1044070,891570,722b476bf05c34a0b7cfc0028486d27181d942f27b6320d2e3725c9e2256815b,17440658,"[491204,97,20,2]",20
2021,False,1,891148.8152965939,0.097,97,1042091,890485,8f99e215bde56a18432dbf80d8f9bc25907e795700641b2d49118fa9d31491cc,17447970,"[491204,97,21,2]",21
2021,False,1,891711.3253173709,0.097,97,1042986,891413,69837f8029076758f000803721a3a725e69ed5e2d51724210cc088d11d7d07df,17458846,"[491204,97,22,2]",22
2021,False,1,890881.9909351176,0.097,97,1044334,891900,527289562621b3de11abd024caf6536d1a6fa41fed0c4235cb9ff50c09b8c5b6,17444749,"[491204,97,23,2]",23
2021,False,1,891163.0582804107,0.097,97,1042880,890864,e2fe2ad02f236ab92ece76877f64c27f01a5137c41e55d4e0acbe92392402911,17452529,"[491204,97,24,2]",24
