scope_key,scope_label,dataset_set,mass_MeV,mass_GeV,n_toys,toy_id_min,toy_id_max,eps2_observed,expected_q025,expected_q16,expected_median,expected_q84,expected_q975,expected_mean,expected_std,observed_empirical_cdf,quantile_method,conditional_on_frozen_gp,gp_refit_per_toy
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,85,0.085,300,0,299,1.4258924495463958e-06,1.0677024127140242e-06,1.5097437144532531e-06,2.1374737246367547e-06,3.095077447689552e-06,3.990334011054235e-06,2.271848585934034e-06,7.944075081122054e-07,0.12333333333333334,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,86,0.086,300,0,299,1.429496923838071e-06,1.0596021740252766e-06,1.393366004017393e-06,1.9822528111916917e-06,2.928411884879291e-06,3.867945310199868e-06,2.151080621239532e-06,7.659765384173207e-07,0.17666666666666667,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,87,0.087,300,0,299,1.4429256312202808e-06,1.1474742464190865e-06,1.5003935323475447e-06,2.1202298732145106e-06,2.867173308901579e-06,4.023574772859673e-06,2.230976008987036e-06,7.412755242410635e-07,0.13333333333333333,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,88,0.088,300,0,299,1.6837251761833967e-06,1.1030499128327618e-06,1.4474084782802615e-06,1.999846284826817e-06,2.7705043763552153e-06,3.674809680239592e-06,2.1069615724315182e-06,6.878292969628803e-07,0.29,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,89,0.089,300,0,299,2.1550917797488058e-06,1.0454365817632426e-06,1.4227186432392096e-06,2.1339943102993932e-06,2.9935840084188485e-06,3.808747614551016e-06,2.2039197479652728e-06,7.557222866543238e-07,0.5133333333333333,linear,True,False
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,90,0.09,300,0,299,3.194049877471847e-06,1.0122583396929898e-06,1.3885963292685557e-06,2.05978956093702e-06,2.9038386141507966e-06,3.829560484971328e-06,2.1497266567998202e-06,7.460663022583767e-07,0.91,linear,True,False
individual_2015_full,2015 full,2015,19,0.019,300,0,299,6.028720311142007e-06,8.56859256869187e-06,1.1719767592486948e-05,1.645605629141075e-05,2.41918552795809e-05,3.222470149913192e-05,1.7716555679460997e-05,6.401200997983439e-06,0.0033333333333333335,linear,True,False
individual_2015_full,2015 full,2015,20,0.02,300,0,299,1.3250739100729953e-05,7.1342261840937525e-06,9.245697138867882e-06,1.3274003348935836e-05,1.8351160938334346e-05,2.6756918660987226e-05,1.3913658782222635e-05,4.8460065218595285e-06,0.49666666666666665,linear,True,False
individual_2015_full,2015 full,2015,21,0.021,300,0,299,2.62940119494728e-05,5.9509828762308415e-06,8.165213351810401e-06,1.1985673773660611e-05,1.7215851824621277e-05,2.2468104856249323e-05,1.2577481021539786e-05,4.483937764847752e-06,0.9966666666666667,linear,True,False
individual_2015_full,2015 full,2015,22,0.022,300,0,299,1.6849498786461963e-05,5.643470543850739e-06,7.1570930076441095e-06,1.0006966422286602e-05,1.4478601517401426e-05,2.024272086933653e-05,1.0809161891332006e-05,3.873004261038886e-06,0.93,linear,True,False
individual_2015_full,2015 full,2015,23,0.023,300,0,299,5.967122211967021e-06,4.908424500830597e-06,6.713540237624731e-06,9.101298253937608e-06,1.3423185383637623e-05,1.78669754528353e-05,9.8131504029446e-06,3.463848050120011e-06,0.1,linear,True,False
individual_2015_full,2015 full,2015,24,0.024,300,0,299,5.086191137630236e-06,4.899452171637511e-06,6.356638501546489e-06,8.638815447283453e-06,1.2646667198761777e-05,1.7753625637510028e-05,9.35542951345593e-06,3.2536495804338193e-06,0.03666666666666667,linear,True,False
