scope_key,scope_label,dataset_set,mass_MeV,mass_GeV,n_toys,toy_id_min,toy_id_max,eps2_observed,expected_q025,expected_q16,expected_median,expected_q84,expected_q975,expected_mean,expected_std,observed_empirical_cdf,quantile_method,conditional_on_frozen_gp,gp_refit_per_toy,selected_scope_key,active_scope_short_label,n_strong,n_weak,p0_local_asymptotic,Z_local_asymptotic,pvalue_method,p_strong,p_weak,p_two,empirical_p_resolution,diagnostic_definition,construction
pair_2015_2016,2015 full + 2016 full,2015+2016,49,0.049000000000000002,100,0,99,6.5096565717329577e-06,2.5678703608807631e-06,3.5715389741218382e-06,5.0469817976870708e-06,6.9168998764764168e-06,1.0695665762641333e-05,5.3609163623737834e-06,2.11574283093588e-06,0.80000000000000004,linear,True,False,pair_2015_2016,15+16,80,20,0.24161478855026569,0.70111768082749637,fixed-mass local asymptotic one-sided profile LRT,0.80000000000000004,0.20000000000000001,0.40000000000000002,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,50,0.050000000000000003,100,0,99,7.7429456646045609e-06,2.341382471645787e-06,3.243024640413957e-06,4.661307681281037e-06,6.5987312897668794e-06,8.21387686874165e-06,4.8175509632916389e-06,1.5715266562292927e-06,0.95999999999999996,linear,True,False,all_2015_2016_2021,all three,96,4,0.070621542441792307,1.4711776312415186,fixed-mass local asymptotic one-sided profile LRT,0.95999999999999996,0.040000000000000001,0.080000000000000002,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,51,0.050999999999999997,100,0,99,6.9076125052637276e-06,2.1948973464547913e-06,3.0546219592055064e-06,4.7517339469655539e-06,5.9830575316217948e-06,8.4858541712193843e-06,4.7489822950285963e-06,1.6596039909136466e-06,0.91000000000000003,linear,True,False,all_2015_2016_2021,all three,91,9,0.11189884289551939,1.2164916609397141,fixed-mass local asymptotic one-sided profile LRT,0.91000000000000003,0.089999999999999997,0.17999999999999999,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,52,0.051999999999999998,100,0,99,6.0282777711464049e-06,2.4111138901103966e-06,3.1163542512494047e-06,4.3759847280053081e-06,6.293713851034104e-06,9.3326140601752833e-06,4.6917748755753803e-06,1.8098278186678001e-06,0.81000000000000005,linear,True,False,all_2015_2016_2021,all three,81,19,0.18572081719196681,0.8937762209907274,fixed-mass local asymptotic one-sided profile LRT,0.81000000000000005,0.19,0.38,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,53,0.052999999999999999,100,0,99,4.8208466609116962e-06,2.1863976994811788e-06,2.7398721903690056e-06,4.4089278600738241e-06,6.4112709420158317e-06,9.0906708114457902e-06,4.6589516314658514e-06,1.8257060057256396e-06,0.58999999999999997,linear,True,False,all_2015_2016_2021,all three,59,41,0.33386391479953631,0.4292685113202413,fixed-mass local asymptotic one-sided profile LRT,0.58999999999999997,0.40999999999999998,0.81999999999999995,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,54,0.053999999999999999,100,0,99,4.1450885193592825e-06,2.1154444747846302e-06,2.5417227586764311e-06,3.5283032449050319e-06,5.5016317639989704e-06,7.435389937513907e-06,4.0149071446784166e-06,1.5185498354062677e-06,0.56999999999999995,linear,True,False,all_2015_2016_2021,all three,57,43,0.44413201021373838,0.14050117975465959,fixed-mass local asymptotic one-sided profile LRT,0.56999999999999995,0.42999999999999999,0.85999999999999999,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,55,0.055,100,0,99,3.0349586474526652e-06,1.8144684405487164e-06,2.7222819516483538e-06,3.9313096272896178e-06,5.2025393875388294e-06,7.3930413220859958e-06,4.0229789985850733e-06,1.3706209345564898e-06,0.22,linear,True,False,all_2015_2016_2021,all three,22,78,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.22,0.78000000000000003,0.44,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,56,0.056000000000000001,100,0,99,3.2260515227308679e-06,2.1158976752946981e-06,2.6122291266733837e-06,3.504431369364613e-06,4.9236701640758287e-06,6.5309394726755914e-06,3.7473489675206982e-06,1.1787163495896979e-06,0.41999999999999998,linear,True,False,all_2015_2016_2021,all three,42,58,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.41999999999999998,0.57999999999999996,0.83999999999999997,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,57,0.057000000000000002,100,0,99,2.7045464283974757e-06,1.9765413009007077e-06,2.6618215116135063e-06,3.5883937413331917e-06,5.0068720251403025e-06,7.2734034132399764e-06,3.8583664129633339e-06,1.3430210065144178e-06,0.19,linear,True,False,all_2015_2016_2021,all three,19,81,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.19,0.81000000000000005,0.38,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,58,0.058000000000000003,100,0,99,2.3511732787447849e-06,1.853142789669905e-06,2.2618095079451841e-06,3.3025627845009878e-06,4.9254308456674411e-06,5.9905948688791993e-06,3.5337752025947378e-06,1.2034755253356964e-06,0.17999999999999999,linear,True,False,all_2015_2016_2021,all three,18,82,0.5,0,fixed-mass local asymptotic one-sided profile LRT,0.17999999999999999,0.81999999999999995,0.35999999999999999,0.01,"p_strong=Pr(UL_toy<=UL_obs); p_weak=Pr(UL_toy>=UL_obs); p_two=min(1,2*min(p_strong,p_weak))",maximal_available_final_dataset_scope_at_each_mass
