scope_key,scope_label,dataset_set,mass_MeV,mass_GeV,n_toys,toy_id_min,toy_id_max,eps2_observed,expected_q025,expected_q16,expected_median,expected_q84,expected_q975,expected_mean,expected_std,observed_empirical_cdf,quantile_method,conditional_on_frozen_gp,gp_refit_per_toy
individual_2015_full,2015 full,2015,76,0.076,50,0,49,2.3038664525082577e-05,1.327993738624373e-05,1.8721797553216824e-05,2.797001801990311e-05,3.82738947394952e-05,5.6986137870134884e-05,2.9425995921271013e-05,1.1205655124495737e-05,0.32,linear,True,False
individual_2015_full,2015 full,2015,77,0.077,50,0,49,2.170891795673728e-05,1.6435492688952e-05,2.0468774000854773e-05,2.8013499541524402e-05,4.031531857261205e-05,5.825799770507834e-05,3.04830931934697e-05,1.1870673642805854e-05,0.26,linear,True,False
individual_2015_full,2015 full,2015,78,0.078,50,0,49,2.0461441937903383e-05,1.4999836370320448e-05,2.1940855302997162e-05,3.123000450216205e-05,4.293506697903211e-05,5.720498504753718e-05,3.216948160495912e-05,1.1580470081908149e-05,0.12,linear,True,False
individual_2015_full,2015 full,2015,79,0.079,50,0,49,1.907848650283686e-05,1.3795019055427647e-05,2.0270066293549864e-05,2.9827567564404692e-05,4.8276721883223516e-05,6.263506258426382e-05,3.363619826079772e-05,1.3567167580330964e-05,0.12,linear,True,False
individual_2015_full,2015 full,2015,80,0.08,50,0,49,1.7796144002855142e-05,1.7308197880347725e-05,2.5884630795474565e-05,3.4802157339192805e-05,4.698202830288194e-05,6.450600611311527e-05,3.620478377586639e-05,1.3165303216244961e-05,0.04,linear,True,False
individual_2015_full,2015 full,2015,81,0.081,50,0,49,1.820732728186423e-05,1.8607866575454176e-05,2.5957754149285178e-05,3.231220202918541e-05,4.806918661169352e-05,7.013694348726722e-05,3.6014834753583935e-05,1.2573311289360433e-05,0.02,linear,True,False
individual_2015_full,2015 full,2015,82,0.082,50,0,49,1.8935745222284348e-05,1.7558670963822097e-05,2.2463272795616593e-05,3.4531827905953576e-05,4.9161538578210315e-05,5.818230190199017e-05,3.521823857685327e-05,1.1561215972758852e-05,0.04,linear,True,False
individual_2015_full,2015 full,2015,83,0.083,50,0,49,2.0601261323099612e-05,1.8367204211413498e-05,2.481240353910277e-05,3.0949388966456135e-05,4.7900699506640415e-05,6.529755292975791e-05,3.4907905072592714e-05,1.328173642364724e-05,0.04,linear,True,False
individual_2015_full,2015 full,2015,84,0.084,50,0,49,2.695644681605396e-05,2.18630506392251e-05,2.712340172555686e-05,3.376337950744549e-05,4.67039267840524e-05,6.256388792933408e-05,3.687965290808446e-05,1.2399461272441726e-05,0.14,linear,True,False
individual_2015_full,2015 full,2015,85,0.085,50,0,49,3.615194931503812e-05,2.2287392261288544e-05,2.6242469539070104e-05,4.158930369328239e-05,5.531432219004227e-05,7.495822024704362e-05,4.196059522767002e-05,1.44845648809245e-05,0.38,linear,True,False
individual_2015_full,2015 full,2015,86,0.086,50,0,49,4.520923378113312e-05,2.1353274957932166e-05,3.026529002091664e-05,4.326081917775654e-05,5.742673651967032e-05,8.941039340288732e-05,4.524491083506821e-05,1.7129267372308414e-05,0.52,linear,True,False
individual_2015_full,2015 full,2015,87,0.087,50,0,49,5.7152117639701926e-05,2.662421128031884e-05,3.0780576889101403e-05,3.820630864645126e-05,5.870859610240951e-05,7.548695891349947e-05,4.330794213351146e-05,1.440829768010086e-05,0.8,linear,True,False
individual_2015_full,2015 full,2015,88,0.088,50,0,49,7.126044479076086e-05,2.4618049517204207e-05,3.035904563496525e-05,4.1070257275620836e-05,6.058867324713248e-05,8.660771782515119e-05,4.597355048608602e-05,1.9247795952149145e-05,0.9,linear,True,False
individual_2015_full,2015 full,2015,89,0.089,50,0,49,8.640307256262115e-05,2.242107410478507e-05,2.7172582025809784e-05,4.70659376465313e-05,6.262914344738154e-05,7.872763855905429e-05,4.6425545716418645e-05,1.722715481594045e-05,0.98,linear,True,False
individual_2015_full,2015 full,2015,90,0.09,50,0,49,0.0001041715448033,2.2181378122990946e-05,2.929539550067262e-05,4.260067196617506e-05,6.47329794702662e-05,9.030632471800158e-05,4.740791029928919e-05,1.911267117265022e-05,1.0,linear,True,False
individual_2016_full,2016 full,2016,39,0.039,50,0,49,1.0664582835313749e-05,7.598840886727198e-06,1.0419657370243231e-05,1.5216760545433822e-05,2.098057718220295e-05,3.0574394201145964e-05,1.620288145173862e-05,6.251340512154495e-06,0.2,linear,True,False
individual_2016_full,2016 full,2016,40,0.04,50,0,49,1.0141064804301658e-05,8.513026127976667e-06,1.0426672595632665e-05,1.460341123511551e-05,1.8467358388757373e-05,2.121842224910606e-05,1.4586234288557919e-05,4.286289021477917e-06,0.12,linear,True,False
individual_2016_full,2016 full,2016,41,0.041,50,0,49,8.572192675964256e-06,7.002311942961692e-06,7.542596958221673e-06,1.053396449574647e-05,1.3511102262328473e-05,2.2600903714861422e-05,1.1175249086693765e-05,3.838398878702706e-06,0.26,linear,True,False
individual_2016_full,2016 full,2016,42,0.042,50,0,49,9.994959521740008e-06,5.4715397956164796e-06,6.695155777106982e-06,9.555698232062384e-06,1.4863169354195672e-05,1.7816913396264714e-05,1.0442324551761301e-05,3.8031430816261686e-06,0.52,linear,True,False
individual_2016_full,2016 full,2016,43,0.043,50,0,49,9.714898040490975e-06,4.276152037016274e-06,6.424530336597293e-06,9.33516392403773e-06,1.3163377540851905e-05,1.969404041570042e-05,9.796584859383238e-06,3.944096551902837e-06,0.56,linear,True,False
individual_2016_full,2016 full,2016,44,0.044,50,0,49,9.73162396962856e-06,4.0506830791689045e-06,6.3265484971187764e-06,9.065531386176044e-06,1.2836173062253656e-05,1.8096470314621738e-05,9.658991342224913e-06,3.7721607260407246e-06,0.54,linear,True,False
individual_2016_full,2016 full,2016,45,0.045,50,0,49,1.2657851007280056e-05,3.603477695868315e-06,4.8120700671033135e-06,6.765436220224206e-06,1.1732305569611852e-05,1.4254094413287887e-05,7.646021218759442e-06,3.2636328887558328e-06,0.92,linear,True,False
individual_2016_full,2016 full,2016,46,0.046,50,0,49,8.265448195405712e-06,3.6616986652525634e-06,4.684861607039605e-06,6.948269071566076e-06,1.089948992943419e-05,1.3706227690287239e-05,7.76309078032591e-06,2.9551224364762557e-06,0.62,linear,True,False
individual_2016_full,2016 full,2016,47,0.047,50,0,49,7.115966083448559e-06,3.082098865242518e-06,4.45072649364893e-06,6.001733249891396e-06,8.539307917636629e-06,1.157525152845494e-05,6.44165291462724e-06,2.2240044164230567e-06,0.7,linear,True,False
individual_2016_full,2016 full,2016,48,0.048,50,0,49,5.718628647816774e-06,3.572898909011701e-06,4.512342586826393e-06,6.941224232554447e-06,1.0336802066257068e-05,1.3281834596222404e-05,7.474277698991938e-06,2.7730905481775684e-06,0.3,linear,True,False
individual_2016_full,2016 full,2016,49,0.049,50,0,49,4.754462256862382e-06,2.7331083630183413e-06,3.931419520435303e-06,5.6025407748349035e-06,7.983530380332314e-06,1.0233055421835991e-05,6.118524078084681e-06,2.4916860455303353e-06,0.26,linear,True,False
individual_2016_full,2016 full,2016,50,0.05,50,0,49,4.374305013850468e-06,3.3935886735708302e-06,4.245190835217501e-06,5.8767576933697874e-06,8.409960241718351e-06,9.600139232209818e-06,6.227605874883138e-06,1.969617165078285e-06,0.2,linear,True,False
individual_2016_full,2016 full,2016,51,0.051,50,0,49,4.879759852331163e-06,2.917015090391169e-06,3.647728744212283e-06,5.4137267626970275e-06,8.116721212413251e-06,1.0202398550542615e-05,5.864363464763327e-06,2.14274897711793e-06,0.36,linear,True,False
individual_2016_full,2016 full,2016,52,0.052,50,0,49,6.034605819214095e-06,3.36757482774517e-06,4.2222422858541946e-06,5.915598729216561e-06,8.17617540188161e-06,1.1401337140293034e-05,6.317645042270125e-06,2.1534650883308614e-06,0.52,linear,True,False
individual_2016_full,2016 full,2016,53,0.053,50,0,49,6.67498908547269e-06,3.303347606428377e-06,3.970578307730865e-06,5.083383644014378e-06,7.195519484510477e-06,9.242870156354195e-06,5.635328532324006e-06,1.659797909794788e-06,0.7,linear,True,False
individual_2016_full,2016 full,2016,54,0.054,50,0,49,6.9387349299721974e-06,2.499338571472406e-06,3.2926035551890488e-06,4.805745482881084e-06,7.026843194527002e-06,9.20426810464881e-06,5.097910783764709e-06,1.8885222345210292e-06,0.82,linear,True,False
individual_2016_full,2016 full,2016,55,0.055,50,0,49,5.9751311259950984e-06,2.4944373695497063e-06,3.7003256368899324e-06,5.348081452868484e-06,6.799593988588294e-06,8.284679317951711e-06,5.2985275111206214e-06,1.7071649651901104e-06,0.64,linear,True,False
individual_2016_full,2016 full,2016,56,0.056,50,0,49,5.993150973880777e-06,2.6723478054341953e-06,3.3799743993353952e-06,4.7213817985397926e-06,6.154234250892565e-06,7.426046021427658e-06,4.789466981092465e-06,1.4333083139419217e-06,0.78,linear,True,False
individual_2016_full,2016 full,2016,57,0.057,50,0,49,4.401397542367041e-06,2.7854965890360286e-06,3.519091151499757e-06,4.753451844549559e-06,6.852488177418649e-06,8.417947989563498e-06,5.221795589269741e-06,1.904797889663141e-06,0.4,linear,True,False
individual_2016_full,2016 full,2016,58,0.058,50,0,49,3.922929821075501e-06,2.671267707030297e-06,3.2882852276920355e-06,4.430071276235079e-06,7.345943580133037e-06,9.824917983390626e-06,5.05421361502604e-06,1.9515828972668325e-06,0.32,linear,True,False
individual_2016_full,2016 full,2016,59,0.059,50,0,49,3.4853821936879786e-06,2.4505659810498437e-06,3.207610391619073e-06,4.722434922540346e-06,6.314336657012425e-06,9.07180280264128e-06,5.016084283386664e-06,1.744596720879684e-06,0.2,linear,True,False
individual_2016_full,2016 full,2016,60,0.06,50,0,49,3.3258259963086112e-06,2.4675079223960864e-06,3.3369391074948657e-06,4.956513347123775e-06,7.560901416676934e-06,8.586219154059148e-06,5.296804988715438e-06,1.925872877139243e-06,0.16,linear,True,False
individual_2016_full,2016 full,2016,61,0.061,50,0,49,3.3588539084667205e-06,2.3659537135886714e-06,3.312084976203933e-06,4.521872280799986e-06,6.481281001765375e-06,9.327901874706075e-06,4.939284613223611e-06,1.9541326361614435e-06,0.18,linear,True,False
individual_2016_full,2016 full,2016,62,0.062,50,0,49,3.195961105720977e-06,2.357245981710291e-06,3.398830423982517e-06,4.998630072148075e-06,7.392423864743348e-06,1.1523422037434618e-05,5.492447105219431e-06,2.290750873702486e-06,0.12,linear,True,False
individual_2016_full,2016 full,2016,63,0.063,50,0,49,3.0428153540885297e-06,2.2674128746527376e-06,2.861843118685349e-06,3.841016991273796e-06,6.596032987422058e-06,8.159482052595482e-06,4.420091479728345e-06,1.8010537081493582e-06,0.24,linear,True,False
individual_2016_full,2016 full,2016,64,0.064,50,0,49,3.698653731270465e-06,2.458352429531656e-06,3.5322403280038197e-06,4.688125473660585e-06,6.255615994171941e-06,6.908427260592597e-06,4.682947671618429e-06,1.290112422479751e-06,0.2,linear,True,False
individual_2016_full,2016 full,2016,65,0.065,50,0,49,5.248666145944773e-06,2.468771736641025e-06,2.9496226568759978e-06,4.3645384183005795e-06,6.1212466189262045e-06,7.802139635768965e-06,4.503850834222585e-06,1.4428811280702694e-06,0.68,linear,True,False
individual_2016_full,2016 full,2016,66,0.066,50,0,49,6.198706277623963e-06,2.1245719915557338e-06,2.7810437005943485e-06,3.700228722808256e-06,5.167471334632933e-06,7.628978254032705e-06,4.028450563432783e-06,1.5483891362371746e-06,0.88,linear,True,False
individual_2016_full,2016 full,2016,67,0.067,50,0,49,7.469926413268197e-06,2.163599012524451e-06,3.1818128280662648e-06,4.157360432471796e-06,5.442918506763622e-06,6.877538966054114e-06,4.331218283679337e-06,1.291417782546124e-06,0.98,linear,True,False
individual_2016_full,2016 full,2016,68,0.068,50,0,49,8.929945083107e-06,2.1383188382428328e-06,2.8911495060766323e-06,4.419219685917368e-06,6.934005729063161e-06,9.254477251696363e-06,4.761566332677102e-06,1.9837145426719286e-06,0.96,linear,True,False
individual_2016_full,2016 full,2016,69,0.069,50,0,49,8.79801359974906e-06,2.17951903015259e-06,2.8606664581498732e-06,4.014054861720531e-06,6.28524466308241e-06,8.175235077561885e-06,4.466782656756085e-06,1.7787859465657332e-06,0.98,linear,True,False
individual_2016_full,2016 full,2016,70,0.07,50,0,49,7.965472499908609e-06,2.293225904887847e-06,3.4551839146783093e-06,4.724529221677841e-06,6.992525689968591e-06,8.962186939609212e-06,5.04229896018569e-06,1.8346460768789583e-06,0.9,linear,True,False
individual_2016_full,2016 full,2016,71,0.071,50,0,49,5.641448827170459e-06,2.4371282282774535e-06,3.086228199723644e-06,4.301552350412819e-06,5.969336081663934e-06,7.338326495912848e-06,4.463383469204024e-06,1.3971971248061684e-06,0.76,linear,True,False
individual_2016_full,2016 full,2016,72,0.072,50,0,49,2.3898834165411996e-06,2.1370402915556267e-06,2.6877316860655494e-06,3.902538326972738e-06,5.426847821072294e-06,9.5084374955993e-06,4.266916614630497e-06,1.775406228523705e-06,0.1,linear,True,False
individual_2016_full,2016 full,2016,73,0.073,50,0,49,1.599589239559275e-06,1.9957390203839265e-06,2.370006371624052e-06,3.467438639893585e-06,4.857969234563274e-06,5.819841903789236e-06,3.600969356666108e-06,1.206167410451613e-06,0.02,linear,True,False
individual_2016_full,2016 full,2016,74,0.074,50,0,49,1.97730358544422e-06,2.2591364732025656e-06,3.0171640594911146e-06,4.2223252818019826e-06,5.216717117494486e-06,8.23519344351068e-06,4.312228904220675e-06,1.3587713138052397e-06,0.0,linear,True,False
individual_2016_full,2016 full,2016,75,0.075,50,0,49,1.809513266989474e-06,2.0735281632928505e-06,2.69616871896974e-06,4.125761569753097e-06,5.60069511363215e-06,7.326184451043553e-06,4.11812738570434e-06,1.3639735056839083e-06,0.0,linear,True,False
individual_2016_full,2016 full,2016,76,0.076,50,0,49,1.8681974830806056e-06,2.44798062396937e-06,3.069669564210875e-06,3.919746082239087e-06,5.462204222688284e-06,8.046019585308304e-06,4.30381730187627e-06,1.473266363681931e-06,0.0,linear,True,False
individual_2016_full,2016 full,2016,77,0.077,50,0,49,1.9059043111592885e-06,2.1606214009603675e-06,2.9099573356462756e-06,3.8852362519520404e-06,6.169081825790283e-06,7.505748800483873e-06,4.286429774868426e-06,1.507448194077169e-06,0.0,linear,True,False
individual_2016_full,2016 full,2016,78,0.078,50,0,49,2.4404528716312543e-06,2.1413127754283026e-06,2.708256243514611e-06,4.181206850600088e-06,5.581110493617985e-06,7.327491627676405e-06,4.256304672706368e-06,1.5073929780037383e-06,0.1,linear,True,False
individual_2016_full,2016 full,2016,79,0.079,50,0,49,3.440684910447054e-06,2.120194385963742e-06,3.1615781932684564e-06,3.970465233585001e-06,5.8129219356356604e-06,8.542861701753325e-06,4.447856901039098e-06,1.7547862955774739e-06,0.38,linear,True,False
individual_2016_full,2016 full,2016,80,0.08,50,0,49,4.094942570756306e-06,2.9316457533798793e-06,3.3660426565458532e-06,4.661197819741817e-06,6.156147058248018e-06,7.495699703347337e-06,4.801830155157372e-06,1.3137191589914555e-06,0.28,linear,True,False
individual_2016_full,2016 full,2016,81,0.081,50,0,49,4.403713502332421e-06,1.997037924619991e-06,2.879226452121257e-06,4.340761590815004e-06,6.658094643813746e-06,7.945601658469764e-06,4.593394502286176e-06,1.7994677937952022e-06,0.52,linear,True,False
individual_2016_full,2016 full,2016,82,0.082,50,0,49,4.488547978827345e-06,2.6377066654225395e-06,3.2435482689268147e-06,4.494342068876624e-06,6.372010031041511e-06,8.32417004262706e-06,4.766118352850822e-06,1.640228279752829e-06,0.5,linear,True,False
individual_2016_full,2016 full,2016,83,0.083,50,0,49,4.692676407256771e-06,2.650539007994461e-06,3.3604951028595945e-06,4.425902840820813e-06,6.310368260866954e-06,7.0549873453525296e-06,4.630076004028737e-06,1.4930685386539272e-06,0.62,linear,True,False
individual_2016_full,2016 full,2016,84,0.084,50,0,49,4.302279985844929e-06,2.516463604750483e-06,3.2380390033242144e-06,4.4618654552079315e-06,6.313352608399373e-06,7.68523139827826e-06,4.739910597088848e-06,1.5223384121393266e-06,0.46,linear,True,False
individual_2016_full,2016 full,2016,85,0.085,50,0,49,7.221786258424779e-06,2.2847011043311125e-06,3.1091374038832147e-06,4.0674568115129875e-06,5.3388545842991545e-06,6.618921598373359e-06,4.154262781126659e-06,1.1909244197249375e-06,0.98,linear,True,False
individual_2016_full,2016 full,2016,86,0.086,50,0,49,8.5159576760463e-06,2.285637641715746e-06,3.0242477103552696e-06,4.228745318966298e-06,7.122621603278317e-06,9.01366775432235e-06,4.7216324446303e-06,1.8529671972397016e-06,0.96,linear,True,False
individual_2016_full,2016 full,2016,87,0.087,50,0,49,9.560420353577143e-06,2.3834756645423174e-06,3.445349522983142e-06,4.361469080937919e-06,6.501547354572567e-06,9.421341081800782e-06,4.968369827668249e-06,1.8046628158924936e-06,0.96,linear,True,False
individual_2016_full,2016 full,2016,88,0.088,50,0,49,1.095647615260898e-05,2.789943599449536e-06,3.236391038663844e-06,4.4209140421340855e-06,6.433673651274648e-06,7.900094447756277e-06,4.756400062598062e-06,1.5274753222683174e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,89,0.089,50,0,49,1.2103759897480822e-05,2.1324666105710104e-06,3.318982039806906e-06,4.352785686905628e-06,6.612447143823713e-06,8.739387518198503e-06,4.853386762948059e-06,1.8204937911622752e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,90,0.09,50,0,49,1.315209710142724e-05,2.295181903058005e-06,2.7724430465169412e-06,4.895910566779461e-06,6.188433796206266e-06,9.081035206381403e-06,4.89476923199475e-06,2.0812499757180106e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,91,0.091,50,0,49,1.3323124361087852e-05,2.208070440788838e-06,3.2960318318715205e-06,4.451828221999238e-06,6.2305120345572004e-06,8.957729633131832e-06,4.749254505572644e-06,1.631892610958812e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,92,0.092,50,0,49,1.2891370387710144e-05,3.0752017309156985e-06,3.714935622781292e-06,4.736958917643218e-06,7.214162540461395e-06,9.22684947673474e-06,5.260788120358447e-06,1.7680314120522489e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,93,0.093,50,0,49,1.1358973160156414e-05,2.676259454481695e-06,3.2472143136093616e-06,4.62358017050364e-06,6.997671661315744e-06,9.282512263326371e-06,5.050003877796089e-06,1.9478963215830955e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,94,0.094,50,0,49,8.074201120130147e-06,2.712888484492559e-06,3.2625487200078323e-06,4.471770463825988e-06,6.756849356852625e-06,8.633234854767095e-06,4.816320222451526e-06,1.7247542626370423e-06,0.92,linear,True,False
individual_2016_full,2016 full,2016,95,0.095,50,0,49,5.823393316158571e-06,2.8560501568568692e-06,4.000993228741069e-06,4.998031085977245e-06,7.2263810547673585e-06,9.820089388544485e-06,5.4583244856310214e-06,1.8134615352680637e-06,0.7,linear,True,False
individual_2016_full,2016 full,2016,96,0.096,50,0,49,3.970430899472557e-06,2.5718680839940942e-06,3.733678070149054e-06,5.812492575937661e-06,7.081249267206242e-06,9.51775308282789e-06,5.591708002543227e-06,1.880896988289842e-06,0.22,linear,True,False
individual_2016_full,2016 full,2016,97,0.097,50,0,49,2.858743869536095e-06,3.276959830211333e-06,3.843665715307941e-06,4.975885146086992e-06,8.26087433011934e-06,1.0014126397153404e-05,5.699238591479216e-06,2.098124524621094e-06,0.02,linear,True,False
individual_2016_full,2016 full,2016,98,0.098,50,0,49,2.025474767993195e-06,3.1073903984642615e-06,4.0392516423006265e-06,5.186953541752108e-06,8.130634456544568e-06,9.995478170423094e-06,5.8128850780489875e-06,2.039937824887779e-06,0.0,linear,True,False
individual_2016_full,2016 full,2016,99,0.099,50,0,49,1.7523041834873133e-06,2.2982394056004854e-06,3.4926756042338743e-06,4.951213335839652e-06,7.395113189636023e-06,1.1232443681172362e-05,5.447784153666305e-06,2.2579802693402003e-06,0.0,linear,True,False
individual_2016_full,2016 full,2016,100,0.1,50,0,49,1.561098514644861e-06,2.7768265594637507e-06,3.997816026212119e-06,5.264604682698116e-06,7.792574198855092e-06,9.533275400024962e-06,5.638116679036377e-06,1.9157936796275913e-06,0.0,linear,True,False
individual_2016_full,2016 full,2016,101,0.101,50,0,49,1.552967404613409e-06,2.926232799678631e-06,3.7321675828057633e-06,5.227019159155971e-06,8.09670686996094e-06,1.0834971013080582e-05,5.6937247279404054e-06,2.2300899533941595e-06,0.0,linear,True,False
individual_2016_full,2016 full,2016,102,0.102,50,0,49,1.558837304938822e-06,2.957951755751269e-06,3.373765637712724e-06,4.7352922111050685e-06,7.371053022806961e-06,9.107487917504577e-06,5.274791755095377e-06,1.9586026769028687e-06,0.0,linear,True,False
individual_2016_full,2016 full,2016,103,0.103,50,0,49,1.6208021801378416e-06,2.840658138316369e-06,3.6888291107643613e-06,5.585518333642452e-06,7.806681194246897e-06,1.1586655902958483e-05,6.066345365671538e-06,2.2749673438715906e-06,0.0,linear,True,False
individual_2016_full,2016 full,2016,104,0.104,50,0,49,1.7894689254143975e-06,3.263408979135697e-06,4.16007124411146e-06,5.6184258399192456e-06,7.068948585244677e-06,1.1730565881469414e-05,5.9301377158706075e-06,2.0953880429761363e-06,0.0,linear,True,False
individual_2016_full,2016 full,2016,105,0.105,50,0,49,2.0656462739798725e-06,3.069426945654046e-06,4.091729940128442e-06,5.765557524042825e-06,8.386039889373394e-06,1.1507048072153803e-05,6.2332392954133705e-06,2.292272041537023e-06,0.0,linear,True,False
individual_2016_full,2016 full,2016,106,0.106,50,0,49,2.5157446449264872e-06,2.8976358263968965e-06,3.865825682287342e-06,5.4361193565975375e-06,7.281105136522726e-06,1.0242470990688441e-05,5.76466753060958e-06,2.077485627252915e-06,0.0,linear,True,False
individual_2016_full,2016 full,2016,107,0.107,50,0,49,3.063557693320141e-06,3.4398368108899004e-06,4.4445109683934844e-06,5.944339981087359e-06,8.11313732411901e-06,1.1373471282898685e-05,6.491545480985241e-06,2.250906825130212e-06,0.0,linear,True,False
individual_2016_full,2016 full,2016,108,0.108,50,0,49,3.9407161287176e-06,3.021058461167241e-06,4.552680437594652e-06,6.270732613543306e-06,8.516719188849595e-06,1.1234837915170328e-05,6.548844573671718e-06,2.190499616389515e-06,0.1,linear,True,False
individual_2016_full,2016 full,2016,109,0.109,50,0,49,5.282844584276796e-06,3.5586405269111834e-06,4.458978584764031e-06,6.269748219615597e-06,9.56592781089614e-06,1.2071990671164584e-05,6.880055439589536e-06,2.5164771781057406e-06,0.3,linear,True,False
individual_2016_full,2016 full,2016,110,0.11,50,0,49,8.491856223535266e-06,3.7867508598472558e-06,4.8882572893369995e-06,5.720408514651052e-06,8.152228170089126e-06,1.0682980504904398e-05,6.420116737050012e-06,1.956725160778594e-06,0.86,linear,True,False
individual_2016_full,2016 full,2016,111,0.111,50,0,49,1.0283886445931732e-05,4.325137120763645e-06,5.023632690344052e-06,7.716915181832519e-06,1.0693826032708674e-05,1.2905792038652808e-05,7.630534529589777e-06,2.514399857301412e-06,0.82,linear,True,False
individual_2016_full,2016 full,2016,112,0.112,50,0,49,1.3747277775890464e-05,3.737628298438029e-06,5.3300393976122366e-06,8.035320361253347e-06,1.20223448329901e-05,1.6164344003341288e-05,8.67100133528638e-06,3.5034154443120096e-06,0.9,linear,True,False
individual_2016_full,2016 full,2016,113,0.113,50,0,49,1.631625744378539e-05,4.389876628281012e-06,5.956485524726591e-06,9.275720020712896e-06,1.1870468420656499e-05,1.6339518683710867e-05,9.260983385215626e-06,3.2424261109229946e-06,0.96,linear,True,False
individual_2016_full,2016 full,2016,114,0.114,50,0,49,1.851658655415296e-05,3.732472160331338e-06,5.0446135796381285e-06,7.489829865412669e-06,9.95238821220727e-06,1.3156632565383818e-05,7.667355012519395e-06,2.4553207703665694e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,115,0.115,50,0,49,1.904648625934967e-05,4.889399798010484e-06,5.529045894309819e-06,7.92395327516431e-06,1.0404367983189514e-05,1.54317730220934e-05,8.20951898568534e-06,2.988418618626978e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,116,0.116,50,0,49,2.0417550562473895e-05,4.18908353301599e-06,5.144812984989687e-06,7.0784373749267295e-06,9.920153794489877e-06,1.650840816209112e-05,8.002313547462263e-06,3.4279030576368237e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,117,0.117,50,0,49,2.146207845168307e-05,4.239507959188754e-06,5.076386459310624e-06,7.014536129411859e-06,1.0620980054140868e-05,1.669455257512557e-05,8.037969579220228e-06,3.2447184101507093e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,118,0.118,50,0,49,1.9872213903049525e-05,5.112266427341306e-06,5.602025653729947e-06,8.512340700243954e-06,1.165255270785694e-05,1.4498970680855762e-05,8.813546292439323e-06,3.0159037488033733e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,119,0.119,50,0,49,2.1409720830682224e-05,4.311348805806818e-06,6.058002522229647e-06,7.715779141646403e-06,1.1006376130948437e-05,1.3278388688729088e-05,8.236905035231181e-06,2.471324732348093e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,120,0.12,50,0,49,2.008136547637599e-05,4.273510097532565e-06,6.227073185143493e-06,8.93649220555795e-06,1.1908836669343679e-05,1.6233296328132312e-05,9.266100991354872e-06,3.428722557832305e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,121,0.121,50,0,49,1.9747108389801684e-05,4.300615050399964e-06,5.518998334557053e-06,7.767704339597478e-06,1.1116898911024147e-05,1.6151776355443862e-05,8.307010123433908e-06,2.927776739366298e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,122,0.122,50,0,49,1.7922179719008534e-05,4.7037035845893e-06,5.973170689759339e-06,8.0253681910806e-06,1.0895018438165448e-05,1.460937789043711e-05,8.566266510004484e-06,2.6488132560692337e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,123,0.123,50,0,49,1.6144813756920687e-05,4.271441067694362e-06,6.246154805898175e-06,8.80736442723852e-06,1.2898594396423692e-05,1.555693768992632e-05,9.335050683183542e-06,3.031835187578589e-06,1.0,linear,True,False
individual_2016_full,2016 full,2016,124,0.124,50,0,49,1.4502135484107416e-05,4.589664067059295e-06,6.321694867430161e-06,8.982623732432356e-06,1.2686736976024807e-05,1.572308157907627e-05,9.445222535654882e-06,3.2040895266396702e-06,0.96,linear,True,False
individual_2016_full,2016 full,2016,125,0.125,50,0,49,1.31369337755368e-05,4.86486452262143e-06,6.535488941410099e-06,9.039495316644135e-06,1.1758677754191325e-05,1.5553549604808494e-05,9.25386121640406e-06,2.8249664170377142e-06,0.92,linear,True,False
individual_2016_full,2016 full,2016,126,0.126,50,0,49,1.1676104751173049e-05,5.129701215469805e-06,7.3945169358377455e-06,1.0323954906366184e-05,1.387741990869981e-05,1.640344280831841e-05,1.0449536831626806e-05,3.160756982738334e-06,0.6,linear,True,False
individual_2016_full,2016 full,2016,127,0.127,50,0,49,8.14120027140832e-06,6.030806819473222e-06,7.87799126736465e-06,1.1384596367395586e-05,1.3924550180066362e-05,1.874197100866478e-05,1.1324176703274736e-05,3.3083191555993074e-06,0.18,linear,True,False
individual_2016_full,2016 full,2016,128,0.128,50,0,49,8.146809378999376e-06,5.872575587484794e-06,7.908510016488094e-06,9.886297953435365e-06,1.4215126083041723e-05,1.752568739562318e-05,1.092900487707653e-05,3.37820870673109e-06,0.18,linear,True,False
individual_2016_full,2016 full,2016,129,0.129,50,0,49,8.366563559002857e-06,6.461410443185471e-06,7.691566205542602e-06,1.1068875486920918e-05,1.628646944391777e-05,1.9304895977467404e-05,1.1523983390830264e-05,3.877274186382717e-06,0.34,linear,True,False
