mass_MeV,mass_GeV,old_A_up_events,old_eps2_up,old_p0_local_asymptotic,old_Z_local_asymptotic,old_gp_const,old_gp_length_scale_log_mass,old_gp_log_marginal_likelihood,old_selected_attempt,old_v4p2_attempt_selection_applied,new_A_up_events,new_eps2_up,new_p0_local_asymptotic,new_Z_local_asymptotic,new_A_hat_events,new_sigma_A_events,new_gp_const,new_gp_length_scale_log_mass,new_gp_log_marginal_likelihood,delta_Z_new_minus_old,p0_ratio_new_over_old,relative_eps2_up_change
203,0.20300000000000001,4243.0854248277083,5.8727877491462075e-06,0.35098058222201223,0.38267444534625411,53.232309497893603,0.30019393243516801,1573.9616553889518,attempt_02,True,5106.2904913028578,7.0675362945639666e-06,0.22683769782808119,0.74930167967355932,1759.5983132115932,2350.4841648745501,51.136094333673562,0.2742631792277177,1604.1086600402789,0.36662723432730521,0.64629700136686008,0.2034380598194534
204,0.2039999999999999,4670.8489296433054,6.6117309704951332e-06,0.25295341308953112,0.66522463479474114,52.522190671284434,0.29887430185269931,1576.1930412166655,attempt_02,True,5352.8845428156028,7.5771734531181554e-06,0.1810041850033598,0.9115448415665508,2116.1650831171155,2323.6264206552146,51.212448555263968,0.2743547868041652,1604.4533425867271,0.24632020677180966,0.71556332366740827,0.14601962586368256
205,0.2049999999999999,4954.6101393871177,7.170838004131724e-06,0.19833742350169001,0.84757473988805965,52.630167934513246,0.2990275478047178,1574.8817621682776,attempt_01,False,5735.3431319980518,8.3007977097376448e-06,0.1276745556433507,1.1374526424034097,2611.7194326902145,2298.5515972156086,51.397375386031925,0.27456899124934447,1605.2537533115869,0.28987790251535006,0.6437239800196497,0.15757707885115457
206,0.20599999999999991,5250.8306580758108,7.7725635632403024e-06,0.14716531522221141,1.0486686876611329,52.348752354708807,0.29845471956039682,1577.3035569725821,attempt_02,True,5876.841946369952,8.6992193338065585e-06,0.1096566507165366,1.2283561493869397,2801.8054213549271,2283.4438715744323,51.269148112050317,0.27441858902833383,1603.0613515667951,0.17968746172580685,0.74512564697028771,0.11922138211243438
207,0.20699999999999991,5408.8403874932392,8.190586018870909e-06,0.1242187718028385,1.1541527659764601,52.604990323168728,0.29897777411329313,1573.1234504082381,attempt_01,False,5959.4705740250693,9.0244031745415126e-06,0.094416710729195802,1.3140379858055025,2953.2476389132057,2248.3699977529332,51.218093060413224,0.2743607958839967,1608.0770582952939,0.15988521982904236,0.76008407874982953,0.10180189228823311
208,0.20799999999999991,5549.2970217085631,8.5985554027414468e-06,0.10467798164145101,1.2553383382636103,52.519296875676879,0.29867169299146051,1573.6854923137646,attempt_02,True,6111.5967147541423,9.4698306371869592e-06,0.079025415919019695,1.4116575037807302,3146.8506448037792,2232.0003911632189,51.310842124697587,0.27446978127446431,1604.5552803377443,0.15631916551711988,0.75493828482194147,0.10132809450384261
209,0.20899999999999991,5662.1857159444262,8.9792731415441285e-06,0.091662405992214702,1.3305873960186814,52.152981845874749,0.29803388432114292,1569.9536725407067,attempt_01,False,6043.2988916721724,9.5836544660676636e-06,0.079490955143861897,1.4085039090043745,3110.0227066076327,2208.2841038582892,51.292809990034989,0.2744483215696441,1602.6836789671488,0.077916512985693132,0.86721436431216326,0.067308490898585482
210,0.20999999999999991,5358.5418050770259,8.6938302566961689e-06,0.11269507715430251,1.2123193639472534,52.986055686653692,0.29960571446753531,1574.8659477441613,attempt_01,False,5803.6005366708487,9.4159045088875404e-06,0.095673249606410105,1.3066061725265412,2867.2710877587306,2194.4533240555588,51.068954191842145,0.27411154718799119,1598.7780857730399,0.09428680857928784,0.8489567780801458,0.083055940922611704
211,0.21099999999999991,4962.7923191905611,8.2376926837216312e-06,0.1557863046414607,1.0119277303774341,53.900917575201149,0.30119138156076442,1568.8197106509183,attempt_01,False,5294.9443847381699,8.7890287994128142e-06,0.14036367000210689,1.0786868718308622,2336.2770289482619,2165.9046329346525,50.510752558496868,0.2731766885732968,1601.7921316553466,0.066759141453428095,0.90100134492021799,0.06692846369234795
212,0.21199999999999991,4680.696165972442,7.9498604567302403e-06,0.1919753032653512,0.87064026031894515,53.839940198246104,0.30110474277734572,1569.1898193738336,attempt_02,True,4910.8558707984594,8.3407718663258511e-06,0.18812640344672729,0.88482169422062085,1903.9092218620588,2151.9267481741467,50.503076639037772,0.27317411578330819,1597.684753425377,0.0141814339016757,0.97995106790739694,0.049172109589001645
213,0.21299999999999991,4277.6043301960653,7.4366779203896308e-06,0.25837717460780762,0.64835657625919263,54.153586779193525,0.30165934221399843,1568.3401174802846,attempt_01,False,4382.2588019318209,7.6186212557592354e-06,0.27591658821264892,0.59501540086953908,1269.5284476823283,2134.3505722977429,50.094509939979879,0.27238222807313578,1596.2683496010563,-0.05334117538965355,1.0678829839805488,0.024465673694265888
214,0.214,3980.4272121346239,7.0810991373544388e-06,0.31838485224831742,0.4722200856051384,53.359064484458919,0.30031593314328281,1567.2598600642089,attempt_01,False,4000.0360236630991,7.1159828146581038e-06,0.35604714321282738,0.36904486165869721,781.93180625321429,2118.7564106995169,50.452958362782255,0.27309366986311961,1590.954037906426,-0.10317522394644119,1.1182917173934395,0.0049263082788439938
215,0.215,3447.2974246012345,6.2779266294093333e-06,0.46055600561830162,0.099033072339592104,53.642367566833641,0.30062464290228452,1564.4436669234169,attempt_01,False,3423.8703434171553,6.2352632097214079e-06,0.5,0,-25.515724897272687,2090.7632860644057,50.326134094667282,0.27288541050727111,1596.6682272864391,-0.099033072339592104,1.0856442949402958,-0.0067957818251754842
216,0.216,3029.1820963622358,5.6454687007083948e-06,0.5,0,53.945439796301613,0.30108506540935392,1565.471278977195,attempt_01,False,3061.1679021444988,5.7050804571714881e-06,0.49996556460065628,8.6316745750310983e-05,-684.90664206321253,2078.9648269148702,50.562688453493934,0.2733171985438313,1592.0510273342145,8.6316745750310983e-05,0.99993112920131255,0.010559221850900302
217,0.217,2806.2481447963419,5.3542407904108147e-06,0.5,0,53.712501233357344,0.30086149757984382,1567.0386080419946,attempt_01,False,2800.0569399301457,5.3424281495016902e-06,0.5,0,-1319.5508457802557,2070.4651596032445,50.345862598203787,0.27291525660877952,1587.8393176046748,0,1,-0.002206221455389179
218,0.218,2639.381667201872,5.1570420429120391e-06,0.5,0,53.384089618327955,0.30035056722400483,1567.2639762203978,attempt_03,True,2624.841485969876,5.1286322350935061e-06,0.5,0,-1747.6657505651874,2043.5980441315464,50.525792339114162,0.27321524865887759,1592.3181675415294,0,1,-0.0055089346920450533
219,0.219,2469.1559980910438,4.9406901336593504e-06,0.5,0,53.437910485707349,0.30026762266128693,1564.3636306355754,attempt_02,True,2468.5428081977602,4.9394631632864176e-06,0.5,0,-2306.3683041452491,2036.1869375812028,50.473678777902229,0.27316097996964162,1588.9146982870566,0,1,-0.00024833987555172854
220,0.22,2424.007067468583,4.9654611241562955e-06,0.5,0,53.640084161334727,0.3008060467037531,1562.8048996187588,attempt_01,False,2389.8838249390965,4.8955613138445748e-06,0.5,0,-2568.1879856059627,2022.4968407735687,50.38350180655592,0.27298885814976259,1588.8649451683864,0,1,-0.014077204224128836
221,0.221,2345.9855604055037,4.9193207608156465e-06,0.5,0,53.804244555443098,0.30097142303096103,1568.1690164694253,attempt_01,False,2347.2074538929942,4.9218829615819114e-06,0.5,0,-2720.1046240398846,2015.0966433329679,50.422592826249968,0.27305044466233303,1585.6345069715394,0,1,0.00052084441955346783
222,0.222,2293.0070983249602,4.9245166245895817e-06,0.5,0,53.862699299119591,0.30080420277083902,1566.3893902848824,attempt_03,True,2286.5829279125519,4.910719923297986e-06,0.5,0,-2868.1840450365817,1992.9497054492624,50.207566464435054,0.27266244624321279,1590.4624487571041,0,1,-0.0028016356412940979
223,0.223,2283.563461885672,5.0219626583353973e-06,0.5,0,54.850987302717691,0.30224396113101892,1564.9209898819115,attempt_01,False,2297.4084843618984,5.0524103279709971e-06,0.5,0,-2771.3249558015596,1987.6010124610691,49.957198331543239,0.2721689413889915,1585.6195019863576,0,1,0.0060629024361746886
224,0.224,2319.631460869512,5.2246258815201707e-06,0.5,0,54.482431859227283,0.3017128756696269,1564.6381096121588,attempt_03,True,2340.7008016936079,5.2720814472999513e-06,0.5,0,-2459.9210279145059,1971.99638931294,50.15562213537347,0.2725217434142953,1584.6571157507849,0,1,0.0090830552954297428
225,0.22500000000000001,2416.4467169674199,5.5760192518488347e-06,0.5,0,54.295900663212045,0.30164582550715552,1565.1128175285028,attempt_03,True,2439.445429106805,5.6290894316117368e-06,0.5,0,-1987.2109358525008,1963.9183387180481,50.041580818518192,0.27224483617303979,1581.7711880807055,0,1,0.0095175747008595657
226,0.22600000000000001,2477.4706791864733,5.8575993483863574e-06,0.5,0,54.269882031124247,0.30149410422462142,1562.1110954741971,attempt_02,True,2489.1745522879419,5.8852713608257814e-06,0.5,0,-1657.8079293077994,1937.667602385372,50.191639963440458,0.27252140204292707,1586.785555889915,0,1,0.0047241217423050763
227,0.22700000000000001,2525.0269724096679,6.1141782380625321e-06,0.5,0,53.879849968525697,0.3007611362883138,1563.1269887454969,attempt_03,True,2548.4591677352869,6.170917678985497e-06,0.5,0,-1405.5348910918201,1926.583918832679,50.423778731550755,0.2729576729446524,1584.3246350339009,0,1,0.0092799782266315134
228,0.22800000000000001,2605.1288561864426,6.4598762225070899e-06,0.5,0,54.04815539602054,0.3010133282585814,1563.4103081375642,attempt_02,True,2613.7500685040714,6.4812540381677553e-06,0.5,0,-1130.4429710546003,1909.4090799329415,50.403401410313251,0.27288046462824872,1585.4912143206859,0,1,0.0033093227988150176
229,0.22900000000000001,2713.6559827984129,6.8922110913209132e-06,0.5,0,54.392305394980895,0.3014505594534499,1563.4398065821092,attempt_02,True,2731.9386850016303,6.9386459539944007e-06,0.5,0,-770.31793616332334,1897.1404689814035,50.420334573670985,0.27288823715612448,1581.9106010005009,0,1,0.0067372954859088452
230,0.23000000000000001,2712.2887984088402,7.0571573277249779e-06,0.5,0,53.461399663721579,0.29951509702089352,1561.1646832056294,attempt_02,True,2784.7367821540975,7.2456611550706059e-06,0.5,0,-543.51024630304516,1867.4613313351344,50.582040575960242,0.27314455348366989,1585.8196051726804,0,1,0.026711013881618451
231,0.23100000000000001,2856.6379641896892,7.6168182617180448e-06,0.5,0,53.977191776403942,0.30085806218068162,1558.8672728810293,attempt_03,True,2813.7689940624587,7.5025142586839202e-06,0.5,0,-435.15140713179727,1853.2945027520791,50.781065222429326,0.27337992593835592,1582.5509305976896,0,1,-0.015006791432666033
232,0.23200000000000001,2850.4492120635223,7.7846343814248345e-06,0.49311786878208802,0.0172518004224201,53.711058241526274,0.30044820556872093,1559.6832291031692,attempt_01,False,2900.6599404443982,7.9217608949637955e-06,0.5,0,-214.67675131230857,1837.633965814844,50.736740648306849,0.27339938713597078,1576.1779947048342,-0.0172518004224201,1.0139563614575753,0.017615022982474748
233,0.23300000000000001,2840.9967617091747,7.9498253702167371e-06,0.48499142589746691,0.0376297949621952,53.706270622765288,0.30056789006744322,1560.7432475765931,attempt_01,False,2805.1863448451959,7.8496187933067293e-06,0.499975650495596,6.103515625e-05,-298.28264316830195,1806.5363148753945,51.004853089021019,0.27378396444255171,1581.7060551210154,-0.0375687598059452,1.0308958546440303,-0.012604877748059962
234,0.23400000000000001,2906.8997986872109,8.3354354176904258e-06,0.45137561112956742,0.1221866206164313,54.159188280805218,0.30147567508398992,1557.0636011182546,attempt_01,False,2876.9485346928141,8.249551196013352e-06,0.5,0,-124.74698766940212,1793.043336615262,50.628825398332317,0.27324065366591238,1578.416499986279,-0.1221866206164313,1.1077248918007556,-0.010303507540206036
235,0.2349999999999999,2798.512722649145,8.2255280770335547e-06,0.4862188791610243,0.034551020266157202,53.832172581111863,0.30093759811586462,1554.2810031013269,attempt_01,False,2850.5997921906383,8.3786249879378491e-06,0.5,0,-112.57912370107744,1772.9653730726452,50.549836400220151,0.27310061920488388,1579.9032818525604,-0.034551020266157202,1.0283434507165892,0.018612411199683931
236,0.2359999999999999,2772.5286637934637,8.3514044902672137e-06,0.4813015500640056,0.046887237223064503,54.135335614892931,0.3014956501884572,1558.7125832661709,attempt_02,True,2835.4404196921096,8.5409071372781459e-06,0.5,0,-100.14312899213682,1759.5514332216053,50.402780700025211,0.27282487471964778,1576.4742791161309,-0.046887237223064503,1.0388497604745046,0.022691111085779703
237,0.23699999999999991,2844.171562352657,8.7800520804567115e-06,0.44773304860530783,0.13139088709833771,54.650596323198734,0.30230092094620792,1557.0810130134587,attempt_01,False,2900.7450278653141,8.9546962475484382e-06,0.48262677065866388,0.043562001525128499,75.017701004608114,1734.843622894595,49.949601221543737,0.2718959129368374,1582.306348828379,-0.087828885573209212,1.0779342113834356,0.019891017216226103
238,0.23799999999999991,2843.5640139779957,8.9913410288900546e-06,0.44046938401986713,0.1497792661301893,54.801338702724763,0.30252163818881772,1558.0386693805167,attempt_03,True,2924.5167729842051,9.2473134142052447e-06,0.46707837018479809,0.082616173848456195,141.4370302215431,1723.8638937628427,49.800491073796799,0.2715564448991572,1578.8428801642006,-0.067163092281733103,1.0604105237056176,0.028468766171000137
239,0.23899999999999991,2776.382070868799,9.000730062274476e-06,0.46321999713131162,0.092324788297797306,54.530790023874971,0.30212458909218842,1554.5181978564424,attempt_02,True,2867.2714562776628,9.2953836087639236e-06,0.47736118238934561,0.056777591186446097,96.371376242165596,1706.4744224699141,49.970849128343694,0.27198932233417261,1578.9657656584657,-0.035547197111351209,1.0305280111947008,0.032736627412531139
240,0.23999999999999991,2729.5705956603451,9.0691907078642165e-06,0.47113482441201282,0.072417511998902701,54.404406449974758,0.30199776274771373,1559.0717716544605,attempt_01,False,2828.9154669609825,9.3992710454477686e-06,0.486660602323223,0.033443144384271303,57.104187788666231,1697.8339206306946,49.976696939169535,0.27192556978801219,1577.2243553120672,-0.038974367614631397,1.0329540019262782,0.036395787476089625
241,0.24099999999999991,2778.4775930897981,9.4645445397666966e-06,0.44985257901908993,0.12603381430648811,54.534145273126256,0.30211685213121642,1555.95490616694,attempt_02,True,2885.0110455244721,9.8274377328054887e-06,0.45186344152256902,0.1209547413997764,202.26263124311919,1676.432502265468,49.904239300432323,0.27185525927495913,1582.8357562718304,-0.0050790729067117096,1.0044700477384476,0.038342383145226089
242,0.24199999999999991,2887.7550391958684,1.0082179102526508e-05,0.4054715436959837,0.23920956339223881,54.882560179059432,0.3026246935780405,1557.5189915288647,attempt_02,True,3041.5316541295883,1.0619067914942448e-05,0.39193118869705917,0.2742892079706476,449.13975898327971,1672.0579449923109,49.640017810676483,0.27126662827276288,1579.8136969504806,0.035079644578408786,0.96660590561916993,0.053251267107663258
243,0.24299999999999991,2911.4297160437472,1.0421457961920557e-05,0.39705122257073511,0.26098711318780282,54.714505541254859,0.30235857353623341,1553.8184551433728,attempt_03,True,3080.7763572144354,1.1027633990222886e-05,0.37637804589832841,0.31500732560003181,516.60234510893235,1668.0006236274444,49.693298187832859,0.27138972936997668,1576.57426283065,0.054020212412228985,0.94793322499158472,0.058166144364566241
244,0.24399999999999991,3026.7079452700382,1.1114846318740104e-05,0.34807608722342881,0.39051985756141733,54.75710616355309,0.30221547170144741,1558.8042052766305,attempt_01,False,3325.8950844588844,1.221353807650428e-05,0.29769962371415332,0.53102818584641243,877.90138405662537,1658.8907748906995,49.848862328885708,0.27191841178053178,1580.5597045792226,0.1405083282849951,0.85527169099398948,0.098849028250776128
245,0.245,3195.506158005147,1.202171816247995e-05,0.29535819677870612,0.53779817283915077,54.843131465305419,0.3021946860456039,1558.1281921838879,attempt_03,True,3406.9213743037271,1.2817077025811911e-05,0.27056360720711031,0.61110931356182541,1006.7155088893616,1649.6216400278447,49.98556310009149,0.27219205382639761,1581.2636057083598,0.073311140722674639,0.91605247512337407,0.066160165508978075
246,0.246,3328.9148478653397,1.2836899969304963e-05,0.25796453516187873,0.64963337342967464,54.744069595230862,0.30195054136125732,1554.6438419210872,attempt_02,True,3557.0413509672858,1.371659717830533e-05,0.23113944832389219,0.73509950357997556,1208.8229207703391,1645.7162472415084,50.068919716919886,0.27234389526814989,1581.5327050746762,0.085466130150300912,0.89601250101626106,0.068528788968042154
247,0.247,3546.2384700487737,1.4025549331683979e-05,0.1975401946148389,0.85044020883640825,55.180515646842451,0.30234456177694652,1559.2764078269556,attempt_03,True,3884.3970588106531,1.5362983350481693e-05,0.1642879067772535,0.97698654505060556,1606.5949818278109,1647.2225644772116,50.075465787369176,0.27229163315692229,1579.5013320262942,0.12654633621419731,0.83166824401271722,0.095356979407318132
248,0.248,3681.7916640207377,1.4922149733310585e-05,0.16939802470293211,0.95654680485951715,54.890027991257526,0.30176342040411952,1555.6102316141305,attempt_02,True,4003.3546170916889,1.6225431117018784e-05,0.1431623199275501,1.0662190339353517,1752.3060696573534,1644.8316965071124,50.336988447608555,0.27273019985838942,1579.6275522039068,0.10967222907583452,0.84512390376811819,0.087338715064552375
249,0.249,3751.5130417994751,1.559700877684105e-05,0.1536287968565096,1.0209933408155505,54.503303783193886,0.30124366172085631,1554.0700366257324,attempt_01,False,4156.5288547212476,1.7280872092392852e-05,0.1180555786414678,1.184763020802801,1940.181617315136,1638.6492858967897,50.481417487458287,0.2729503330103506,1579.7831799300238,0.16376967998725056,0.7684469387059808,0.10796065704932212
250,0.25,3759.8455660007335,1.6031493376934237e-05,0.15052415885851661,1.0341879256283273,54.475916307316666,0.3015495458513614,1552.895864094058,attempt_02,True,4382.7436499422438,1.8687449940021279e-05,0.089775080090645706,1.3421413765088737,2195.1967949897257,1636.6438749600691,50.309555305295305,0.2726058791886915,1580.5291562571238,0.30795345088054638,0.5964164209349857,0.16567118861854602
