method,mass_MeV,dataset_set,observed_r,asimov_r,response_sd,z_standardized,p_raw_gaussian,p_local_deficit,gp_k,gp_n,gp_p,gp_low95,gp_high95,gp_upper95,direct_k,direct_n,direct_p,direct_low95,direct_high95,direct_upper95,raw_gp_k,raw_gp_n,raw_gp_p,raw_gp_low95,raw_gp_high95,raw_gp_upper95,raw_direct_k,raw_direct_n,raw_direct_p,raw_direct_low95,raw_direct_high95,raw_direct_upper95
profiled,174,2016+2021,-1.722302978020552,-0.10594805697577496,0.9868838318942241,-1.6378370673500109,0.042507324266608124,0.05072784343197499,193373,200000,0.966865,0.9660712631509799,0.9676451673887408,0.9675208186302305,969,1000,0.969,0.9562849149937611,0.9788418280297914,0.9774697783259617,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,175,2016+2021,-1.3626748564177678,-0.15884624865053426,0.9865091435610007,-1.2202913836376368,0.08649250273329484,0.11117721748932102,199878,200000,0.99939,0.9992717022516675,0.9994934069322507,0.999477888283943,999,1000,0.999,0.9944410757201734,0.9999746825125088,0.999948708021091,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,176,2016+2021,-1.0537271456045745,-0.24333938003950673,0.9862249541051458,-0.8217068146489718,0.14600392851153676,0.20562188988359187,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,177,2016+2021,-0.5497191384190513,-0.2710233715390288,0.9853635781580136,-0.28283546607334686,0.29125601398020284,0.38865148293980784,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,178,2016+2021,0.024394579238783,-0.3563758642222695,0.984496785608886,0.3867665684916948,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,179,2016+2021,0.5903658324560511,-0.3923918986010614,0.9838342743223255,0.9989057676751966,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,180,2016+2021,0.9588802618026084,-0.4441320825776873,0.982855682178407,1.427485611387677,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,181,2021,1.5650823408732035,-0.3922845485372153,0.9820145955596384,1.9932156795438858,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,182,2021,1.571407880749679,-0.4126399791592405,0.9811897211654763,2.022083820397373,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,183,2021,1.5479022646422738,-0.4227817602168259,0.9808770461679082,2.0091040284388044,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,184,2021,1.310454546350945,-0.43080421927844864,0.9807587406073672,1.7754200839964593,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,185,2021,1.0203680239703856,-0.4274672666730363,0.9806786091603484,1.4763606314234288,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,186,2021,0.7026795544471982,-0.3902311556404567,0.9810836329368827,1.1139832256869038,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,187,2021,0.2472852239502449,-0.3509165947932394,0.9811905383555345,0.6096693714006503,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,188,2021,-0.1621636910851573,-0.30909201828524313,0.9817959888921528,0.14965260488167,0.4355884758071078,0.5594806486085655,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,189,2021,-0.5591660513931107,-0.2811811304726234,0.982554950723791,-0.28292048268212583,0.28802419989912065,0.38861889643866887,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,190,2021,-0.8506933182665406,-0.2858890276530313,0.9843632196538019,-0.5737763046572886,0.19746986791805687,0.2830595926546323,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,191,2021,-1.0279698309611978,-0.23370420180191082,0.9850133007273836,-0.8063501564626193,0.15198200963180603,0.21002048897655284,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,192,2021,-1.1680308450324128,-0.22113150135819384,0.9863020209204014,-0.9600500897185504,0.12139716159107727,0.16851500297567568,199999,200000,0.999995,0.9999721421014378,0.9999998734109681,0.9999997435335609,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,193,2021,-1.1664308437336732,-0.17670324537758322,0.9870044059728704,-1.0027590478489663,0.12172014704998718,0.15798856610561335,199998,200000,0.99999,0.9999638770334925,0.999998788951313,0.999998223189583,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,194,2021,-1.0289915202977242,-0.12524396560603807,0.9872968566593194,-0.9153757034633575,0.15174182979379391,0.1799972144745174,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,195,2021,-0.8602468331819909,-0.08744270132900843,0.9875066702783423,-0.7825811765252756,0.19482649674379843,0.21693654939253043,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,196,2021,-0.6871914523676325,-0.04875471891748316,0.9871901088785262,-0.6467211611099205,0.24598104502574902,0.258906212507796,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,197,2021,-0.4408983191314492,0.02543524926307092,0.9869326088640925,-0.4725080154472204,0.32964330529444297,0.3182821109242435,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,198,2021,-0.1844914276377043,0.07250821689017127,0.9860206850442118,-0.2606432587328044,0.42681397574472196,0.3971838133653987,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,199,2021,0.1136075826632945,0.11034084966726135,0.9848703889139155,0.0033169166550286937,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,200,2021,0.2203731306466081,0.16165553925420229,0.9838427240111487,0.059681888130465495,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,201,2021,0.3381359273338859,0.21467386159587473,0.9825804167732113,0.1256508511979711,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,202,2021,0.4551616915776239,0.2495572894389464,0.9809874421950864,0.2095892294794427,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,203,2021,0.7493019474609829,0.28078864704044276,0.9795940970568526,0.4782728906065969,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,204,2021,0.9115451512580311,0.30963558672532754,0.9786040132993387,0.6150695851975722,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,205,2021,1.13745317611683,0.33537612124324223,0.9776777812083142,0.8203899794902765,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,206,2021,1.2277023424340543,0.3580331027966212,0.9768891214476896,0.8902435502082742,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,207,2021,1.3138936078310193,0.3702496708965934,0.9769274829559911,0.9659303821396694,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,208,2021,1.4101897455228474,0.37994899607492827,0.9768014102815512,1.0547084991932645,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,209,2021,1.4085039198490954,0.3821862959091046,0.9772364673839762,1.0502244422861164,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,210,2021,1.3066080705596186,0.3768970181750701,0.9777011715909132,0.9509153506195811,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,211,2021,1.0786854636189938,0.353362020838021,0.9786616764006187,0.7411380871156734,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,212,2021,0.8847716452458904,0.3367590003707671,0.9796609400000359,0.5593901139664741,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,213,2021,0.5950157777236925,0.2992923678071056,0.9807314534414275,0.30153352263647826,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,214,2021,0.3690038709941369,0.2857113976793697,0.9822887365859484,0.08479428727266003,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,215,2021,-0.0121610376720843,0.2492075415688977,0.9838197451393998,-0.26566714129522584,0.49514856747974856,0.39524778582936265,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,216,2021,-0.3294477563949226,0.2247030192208742,0.9851378911126001,-0.5625108734676191,0.37090863806863916,0.2868839986769811,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,217,2021,-0.6374047087621305,0.17940368176991386,0.9859939918672808,-0.8284111234645235,0.26193063100845293,0.20371885457155692,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,218,2021,-0.855136040482447,0.14594250801652942,0.9870863211341849,-1.0141752824096621,0.1962379197192906,0.15524956039780563,199997,200000,0.999985,0.9999561642666881,0.9999969066287031,0.9999959115306796,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,219,2021,-1.1328318253898022,0.10399664785826318,0.9874425979866587,-1.2525573393024474,0.12864244191182722,0.10518342427160737,199815,200000,0.999075,0.9989317538920626,0.9992034456994199,0.9991839058728428,999,1000,0.999,0.9944410757201734,0.9999746825125088,0.999948708021091,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,220,2021,-1.269886142929514,0.05634023572893108,0.9874921184651061,-1.3430247734228458,0.10206259492231673,0.089631976118773,199486,200000,0.99743,0.9971982348147759,0.9976471542418095,0.9976133582882433,997,1000,0.997,0.9912579767615217,0.9993809000683505,0.9991818246017782,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,221,2021,-1.349928941979635,0.014752776307375298,0.9870204954417685,-1.3826275387282703,0.08851938850577512,0.0833895502763991,199210,200000,0.99605,0.9957652827648937,0.9963201877327161,0.996277865776513,995,1000,0.995,0.9883705294401879,0.9983745804824372,0.9980278468581948,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,222,2021,-1.439251689233102,-0.03577321109626217,0.9864405849605384,-1.4227704126680722,0.07503961259349477,0.07740136052644538,198815,200000,0.994075,0.9937288901796157,0.9944066694001679,0.9943544617885658,990,1000,0.99,0.9816867569448875,0.9951944893089507,0.9945648598552932,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,223,2021,-1.3941745671296475,-0.08699355523637113,0.9851534637975915,-1.3268805926483025,0.08163244803022507,0.09227409258630348,199570,200000,0.99785,0.9976371088330834,0.9980482481070792,0.9980174912212237,997,1000,0.997,0.9912579767615217,0.9993809000683505,0.9991818246017782,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,224,2021,-1.247129671921275,-0.12208183349631115,0.983429046602159,-1.1440050935165187,0.10617497737309883,0.12631076231924726,199963,200000,0.999815,0.9997450107941714,0.9998697396872711,0.9998620240228218,999,1000,0.999,0.9944410757201734,0.9999746825125088,0.999948708021091,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,225,2021,-1.0115285649158243,-0.16502919305876154,0.9813678398076777,-0.8625709316324799,0.1558817582701656,0.19418670913694575,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,226,2021,-0.8551492932249662,-0.19535444859604267,0.9793770651144619,-0.6736882740375505,0.19623425177454623,0.2502547591730773,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,227,2021,-0.7288135483428797,-0.22341442624491983,0.9766971037160981,-0.5174573777018868,0.2330578614391569,0.3024184574577437,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,228,2021,-0.5909084220484685,-0.255100413451801,0.9742657681583275,-0.3446780330088488,0.27729089132471924,0.36516821718960724,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,229,2021,-0.4049763625566272,-0.28157520793222907,0.9717795324574428,-0.1269847228746838,0.34274744297771886,0.4494762450189526,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,230,2021,-0.2897460829419054,-0.3000720534193317,0.9701212381135026,0.010644000019529684,0.3860052493506461,0.5042462614603872,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,231,2021,-0.2328716981187868,-0.31771168706780734,0.9682300793500832,0.08762378979794627,0.4079305179689105,0.5349121533109392,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,232,2021,-0.1159013368103873,-0.33196124468157934,0.9668424763260447,0.2234696066438965,0.45386536810820244,0.5884149822910408,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,233,2021,-0.1637312450628141,-0.3390586811444904,0.9666849209656522,0.18136978479661828,0.43497135973110557,0.5719613331100272,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,234,2021,-0.069127965849807,-0.34328447308121235,0.9663193326583194,0.2837121207926244,0.47244388036984,0.6116844973928625,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,235,2021,-0.0632442659442822,-0.34117920900542004,0.9668347811168365,0.2874689124651495,0.47478599809159067,0.6131233489558205,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,236,2021,-0.0568035750360892,-0.3334392905240559,0.9676038889793497,0.2858976887533682,0.4773508330357934,0.6125217579970051,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,237,2021,0.0435640087167812,-0.3099778800216412,0.9691169517505175,0.3648082804658603,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,238,2021,0.0826179955634932,-0.2890771124773894,0.9706817553660605,0.38292170012066423,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,239,2021,0.0567786104465711,-0.2744269391173245,0.9732533975445702,0.3403076222487351,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,240,2021,0.0337307921672253,-0.2501202986628784,0.9755438615993396,0.29096702055482015,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,241,2021,0.1209552574847879,-0.22121284691867393,0.9783335806428863,0.3497458445396661,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,242,2021,0.2695469154901012,-0.18104535755158685,0.9804235427203307,0.45958940540274346,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,243,2021,0.3103151398583003,-0.15135808898059733,0.9826976607571538,0.46980190070177363,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,244,2021,0.5310599009289674,-0.12635156541022255,0.9849366195672644,0.6674657569621344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,245,2021,0.6111113260634802,-0.0965842850834832,0.9864829397831929,0.7173926508070166,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,246,2021,0.7350997268111568,-0.060691859562579824,0.9873363514378634,0.8059984677104423,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,247,2021,0.977015698778586,-0.020778009212692006,0.9872610862161662,1.010668527223614,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,248,2021,1.066219245097641,0.012212438094224102,0.9864007318581374,1.0685381437399446,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,249,2021,1.184754170191136,0.047058738973062446,0.9847880920993112,1.1552692811230119,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
profiled,250,2021,1.3425242513120088,0.0942245418125574,0.9821854737521438,1.270940919876058,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,19,2015,-6.281151736539158,8.314229546193134,3.4847843960317375,-4.188316872444859,1.6803696444102006e-10,1.4051547383164152e-05,431,200000,0.002155,0.0019565163817486875,0.0023681262621882684,0.0023335245693101763,5,1000,0.005,0.00162541951756276,0.011629470559812147,0.010484076911415651,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,20,2015,-4.131744117464654,12.735224534293021,3.458434628215121,-4.8770529054246206,1.8001053468812043e-05,5.38412806637287e-07,17,200000,8.5e-05,4.951638709882219e-05,0.00013608975734795084,0.00012749344135180567,1,1000,0.001,2.531748749129404e-05,0.005558924279826672,0.004734993575499777,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
fixed,21,2015,6.010701123451329,2.074544147562484,3.279258203699633,1.2003193196095703,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0,200000,200000,1.0,0.9999815557728263,1.0,1.0,1000,1000,1.0,0.9963179161031344,1.0,1.0
