mass_MeV,sigma_MeV,n_fit_bins,eps2_current,r_current,current_Ahat_window,conversion_window_per_eps2,template_window_fraction,lml_delta,log_cov_relative_load,count_cov_relative_load,prediction_hash_exact,log_mean_median_relative,gp_relative_sd_max,log_loading_count_cov_max_relative,eps2_gaussian_control,r_gaussian_control,Ahat_gaussian_control,sigma_A_gaussian_control,cls_gaussian_control,score_gaussian_control,min_lambda_gaussian_control,eps2_log_gp,r_log_gp,Ahat_log_gp,sigma_A_log_gp,cls_log_gp,score_log_gp,min_lambda_log_gp,eps2_fixed,r_fixed,Ahat_fixed,sigma_A_fixed,cls_fixed,score_fixed,min_lambda_fixed,gaussian_control_relative_to_release,dimuon_factor,eps2_current_dimuon,eps2_log_gp_dimuon,eps2_fixed_dimuon,eps2_gaussian_control_dimuon
120,2.91985,21,2.9058301356628557e-06,0.6754247794663241,3366.698021908778,3633280974.482837,0.9753620387698748,-4.953994903189596e-07,1e-06,1e-06,True,1.240403659785727e-07,0.0004980770499855,1.275551461562262e-06,2.9048284739478607e-06,0.6744057107925785,3366.788011922729,4992.3996380833705,0.0999999999999877,3.682545379746216e-09,543497.0640500269,2.9045933976322197e-06,0.6745528275514443,3367.410202328963,4992.002414268582,0.1000000000000372,4.6478998427801343e-10,543497.0384225819,1.808726208004439e-06,0.6367473196858492,2006.6489596342844,3151.645227449288,0.1000000000000475,8.612291435561303e-12,543518.8439042112,-0.0003447075941231,1.0,2.9058301356628557e-06,2.9045933976322197e-06,1.808726208004439e-06,2.9048284739478607e-06
121,2.939170875,22,3.2964990781114792e-06,0.9940568929908052,4976.003068632662,3600960813.6782794,0.9806694843993338,-5.9090552895213484e-08,1e-05,1e-05,True,1.348429405911844e-07,0.0005193129108639,1.2953704757591588e-05,3.2976362478110945e-06,0.9945479285538849,4976.117226287086,5003.64553275492,0.1000000000241224,5.931892310684361e-09,527412.507229572,3.297669969336768e-06,0.9945682938366216,4976.8497469923395,5003.943305691556,0.1000000000245538,9.35669236534764e-10,527412.4820508297,2.814116366355762e-06,1.9274446985772753,6056.3184250413215,3142.878060692476,0.0999999999995976,7.607536545162218e-10,527326.215904019,0.0003449628447238,1.0,3.2964990781114792e-06,3.297669969336768e-06,2.814116366355762e-06,3.2976362478110945e-06
122,2.9586635,21,3.3893743088891573e-06,1.0830027766751298,5284.678727342764,3522942155.547037,0.9734156745001262,-1.276412376682856e-06,1e-06,1e-06,True,1.233818101020745e-07,0.0004967530931209,1.2815489786690583e-06,3.3889793424231204e-06,1.0842632641463406,5284.4633411205095,4874.057238933983,0.0999999999808927,5.375998313184027e-09,519505.2367322358,3.388831200471483e-06,1.0843692529274307,5285.128772035189,4873.828678117527,0.0999999999810547,6.796541107689791e-10,519505.2107269241,2.4421935003025363e-06,1.4552348554799153,4503.911497590467,3095.5194964188295,0.0999999999980097,2.4940866732992006e-10,519466.2999461242,-0.0001165307900637,1.0,3.3893743088891573e-06,3.388831200471483e-06,2.4421935003025363e-06,3.3889793424231204e-06
123,2.978327875,22,3.5439974200845286e-06,1.1847087782325203,5767.96973315183,3491392728.8388014,0.9789068648695688,0.0,1e-06,1e-06,True,1.3310799396037964e-07,0.0005159612443627,1.3019897562687692e-06,3.542017915850897e-06,1.1822175370629686,5768.072442317769,4879.326679003324,0.0999999999903014,6.721263101638897e-09,503930.9861828872,3.5420788014275606e-06,1.1821508519867048,5768.683708546438,4879.726317477727,0.0999999999904025,1.8836608384198428e-09,503930.9684183547,3.1545297161896103e-06,2.2805606441717643,7037.383501224445,3086.6744625130605,0.0999999999998471,1.562014621814267e-09,503810.3441234112,-0.0005585512625977,1.0,3.5439974200845286e-06,3.5420788014275606e-06,3.1545297161896103e-06,3.542017915850897e-06
124,2.998164,22,3.4195057415351237e-06,1.0677618835170204,5153.428874027757,3436088109.7240725,0.9780412686339854,-2.92116055788938e-07,1e-06,1e-06,True,1.332197125947232e-07,0.0005161777241929,1.305657027543828e-06,3.4210637577293367e-06,1.0679044547168848,5154.0630471780705,4826.603980880131,0.0999999999784503,5.988728624117812e-09,488716.0775590172,3.421134211961285e-06,1.0678112712106853,5154.562973059333,4827.1395965456895,0.0999999999787207,1.811405692109247e-09,488716.0576638386,3.1515288283859237e-06,2.252673333158063,6887.580509422713,3058.3644201836837,0.0999999999997768,1.5168399453147072e-09,488608.2330465051,0.0004556261378036,1.0,3.4195057415351237e-06,3.421134211961285e-06,3.1515288283859237e-06,3.4210637577293367e-06
125,3.0181718750000006,21,3.3014531986203486e-06,0.9775492146485972,4594.105896143748,3356002727.34435,0.97028460943269,0.0,1e-06,1e-06,True,1.2289555728628446e-07,0.0004957732643775,1.2913153269767454e-06,3.303733670325598e-06,0.9780081163734012,4595.905359362046,4699.4998016207655,0.1000000000199926,4.570191780572941e-09,481247.7699290385,3.3037629210842117e-06,0.9776649927778,4595.602004418761,4700.51556806626,0.100000000020504,2.8179458766430802e-09,481247.77307253977,3.46491967335577e-06,2.5793624768483094,7761.581053530387,3010.0758846832587,0.0999999999998313,2.635028542585793e-09,481067.4103001644,0.0006907478519466,1.0,3.3014531986203486e-06,3.3037629210842117e-06,3.46491967335577e-06,3.303733670325598e-06
126,3.0383515000000005,22,3.3379339049687177e-06,0.9827293991592464,4616.465494890867,3324925645.350123,0.9763482891967314,0.0,1e-06,1e-06,True,1.31299392469586e-07,0.0005124439501414,1.3110262559575272e-06,3.3407884139131634e-06,0.9829475196928612,4619.607476379744,4700.000611176839,0.1000000000217809,5.132414937492058e-09,466533.6743970875,3.340673935002134e-06,0.9822364536724428,4618.049011936016,4701.497799495411,0.1000000000222213,5.617435405724791e-09,466533.72828972485,3.977457718808463e-06,3.124018565979598,9375.163936433311,3002.1726199833324,0.0999999999998793,5.885826964702191e-09,466281.1844026832,0.0008551723987693,1.0,3.3379339049687177e-06,3.340673935002134e-06,3.977457718808463e-06,3.3407884139131634e-06
127,3.0587028750000003,22,3.28363801205649e-06,0.9200254086427276,4272.5180102265385,3268131105.418167,0.974924082501262,-1.28718966152519e-06,1e-06,1e-06,True,1.318874200961773e-07,0.0005135901647128,1.3140084142141535e-06,3.2849531483757796e-06,0.9201506606713246,4274.2309423285315,4645.37724433145,0.0999999999999515,4.800396524728967e-09,452180.59316702303,3.285001060042018e-06,0.919893365352514,4274.14271739586,4646.283470095887,0.1000000000000725,2.2057244919437835e-09,452180.59286000713,3.334411405228763e-06,2.38060859775193,7073.146262036436,2972.046830462475,0.0999999999999021,2.02977798458015e-09,452031.35366234067,0.0004005119670502,1.0,3.28363801205649e-06,3.285001060042018e-06,3.334411405228763e-06,3.2849531483757796e-06
128,3.079226,22,3.180764723261548e-06,0.8181683082861979,3744.3371613539134,3213998891.8169837,0.974310095432031,-2.492865860403981e-07,1e-06,1e-06,True,1.3347740157598764e-07,0.0005166767083153,1.3164231629444002e-06,3.185451018738236e-06,0.8135192247144948,3744.822541165381,4603.445358428432,0.099999999999999,4.373956752345975e-09,445151.0815934559,3.1854026870388e-06,0.8135855920143672,3745.460913986389,4603.5897595098595,0.1000000000000177,5.527556190543237e-10,445151.058676852,2.527065211662998e-06,1.4323118629792817,4216.564761258803,2944.4265346658017,0.0999999999977348,2.738525239909251e-10,445121.6849088919,0.0014733235194719,1.0,3.180764723261548e-06,3.1854026870388e-06,2.527065211662998e-06,3.185451018738236e-06
129,3.0999208750000005,22,3.246494785029433e-06,0.8582200699367443,3896.678734714619,3157637573.40016,0.9733084025062037,0.0,1e-06,1e-06,True,1.331461962905678e-07,0.0005160352801356,1.32007432232972e-06,3.2520448939455925e-06,0.8575973490527843,3896.967221002465,4544.271565579808,0.1000000000000197,4.4786778730099294e-09,431313.75847380987,3.2520579058471615e-06,0.8575347996156735,3897.339327250477,4544.760423913153,0.1000000000000101,9.596752281737506e-10,431313.7365968932,2.941042090348158e-06,1.8867968199056424,5499.845701716774,2915.6210446819664,0.0999999999995459,8.42563796510376e-10,431240.95658647845,0.0017095696385382,1.0,3.246494785029433e-06,3.2520579058471615e-06,2.941042090348158e-06,3.2520448939455925e-06
130,3.1207875000000005,23,3.0375027146222004e-06,0.6308341478907753,2875.449388882893,3121843731.6820283,0.978701058346157,0.0,1e-06,1e-06,True,1.4492250932640618e-07,0.0005383725845054,1.3422314489123747e-06,3.037672284658217e-06,0.6308343720577284,2875.336835204456,4558.150692465636,0.1000000000000018,4.1329288880120885e-09,417851.9370678844,3.037462982216377e-06,0.6308973315175467,2875.7012440739254,4558.07055001091,0.0999999999999843,5.218721010891159e-10,417851.9274237589,2.19451014935809e-06,0.9768890943889776,2837.275940778861,2904.7682625384464,0.1000000000311599,6.308262245902084e-11,417884.33283621154,5.5825476369175675e-05,1.0,3.0375027146222004e-06,3.037462982216377e-06,2.19451014935809e-06,3.037672284658217e-06
131,3.1418258750000003,22,2.640118833814903e-06,0.2433178273795346,1079.787181802283,3047523593.809302,0.9713462750019308,-3.220038706785999e-07,1e-06,1e-06,True,1.3815852173415524e-07,0.000525658693987,1.3259485188206448e-06,2.640184990319007e-06,0.2417027131577699,1080.1141261187952,4468.832756050856,0.0999999999999924,5.506282985123789e-09,411275.8530500019,2.6395805134342404e-06,0.2417388387511833,1080.080548923817,4467.946230987103,0.0999999999999866,6.934999241536842e-10,411275.85242463206,1.2699376165800096e-06,-0.5300401841517495,-1515.039355151556,2858.149035555684,0.1000000000000095,5.522957091663727e-12,411363.7395111249,2.505815391984356e-05,1.0,2.640118833814903e-06,2.6395805134342404e-06,1.2699376165800096e-06,2.640184990319007e-06
132,3.163036,23,2.372366448045492e-06,-0.0810971436130411,-368.3236184916427,3012967485.601667,0.9769073723839682,0.0,1e-06,1e-06,True,1.4974944706480644e-07,0.0005472649420327,1.3482359908159049e-06,2.372390694928928e-06,-0.0820709174154009,-367.6628733281464,4479.798368566481,0.1000000000003341,7.673162105703568e-09,398339.595161396,2.371747557942246e-06,-0.0821140023758273,-367.77672800137896,4478.861362360253,0.100000000000341,9.651990318104706e-10,398339.5954901098,1.034931372436249e-06,-1.1408027995750614,-3249.0850214080133,2847.6385142491763,0.0999999999999106,1.2364168022749309e-10,398437.5623155061,1.0220547274952809e-05,1.0,2.372366448045492e-06,2.371747557942246e-06,1.034931372436249e-06,2.372390694928928e-06
133,3.1844178750000007,23,2.192650497481907e-06,-0.3005120199532001,-1324.364170016455,2957832879.5042305,0.9757526200456278,0.0,1e-06,1e-06,True,1.4764330580341325e-07,0.0005434028278976,1.3515578778872116e-06,2.1929029346918485e-06,-0.3005103484781219,-1324.4121681524664,4407.133133448244,0.0999999999999898,2.261837162009783e-09,385742.53063724673,2.192746729178459e-06,-0.3003905080070165,-1323.8970773572491,4407.273306418392,0.1000000000000028,2.8512570082739325e-10,385742.5246657135,1.4046920428783094e-06,-0.2967185527443958,-836.3956008647626,2818.706175911759,0.0999999999999857,5.634936961484982e-13,385782.72093252535,0.0001151287951413,1.0,2.192650497481907e-06,2.192746729178459e-06,1.4046920428783094e-06,2.1929029346918485e-06
134,3.205971500000001,23,1.9948306527689083e-06,-0.5869331547175448,-2522.4291029099227,2903147643.658844,0.9747848229088348,-4.973185241397005e-07,1e-06,1e-06,True,1.4813685589309958e-07,0.0005443103287561,1.3546213377731716e-06,1.9943851825119363e-06,-0.5793925361544637,-2522.410481756626,4353.395310874939,0.0999999999999545,1.918514236365354e-09,379572.78860209975,1.9943869410075626e-06,-0.5793106609664876,-2522.418466255376,4354.210537126704,0.1000000000000234,2.421440825628451e-10,379572.7736804616,1.5747497703621062e-06,-0.0113280775416265,-31.61249605980168,2790.6149575153695,0.1000000000020061,6.018961096199149e-08,379547.62161294057,-0.0002233123179422,1.0,1.9948306527689083e-06,1.9943869410075626e-06,1.5747497703621062e-06,1.9943851825119363e-06
135,3.2276968750000004,23,1.7881196217885546e-06,-0.9179968322354348,-3942.184176566671,2850048771.183969,0.9740127807391894,0.0,1e-06,1e-06,True,1.5006567788411473e-07,0.0005478424757124,1.3575722808445371e-06,1.788734398476834e-06,-0.9142632437546044,-3942.70887580152,4312.210110503221,0.1000000000090652,5.120952994985828e-09,367490.63203588367,1.788490601722208e-06,-0.9141548355600008,-3942.046931515506,4312.29282330778,0.1000000000093431,6.451870149248862e-10,367490.6388122117,9.966587598378013e-07,-1.332013296470889,-3680.3089963566904,2762.4657310423954,0.0999999999978506,2.478737770594819e-10,367567.6948510666,0.0003438118349512,1.0,1.7881196217885546e-06,1.788490601722208e-06,9.966587598378013e-07,1.788734398476834e-06
136,3.2495940000000005,24,1.7338848309904471e-06,-1.0447545425624818,-4495.796886984009,2814456469.5292783,0.9789997860117798,-1.1616248229984195e-07,1e-06,1e-06,True,1.6208444253429377e-07,0.0005693583331188,1.3801362269758114e-06,1.7348371420208075e-06,-1.0420495464521145,-4495.979846073078,4314.289284210565,0.1000000000000014,8.005093032892319e-09,355752.54003036185,1.734512248719526e-06,-1.0419801174737686,-4495.253938276531,4314.2140027425385,0.1000000000000377,1.007718797296775e-09,355752.5528641974,8.938283900789005e-07,-1.7040744126080445,-4687.435072005546,2750.0778831148914,0.1000000000000486,6.91396606633532e-10,355849.5932873793,0.0005492354586298,1.0,1.7338848309904471e-06,1.734512248719526e-06,8.938283900789005e-07,1.7348371420208075e-06
137,3.271662875,23,1.7121425403613303e-06,-1.0864930687115804,-4573.809117408435,2743742322.319266,0.9719434203641146,-1.472544909120188e-06,1e-06,1e-06,True,1.5203392766949264e-07,0.0005514235018854,1.3620013276804583e-06,1.7119042561522023e-06,-1.0857186686447002,-4573.145081207505,4211.812690880804,0.1000000000000224,1.0937764916008064e-08,350010.8685205525,1.7113590621806033e-06,-1.0858046622026385,-4572.627047597292,4211.352236922913,0.0999999999999577,2.096279538843504e-09,350010.89765083016,7.88439433494106e-07,-2.1643501278423587,-5858.11279616525,2705.8246379478755,0.0999999999999866,1.8264325607475482e-09,350131.10426020937,-0.0001391731141016,1.0,1.7121425403613303e-06,1.7113590621806033e-06,7.88439433494106e-07,1.7119042561522023e-06
138,3.2939035000000008,24,1.801099913564835e-06,-0.9772145040237532,-4100.43360613686,2708480599.7028403,0.9771118706207504,0.0,1e-06,1e-06,True,1.6326142837641558e-07,0.0005714218086476,1.3840813568837918e-06,1.800573428816943e-06,-0.9737244202941376,-4099.631208929017,4210.009472452133,0.0999999999890195,5.792041291030614e-09,338780.1907468991,1.8003287441163694e-06,-0.9735994092923268,-4098.896263758714,4210.10589933344,0.0999999999895542,7.297913384718412e-10,338780.19224424724,1.0097166916049765e-06,-1.3718960596741012,-3696.6676935742503,2694.0504701107848,0.0999999999961629,3.0663405148345646e-10,338842.5435607101,-0.0002923129049792,1.0,1.801099913564835e-06,1.8003287441163694e-06,1.0097166916049765e-06,1.800573428816943e-06
139,3.316315875000001,24,1.8580396389271905e-06,-0.9057615377832112,-3779.632607721406,2656643329.5808535,0.9761751322990264,0.0,1e-06,1e-06,True,1.6497601795784078e-07,0.0005744145395332,1.3855997413629705e-06,1.858337345048766e-06,-0.9070876368537956,-3778.605652095169,4165.413753334746,0.100000000005999,1.047578868096366e-08,327877.5496661885,1.8578280456467304e-06,-0.9071122707360372,-3778.0574630973574,4164.98644135084,0.1000000000061698,1.3184311420388892e-09,327877.5534148003,8.744589824543431e-07,-1.8659660836096088,-4976.167833008318,2666.1013296907677,0.1000000000000993,1.0742144743169924e-09,327968.54205818294,0.0001602259259374,1.0,1.8580396389271905e-06,1.8578280456467304e-06,8.744589824543431e-07,1.858337345048766e-06
140,3.3389000000000006,24,1.966627836097653e-06,-0.7626963284494274,-3134.9940238401537,2605240541.9114504,0.9749084526634976,-5.318256626196671e-07,1e-06,1e-06,True,1.659252040209225e-07,0.0005760646102055,1.3868200134509007e-06,1.968464950554731e-06,-0.7618753851717126,-3134.1898957249596,4113.5883292429135,0.1000000000000023,1.1271832800474613e-08,322548.3256439785,1.967852215632397e-06,-0.7619676350978075,-3133.9466692302067,4113.01471123025,0.1000000000000121,1.4184182717258407e-09,322548.3226206047,8.90192371560674e-07,-1.8360549265590265,-4844.803078646351,2638.010675657384,0.0999999999999624,1.0401456362885142e-09,322623.0442079299,0.0009341444392059,1.0,1.966627836097653e-06,1.967852215632397e-06,8.90192371560674e-07,1.968464950554731e-06
141,3.361655875,24,1.9543959357969462e-06,-0.7959873641247598,-3241.1772851295777,2555841255.308917,0.9743217426449744,0.0,1e-06,1e-06,True,1.648820664446049e-07,0.0005742509557682,1.385987204696753e-06,1.9542223732388714e-06,-0.7982767174936702,-3239.398400964718,4057.7844831297434,0.0999999999999921,2.3834838991376728e-08,312135.5013277022,1.9529534302931573e-06,-0.7989163936238944,-3240.689039451041,4056.402927514776,0.0999999999999728,4.616016568981251e-09,312135.55311380135,7.02103483671737e-07,-2.7317286795320546,-7135.9467985294095,2611.2169428878105,0.0999999999662921,5.216373832883647e-09,312306.49468295684,-8.88062418140656e-05,1.0,1.9543959357969462e-06,1.9529534302931573e-06,7.02103483671737e-07,1.9542223732388714e-06
142,3.3845834999999997,25,2.1400988776368977e-06,-0.57862095566179,-2350.6671846565564,2520637114.566215,0.9789934638720114,-8.098502348730108e-07,1e-06,1e-06,True,1.789854291445181e-07,0.0005983066859776,1.4098322229066323e-06,2.144033619782855e-06,-0.5785757374149272,-2350.2292796934607,4061.9466065839783,0.1000000000000284,1.1331778626555432e-08,302031.4417558537,2.143415538855759e-06,-0.5786379745634828,-2350.0292753115837,4061.346636956459,0.1000000000000123,1.4261138936433324e-09,302031.4327152382,9.71947745477008e-07,-1.6056333863462906,-4172.967444352209,2598.3470088542053,0.1000000000294875,6.475153191409787e-10,302097.9992503905,0.0018385796035285,1.0,2.1400988776368977e-06,2.143415538855759e-06,9.71947745477008e-07,2.144033619782855e-06
143,3.407682875,24,2.3194033674085966e-06,-0.3806875770630145,-1475.7764613403524,2456024722.978154,0.9721526674037024,-4.869802978646476e-07,1e-06,1e-06,True,1.6928542123650916e-07,0.0005818684312959,1.388032415802692e-06,2.3178296653843548e-06,-0.3717139968047941,-1475.7488795632642,3970.024005617622,0.0999999999999825,3.1605740247186982e-09,297095.65759275557,2.3176593353582033e-06,-0.3715463392599851,-1475.083677257393,3970.1437401520766,0.1000000000000139,3.9885250657789584e-10,297095.6453111789,1.4405492634106972e-06,-0.4700081664057548,-1201.79261898126,2556.784400110349,0.09999999999996,4.822475752064293e-12,297092.82048594824,-0.0006784943258921,1.0,2.3194033674085966e-06,2.3176593353582033e-06,1.4405492634106972e-06,2.3178296653843548e-06
144,3.430954,25,2.3481294362222636e-06,-0.3602125525167694,-1454.7489218046778,2422258202.2999167,0.9770144303970938,0.0,1e-06,1e-06,True,1.8007635027572633e-07,0.0006001272643481,1.4120048535279786e-06,2.3477794527057582e-06,-0.3673000385938669,-1454.3665943329136,3959.520472758866,0.100000000000042,8.870360890256279e-09,287456.29545729264,2.347210738959497e-06,-0.3672786269798584,-1454.0231123887888,3958.9312124079665,0.099999999999975,1.116853276528218e-09,287456.2899690737,1.111369325928202e-06,-1.2443866178856322,-3166.42262168586,2544.0951620654832,0.0999999999995349,2.4698543210632806e-10,287519.24510607484,-0.0001490477957075,1.0,2.3481294362222636e-06,2.347210738959497e-06,1.111369325928202e-06,2.3477794527057582e-06
145,3.4543968749999996,25,2.6290689207574277e-06,-0.0911396932804453,-362.40560109160725,2374827060.059788,0.9762556248085436,-5.402926035458222e-07,1e-06,1e-06,True,1.8440724791624066e-07,0.0006073010205682,1.414138121306678e-06,2.628893159226648e-06,-0.0922473303341056,-362.3231044165898,3927.71177026475,0.1000000000002353,2.64805422034442e-09,278111.38833581435,2.628830859870737e-06,-0.0920839610542406,-361.709856207207,3928.049796296173,0.1000000000002227,3.3433322776943436e-10,278111.3794287896,1.8903878798491532e-06,0.2153424823980439,542.1880083773334,2517.875227993593,0.0999999999999891,2.189359804560809e-13,278075.6056597912,-6.685314690380029e-05,1.0,2.6290689207574277e-06,2.628830859870737e-06,1.8903878798491532e-06,2.628893159226648e-06
146,3.4780115,26,2.637881503135425e-06,-0.1100485362997644,-434.8975434420289,2339671611.476207,0.9805142293869626,-2.1996102077537216e-06,1e-06,1e-06,True,1.9535760187316953e-07,0.0006250721890261,1.436343899044816e-06,2.6381707770783325e-06,-0.1111545821933754,-434.67009462921874,3910.472485308482,0.1000000000001208,7.173457383657933e-09,269059.9842196371,2.63768483882854e-06,-0.111053352234046,-434.2114171157238,3909.941391905805,0.1000000000000834,9.036456027899932e-10,269059.9767123096,1.3282410793090244e-06,-0.7750615318765485,-1940.8441538800012,2503.822784902434,0.0999999999999926,3.9621972369729974e-11,269110.4579810377,0.0001096614622619,1.0,2.637881503135425e-06,2.63768483882854e-06,1.3282410793090244e-06,2.6381707770783325e-06
147,3.5017978750000003,25,2.7648373096492773e-06,0.0054125486517078,18.26209521387804,2280488862.2931833,0.9742951225444204,-2.273736754432321e-13,1e-06,1e-06,True,1.851868947078117e-07,0.0006085834563874,1.416764183345819e-06,2.7651396262285184e-06,0.0047935156271029,18.34181607911883,3826.3821202987983,0.100000000002339,1.1482349448858896e-08,264640.14559585415,2.7647882965126985e-06,0.0049575172164452,18.96772091236671,3826.0522210739377,0.100000000002338,6.139103476011237e-09,264640.1248757688,1.5636888654025762e-06,-0.3478137824717724,-857.343009333175,2464.8173338824577,0.1000000000000166,1.7257306694773433e-12,264662.8938337688,0.0001093433520251,1.0,2.7648373096492773e-06,2.7647882965126985e-06,1.5636888654025762e-06,2.7651396262285184e-06
148,3.5257560000000003,25,2.8739197025719114e-06,0.0831023631428942,314.4600202173851,2233817753.8078613,0.9730825562561904,0.0,1e-06,1e-06,True,1.8781112487431528e-07,0.000612880318522,1.4184131135525184e-06,2.8742750281343007e-06,0.0831134434245337,314.4844405844131,3783.818842733487,0.1000000000004267,3.587137031857423e-09,256005.9188825953,2.8739903658313383e-06,0.083301171096026,315.1789432903342,3783.602635078664,0.1000000000004736,4.5294568096210236e-10,256005.89687957588,1.7361118856780575e-06,-0.0906419747491571,-220.98696872571972,2437.9861308243194,0.1000000000002505,8.087974734394265e-14,256023.64821776928,0.0001236379576197,1.0,2.8739197025719114e-06,2.8739903658313383e-06,1.7361118856780575e-06,2.8742750281343007e-06
149,3.5498858750000006,26,2.8066396999540815e-06,-0.0129590156514552,-52.036567248915674,2201380516.104801,0.9778268714107898,-1.2132641131756827e-06,1e-06,1e-06,True,1.999695968812887e-07,0.0006324074902549,1.4439893408650198e-06,2.806623887881418e-06,-0.0136779725864734,-51.63215499173701,3774.836260649457,0.1000000000018849,8.318727484635247e-09,247652.01258412033,2.805954066477077e-06,-0.013636005308986,-51.4638088379434,3774.1125799424863,0.100000000001902,1.047958164690499e-09,247652.0040633495,1.344376084572658e-06,-0.8237075279870927,-1997.9931775065377,2425.2987853177765,0.09999999999996,5.4735993515464536e-11,247702.97394347776,-5.633809235905396e-06,1.0,2.8066396999540815e-06,2.805954066477077e-06,1.344376084572658e-06,2.806623887881418e-06
150,3.5741875000000003,25,2.890474472960937e-06,0.0503187391310255,187.82724673784188,2144053419.3174777,0.9711461374117586,4.454532245290466e-07,1e-06,1e-06,True,1.915650471584485e-07,0.0006189750648889,1.4223147208742023e-06,2.8908302223888e-06,0.0508016182002142,187.81150000595088,3696.972047436393,0.1000000000008619,7.418412798615957e-08,243571.5324821584,2.8906157720712795e-06,0.0510010794218546,188.54776826088408,3696.911760270869,0.1000000000008784,1.994635677737833e-07,243571.5096630627,1.8468088712005528e-06,0.0227350207348,54.25353700904131,2386.3506374643052,0.1000000000016053,6.117328865684614e-14,243576.08291429473,0.0001230764814534,1.0,2.890474472960937e-06,2.8906157720712795e-06,1.8468088712005528e-06,2.8908302223888e-06
151,3.5986608750000006,26,2.9250712136601417e-06,0.0414014561595156,154.16233784822876,2112600309.2968,0.9760408890679332,-8.863958100846503e-07,1e-06,1e-06,True,2.06619247933304e-07,0.0006428363234301,1.4479350590863478e-06,2.9259269803310936e-06,0.0417099923872405,154.30929795175365,3699.586959571741,0.1000000000010314,3.26863180966086e-09,235609.176296668,2.925898110239748e-06,0.0418494309717332,154.84483539564343,3700.043815276166,0.1000000000010529,4.132065800632745e-10,235609.16016873255,2.2791132362660103e-06,0.561039526711598,1332.0207812172598,2374.412967780358,0.100000000000056,1.2479739464055228e-11,235562.80671898185,0.0002925626791427,1.0,2.9250712136601417e-06,2.925898110239748e-06,2.2791132362660103e-06,2.9259269803310936e-06
152,3.623306,26,2.9229521057533206e-06,0.0135767213998039,51.30643895626266,2068473317.2664204,0.9747212989500867,0.0,1e-06,1e-06,True,2.0952008883412534e-07,0.0006473331614054,1.451012747111451e-06,2.923672410834631e-06,0.0140766501826724,51.479402001569454,3657.081206628202,0.1000000000018896,1.0656884717741288e-07,227900.98642170703,2.9236430215917164e-06,0.0142141254414608,51.989046692226225,3657.5612369144824,0.1000000000018871,5.434482155258769e-08,227900.9691460869,2.2792183436788904e-06,0.534146962757213,1254.1619661007928,2348.1730009991193,0.100000000000052,1.0591416632621532e-11,227860.07252498652,0.0002464306821492,1.0,2.9229521057533206e-06,2.9236430215917164e-06,2.2792183436788904e-06,2.923672410834631e-06
153,3.6481228750000008,26,3.0133897390437505e-06,0.0739597015970666,266.8148876345955,2026716699.1796615,0.9739769119430506,0.0,1e-06,1e-06,True,2.1063261801401725e-07,0.0006490495207894,1.452341426521542e-06,3.015105007096709e-06,0.0740083526160405,267.4438091987385,3613.716613858507,0.1000000000005005,3.4670668558334224e-09,224135.46149406172,3.0150996734971644e-06,0.0739675496084715,267.3634793502434,3614.600428181256,0.1000000000005116,4.3858983111988437e-10,224135.46552181552,2.7683321444725702e-06,1.0430491327406664,2423.4479520850628,2323.819365486156,0.0999999999737838,1.5733792047001316e-10,224049.57120448496,0.0005692154687906,1.0,3.0133897390437505e-06,3.0150996734971644e-06,2.7683321444725702e-06,3.015105007096709e-06
154,3.673111500000001,26,3.0833149431150477e-06,0.1126177859943747,401.47444045338045,1984833694.563465,0.9729462744791828,0.0,1e-06,1e-06,True,2.1170370101408767e-07,0.0006506976616533,1.4528375432270866e-06,3.083474149913438e-06,0.1126178682571985,401.7531713945287,3567.4305874356073,0.1000000000002662,3.6263367864108886e-09,216787.85474139784,3.0833720471617193e-06,0.1127296385022899,402.19651930805946,3567.790679083558,0.1000000000002733,4.5862558195608466e-10,216787.84618470995,2.2992636574116944e-06,0.5040060406453883,1158.396677897615,2298.5682250296113,0.0999999999999925,8.791412042796765e-12,216737.5282192409,5.163494528703794e-05,1.0,3.0833149431150477e-06,3.0833720471617193e-06,2.2992636574116944e-06,3.083474149913438e-06
155,3.698271875000001,27,3.55135103519246e-06,0.4522307879140232,1610.9974494427474,1954930534.6607916,0.9774601495618818,0.0,1e-06,1e-06,True,2.2738217797524385e-07,0.0006743622230737,1.4758115426305458e-06,3.5515306089676384e-06,0.4522963038950348,1612.5221092907711,3565.305595153716,0.1000000000000281,6.281139608432795e-09,209662.05704991033,3.551425089620153e-06,0.4519102598020127,1611.7188093477637,3566.430576530718,0.1000000000000592,1.3122871678206136e-09,209662.09754803535,3.6973761376651022e-06,1.8622133680613897,4256.237243817781,2286.28315853589,0.0999999999995541,1.7022949716505311e-09,209537.0136582888,5.056491836463728e-05,1.0,3.55135103519246e-06,3.551425089620153e-06,3.6973761376651022e-06,3.5515306089676384e-06
