mass_MeV,sigma_MeV,n_fit_bins,eps2_current,r_current,current_Ahat_window,conversion_window_per_eps2,template_window_fraction,lml_delta,log_cov_relative_load,count_cov_relative_load,prediction_hash_exact,log_mean_median_relative,gp_relative_sd_max,log_loading_count_cov_max_relative,eps2_gaussian_control,r_gaussian_control,Ahat_gaussian_control,sigma_A_gaussian_control,cls_gaussian_control,score_gaussian_control,min_lambda_gaussian_control,eps2_log_gp,r_log_gp,Ahat_log_gp,sigma_A_log_gp,cls_log_gp,score_log_gp,min_lambda_log_gp,eps2_fixed,r_fixed,Ahat_fixed,sigma_A_fixed,cls_fixed,score_fixed,min_lambda_fixed,gaussian_control_relative_to_release
92,2.448596,17,3.463222821589818e-06,1.2216796387109052,7584.896804266711,4584189390.488783,0.9699100553461671,-2.960787242045626e-07,1e-06,1e-06,True,1.0999723332183464e-07,0.0004690356903862675,1.1018574230669779e-06,3.4798721679534223e-06,1.2217031422458846,7585.264513699136,6209.054986664384,0.09999999999254812,7.642642074756623e-09,975092.4593541492,3.4791791293644966e-06,1.221722276898708,7584.5425284436305,6207.817679860605,0.09999999999254723,9.646878851299334e-10,975092.4465087794,1.8345260087899464e-06,0.8738944258369984,3232.8042883882767,3699.635029508477,0.1000000000000328,1.8564483283967093e-11,975142.0877153003,0.0048074718900013025
93,2.4631078750000004,18,3.853792542962685e-06,1.5149466579476312,9474.870562725244,4611004478.764348,0.9774378141129382,-6.008758646203205e-07,1e-06,1e-06,True,1.2153040573892326e-07,0.0004930119936783951,1.1132677185909027e-06,3.852941253322454e-06,1.50871278733551,9475.335941113617,6280.767849946389,0.09999999999848257,1.637504398743772e-08,956780.9957812843,3.851632946073691e-06,1.5086624533527568,9472.743118654489,6278.590196209828,0.09999999999844975,2.0652177745716926e-09,956781.0968407949,1.5731854717943062e-06,0.459966929361777,1708.195424681985,3713.9087001737116,0.09999999999994273,1.3147261057611104e-12,957098.2117611121,-0.00022089659231538938
94,2.4777915000000004,18,3.7500500191006656e-06,1.4415181847919494,8984.333725699222,4595263980.328374,0.9766272466528289,-1.055557731888257e-06,1e-06,1e-06,True,1.2034090723922475e-07,0.0004905933435028489,1.1217863726580564e-06,3.7566344725900362e-06,1.4382009940541995,8982.474885870815,6245.974019762378,0.09999999999777065,1.0807770234322334e-08,938258.7812918075,3.756551233166105e-06,1.438220720275372,8983.328352656192,6245.842835383717,0.09999999999776514,1.3711310281605549e-09,938258.7517369284,2.9367065055945832e-06,2.3633617585946856,8736.544974692617,3697.550321352743,0.09999999999979299,1.0278595752311048e-09,938230.4118031716,0.0017558308438108128
95,2.492646875,18,3.12088474742731e-06,0.9340461050045168,5750.742188891294,4575001004.618192,0.9752582260812124,0.0,1e-06,1e-06,True,1.1706395475208353e-07,0.00048386767101025454,1.1246566612351489e-06,3.125648961114229e-06,0.9342104149884228,5751.250267457378,6156.491779228666,0.10000000000005363,6.070290048398874e-09,928981.5572771723,3.1256961210248894e-06,0.9340127212146485,5751.376036334695,6157.527243518443,0.09999999999998341,1.824645101677902e-09,928981.5505098158,3.0977584984349042e-06,2.568625328160448,9446.53858333751,3678.62994080019,0.09999999999973908,1.4542509418902227e-09,928704.7377178525,0.0015265586756596505
96,2.507674,18,2.5145442536810286e-06,0.357924727784677,2126.425614641022,4558298436.1685915,0.9751105704267534,0.0,1e-06,1e-06,True,1.1453670323291476e-07,0.00047861615031715826,1.132281328906817e-06,2.5116276991672047e-06,0.34837775731643367,2128.986984489142,6111.228917005467,0.0999999999999935,3.0727593802737374e-09,910207.2198434713,2.5115047642950943e-06,0.34793299945714457,2126.9717775414565,6113.099931514332,0.09999999999999402,4.1152792285004125e-10,910207.2542126599,2.9267825363020285e-06,2.3558557583241395,8627.044864344056,3662.844500240256,0.09999999999988371,1.036682073518591e-09,909893.0755169116,-0.0011598740048238687
97,2.522872875,18,2.055785064990245e-06,-0.22914246229026294,-1101.204351887807,4531641021.3047695,0.9734975083668694,0.0,1e-05,1e-05,True,1.1228789542627737e-07,0.00047389429594704117,1.1383287312588239e-05,2.051546065086307e-06,-0.18203510053713504,-1100.8747263010632,6047.551960261907,0.09999999999999891,1.886443889986822e-09,891255.7161213356,2.0515275456657887e-06,-0.18201962363818525,-1100.9550370797022,6048.584147822744,0.10000000000003675,2.377333885306143e-10,891255.6980401834,1.668219668992668e-06,0.6251972019302879,2276.278909054335,3641.1324420387527,0.10000000000004647,5.149880522026251e-12,891171.9732722603,-0.002061985942075184
98,2.5382435000000005,18,2.072610001652843e-06,-0.1076062094736696,-778.9284853555117,4507466614.902107,0.9731312347613277,7.909807209216524e-08,1e-06,1e-06,True,1.0963419216913906e-07,0.00046826103439074105,1.14119096757978e-06,2.0770470814697947e-06,-0.1301609580099469,-777.5953649901242,5974.074371833928,0.10000000000006126,1.7448054112634281e-09,881703.8235080261,2.077020343961461e-06,-0.13031953130463766,-778.7398838919545,5975.641013440476,0.10000000000010682,2.2003110444757112e-10,881703.8194014473,2.116766671656734e-06,1.2937585762405734,4687.2059338588715,3623.4232409989013,0.09999999999506819,9.682910029340519e-11,881463.2410610263,0.002140817526410377
99,2.5537858750000004,18,2.1458634869101453e-06,-0.04024101128522757,-234.8512766355591,4478576117.353046,0.9721917130937756,-1.1816428013844416e-07,1e-06,1e-06,True,1.0859619226089023e-07,0.00046603904993905817,1.148171374904879e-06,2.1458828362502153e-06,-0.03956636763571964,-234.592373419388,5929.075766689747,0.10000000000102086,1.7134804686236293e-09,862562.9216589642,2.145842821946053e-06,-0.0394514354569762,-233.9307252947829,5929.593710641982,0.1000000000009759,2.1591639587370537e-10,862562.9059519226,1.5697749029493458e-06,0.457619039536143,1648.5486698726068,3602.6195451411672,0.09999999999998518,1.5281109710940655e-12,862496.9847260365,9.017041479042476e-06
100,2.5695,19,2.5924860129575142e-06,0.48839256543648657,2821.0139800807674,4484783019.932106,0.9791161489436423,0.0,1e-06,1e-06,True,1.1565245072731045e-07,0.00048094169581904336,1.1638700003757705e-06,2.5991598218935506e-06,0.4753892300913923,2821.1338949162614,5934.48216659151,0.09999999999995993,3.288242789167839e-09,843294.8940233993,2.5991580088340354e-06,0.47526272284414606,2820.974771345206,5935.540833519191,0.10000000000006468,4.203093428856164e-10,843294.9210004249,2.575745852618585e-06,1.90273612572771,6866.167759780264,3609.2943365608044,0.09999999999963013,4.710702383725618e-10,843024.0214548119,0.0025742892739555323
101,2.5853858750000005,18,2.8188082660589303e-06,0.7382746297549574,4199.520112564625,4417415270.321375,0.9704216038075018,-6.145041879790369e-07,1e-05,1e-05,True,1.0445852027807234e-07,0.0004570744482185432,1.1574980867282734e-05,2.824297797556856e-06,0.7249016419433085,4199.635456919047,5793.565048339009,0.10000000000001383,3.6025955552076994e-09,833669.4371781582,2.824227452578594e-06,0.7249433634492594,4200.238589734308,5793.777438497675,0.1000000000000045,4.545395171362543e-10,833669.4221743024,2.1841982211680894e-06,1.3785776394769214,4908.290861976703,3560.9190707744024,0.09999999999706917,1.2960027495623194e-10,833523.7472670994,0.0019474653753590587
102,2.6014435,19,2.725524076831037e-06,0.5775900247102134,3430.204057765718,4420676377.133435,0.9774946199055603,0.0,1e-06,1e-06,True,1.1782065789667229e-07,0.00048542901621365266,1.1723327883038463e-06,2.7198586119137392e-06,0.5835124490069666,3431.5643175262376,5881.017744769675,0.09999999999996534,9.588161375972959e-09,814470.6060506814,2.719073945283886e-06,0.5834627803376937,3430.5401074672973,5879.529492347472,0.0999999999999979,1.206332811420907e-09,814470.6230021382,1.0754982384410088e-06,-0.5732091461644425,-2044.392373910092,3566.3570365250844,0.10000000000232487,4.1017467200532565e-12,814664.6054021094,-0.0020786699209367487
103,2.6176728750000002,19,2.929495928147284e-06,0.8110694395716296,4682.911977796686,4382929461.950268,0.9763303897173973,0.0,1e-06,1e-06,True,1.1279670464325875e-07,0.00047496675877692747,1.177574239261929e-06,2.9299563766133544e-06,0.8101034518929618,4683.355774204628,5781.381190999655,0.10000000000003759,4.427783917293482e-09,795266.6977603369,2.9298865254607358e-06,0.8102135330226155,4684.229838187549,5781.362243910559,0.09999999999989642,5.587543761009783e-10,795266.6644720815,2.1215955102253766e-06,1.2839193614282263,4548.491067712391,3543.144692626623,0.09999999999492745,1.018419792941927e-10,795213.8874047864,0.0001571766875134717
104,2.634074,19,2.799902525928957e-06,0.7179322359017126,4031.937025124996,4344473048.403973,0.975451442476938,0.0,1e-06,1e-06,True,1.1061982863047604e-07,0.0004703612119376447,1.180035949591298e-06,2.809131507717879e-06,0.7067652851304378,4031.965552739079,5704.989881077868,0.10000000000007422,3.6937299885408947e-09,785725.6750120459,2.809080447434491e-06,0.7068014860299784,4032.5497638749616,5705.257923965373,0.0999999999999939,4.659947983043367e-10,785725.6492310577,2.24534046632202e-06,1.446030214321275,5089.753032058003,3520.355470876084,0.09999999999796974,1.6687504156287503e-10,785676.7800096138,0.0032961796717763114
105,2.650646875,19,2.5417911982891046e-06,0.43759072589217524,2472.686698895596,4306531080.089717,0.9748698982360051,0.0,1e-05,1e-06,True,1.091999048963288e-07,0.0004673326669097953,1.1859041835714468e-05,2.5420146682764515e-06,0.43749573611695813,2472.8339780767474,5652.355540061802,0.10000000000002947,2.65584487735282e-09,766677.5060739239,2.541957924669776e-06,0.4374747529660529,2473.033469685973,5652.918954566348,0.10000000000008027,3.3474445437775557e-10,766677.4819986762,2.156576494710311e-06,1.3183163900299708,4610.509790892412,3497.7671714223857,0.09999999999581755,1.1683970457809778e-10,766614.4957765732,8.791831032284314e-05
106,2.6673915,20,2.2402171649779056e-06,0.07134589451270731,404.78205395908856,4295839135.35983,0.9808764156118941,0.0,1e-06,1e-06,True,1.2075022959301407e-07,0.0004914269768937471,1.2032371978274721e-06,2.240256903534822e-06,0.07105811457322568,404.8484573844911,5697.444938751117,0.10000000000059026,2.011916189204044e-09,747731.7139346591,2.240209861761472e-06,0.0711710977707995,405.52053142043343,5697.816985329577,0.10000000000053888,2.535480714271898e-10,747731.6840126624,1.6371373626952018e-06,0.5386190565728396,1883.584435990527,3497.266077883462,0.10000000000006073,3.5016434196677437e-12,747691.0544801279,1.7738707451142588e-05
107,2.6843078750000005,19,1.977491500552418e-06,-0.24912310830875226,-1381.307896832975,4223097373.8618684,0.9729870318395795,0.0,1e-06,1e-06,True,1.0987972021148096e-07,0.00046878508149835054,1.1943915555426226e-06,1.977899314032753e-06,-0.24813118750126928,-1381.4357803976332,5567.298979709254,0.09999999999984215,2.6688038445854545e-09,738290.0506614088,1.9777116437177572e-06,-0.24799845130998657,-1380.6289141627433,5567.118578145655,0.09999999999981582,3.358031630540381e-10,738290.042684439,1.0820432981146359e-06,-0.5907649544919761,-2037.8758501916082,3449.3323978382678,0.10000000000000672,4.921174578953469e-12,738358.3784635043,0.00020622767795508423
108,2.701396,20,1.7643046095747374e-06,-0.5899844980627938,-3186.272971739848,4209611562.2386327,0.9791753042044037,0.0,1e-06,1e-06,True,1.1820570455789436e-07,0.0004862215784255605,1.2112296287672556e-06,1.7676587422169746e-06,-0.571136012463012,-3186.0409256095836,5578.286525988449,0.10000000000586914,6.954450348928276e-09,719511.8299594552,1.7672377073367116e-06,-0.5711843461660392,-3185.8070076076033,5577.613415813453,0.10000000000319946,8.737961465499211e-10,719511.8735623282,7.701145129867473e-07,-1.6144619948973609,-5567.973453608881,3448.200646168718,0.10000000001180964,2.8169666599353604e-10,719724.910139213,0.0019011074527803817
109,2.7186558750000005,20,1.7109136281894191e-06,-0.6446839122885035,-3678.5681617755613,4164806359.162701,0.9783530304691999,-1.702949248283403e-07,1e-06,1e-06,True,1.1742946504078589e-07,0.0004846224755914002,1.21674113313305e-06,1.7110761811264518e-06,-0.6656577776469517,-3678.295057646124,5525.639933240973,0.09999999998778789,2.281767885747854e-09,700882.9025106586,1.7109830943011466e-06,-0.6655351078923173,-3677.7086637411326,5526.019365312324,0.09999999998742759,2.8729507661751086e-10,700882.8963313607,1.0661125947328902e-06,-0.650081731533375,-2225.5974148055843,3423.3201717810075,0.09999999999696366,7.4478201383954e-12,700942.8881325396,9.500943493256919e-05
110,2.7360875000000004,19,1.5789998509717312e-06,-0.8690136420251338,-4683.786623507739,4086221438.1166353,0.9699555307372999,0.0,1e-06,1e-06,True,1.0616203582891615e-07,0.00046078637480306616,1.2059290379142392e-06,1.5795124871280658e-06,-0.8707520402147088,-4683.042239755013,5377.940254395872,0.10000000000062854,5.289493731908124e-09,691638.5201341896,1.5791900456409408e-06,-0.8707334212752251,-4682.369756477824,5377.598234676886,0.10000000000071647,6.651585948702632e-10,691638.5405772651,7.53449811395292e-07,-1.7109892340441544,-5772.454128780043,3373.110972006026,0.10000000000000638,3.6219466315046134e-10,691793.5461580264,0.00032465877436216317
111,2.753690875,20,1.5157510017982805e-06,-0.9986439093054007,-5432.441403136116,4071046204.938883,0.976773058079145,-1.7098846001317725e-06,1e-06,1e-06,True,1.1438859059964557e-07,0.00047830659004228474,1.22351458545846e-06,1.5186145671058325e-06,-1.0063384743176036,-5431.4537812820145,5396.99176174433,0.09999999999996427,7.264084445068875e-09,673293.7284518301,1.5182412792211068e-06,-1.0063833325808311,-5430.902337845741,5396.559681952395,0.10000000000007361,9.129732525536838e-10,673293.7684164292,6.913393430772121e-07,-2.0133244243466706,-6791.770615124035,3372.6519217611076,0.10000000000002654,7.179489780462234e-10,673493.0297958127,0.0018892056176473826
112,2.771466,20,1.3972837982367754e-06,-1.2503018968318953,-6666.045568022836,4020069234.727289,0.9752979193848376,-6.605307589779841e-07,1e-06,1e-06,True,1.1233230789997606e-07,0.00047398800478339027,1.2284749290448432e-06,1.3972834317589346e-06,-1.2517706079478446,-6663.52422834846,5322.964938718184,0.09999999999941608,2.122198994314317e-08,655158.827286273,1.3963984440557576e-06,-1.2524699010945142,-6664.843241918917,5321.480751170364,0.09999999999942236,7.576452909496822e-09,655158.91705744,4.7346142767096296e-07,-3.5303260932360687,-11811.948823631028,3344.5227233291375,0.10000000003988549,6.911821698318832e-09,655501.9433697617,-2.622787448336439e-07
113,2.789412875,20,1.3888047576551003e-06,-1.275458107721301,-6729.668744387037,3972463475.1869864,0.9748030657922819,-1.99214582607965e-06,1e-05,1e-05,True,1.1210191441790585e-07,0.0004735016805591657,1.2304726912608699e-05,1.3885473992184816e-06,-1.276612357790926,-6727.891160485822,5269.791606653362,0.09999999999915506,1.7254519146803204e-08,646172.975158875,1.387810331661794e-06,-1.277118082721232,-6728.491573723818,5268.616236676448,0.09999999999914413,5.838322936213558e-09,646173.0335370398,5.04206753894759e-07,-3.270279272001449,-10860.531778746652,3319.748786174893,0.10000000000003736,5.205546299569264e-09,646433.6178545112,-0.00018530929938143093
114,2.8075315000000005,20,1.4836808028204337e-06,-1.0936578166806676,-5721.552898711151,3921167092.917856,0.973848402003186,0.0,1e-06,1e-06,True,1.1334641958349323e-07,0.0004761227279237713,1.2356186927931793e-06,1.4841457909968457e-06,-1.0934073812290102,-5721.249851015317,5232.22096678523,0.09999999999998088,4.550974264105889e-09,628379.6034823423,1.4839415078421716e-06,-1.0933143425742486,-5720.449563047421,5232.316048746958,0.0999999999999521,5.727120999665658e-10,628379.6038882595,7.858617162885613e-07,-1.6298609007805922,-5368.414686859731,3293.174005606229,0.10000000000669969,3.262597692010871e-10,628476.8611241466,0.00031340176103111794
115,2.8258218750000004,21,1.5197162860472105e-06,-1.0468530225581971,-5496.582176734828,3897793589.82372,0.9797544347778542,0.0,1e-06,1e-06,True,1.2252779102439604e-07,0.0004950309050208689,1.2540400558031707e-06,1.520142555976168e-06,-1.04771959007555,-5496.302276098796,5245.704332058685,0.10000000000000193,6.320616030563997e-09,610846.6258248154,1.5198798579154126e-06,-1.0476655343972716,-5495.519055315421,5245.586275416273,0.09999999999998284,7.947908997607556e-10,610846.6239549444,7.489586630261815e-07,-1.8026375116134719,-5928.45784531558,3288.0873725715915,0.09999999999994184,5.060670216217034e-10,610957.9395571202,0.00028049309787037124
116,2.8442840000000005,20,1.621681423469353e-06,-0.8473429650287766,-4343.385056275631,3818729952.1112366,0.9720073645699103,-1.7103502614190802e-06,1e-06,1e-06,True,1.127912829801403e-07,0.00047495534428082005,1.243519357190478e-06,1.6218737572497871e-06,-0.8481903563387805,-4343.312752544,5120.4674468332305,0.10000000000007761,4.913986106913626e-09,602180.6300073654,1.6215911967910726e-06,-0.8481327384728559,-4342.5815223861355,5120.245937110999,0.10000000000015755,6.180158607094199e-10,602180.6290423726,8.075461392104819e-07,-1.5744568341215024,-5101.364816632749,3239.4878205892905,0.10000000003046557,2.9636798570820133e-10,602280.0936784216,0.00011860145750608453
117,2.862917875,21,1.8022127064003567e-06,-0.5908439694547092,-2975.246850321379,3793291976.350396,0.9780768004192547,0.0,1e-06,1e-06,True,1.2236391855324769e-07,0.0004946997594334203,1.26301471347133e-06,1.8020247777320949e-06,-0.5789579045902834,-2975.157073561998,5138.668473629018,0.09999999999993248,4.405862785716863e-09,585058.7558139808,1.8017653211022682e-06,-0.5788887491891007,-2974.565656703063,5138.458002808234,0.10000000000003133,5.541620495819188e-10,585058.741839373,9.253909772205564e-07,-1.1672377173203607,-3775.635147768197,3234.234829375005,0.09999999999987337,9.281281299067246e-11,585106.2684103962,-0.00010427663038581336
118,2.8817234999999997,21,2.2088550347280836e-06,-0.03734154602952974,-190.7283182476241,3738809809.9336705,0.9769427775229609,-6.837035471107811e-07,1e-06,1e-06,True,1.232495179248616e-07,0.0004964867075025391,1.2678371461200208e-06,2.209211285042703e-06,-0.03734142783222225,-190.12940051168616,5091.638442902595,0.10000000000108675,1.6456567220046736e-09,568230.7628209228,2.2090953123512054e-06,-0.037424122495035905,-190.57784171285556,5092.383081815814,0.10000000000105087,2.0746804274551778e-10,568230.803581864,1.8277409707777673e-06,0.6964654457987945,2232.8785830359775,3206.2774988199735,0.10000000000000091,1.2064543808421035e-11,568044.5724881178,0.00016128279539318058
119,2.9007008750000005,21,2.5472071890006544e-06,0.3398316479862985,1710.4930798895236,3686325745.0009084,0.9760343491780691,-5.212978066992946e-07,1e-06,1e-06,True,1.2305555019409553e-07,0.0004960958732817924,1.2703292809730999e-06,2.550194731051342e-06,0.339825722071718,1710.5626419541068,5033.732415205639,0.1000000000000569,2.46964826366991e-09,559897.3522449768,2.550012682478458e-06,0.33992125732297096,1711.0513159196778,5033.639686242927,0.10000000000000349,3.1144620216139174e-10,559897.3330658978,1.6320457259687282e-06,0.3752886956529569,1192.924285996925,3178.8257465834354,0.09999999999997138,9.843376114204716e-13,559856.2805297445,0.0011728696682344886
120,2.91985,21,2.9058301356628557e-06,0.6754247794663241,3366.698021908778,3633280974.482837,0.9753620387698749,-4.953994903189596e-07,1e-06,1e-06,True,1.240403659785727e-07,0.0004980770499855543,1.275551461562262e-06,2.9048284739478607e-06,0.6744057107925785,3366.788011922729,4992.3996380833705,0.09999999999998772,3.682545379746216e-09,543497.0640500269,2.9045933976322197e-06,0.6745528275514443,3367.410202328963,4992.002414268582,0.10000000000003728,4.6478998427801343e-10,543497.0384225819,1.808726208004439e-06,0.6367473196858492,2006.6489596342844,3151.645227449288,0.10000000000004758,8.612291435561303e-12,543518.8439042112,-0.00034470759412319474
121,2.939170875,22,3.2964990781114792e-06,0.9940568929908051,4976.003068632662,3600960813.6782794,0.9806694843993338,-5.909055289521348e-08,1e-05,1e-05,True,1.348429405911844e-07,0.0005193129108639861,1.2953704757591588e-05,3.2976362478110945e-06,0.9945479285538847,4976.117226287086,5003.64553275492,0.10000000002412246,5.931892310684361e-09,527412.507229572,3.297669969336768e-06,0.9945682938366217,4976.8497469923395,5003.943305691556,0.10000000002455381,9.35669236534764e-10,527412.4820508297,2.814116366355762e-06,1.9274446985772753,6056.3184250413215,3142.878060692476,0.09999999999959763,7.607536545162219e-10,527326.215904019,0.00034496284472385064
122,2.9586635,21,3.3893743088891573e-06,1.0830027766751298,5284.678727342764,3522942155.547037,0.9734156745001262,-1.2764123766828561e-06,1e-06,1e-06,True,1.233818101020745e-07,0.0004967530931209455,1.2815489786690585e-06,3.3889793424231204e-06,1.0842632641463406,5284.4633411205095,4874.057238933983,0.09999999998089278,5.375998313184027e-09,519505.2367322358,3.388831200471483e-06,1.0843692529274307,5285.128772035189,4873.828678117527,0.09999999998105477,6.796541107689791e-10,519505.2107269241,2.4421935003025363e-06,1.4552348554799153,4503.911497590467,3095.5194964188295,0.09999999999800975,2.4940866732992006e-10,519466.2999461242,-0.00011653079006379574
123,2.978327875,22,3.5439974200845286e-06,1.1847087782325205,5767.96973315183,3491392728.8388014,0.9789068648695688,0.0,1e-06,1e-06,True,1.3310799396037964e-07,0.0005159612443627212,1.3019897562687692e-06,3.542017915850897e-06,1.1822175370629686,5768.072442317769,4879.326679003324,0.09999999999030143,6.721263101638897e-09,503930.98618288717,3.5420788014275606e-06,1.1821508519867048,5768.683708546438,4879.726317477727,0.09999999999040259,1.8836608384198428e-09,503930.9684183547,3.1545297161896103e-06,2.2805606441717643,7037.383501224445,3086.6744625130605,0.09999999999984713,1.5620146218142672e-09,503810.34412341117,-0.0005585512625977396
124,2.998164,22,3.4195057415351237e-06,1.0677618835170204,5153.428874027757,3436088109.7240725,0.9780412686339854,-2.9211605578893796e-07,1e-06,1e-06,True,1.332197125947232e-07,0.0005161777241929515,1.3056570275438279e-06,3.4210637577293367e-06,1.0679044547168848,5154.0630471780705,4826.603980880131,0.09999999997845037,5.988728624117812e-09,488716.0775590172,3.421134211961285e-06,1.0678112712106853,5154.562973059333,4827.1395965456895,0.09999999997872078,1.811405692109247e-09,488716.05766383867,3.1515288283859237e-06,2.252673333158063,6887.580509422713,3058.3644201836837,0.09999999999977686,1.5168399453147074e-09,488608.2330465051,0.00045562613780369965
125,3.0181718750000006,21,3.3014531986203486e-06,0.9775492146485971,4594.105896143748,3356002727.34435,0.97028460943269,0.0,1e-06,1e-06,True,1.2289555728628443e-07,0.0004957732643775802,1.2913153269767454e-06,3.303733670325598e-06,0.9780081163734013,4595.905359362046,4699.4998016207655,0.10000000001999261,4.570191780572941e-09,481247.7699290385,3.3037629210842117e-06,0.9776649927778,4595.602004418761,4700.51556806626,0.10000000002050402,2.81794587664308e-09,481247.77307253977,3.46491967335577e-06,2.5793624768483094,7761.581053530387,3010.0758846832587,0.09999999999983136,2.6350285425857933e-09,481067.41030016437,0.0006907478519466714
126,3.0383515000000005,22,3.3379339049687177e-06,0.9827293991592463,4616.465494890867,3324925645.350123,0.9763482891967314,0.0,1e-06,1e-06,True,1.31299392469586e-07,0.0005124439501414829,1.3110262559575272e-06,3.3407884139131634e-06,0.9829475196928611,4619.607476379744,4700.000611176839,0.10000000002178092,5.132414937492058e-09,466533.6743970875,3.340673935002134e-06,0.9822364536724427,4618.049011936016,4701.497799495411,0.10000000002222136,5.617435405724791e-09,466533.72828972485,3.977457718808463e-06,3.124018565979598,9375.163936433313,3002.1726199833324,0.09999999999987932,5.88582696470219e-09,466281.18440268317,0.0008551723987693105
127,3.0587028750000003,22,3.28363801205649e-06,0.9200254086427275,4272.5180102265385,3268131105.418167,0.974924082501262,-1.2871896615251899e-06,1e-06,1e-06,True,1.3188742009617727e-07,0.0005135901647128664,1.3140084142141537e-06,3.2849531483757796e-06,0.9201506606713246,4274.2309423285315,4645.37724433145,0.09999999999995157,4.800396524728967e-09,452180.59316702303,3.285001060042018e-06,0.9198933653525139,4274.14271739586,4646.283470095887,0.10000000000007254,2.2057244919437835e-09,452180.59286000713,3.334411405228763e-06,2.38060859775193,7073.146262036436,2972.046830462475,0.0999999999999021,2.02977798458015e-09,452031.35366234067,0.0004005119670502655
128,3.0792260000000002,22,3.180764723261548e-06,0.8181683082861979,3744.3371613539134,3213998891.8169837,0.974310095432031,-2.492865860403981e-07,1e-06,1e-06,True,1.3347740157598764e-07,0.0005166767083153097,1.3164231629444002e-06,3.185451018738236e-06,0.8135192247144948,3744.822541165381,4603.445358428432,0.09999999999999909,4.3739567523459755e-09,445151.0815934559,3.1854026870387998e-06,0.8135855920143672,3745.460913986389,4603.5897595098595,0.10000000000001778,5.527556190543237e-10,445151.05867685203,2.527065211662998e-06,1.4323118629792817,4216.564761258803,2944.4265346658017,0.09999999999773482,2.738525239909251e-10,445121.6849088919,0.0014733235194719363
129,3.0999208750000005,22,3.246494785029433e-06,0.8582200699367443,3896.678734714619,3157637573.40016,0.9733084025062037,0.0,1e-06,1e-06,True,1.3314619629056779e-07,0.0005160352801356744,1.32007432232972e-06,3.2520448939455925e-06,0.8575973490527843,3896.967221002465,4544.271565579808,0.10000000000001974,4.478677873009929e-09,431313.75847380987,3.2520579058471615e-06,0.8575347996156735,3897.339327250477,4544.760423913153,0.10000000000001019,9.596752281737508e-10,431313.73659689317,2.941042090348158e-06,1.8867968199056426,5499.845701716774,2915.6210446819664,0.0999999999995459,8.42563796510376e-10,431240.95658647845,0.0017095696385382997
130,3.1207875000000005,23,3.0375027146222004e-06,0.6308341478907753,2875.449388882893,3121843731.6820283,0.978701058346157,0.0,1e-06,1e-06,True,1.4492250932640616e-07,0.0005383725845054238,1.3422314489123747e-06,3.037672284658217e-06,0.6308343720577284,2875.336835204456,4558.150692465636,0.10000000000000189,4.1329288880120885e-09,417851.9370678844,3.0374629822163766e-06,0.6308973315175467,2875.7012440739254,4558.07055001091,0.09999999999998435,5.218721010891159e-10,417851.92742375884,2.19451014935809e-06,0.9768890943889776,2837.275940778861,2904.7682625384464,0.10000000003115994,6.308262245902085e-11,417884.33283621154,5.5825476369175675e-05
131,3.1418258750000003,22,2.640118833814903e-06,0.24331782737953464,1079.787181802283,3047523593.809302,0.9713462750019309,-3.220038706785999e-07,1e-06,1e-06,True,1.3815852173415522e-07,0.0005256586939870265,1.3259485188206448e-06,2.640184990319007e-06,0.24170271315776998,1080.1141261187952,4468.832756050856,0.09999999999999243,5.506282985123789e-09,411275.85305000196,2.6395805134342404e-06,0.24173883875118335,1080.080548923817,4467.946230987103,0.09999999999998666,6.934999241536843e-10,411275.85242463206,1.2699376165800096e-06,-0.5300401841517495,-1515.039355151556,2858.149035555684,0.10000000000000957,5.522957091663727e-12,411363.73951112485,2.5058153919843562e-05
132,3.163036,23,2.372366448045492e-06,-0.0810971436130411,-368.3236184916427,3012967485.601667,0.9769073723839682,0.0,1e-06,1e-06,True,1.4974944706480642e-07,0.0005472649420327987,1.3482359908159049e-06,2.3723906949289278e-06,-0.08207091741540097,-367.6628733281464,4479.798368566481,0.10000000000033411,7.673162105703568e-09,398339.59516139596,2.371747557942246e-06,-0.08211400237582736,-367.77672800137896,4478.861362360253,0.100000000000341,9.651990318104708e-10,398339.5954901098,1.034931372436249e-06,-1.1408027995750614,-3249.0850214080133,2847.6385142491763,0.09999999999991067,1.236416802274931e-10,398437.5623155061,1.0220547274952807e-05
133,3.1844178750000007,23,2.192650497481907e-06,-0.3005120199532001,-1324.3641700164553,2957832879.5042305,0.9757526200456278,0.0,1e-06,1e-06,True,1.4764330580341323e-07,0.000543402827897682,1.3515578778872116e-06,2.1929029346918485e-06,-0.3005103484781219,-1324.4121681524664,4407.133133448244,0.09999999999998985,2.2618371620097832e-09,385742.53063724673,2.192746729178459e-06,-0.3003905080070165,-1323.8970773572491,4407.273306418392,0.10000000000000282,2.851257008273933e-10,385742.5246657135,1.4046920428783094e-06,-0.2967185527443958,-836.3956008647626,2818.706175911759,0.09999999999998577,5.634936961484982e-13,385782.72093252535,0.00011512879514130603
