mass_MeV,scope_key,dataset_set,n_active,dimuon_factor,signal_yield_per_eps2_fitted_window,inherited_2016_exception,profiled_r,profiled_eps2_ee_raw,profiled_eps2_display,fixed_r,fixed_eps2_ee_raw,fixed_eps2_display,v12_eps2_ee_raw,v12_eps2_display,v12_p0,v12_limit_relative_difference,v12_bounded_root_difference,profiled_Ahat_window,profiled_A90_window,fixed_Ahat_window,fixed_A90_window
173,pair_2016_2021,2016+2021,2,1.0,1406003081.6923232,True,-1.8897126287902806,1.914586386706017e-06,1.914586386706017e-06,-3.3408465963536504,8.295805136184581e-07,8.295805136184581e-07,1.9143938375454056e-06,1.9143938375454056e-06,0.5,0.00010057970143617645,0.0,-5881.265126346801,2691.91435987483,-6564.074036972551,1166.3927586594525
174,pair_2016_2021,2016+2021,2,1.0,1374363806.1431425,True,-1.722302978020552,2.037686605358287e-06,2.037686605358287e-06,-2.419204705058014,1.0533190067387479e-06,1.0533190067387479e-06,2.0375408332485607e-06,2.0375408332485607e-06,0.5,7.154315994428728e-05,0.0,-5304.025371992045,2800.5227186671145,-4698.5954939209105,1447.6435191843798
175,pair_2016_2021,2016+2021,2,1.0,1350226446.0233195,True,-1.3626748564177678,2.3161028043963777e-06,2.3161028043963777e-06,-0.7234488321507888,1.8049255728399148e-06,1.8049255728399148e-06,2.3167229612100777e-06,2.3167229612100777e-06,0.5,-0.0002676870839041223,0.0,-4187.009416036025,3127.2632582047645,-1395.0712095840395,2437.058241552242
176,pair_2016_2021,2016+2021,2,1.0,1314033615.6581905,True,-1.0537271456045743,2.5819466247932476e-06,2.5819466247932476e-06,-1.4186303400940565,1.4444220888531815e-06,1.4444220888531815e-06,2.581880798159939e-06,2.581880798159939e-06,0.5,2.549561287090718e-05,0.0,-3171.590658797009,3392.7646588135326,-2692.7730994246813,1898.0191799523022
177,pair_2016_2021,2016+2021,2,1.0,1290933887.2465518,True,-0.5497191384190513,3.1257902549342386e-06,3.1257902549342386e-06,-0.644201000965265,1.8981680995977366e-06,1.8981680995977366e-06,3.1271685038881895e-06,3.1271685038881895e-06,0.5,-0.00044073383069609395,0.0,-1650.1344238432755,4035.1885645196467,-1214.4092233716203,2450.409523461106
178,pair_2016_2021,2016+2021,2,1.0,1261971855.6801274,True,0.024394579238783017,3.9053895595142174e-06,3.9053895595142174e-06,0.12092692310447781,2.5414723945028985e-06,2.5414723945028985e-06,3.904730786949601e-06,3.904730786949601e-06,0.4940705265436035,0.0001687113915300742,0.009531046150718618,72.42187450780037,4928.491709573952,225.30857167659568,3207.2666338506397
179,pair_2016_2021,2016+2021,2,1.0,1233483817.7840705,True,0.5903658324560511,4.877171034747674e-06,4.877171034747674e-06,0.9051908855498157,3.4338245622635967e-06,3.4338245622635967e-06,4.879066238468261e-06,4.879066238468261e-06,0.2790854882629272,-0.000388435743225779,0.004805447628683512,1732.5817271685128,6015.911547926446,1667.3629732845702,4235.567030661616
180,pair_2016_2021,2016+2021,2,1.0,1205861002.5536592,True,0.9588802618026083,5.638603703682648e-06,5.638603703682648e-06,0.6185374462712603,3.12877846267184e-06,3.12877846267184e-06,5.640221254859945e-06,5.640221254859945e-06,0.1691454906755001,-0.0002867886035328171,0.0013327578114427086,2781.892266543378,6799.3723151255335,1126.4362384431045,3772.8719337657612
181,individual_2021_10pct,2021,1,1.0,1139942608.3400505,False,1.5650823408732035,7.094735067014481e-06,7.094735067014481e-06,2.031932416464088,5.137676622717615e-06,5.137676622717615e-06,7.0945775109059235e-06,7.0945775109059235e-06,0.0587818233818417,2.2207962111275847e-05,1.8397969903105604e-07,,,,
182,individual_2021_10pct,2021,1,1.0,1114615618.7730994,False,1.571407880749679,7.166816042785595e-06,7.166816042785595e-06,1.055965759594942,3.7896432248279114e-06,3.7896432248279114e-06,7.169424106904123e-06,7.169424106904123e-06,0.058178852308895,-0.00036377595740455515,0.0011610765248268873,,,,
183,individual_2021_10pct,2021,1,1.0,1090877475.483887,False,1.5479022646422738,7.180901574751051e-06,7.180901574751051e-06,0.972435060356249,3.71896235797248e-06,3.71896235797248e-06,7.18641886817881e-06,7.18641886817881e-06,0.0610962888892886,-0.0007677389154409076,0.002266579215471465,,,,
184,individual_2021_10pct,2021,1,1.0,1066696521.5756096,False,1.310454546350945,6.704101402646009e-06,6.704101402646009e-06,0.5231539398146211,3.193764862652449e-06,3.193764862652449e-06,6.7045278396222065e-06,6.7045278396222065e-06,0.0951675055893082,-6.360432626995038e-05,0.0008658403689913996,,,,
185,individual_2021_10pct,2021,1,1.0,1047707776.2623051,False,1.0203680239703856,6.157800680011784e-06,6.157800680011784e-06,0.4418948078335514,3.133780785246337e-06,3.133780785246337e-06,6.158231036899832e-06,6.158231036899832e-06,0.1542431649293235,-6.988319948841859e-05,0.0019647140289664744,,,,
186,individual_2021_10pct,2021,1,1.0,1019533790.525145,False,0.7026795544471982,5.538502550273342e-06,5.538502550273342e-06,1.0178171914958232,3.910840467312425e-06,3.910840467312425e-06,5.538223433940131e-06,5.538223433940131e-06,0.2411294207269703,5.0398171280274795e-05,5.405474304165381e-06,,,,
187,individual_2021_10pct,2021,1,1.0,1001186461.1084003,False,0.2472852239502449,4.75963574082149e-06,4.75963574082149e-06,1.0334806891160409,3.977752498612466e-06,3.977752498612466e-06,4.759132626156695e-06,4.759132626156695e-06,0.4023439311515912,0.00010571562179828575,4.7678701881048724e-07,,,,
188,individual_2021_10pct,2021,1,1.0,978853110.6951028,False,-0.1621636910851573,4.134114063539413e-06,4.134114063539413e-06,1.1592297448777884,4.203487849863165e-06,4.203487849863165e-06,4.133286009743146e-06,4.133286009743146e-06,0.5,0.0002003378895907293,0.0,,,,
189,individual_2021_10pct,2021,1,1.0,960740975.6930348,False,-0.5591660513931107,3.631590344747051e-06,3.631590344747051e-06,0.8920872073323329,3.869937551796534e-06,3.869937551796534e-06,3.6311665190690296e-06,3.6311665190690296e-06,0.5,0.00011671887692177307,0.0,,,,
190,individual_2021_10pct,2021,1,1.0,935044030.8905551,False,-0.8506933182665406,3.287944177652269e-06,3.287944177652269e-06,0.2825445484238063,3.1288429102666667e-06,3.1288429102666667e-06,3.289509020784863e-06,3.289509020784863e-06,0.5,-0.00047570720211020934,0.0,,,,
191,individual_2021_10pct,2021,1,1.0,918334546.5435004,False,-1.0279698309611978,3.146956736453872e-06,3.146956736453872e-06,-0.1055020486495597,2.7375746313164695e-06,2.7375746313164695e-06,3.146690384086126e-06,3.146690384086126e-06,0.5,8.464524158235953e-05,0.0,,,,
192,individual_2021_10pct,2021,1,1.0,897234142.8211486,False,-1.1680308450324128,3.0349057386139822e-06,3.0349057386139822e-06,-1.0593288304486133,1.9708027969165115e-06,1.9708027969165115e-06,3.0346978065075724e-06,3.0346978065075724e-06,0.5,6.851822476816594e-05,0.0,,,,
193,individual_2021_10pct,2021,1,1.0,877305893.5259036,False,-1.1664308437336732,3.0722527725003673e-06,3.0722527725003673e-06,-1.5882560397521317,1.6792614440502789e-06,1.6792614440502789e-06,3.0720036234424384e-06,3.0720036234424384e-06,0.5,8.110311329967423e-05,0.0,,,,
194,individual_2021_10pct,2021,1,1.0,860915631.3573914,False,-1.0289915202977242,3.2736731074464703e-06,3.2736731074464703e-06,-1.5628791657180476,1.712360930671475e-06,1.712360930671475e-06,3.273296131659548e-06,3.273296131659548e-06,0.5,0.00011516702790070887,0.0,,,,
195,individual_2021_10pct,2021,1,1.0,841494862.5352129,False,-0.8602468331819909,3.51362128497638e-06,3.51362128497638e-06,-1.826325745904724,1.5986160608700717e-06,1.5986160608700717e-06,3.512925121479368e-06,3.512925121479368e-06,0.4999655646006563,0.00019817202842031811,-8.631674575031098e-05,,,,
196,individual_2021_10pct,2021,1,1.0,825752495.0468186,False,-0.6871914523676325,3.7950393949182304e-06,3.7950393949182304e-06,-2.2273556929026204,1.4406828883142249e-06,1.4406828883142249e-06,3.794548785354163e-06,3.794548785354163e-06,0.5,0.00012929325509292156,0.0,,,,
197,individual_2021_10pct,2021,1,1.0,803696549.6418138,False,-0.4408983191314492,4.187318569485353e-06,4.187318569485353e-06,-1.4601055495050823,1.8317713028011825e-06,1.8317713028011825e-06,4.187555717763499e-06,4.187555717763499e-06,0.5,-5.6631671105922265e-05,0.0,,,,
198,individual_2021_10pct,2021,1,1.0,788551324.1823001,False,-0.1844914276377043,4.6785029669965e-06,4.6785029669965e-06,-0.5357590582406329,2.5373117057298432e-06,2.5373117057298432e-06,4.67807504381858e-06,4.67807504381858e-06,0.5,9.14742012283476e-05,0.0,,,,
199,individual_2021_10pct,2021,1,1.0,770459403.0038491,False,0.1136075826632945,5.292967112883988e-06,5.292967112883988e-06,0.647421736043362,3.9775863628292886e-06,3.9775863628292886e-06,5.292319114462122e-06,5.292319114462122e-06,0.454776617130724,0.000122441298011422,5.497409570204281e-06,,,,
200,individual_2021_10pct,2021,1,1.0,752852539.1289496,False,0.2203731306466081,5.577443268978813e-06,5.577443268978813e-06,0.0548197307228211,3.2286811480832836e-06,3.2286811480832836e-06,5.576546521686897e-06,5.576546521686897e-06,0.4127902864932881,0.0001608069238603349,4.2399972144391285e-09,,,,
201,individual_2021_10pct,2021,1,1.0,735906387.080284,False,0.3381359273338859,5.909306791402243e-06,5.909306791402243e-06,0.1687214890292106,3.408104872090482e-06,3.408104872090482e-06,5.908629402981996e-06,5.908629402981996e-06,0.3676240794874232,0.00011464391723503553,-1.6718695362960556e-05,,,,
202,individual_2021_10pct,2021,1,1.0,722279494.1800143,False,0.4551616915776239,6.269189499358254e-06,6.269189499358254e-06,-0.1722949208005356,3.0353549577393058e-06,3.0353549577393058e-06,6.26832555534087e-06,6.26832555534087e-06,0.3244954857572257,0.00013782692199959534,-2.7061656609483897e-06,,,,
203,individual_2021_10pct,2021,1,1.0,705382756.8364741,False,0.7493019474609829,7.06812413752174e-06,7.06812413752174e-06,1.7897129555832565,6.1564542032094325e-06,6.1564542032094325e-06,7.067546949963339e-06,7.067546949963339e-06,0.2268376813507007,8.166731151382223e-05,2.130989144033535e-07,,,,
204,individual_2021_10pct,2021,1,1.0,689057771.4103658,False,0.9115451512580311,7.577859995834691e-06,7.577859995834691e-06,2.169480933574427,6.9706923537375155e-06,6.9706923537375155e-06,7.577166658936389e-06,7.577166658936389e-06,0.1810041850033598,9.15034510273749e-05,3.0969148034909466e-07,,,,
205,individual_2021_10pct,2021,1,1.0,673332421.947767,False,1.13745317611683,8.301232694337607e-06,8.301232694337607e-06,3.0721825014590265,8.874762636859783e-06,8.874762636859783e-06,8.300804061242706e-06,8.300804061242706e-06,0.1276745556433507,5.163753917547531e-05,5.337134203475813e-07,,,,
206,individual_2021_10pct,2021,1,1.0,660271794.4152541,False,1.2277023424340543,8.70171401323489e-06,8.70171401323489e-06,2.656564753065783,8.126601713809487e-06,8.126601713809487e-06,8.699228259363099e-06,8.699228259363099e-06,0.109656651854508,0.0002857441830101948,-0.0006538008873964163,,,,
207,individual_2021_10pct,2021,1,1.0,642245002.7787073,False,1.3138936078310193,9.026391308283148e-06,9.026391308283148e-06,2.469585031848323,7.84129978043737e-06,7.84129978043737e-06,9.024392982144168e-06,9.024392982144168e-06,0.0944167107291958,0.00022143607253521935,-0.00014437797448318967,,,,
208,individual_2021_10pct,2021,1,1.0,629574947.4352342,False,1.4101897455228474,9.469835339074246e-06,9.469835339074246e-06,2.7803387408633453,8.58864539615931e-06,8.58864539615931e-06,9.469836723266198e-06,9.469836723266198e-06,0.079025419028622,-1.4616851296000988e-07,-0.0014677371463012179,,,,
209,individual_2021_10pct,2021,1,1.0,614551809.2905477,False,1.4085039198490954,9.58364493206877e-06,9.58364493206877e-06,2.7475262125882245,8.62683624001382e-06,8.62683624001382e-06,9.583646131832987e-06,9.583646131832987e-06,0.07949096023085,-1.2518870173838792e-07,4.522785213012526e-08,,,,
210,individual_2021_10pct,2021,1,1.0,602402635.5236312,False,1.3066080705596186,9.41589634615228e-06,9.41589634615228e-06,2.19006910687753,7.537904116133337e-06,7.537904116133337e-06,9.415899498690109e-06,9.415899498690109e-06,0.0956732496064101,-3.348100549027677e-07,1.8980330773743503e-06,,,,
211,individual_2021_10pct,2021,1,1.0,585980878.1281149,False,1.0786854636189938,8.789540733809095e-06,8.789540733809095e-06,0.8494507880667421,4.942857357129326e-06,4.942857357129326e-06,8.789028134371958e-06,8.789028134371958e-06,0.1403636692320731,5.832265289162919e-05,-1.4116654103446535e-06,,,,
212,individual_2021_10pct,2021,1,1.1200730784532995,574382013.8403323,False,0.8847716452458904,8.340770026644325e-06,9.342271960414519e-06,0.646479738653679,4.646109414223539e-06,5.203982074420215e-06,8.34077054529259e-06,9.342272541338477e-06,0.1881264023111733,-6.218229631205219e-08,-5.0053184946330376e-05,,,,
213,individual_2021_10pct,2021,1,1.1872173917589186,560558109.449337,False,0.5950157777236925,7.6193737018569615e-06,9.045852973155118e-06,-0.2718180457690528,3.344715592190549e-06,3.970904521535851e-06,7.618614302712816e-06,9.044951401283902e-06,0.2759165882126489,9.967680656508549e-05,3.7685415343879924e-07,,,,
214,individual_2021_10pct,2021,1,1.2348236245618647,549332590.3327785,False,0.3690038709941369,7.117063752439293e-06,8.788318459024953e-06,0.1442625917801424,3.950786994699944e-06,4.878525116667262e-06,7.1159838707810926e-06,8.786984995641676e-06,0.3560471432128274,0.0001517543712592495,-4.0990664560314194e-05,,,,
215,individual_2021_10pct,2021,1,1.2733310939424936,534110127.96533334,False,-0.0121610376720843,6.2360482372587275e-06,7.940554123826814e-06,-0.5499711315665288,3.098827106809666e-06,3.945832909852604e-06,6.235161045137607e-06,7.93942443451269e-06,0.5,0.00014228856555553726,0.0,,,,
216,individual_2021_10pct,2021,1,1.3062188477028434,523418761.91532975,False,-0.3294477563949226,5.643022579854381e-06,7.3710224518185155e-06,-0.4404002660149451,3.2629470434186043e-06,4.262122927169649e-06,5.642076468501701e-06,7.36978662333762e-06,0.4999655646006563,0.00016768850226700494,-8.631674575031098e-05,,,,
217,individual_2021_10pct,2021,1,1.3351689152961974,512587426.4817472,False,-0.6374047087621305,5.147124692365069e-06,6.872280892399343e-06,-0.6340917518802511,3.081354197786228e-06,4.114128341901622e-06,5.146051567686867e-06,6.870848089686771e-06,0.5,0.00020853360369343932,0.0,,,,
218,individual_2021_10pct,2021,1,1.361150597663751,498275091.2426299,False,-0.855136040482447,4.81879643570608e-06,6.559107648481284e-06,-0.3034771463062381,3.5187371289626244e-06,4.789531146109108e-06,4.8180387660593665e-06,6.558076345988828e-06,0.5,0.00015725685979339765,0.0,,,,
219,individual_2021_10pct,2021,1,1.3847847495500858,487859031.3903201,False,-1.1328318253898022,4.473118416658139e-06,6.1943061663198175e-06,-1.0085598233630506,2.7750877551097476e-06,3.842899201939161e-06,4.472292907526556e-06,6.193163013863786e-06,0.5,0.00018458297536683155,0.0,,,,
220,individual_2021_10pct,2021,1,1.4064984490575076,476140135.2464328,False,-1.269886142929514,4.346904430810301e-06,6.113914340135897e-06,-0.9494980027964772,2.8669731940086264e-06,4.032393350862582e-06,4.346298825627309e-06,6.113062557385277e-06,0.5,0.00013933813741062728,0.0,,,,
221,individual_2021_10pct,2021,1,1.4266010402773408,466311188.6262018,False,-1.349928941979635,4.319547818233004e-06,6.162271411018921e-06,-1.1325487802769396,2.7278614764697964e-06,3.891570020064294e-06,4.31877682176439e-06,6.1611715066547465e-06,0.5,0.00017852195203249543,0.0,,,,
222,individual_2021_10pct,2021,1,1.4453255359465016,453278320.9710649,False,-1.439251689233102,4.252040169732086e-06,6.1455822371840805e-06,-2.235624555773957,1.9731451719729807e-06,2.8518371031821e-06,4.251425977829511e-06,6.144694529943318e-06,0.5,0.00014446726951788946,0.0,,,,
223,individual_2021_10pct,2021,1,1.462852931500042,443818283.8980641,False,-1.3941745671296475,4.405610364774167e-06,6.444760037156859e-06,-2.6566521570517105,1.785782325758584e-06,2.6123369102569074e-06,4.40312814082684e-06,6.441128908578873e-06,0.5,0.0005637410195518111,0.0,,,,
224,individual_2021_10pct,2021,1,1.4793273449050945,432938642.8610539,False,-1.247129671921275,4.695687867364445e-06,6.94645946533131e-06,-2.245234092045066,2.0181687242715304e-06,2.985532180447105e-06,4.6963286391004256e-06,6.947407376482188e-06,0.5,-0.00013644099151099986,0.0,,,,
225,individual_2021_10pct,2021,1,1.4948658954779788,423636352.04048306,False,-1.0115285649158243,5.183471388696603e-06,7.74859459914843e-06,-1.2589515156429525,2.7536325162016807e-06,4.1163113371491056e-06,5.182188597247978e-06,7.74667699796087e-06,0.5,0.0002475385495050997,0.0,,,,
226,individual_2021_10pct,2021,1,1.5095654015240774,411651806.5525777,False,-0.8551492932249662,5.529665995585649e-06,8.347392468920288e-06,-1.518874948249822,2.567467192139094e-06,3.875759642801347e-06,5.528459269498944e-06,8.34557083697068e-06,0.5,0.0002182752965844692,0.0,,,,
227,individual_2021_10pct,2021,1,1.5235070686802987,402987613.9627974,False,-0.7288135483428797,5.885572731363517e-06,8.966711659464332e-06,-1.960045986841442,2.2748998929865296e-06,3.465826067505033e-06,5.885231575706903e-06,8.96619190640996e-06,0.5,5.796809390168356e-05,0.0,,,,
228,individual_2021_10pct,2021,1,1.5367598618955463,393131246.100927,False,-0.5909084220484685,6.273735212497355e-06,9.64122445872666e-06,-2.3880877788288313,2.043346667356606e-06,3.1401331423316625e-06,6.27211297751112e-06,9.638731473113252e-06,0.5,0.000258642500868822,0.0,,,,
229,individual_2021_10pct,2021,1,1.549382987764826,384761739.60294366,False,-0.4049763625566272,6.828186164072819e-06,1.057947547990559e-05,-2.2099930209487173,2.1726504883814972e-06,3.3662677050572327e-06,6.825847289654411e-06,1.057585166767119e-05,0.499975650495596,0.00034264968423092235,-6.103515625e-05,,,,
230,individual_2021_10pct,2021,1,1.5614277592656258,373964687.7009501,False,-0.2897460829419054,7.182271348158901e-06,1.1214597857593459e-05,-2.3360734742146803,2.1263924921275335e-06,3.3202082643019447e-06,7.182229042242793e-06,1.1214531799961667e-05,0.5,5.8903602013771206e-06,0.0,,,,
231,individual_2021_10pct,2021,1,1.572939021618529,365857481.8269712,False,-0.2328716981187868,7.459131628964196e-06,1.1732759206586767e-05,-2.8557844171882594,1.8825785667647784e-06,2.961181288927003e-06,7.459130476891241e-06,1.173275739444626e-05,0.5,1.544513745788123e-07,0.0,,,,
232,individual_2021_10pct,2021,1,1.5839562598000563,358013808.59736145,False,-0.1159013368103873,7.909909567715484e-06,1.2528950774235298e-05,-1.90069494894101,2.4673463950027155e-06,3.9081687674596534e-06,7.909910514444357e-06,1.2528952273812423e-05,0.5,-1.1968894852998346e-07,0.0,,,,
233,individual_2021_10pct,2021,1,1.5945144708897403,347946394.50703573,False,-0.1637312450628141,7.827688340122641e-06,1.2481362331940443e-05,-2.358575172478049,2.197006382198898e-06,3.5031584690532587e-06,7.82647549017899e-06,1.2479428425154274e-05,0.5,0.00015496757706245923,0.0,,,,
234,individual_2021_10pct,2021,1,1.6046448598496124,340360511.675845,False,-0.069127965849807,8.245082107149379e-06,1.3230428622275261e-05,-1.2486117934368923,3.102413210398846e-06,4.978271411196042e-06,8.245078286192522e-06,1.3230422490996481e-05,0.5,4.634227503963473e-07,0.0,,,,
235,individual_2021_10pct,2021,1,1.6143754007809903,331765122.2586516,False,-0.0632442659442822,8.374859218259072e-06,1.352016670696136e-05,-0.9415057331549134,3.485328929642649e-06,5.626629287645431e-06,8.374858789063952e-06,1.3520166014079317e-05,0.4999655646006563,5.12480424763595e-08,-8.631674575031098e-05,,,,
236,individual_2021_10pct,2021,1,1.6237312943290327,324465179.50448424,False,-0.0568035750360892,8.537811662262144e-06,1.3863111981102421e-05,-0.5200911919855965,4.095432830794174e-06,6.649882451183039e-06,8.537809593179385e-06,1.3863108621467995e-05,0.5,2.4234351170271395e-07,0.0,,,,
237,individual_2021_10pct,2021,1,1.632735343945439,315286945.11121535,False,0.0435640087167812,8.954675533761567e-06,1.4620615237536e-05,0.7611562945496717,6.663560028882823e-06,1.0879829975659076e-05,8.954676362728871e-06,1.4620616591020218e-05,0.4826267877006618,-9.25736756141049e-08,2.0499501576995427e-06,,,,
238,individual_2021_10pct,2021,1,1.6414082680558688,308540399.1688655,False,0.0826179955634932,9.247313878223136e-06,1.5178617457023236e-05,1.2153005586533907,7.924976668531262e-06,1.3008122227877069e-05,9.247316069589856e-06,1.517862105395069e-05,0.4670783522571686,-2.369732692297788e-07,1.7766235118898965e-06,,,,
239,individual_2021_10pct,2021,1,1.649768961087394,300661374.29081607,False,0.0567786104465711,9.295376758343172e-06,1.5335224057527724e-05,0.7605675334299341,6.836359748100336e-06,1.1278414119243169e-05,9.295376091763116e-06,1.533522295782464e-05,0.4773611693227309,7.171092897273468e-08,9.864541433979301e-07,,,,
240,individual_2021_10pct,2021,1,1.6578347133148656,294020955.3654374,False,0.0337307921672253,9.397319011630351e-06,1.557920166957454e-05,0.4425994343426929,6.160156491283526e-06,1.0212521270701733e-05,9.39925631575727e-06,1.5582413399606394e-05,0.4866605801162248,-0.00020611249037560953,0.0002875920871266008,,,,
241,individual_2021_10pct,2021,1,1.6656213972624627,285609394.875596,False,0.1209552574847879,9.827432524157604e-06,1.636878189238996e-05,0.9585894159803232,7.539255792563608e-06,1.2557545767528913e-05,9.8274308062036e-06,1.636877903092901e-05,0.4518634232263399,1.7481211900260973e-07,4.698864556063054e-07,,,,
242,individual_2021_10pct,2021,1,1.6731436267286663,279310755.2457428,False,0.2695469154901012,1.061907246312672e-05,1.7767233413450353e-05,1.9746535315222935,1.0656008958071709e-05,1.7829033474561256e-05,1.061907284956326e-05,1.7767234060014186e-05,0.3919311704332024,-3.639079837469694e-08,-0.004742340016193225,,,,
243,individual_2021_10pct,2021,1,1.680414893237497,273011474.430159,False,0.3103151398583003,1.1027618306860657e-05,1.8530974039787118e-05,1.7272290285875371,1.0015910240295718e-05,1.6830884737122882e-05,1.1027616365747397e-05,1.8530970777911485e-05,0.3763780391640147,1.760229224601062e-07,-0.004692203480796131,,,,
244,individual_2021_10pct,2021,1,1.6874476837491814,265886120.64942867,False,0.5310599009289674,1.221406789401747e-05,2.0610600576915023e-05,3.007937021284523,1.4360775798975574e-05,2.4233057858822632e-05,1.2213529597745256e-05,2.06096922301173e-05,0.2976996237141533,4.407376818527098e-05,3.171508255495059e-05,,,,
245,individual_2021_10pct,2021,1,1.6942535827134084,259289277.21763355,False,0.6111113260634802,1.281707849572784e-05,2.1715381161305875e-05,2.3417852740905376,1.2304011868035266e-05,2.0846116189167045e-05,1.281708679087512e-05,2.1715395215388876e-05,0.2705636082159605,-6.47194437819465e-07,2.0155496285312324e-06,,,,
246,individual_2021_10pct,2021,1,1.7008433609631814,252758606.33826464,False,0.7350997268111568,1.3716610947966394e-05,2.332980666576353e-05,2.2983393924010507,1.2318691134653603e-05,2.0952164032131582e-05,1.3716612607058708e-05,2.332980948761968e-05,0.2311394498669561,-1.2095495893760244e-07,2.2829891732634167e-07,,,,
247,individual_2021_10pct,2021,1,1.707227053486967,246960742.3082021,False,0.977015698778586,1.536369931091654e-05,2.6229323105235786e-05,3.742560094630095,1.7486882425550136e-05,2.9854078758044983e-05,1.5362962500998715e-05,2.62280652034108e-05,0.1642879063053166,4.7960145562742085e-05,2.915182145957207e-05,,,,
248,individual_2021_10pct,2021,1,1.7134140277520253,240773540.9863538,False,1.066219245097641,1.6225397640854165e-05,2.7800823923694145e-05,3.0844211273158746,1.539646994659106e-05,2.63805275843516e-05,1.6225393949797522e-05,2.7800817599385914e-05,0.1431623203223125,2.2748641126391078e-07,2.1290925245054382e-07,,,,
249,individual_2021_10pct,2021,1,1.7194130439605608,234508790.662726,False,1.184754170191136,1.7280907719085647e-05,2.9713018143674607e-05,2.8935381638651174,1.4932874867386938e-05,2.567577983081593e-05,1.728090548144796e-05,2.971301429625118e-05,0.1180555739781146,1.294861364797839e-07,-8.874194167729499e-06,,,,
250,individual_2021_10pct,2021,1,1.7252323083862526,228462967.37003735,False,1.3425242513120088,1.867928887498118e-05,3.2226112664797426e-05,3.785426430346039,1.8360955762700503e-05,3.167691409466166e-05,1.868743236757855e-05,3.2240162081329515e-05,0.0897750803155953,-0.000435773756243818,0.0003828761909510092,,,,
