toy_index,toy_hist,function_tag,source_model,source_label,source_root,container,dataset,mass_GeV,sigma_val,blind_lo,blind_hi,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,native_input_bin_width_gev,production_rebin_requested,rebinned_bin_width_gev,rebinned_n_full,rebinned_n_blind,rebinned_n_train_expected,rebinned_n_train_low,rebinned_n_train_high,training_geometry_valid,optimizer_restarts_requested,eps2_density_implementation,eps2_up_promotable,study_id,task_id,truth_model,truth_function_tag,study_scenario,source_family,exposure_multiplier,ls_upper_factor_requested,background_toy_index,optimizer_seed,injection_seed,generated_config_sha256,base_config_sha256,fit_code_commit,expected_limit_bands,repair_attempt_id,repair_row_id,repair_round,repair_variant,repair_reason,repair_warm_start,repair_source_factor,repair_source_attempt_path,repair_base_seed,repair_kernel_constant_init,repair_kernel_ls_init,repair_config_path,repair_config_sha256,repair_fit_is_actual,repair_interpolation_used
6,toy_0006,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.11,0.0027360875,0.103843803125,0.116156196875,44650.95225172196,1.1852322724776642e-06,0.0828791669359461,1.3859625675381508,22741.42466477699,16469.778462785103,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,42.5**2 * RBF(length_scale=0.329),0.0270261337672677,0.6142303128924498,0.1288420373951844,0.3294586852068959,0.0245692125156979,1807.8376562143817,1968.9677467048173,396,1.1,25.0,13.409411677170976,9.87765697086361,224.49220388326384,120.41233520744342,0.000125,5,0.000625,416,20,396,102,294,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0006,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,6,2003153719,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0006__m110__salt_01,repair_r02__f25__gengamma__2021_1pct_x100__t0006__m110,2,salt_01,higher_factor_optimizer_miss,False,,,1656358026,1.0,0.1288420373951844,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
6,toy_0006,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.11,0.0027360875,0.103843803125,0.116156196875,44650.547818392806,1.185221537041809e-06,0.082885076867373,1.385923861637553,22740.954790517437,16469.866466980675,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,42.5**2 * RBF(length_scale=0.329),0.0270261337672677,0.6142303128924498,0.1288420373951844,0.3294554496382028,0.0245692125156979,1808.4284192139733,1968.9679042309508,396,1.1,25.0,13.409279985172663,9.87765697086361,224.49220388326384,120.41115265436603,0.000125,5,0.000625,416,20,396,102,294,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0006,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,6,3607782165,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0006__m110__salt_02,repair_r02__f25__gengamma__2021_1pct_x100__t0006__m110,2,salt_02,higher_factor_optimizer_miss,False,,,653531224,1.0,0.1288420373951844,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
6,toy_0006,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.11,0.0027360875,0.103843803125,0.116156196875,44651.357033449494,1.185243017161542e-06,0.0828698696196737,1.3860234626336407,22742.1271144338,16469.677220602807,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,42.5**2 * RBF(length_scale=0.329),0.0270261337672677,0.6142303128924498,0.1288420373951844,0.3294657966848766,0.0245692125156979,1808.6941042002147,1968.9675502460216,396,1.1,25.0,13.409701123891178,9.87765697086361,224.49220388326384,120.41493434872844,0.000125,5,0.000625,416,20,396,102,294,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0006,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,6,237756515,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0006__m110__salt_03,repair_r02__f25__gengamma__2021_1pct_x100__t0006__m110,2,salt_03,higher_factor_optimizer_miss,False,,,2945045234,1.0,0.1288420373951844,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
6,toy_0006,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.11,0.0027360875,0.103843803125,0.116156196875,44651.76176366999,1.1852537604781966e-06,0.0828684252284709,1.3860329234959206,22742.641267511488,16469.670766583113,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,42.5**2 * RBF(length_scale=0.329),0.0270261337672677,0.6142303128924498,0.1288420373951844,0.3294690894470687,0.0245692125156979,1808.8803058888632,1968.9679127423376,396,1.1,25.0,13.409835143741835,9.87765697086361,224.49220388326384,120.41613780519396,0.000125,5,0.000625,416,20,396,102,294,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0006,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,6,124042060,,453b33f5dfa86e11b700643549b5824382b905b404fccdeb1d9e8a25a2d38bcc,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0006__m110__warm,repair_r02__f25__gengamma__2021_1pct_x100__t0006__m110,2,warm,higher_factor_optimizer_miss,True,20.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0006/m110MeV/warm/attempt_001,1349497401,1808.8803058888632,0.3294690894470687,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/round_002/f25/gengamma/2021_1pct_x100/toy_0006/m110MeV/warm/attempt_001/repair_config.yaml,453b33f5dfa86e11b700643549b5824382b905b404fccdeb1d9e8a25a2d38bcc,True,False
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.09,0.0024200875,0.084554803125,0.095445196875,35513.636261059204,8.349168405262697e-07,0.3434959532544005,0.4029406222007546,7240.896098780311,18693.369367565443,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,130**2 * RBF(length_scale=0.376),0.0291881500637943,0.6633670469044173,0.1391490456755713,0.3760360457418441,0.0265346818761766,16962.911234973202,1994.9139727386655,398,1.1,25.0,14.171492520490927,12.060782952597524,274.1087034681255,155.38117764000026,0.000125,5,0.000625,416,18,398,71,327,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0007,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,7,2548445510,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m090__salt_01,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m090,2,salt_01,higher_factor_optimizer_miss,False,,,3351411693,1.0,0.1391490456755713,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.09,0.0024200875,0.084554803125,0.095445196875,35484.48826682313,8.342315783617207e-07,0.3447580118180633,0.3995119455244101,7200.937949327252,18695.083657479525,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,129**2 * RBF(length_scale=0.376),0.0291881500637943,0.6633670469044173,0.1391490456755713,0.3757986978741962,0.0265346818761766,16746.755383611282,1994.9106647538165,398,1.1,25.0,14.162547703712812,12.060782952597524,274.1087034681255,155.2831035548079,0.000125,5,0.000625,416,18,398,71,327,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0007,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,7,3797129455,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m090__salt_02,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m090,2,salt_02,higher_factor_optimizer_miss,False,,,4090714997,1.0,0.1391490456755713,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.09,0.0024200875,0.084554803125,0.095445196875,35501.46612105036,8.346307235324972e-07,0.3436009023271476,0.4026553234582616,7232.091771695135,18693.16830157761,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,130**2 * RBF(length_scale=0.376),0.0291881500637943,0.6633670469044173,0.1391490456755713,0.3759024959849528,0.0265346818761766,16824.366379074185,1994.9102873968857,398,1.1,25.0,14.166459493996978,12.060782952597524,274.1087034681255,155.32599378532916,0.000125,5,0.000625,416,18,398,71,327,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0007,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,7,2754282814,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m090__salt_03,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m090,2,salt_03,higher_factor_optimizer_miss,False,,,2530867535,1.0,0.1391490456755713,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.09,0.0024200875,0.084554803125,0.095445196875,35499.06053744313,8.345741688544518e-07,0.3438865748078846,0.4018789031935257,7219.861102768267,18693.91071844464,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,130**2 * RBF(length_scale=0.376),0.0291881500637943,0.6633670469044173,0.1391490456755713,0.3759353566291801,0.0265346818761766,16855.998938664925,1994.9134967855296,398,1.1,25.0,14.16769789754674,12.060782952597524,274.1087034681255,155.339572072985,0.000125,5,0.000625,416,18,398,71,327,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0007,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,7,4148420825,,2ea089ba88fe831cab9c75929c488eabe8f1b269dea32a141dd9128c1a12dae5,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m090__warm,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m090,2,warm,higher_factor_optimizer_miss,True,15.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_1pct_x100/toy_0007/m090MeV/salt_02/attempt_001,2809993673,16855.998938664925,0.3759353566291801,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/round_002/f25/gengamma/2021_1pct_x100/toy_0007/m090MeV/warm/attempt_001/repair_config.yaml,2ea089ba88fe831cab9c75929c488eabe8f1b269dea32a141dd9128c1a12dae5,True,False
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.25,0.0068716875,0.234538703125,0.265461296875,9556.85102199598,4.537673502621665e-06,0.3015842200709732,0.5198495506465196,2388.2304462119496,4828.965165379191,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,124**2 * RBF(length_scale=0.374),0.0298273491207752,0.6778942981994385,0.1421963076151332,0.3736342201273742,0.0271157719279775,15411.721440760166,1879.8452043673376,366,1.1,25.0,13.779221226664234,4.3406148956534025,98.65033853757733,54.37299355178392,0.000125,5,0.000625,416,50,366,311,55,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0007,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,7,2383251113,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m250__salt_01,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m250,2,salt_01,higher_factor_optimizer_miss,False,,,2764381491,1.0,0.1421963076151332,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.25,0.0068716875,0.234538703125,0.265461296875,9560.515563530593,4.539413457862423e-06,0.3210212986052949,0.4648448078560212,2397.6014560584067,4827.807339122368,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,126**2 * RBF(length_scale=0.374),0.0298273491207752,0.6778942981994385,0.1421963076151332,0.3742822389360394,0.0271157719279775,15910.2971248625,1879.844571598834,366,1.1,25.0,13.803119451298455,4.3406148956534025,98.65033853757733,54.46729626980845,0.000125,5,0.000625,416,50,366,311,55,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0007,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,7,4204671322,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m250__salt_02,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m250,2,salt_02,higher_factor_optimizer_miss,False,,,4185771316,1.0,0.1421963076151332,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.25,0.0068716875,0.234538703125,0.265461296875,9557.019264162913,4.537753385422092e-06,0.3015620937143428,0.5199130383549513,2388.6510909364124,4828.8842003470645,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,124**2 * RBF(length_scale=0.374),0.0298273491207752,0.6778942981994385,0.1421963076151332,0.3736765499136457,0.0271157719279775,15445.747633868425,1879.8450064475744,366,1.1,25.0,13.780782302866816,4.3406148956534025,98.65033853757733,54.37915357961864,0.000125,5,0.000625,416,50,366,311,55,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0007,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,7,2696326396,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m250__salt_03,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m250,2,salt_03,higher_factor_optimizer_miss,False,,,2951695862,1.0,0.1421963076151332,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.25,0.0068716875,0.234538703125,0.265461296875,9557.119869388986,4.537801153632304e-06,0.3015428970110757,0.5199681216335346,2389.0929050500063,4828.824137002484,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,124**2 * RBF(length_scale=0.374),0.0298273491207752,0.6778942981994385,0.1421963076151332,0.3736883000427568,0.0271157719279775,15440.864135025373,1879.8475606612617,366,1.1,25.0,13.78121563477204,4.3406148956534025,98.65033853757733,54.38086351318461,0.000125,5,0.000625,416,50,366,311,55,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0007,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,7,2078356965,,a4e796be52846deef7fe457a0f9795ca75434c2defbad323350efcc70f8525fc,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m250__warm,repair_r02__f25__gengamma__2021_1pct_x100__t0007__m250,2,warm,higher_factor_optimizer_miss,True,15.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_1pct_x100/toy_0007/m250MeV/salt_03/attempt_001,845074448,15440.864135025373,0.3736883000427568,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/round_002/f25/gengamma/2021_1pct_x100/toy_0007/m250MeV/warm/attempt_001/repair_config.yaml,a4e796be52846deef7fe457a0f9795ca75434c2defbad323350efcc70f8525fc,True,False
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.25,0.0068716875,0.234538703125,0.265461296875,13070.552445165196,6.196819962980558e-06,0.0967783893068857,1.300128945044558,6441.024238020677,4986.333201115343,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,30.3**2 * RBF(length_scale=0.314),0.0298273491207752,0.6778942981994385,0.1421963076151332,0.3144102425794198,0.0271157719279775,919.3397430956588,1883.488263692696,366,1.1,25.0,11.5951057345713,4.3406148956534025,98.65033853757733,45.75444424377852,0.000125,5,0.000625,416,50,366,311,55,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0008,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,8,2404616865,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0008__m250__salt_01,repair_r02__f25__gengamma__2021_1pct_x100__t0008__m250,2,salt_01,higher_factor_optimizer_miss,False,,,1957424829,1.0,0.1421963076151332,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.25,0.0068716875,0.234538703125,0.265461296875,13070.48509551139,6.196788032143591e-06,0.0967791964230571,1.3001242344438375,6440.973613241867,4986.3194793040575,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,30.3**2 * RBF(length_scale=0.314),0.0298273491207752,0.6778942981994385,0.1421963076151332,0.3144146065133307,0.0271157719279775,919.542441903414,1883.48827563157,366,1.1,25.0,11.59526667167914,4.3406148956534025,98.65033853757733,45.75507930378538,0.000125,5,0.000625,416,50,366,311,55,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f25__gengamma__2021_1pct_x100__t0008,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,25,8,2591980271,,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair_r02__f25__gengamma__2021_1pct_x100__t0008__m250__salt_02,repair_r02__f25__gengamma__2021_1pct_x100__t0008__m250,2,salt_02,higher_factor_optimizer_miss,False,,,892568444,1.0,0.1421963076151332,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,True,False
