dataset,source,selection,lane,n_points,std,rms,peak_to_peak,retained_std,correlation,max_abs_change,rms_change,sign_transitions,substantial_persistence
2021,observed,full,observed_second_mean,201,1.0146734597773277,1.0146814307848433,5.788319825196771,0.9119416080132277,0.9851879972211497,1.2496104300453184,0.20747375742104288,20,True
2021,observed,full,observed_second_rep00,201,1.0207505801947356,1.020757741129349,5.943307320316052,0.9174034429633181,0.9840707818927915,1.2228186353126675,0.21125781324851367,24,True
2021,observed,full,observed_second_rep01,201,0.9508817921768719,0.9508824980717338,4.742525145064885,0.8546086055888108,0.9007491735180335,2.780945529077629,0.4860023165485375,24,True
2021,observed,full,observed_second_rep02,201,1.0478870462335692,1.0479066297050326,5.444352120484618,0.9417924444068771,0.7912950472205148,3.777863877815597,0.7006203864758589,18,True
2021,observed,full,observed_second_rep03,201,1.0684982601181938,1.0685068451554784,6.1742789324608776,0.9603168508077048,0.9949469407166007,0.6682976943853116,0.1181724387224938,20,True
2021,observed,full,observed_second_rep04,201,1.028877379222436,1.0288774884376568,5.821907407593983,0.9247074343133508,0.9847731522128375,0.9689385449231714,0.20469607528538347,22,True
2021,observed,full,observed_second_rep05,201,1.0190007230370812,1.0190206569801068,5.556475002589009,0.9158307522274286,0.953345940445356,1.833179356920849,0.3384742529476548,18,True
2021,observed,full,observed_second_rep06,201,1.0687001080900989,1.0687143252922104,5.724210957539736,0.9604982624355537,0.9629050910432233,1.688355682183965,0.3002508807309275,18,True
2021,observed,full,observed_second_rep07,201,1.0163041603117993,1.0163056964187072,5.783337465641518,0.9134072062835523,0.9891391485942335,0.9860854891554347,0.1839982243327992,20,True
2021,observed,full,observed_second_rep08,201,1.0348355275937273,1.0348468518715213,5.639352179334267,0.9300623426872126,0.9671984096321993,1.6684292386367479,0.2856424961876987,18,True
2021,observed,full,observed_second_rep09,201,1.0177678497728582,1.017773276994959,5.861835983791434,0.9147227027202514,0.9879550265339505,1.1412429058839235,0.1904872042448837,22,True
2021,observed,remote,observed_both_mean,170,0.8157576999745334,0.8160381662412651,3.2373355381428377,0.921365946151105,0.9252433761714115,1.370030089801729,0.3382394480390458,17,True
2021,observed,remote,observed_both_poly_mean,170,0.9804038565782128,0.980618156986371,6.147203841169767,1.1073272455222638,0.9166683656779899,3.0034926489882494,0.39205013181429504,14,True
2021,observed,remote,observed_both_rep00,170,0.834748183418763,0.8347780041316668,3.3520764741020868,0.9428149435028992,0.9881850559330045,0.7356423186742944,0.14196138994450064,19,True
2021,observed,remote,observed_both_rep01,170,0.8183838447334051,0.8186235696845662,3.589100574251634,0.9243320724292426,0.9355990800681648,1.3174919161483594,0.3150629803228325,16,True
2021,observed,remote,observed_both_rep02,170,0.8413215976623802,0.8414057697876884,3.6286320368213874,0.9502393540039618,0.9674948241469039,0.9843590656609841,0.22644220049724986,16,True
2021,observed,remote,observed_both_rep03,170,0.8054297543492757,0.8055632089370185,3.262910520134545,0.9097009414651427,0.9146398138186694,1.8008842575670458,0.35946916072981644,17,True
2021,observed,remote,observed_both_rep04,170,0.8125538558940419,0.8128957624966188,3.7049006958946853,0.917747331417055,0.8873538184627912,1.9621586738292192,0.41125755262489383,17,True
2021,observed,remote,observed_both_rep05,170,0.8091683136729821,0.8091950366054156,3.3471102153414627,0.9139234958445085,0.9384520992242648,1.7014555162128575,0.30759244082610293,16,True
2021,observed,remote,observed_both_rep06,170,0.8188444957277352,0.8188447316275691,3.3151064202396396,0.9248523594449211,0.9704247464995617,1.1870092739546325,0.21832686058915818,17,True
2021,observed,remote,observed_both_rep07,170,0.8038791475757375,0.8040162206476208,3.5113869385919356,0.9079495926552524,0.9107589887765232,1.885803203358085,0.3671108724149761,21,True
2021,observed,remote,observed_both_rep08,170,0.8119786773252697,0.812362498885558,3.2827252007968384,0.9170976900514397,0.8990652253514755,1.7468801451605487,0.3903612751822576,17,True
2021,observed,remote,observed_both_rep09,170,0.8448519969862032,0.8450054376267152,3.2175407699082488,0.9542267999249587,0.9555826220667148,1.0011604928280335,0.2631971168074032,17,True
2021,observed,remote,observed_both_wide_mean,170,0.7626260037160495,0.7626356794709096,3.4021482679062975,0.8613558039295368,0.8144768750709017,1.8373063496097473,0.5155688200689553,18,True
2021,observed,remote,observed_first_mean,170,0.8208785461887542,0.8210583912025345,3.2177049581131794,0.9271497387128022,0.9317217565234668,1.2255745114324883,0.32351831087263394,17,True
2021,observed,remote,observed_first_rep00,170,0.842809036905271,0.8428991424091314,3.357932734473562,0.9519193575949927,0.9929667719540222,0.6545596023611333,0.11110284945083025,19,True
2021,observed,remote,observed_first_rep01,170,0.8195714831654691,0.8195757009998313,3.2950178316572094,0.925673462903005,0.971829225011208,1.0054197790972768,0.21365874939753185,17,True
2021,observed,remote,observed_first_rep02,170,0.8657556857109557,0.8658589991654959,3.4333917904500533,0.9778366867093937,0.9607265645693662,0.9549218263376066,0.24818063889530273,17,True
2021,observed,remote,observed_first_rep03,170,0.8076921647748595,0.8078134332773456,3.238916009856765,0.9122562442497996,0.9192290068015161,1.6808111378155461,0.35013771893266965,17,True
2021,observed,remote,observed_first_rep04,170,0.8047736431369302,0.8048767298623873,3.249782498575215,0.908959889890684,0.9197284776927311,1.728377804597959,0.3490823647375085,17,True
2021,observed,remote,observed_first_rep05,170,0.808072865968457,0.808097951341348,3.271631586968876,0.9126862311386156,0.9470433806149325,1.471477220411451,0.2869813242931946,17,True
2021,observed,remote,observed_first_rep06,170,0.825019680279861,0.8250331555527048,3.2560967280587434,0.9318269853144711,0.9655680255518627,0.9993420568155469,0.233394519260825,17,True
2021,observed,remote,observed_first_rep07,170,0.7993170505776288,0.7993566435268754,3.299164516338301,0.9027968851573926,0.9338107567230743,1.6917074770123577,0.3190263416665267,17,True
2021,observed,remote,observed_first_rep08,170,0.823718416146592,0.8241190257783639,3.184019023234391,0.9303572591207996,0.892074703949579,1.5435702989148956,0.40392343853198387,17,True
2021,observed,remote,observed_first_rep09,170,0.8531588251245731,0.8532498366655801,3.223798045595526,0.9636090326240344,0.9604964317550323,0.962667573853219,0.24831708922137408,17,True
2021,observed,remote,observed_original,170,0.8853786092076256,0.8855668554251738,3.655975650278741,1.0,1.0,0.0,0.0,17,True
2021,observed,remote,observed_second_mean,170,0.877157324196275,0.8772697486948322,3.6763872107763595,0.9907143848678384,0.9979111231080292,0.34301796811522567,0.057704952850518874,14,True
