model,source,mass_GeV,mass_MeV,z,sigmaA_diagonal_poisson,injected_amplitude,refit_absorption_fraction,z_times_abs_absorption,gap_projection_amplitude,gap_abs_shift_sigmaA,tangent_absorption_fraction,tangent_solver_absorption_spread,refit_best_basin_repeats,gap_best_basin_repeats,refit_optimizer_success,gap_optimizer_success,refit_constraints_feasible,gap_constraints_feasible,refit_failure,gap_failure
knot_spline,ten_pct,0.2349999999999999,234.99999999999991,3.0,1012.708424304684,3038.125272914052,0.007261010311274792,0.021783030933824377,34.21104571290541,0.03378173311473576,0.08125548830276548,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.2349999999999999,234.99999999999991,5.0,1012.708424304684,5063.54212152342,0.007260869011342013,0.03630434505671006,34.21104571290541,0.03378173311473576,0.08125548830276548,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.2399999999999999,239.99999999999991,1.0,956.696422653374,956.696422653374,0.006479704905717984,0.006479704905717984,-89.17133673127871,0.09320755740255013,0.070957245989245,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.2399999999999999,239.99999999999991,3.0,956.696422653374,2870.089267960122,0.006480543169005791,0.019441629507017374,-89.17133673127871,0.09320755740255013,0.070957245989245,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.2399999999999999,239.99999999999991,5.0,956.696422653374,4783.48211326687,0.006479710451160582,0.03239855225580291,-89.17133673127871,0.09320755740255013,0.070957245989245,0.0,1,1,True,True,True,True,,
knot_spline,ten_pct,0.2449999999999999,244.99999999999991,1.0,903.0901851670101,903.0901851670101,0.005776289600933339,0.005776289600933339,-599.9809657494317,0.6643643963847045,0.06171244301577108,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.2449999999999999,244.99999999999991,3.0,903.0901851670101,2709.2705555010302,0.005774714424829906,0.017324143274489716,-599.9809657494317,0.6643643963847045,0.06171244301577108,0.0,3,1,True,True,True,True,,
knot_spline,ten_pct,0.2449999999999999,244.99999999999991,5.0,903.0901851670101,4515.45092583505,0.005774067321174716,0.02887033660587358,-599.9809657494317,0.6643643963847045,0.06171244301577108,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.2499999999999999,249.9999999999999,1.0,851.8563337096639,851.8563337096639,0.005138289776018036,0.005138289776018036,25.091012452892222,0.02945451182316845,0.05354423354962676,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.2499999999999999,249.9999999999999,3.0,851.8563337096639,2555.5690011289917,0.00513804110701386,0.01541412332104158,25.091012452892222,0.02945451182316845,0.05354423354962676,0.0,2,1,True,True,True,True,,
knot_spline,ten_pct,0.2499999999999999,249.9999999999999,5.0,851.8563337096639,4259.281668548319,0.005137535518481041,0.025687677592405204,25.091012452892222,0.02945451182316845,0.05354423354962676,0.0,1,1,True,True,True,True,,
regional_blend,one_pct,0.05,50.0,1.0,498.6490899427467,498.6490899427467,0.4225874085314316,0.4225874085314316,-1298.0250994137793,2.603083261543332,0.42158041909136373,8.324829768313613e-06,1,3,True,True,True,True,,
regional_blend,one_pct,0.05,50.0,3.0,498.6490899427467,1495.94726982824,0.4226880034411796,1.2680640103235388,-1298.0250994137793,2.603083261543332,0.42158041909136373,8.324829768313613e-06,1,3,True,True,True,True,,
regional_blend,one_pct,0.05,50.0,5.0,498.6490899427467,2493.2454497137333,0.4232777923996951,2.1163889619984753,-1298.0250994137793,2.603083261543332,0.42158041909136373,8.324829768313613e-06,2,3,True,True,True,True,,
regional_blend,one_pct,0.055,55.0,1.0,718.9680075694157,718.9680075694157,0.41973867977857854,0.41973867977857854,3354.0792936638886,4.6651301008550865,0.41888234052995355,2.519612190360343e-05,3,1,True,True,True,True,,
regional_blend,one_pct,0.055,55.0,3.0,718.9680075694157,2156.904022708247,0.41624951616049133,1.248748548481474,3354.0792936638886,4.6651301008550865,0.41888234052995355,2.519612190360343e-05,2,1,True,True,True,True,,
regional_blend,one_pct,0.055,55.0,5.0,718.9680075694157,3594.8400378470787,0.41665744189771925,2.083287209488596,3354.0792936638886,4.6651301008550865,0.41888234052995355,2.519612190360343e-05,1,1,True,True,True,True,,
regional_blend,one_pct,0.06,60.0,1.0,895.1833385356551,895.1833385356551,0.40283780486801796,0.40283780486801796,5884.909602119918,6.573971329433454,0.41119873295487336,7.933316400032808e-06,2,1,True,True,True,True,,
regional_blend,one_pct,0.06,60.0,3.0,895.1833385356551,2685.5500156069656,0.4110637647425825,1.2331912942277474,5884.909602119918,6.573971329433454,0.41119873295487336,7.933316400032808e-06,1,1,True,True,True,True,,
regional_blend,one_pct,0.06,60.0,5.0,895.1833385356551,4475.9166926782755,0.40847825430586054,2.042391271529303,5884.909602119918,6.573971329433454,0.41119873295487336,7.933316400032808e-06,2,1,True,True,True,True,,
regional_blend,one_pct,0.065,65.0,1.0,1016.3019158352721,1016.3019158352721,0.34326116343060653,0.34326116343060653,-1472.8091351549274,1.4491846489775273,0.3379878380180448,1.5478427693449426e-06,2,1,True,True,True,True,,
regional_blend,one_pct,0.065,65.0,3.0,1016.3019158352721,3048.905747505816,0.3353885652267353,1.006165695680206,-1472.8091351549274,1.4491846489775273,0.3379878380180448,1.5478427693449426e-06,2,1,True,True,True,True,,
regional_blend,one_pct,0.065,65.0,5.0,1016.3019158352721,5081.509579176361,0.33747803786695935,1.6873901893347967,-1472.8091351549274,1.4491846489775273,0.3379878380180448,1.5478427693449426e-06,3,1,True,True,True,True,,
regional_blend,one_pct,0.06999999999999999,69.99999999999999,1.0,1090.8880116112375,1090.8880116112375,0.2969754147779256,0.2969754147779256,-4731.002848357143,4.33683641033828,0.2959600970007418,2.3226197550185734e-05,2,2,True,True,True,True,,
regional_blend,one_pct,0.06999999999999999,69.99999999999999,3.0,1090.8880116112375,3272.6640348337123,0.2976734489884518,0.8930203469653555,-4731.002848357143,4.33683641033828,0.2959600970007418,2.3226197550185734e-05,4,2,True,True,True,True,,
regional_blend,one_pct,0.06999999999999999,69.99999999999999,5.0,1090.8880116112375,5454.440058056188,0.2954660120790644,1.477330060395322,-4731.002848357143,4.33683641033828,0.2959600970007418,2.3226197550185734e-05,3,2,True,True,True,True,,
regional_blend,one_pct,0.07499999999999998,74.99999999999999,1.0,1131.7461623265983,1131.7461623265983,0.31736860389556665,0.31736860389556665,-3457.553670956933,3.055061095898954,0.3151680337881025,4.264797761527328e-05,1,2,True,True,True,True,,
regional_blend,one_pct,0.07499999999999998,74.99999999999999,3.0,1131.7461623265983,3395.238486979795,0.3132291274109724,0.9396873822329173,-3457.553670956933,3.055061095898954,0.3151680337881025,4.264797761527328e-05,1,2,True,True,True,True,,
regional_blend,one_pct,0.07499999999999998,74.99999999999999,5.0,1131.7461623265983,5658.730811632991,0.3142414566704732,1.571207283352366,-3457.553670956933,3.055061095898954,0.3151680337881025,4.264797761527328e-05,1,2,True,True,True,True,,
regional_blend,one_pct,0.07999999999999999,79.99999999999999,1.0,1149.2292802707586,1149.2292802707586,0.34185422532877224,0.34185422532877224,-1180.5952478846268,1.027293046002516,0.3496537937732141,3.379349564036627e-05,2,2,True,True,True,True,,
regional_blend,one_pct,0.07999999999999999,79.99999999999999,3.0,1149.2292802707586,3447.6878408122757,0.3451179145242948,1.0353537435728843,-1180.5952478846268,1.027293046002516,0.3496537937732141,3.379349564036627e-05,3,2,True,True,True,True,,
regional_blend,one_pct,0.07999999999999999,79.99999999999999,5.0,1149.2292802707586,5746.146401353793,0.3465845704706061,1.7329228523530305,-1180.5952478846268,1.027293046002516,0.3496537937732141,3.379349564036627e-05,1,2,True,True,True,True,,
regional_blend,one_pct,0.08499999999999999,84.99999999999999,1.0,1150.509387613657,1150.509387613657,0.3394622886151087,0.3394622886151087,1440.9960262728002,1.2524852398307322,0.34817082374673264,5.663659407295629e-06,1,3,True,True,True,True,,
regional_blend,one_pct,0.08499999999999999,84.99999999999999,3.0,1150.509387613657,3451.528162840971,0.3432787868181194,1.0298363604543583,1440.9960262728002,1.2524852398307322,0.34817082374673264,5.663659407295629e-06,3,3,True,True,True,True,,
regional_blend,one_pct,0.08499999999999999,84.99999999999999,5.0,1150.509387613657,5752.546938068285,0.3441397675667011,1.7206988378335055,1440.9960262728002,1.2524852398307322,0.34817082374673264,5.663659407295629e-06,1,3,True,True,True,True,,
regional_blend,one_pct,0.08999999999999998,89.99999999999999,1.0,1141.1518019884943,1141.1518019884943,0.29481258738257343,0.29481258738257343,3321.9348908751426,2.9110368007889593,0.30001029564155723,3.636066200135568e-05,2,3,True,True,True,True,,
regional_blend,one_pct,0.08999999999999998,89.99999999999999,3.0,1141.1518019884943,3423.455405965483,0.29725240247435814,0.8917572074230744,3321.9348908751426,2.9110368007889593,0.30001029564155723,3.636066200135568e-05,1,3,True,True,True,True,,
regional_blend,one_pct,0.08999999999999998,89.99999999999999,5.0,1141.1518019884943,5705.7590099424715,0.2972854001954366,1.486427000977183,3321.9348908751426,2.9110368007889593,0.30001029564155723,3.636066200135568e-05,3,3,True,True,True,True,,
regional_blend,one_pct,0.09499999999999997,94.99999999999997,1.0,1124.5768655576887,1124.5768655576887,0.287346522979613,0.287346522979613,5206.846313879458,4.6300492864018965,0.2874122613631879,0.00039339622288842024,3,4,True,True,True,True,,
regional_blend,one_pct,0.09499999999999997,94.99999999999997,3.0,1124.5768655576887,3373.7305966730664,0.28570094045238814,0.8571028213571644,5206.846313879458,4.6300492864018965,0.2874122613631879,0.00039339622288842024,4,4,True,True,True,True,,
regional_blend,one_pct,0.09499999999999997,94.99999999999997,5.0,1124.5768655576887,5622.884327788443,0.28568921674135506,1.4284460837067754,5206.846313879458,4.6300492864018965,0.2874122613631879,0.00039339622288842024,4,4,True,True,True,True,,
regional_blend,one_pct,0.09999999999999998,99.99999999999997,1.0,1100.47454318144,1100.47454318144,0.3856660285271064,0.3856660285271064,8680.076979065214,7.887576348628078,0.38828583342271933,0.0009053782646494257,2,3,True,True,True,True,,
regional_blend,one_pct,0.09999999999999998,99.99999999999997,3.0,1100.47454318144,3301.4236295443197,0.38793874199331374,1.1638162259799412,8680.076979065214,7.887576348628078,0.38828583342271933,0.0009053782646494257,3,3,True,True,True,True,,
regional_blend,one_pct,0.09999999999999998,99.99999999999997,5.0,1100.47454318144,5502.3727159072,0.38734917515381784,1.9367458757690892,8680.076979065214,7.887576348628078,0.38828583342271933,0.0009053782646494257,2,3,True,True,True,True,,
regional_blend,one_pct,0.10499999999999998,104.99999999999999,1.0,1068.9360975176955,1068.9360975176955,0.4706121315419465,0.4706121315419465,7113.563855795841,6.6548074036559335,0.4736892467575377,0.0007595183972707864,3,1,True,True,True,True,,
regional_blend,one_pct,0.10499999999999998,104.99999999999999,3.0,1068.9360975176955,3206.8082925530866,0.4715313114017268,1.4145939342051805,7113.563855795841,6.6548074036559335,0.4736892467575377,0.0007595183972707864,2,1,True,True,True,True,,
regional_blend,one_pct,0.10499999999999998,104.99999999999999,5.0,1068.9360975176955,5344.680487588477,0.4710032750263943,2.3550163751319713,7113.563855795841,6.6548074036559335,0.4736892467575377,0.0007595183972707864,1,1,True,True,True,True,,
regional_blend,one_pct,0.10999999999999997,109.99999999999997,1.0,1031.9637633404438,1031.9637633404438,0.3965677739283326,0.3965677739283326,-2191.1855173392364,2.123316336463615,0.4049437477328745,0.00012611925893030174,2,1,True,True,True,True,,
regional_blend,one_pct,0.10999999999999997,109.99999999999997,3.0,1031.9637633404438,3095.8912900213318,0.4023293639814884,1.206988091944465,-2191.1855173392364,2.123316336463615,0.4049437477328745,0.00012611925893030174,3,1,True,True,True,True,,
regional_blend,one_pct,0.10999999999999997,109.99999999999997,5.0,1031.9637633404438,5159.818816702219,0.40274496979583174,2.013724848979159,-2191.1855173392364,2.123316336463615,0.4049437477328745,0.00012611925893030174,2,1,True,True,True,True,,
regional_blend,one_pct,0.11499999999999996,114.99999999999996,1.0,992.5477144964755,992.5477144964755,0.27330183739163877,0.27330183739163877,-4971.95921321229,5.009289871504656,0.2746725347795199,0.00013496257291134572,2,4,True,True,True,True,,
regional_blend,one_pct,0.11499999999999996,114.99999999999996,3.0,992.5477144964755,2977.6431434894266,0.27343935764644633,0.820318072939339,-4971.95921321229,5.009289871504656,0.2746725347795199,0.00013496257291134572,4,4,True,True,True,True,,
regional_blend,one_pct,0.11499999999999996,114.99999999999996,5.0,992.5477144964755,4962.738572482377,0.27353732425549093,1.3676866212774548,-4971.95921321229,5.009289871504656,0.2746725347795199,0.00013496257291134572,1,4,True,True,True,True,,
regional_blend,one_pct,0.11999999999999997,119.99999999999997,1.0,953.249330075556,953.249330075556,0.22251074862271245,0.22251074862271245,-5035.457222913232,5.282413597410148,0.22572219208684863,0.0009706347748995314,3,1,True,True,True,True,,
regional_blend,one_pct,0.11999999999999997,119.99999999999997,3.0,953.249330075556,2859.747990226668,0.2252061504834938,0.6756184514504814,-5035.457222913232,5.282413597410148,0.22572219208684863,0.0009706347748995314,1,1,True,True,True,True,,
regional_blend,one_pct,0.11999999999999997,119.99999999999997,5.0,953.249330075556,4766.2466503777805,0.22393233677872992,1.1196616838936495,-5035.457222913232,5.282413597410148,0.22572219208684863,0.0009706347748995314,1,1,True,True,True,True,,
regional_blend,one_pct,0.12499999999999997,124.99999999999997,1.0,915.1399436684632,915.1399436684632,0.24109964084735208,0.24109964084735208,-4750.565768535628,5.191081212663867,0.24529719155976112,0.001789921993041954,4,4,True,True,True,True,,
regional_blend,one_pct,0.12499999999999997,124.99999999999997,3.0,915.1399436684632,2745.4198310053894,0.2420930955754514,0.7262792867263541,-4750.565768535628,5.191081212663867,0.24529719155976112,0.001789921993041954,4,4,True,True,True,True,,
regional_blend,one_pct,0.12499999999999997,124.99999999999997,5.0,915.1399436684632,4575.6997183423155,0.24328300447240775,1.2164150223620387,-4750.565768535628,5.191081212663867,0.24529719155976112,0.001789921993041954,2,4,True,True,True,True,,
regional_blend,one_pct,0.12999999999999995,129.99999999999994,1.0,877.8685722038647,877.8685722038647,0.2699336185685321,0.2699336185685321,-3293.479956872011,3.7516777125348284,0.2743997627459181,0.0021704542831068596,2,2,True,True,True,True,,
regional_blend,one_pct,0.12999999999999995,129.99999999999994,3.0,877.8685722038647,2633.6057166115943,0.27251116844080675,0.8175335053224202,-3293.479956872011,3.7516777125348284,0.2743997627459181,0.0021704542831068596,2,2,True,True,True,True,,
regional_blend,one_pct,0.12999999999999995,129.99999999999994,5.0,877.8685722038647,4389.342861019323,0.27259104132959844,1.3629552066479922,-3293.479956872011,3.7516777125348284,0.2743997627459181,0.0021704542831068596,2,2,True,True,True,True,,
regional_blend,one_pct,0.13499999999999995,134.99999999999994,1.0,841.1798682984133,841.1798682984133,0.291142135913854,0.291142135913854,-1374.7046838205576,1.6342577082846605,0.29287140227940045,0.0021229283119000297,1,3,True,True,True,True,,
regional_blend,one_pct,0.13499999999999995,134.99999999999994,3.0,841.1798682984133,2523.53960489524,0.29132963030604314,0.8739888909181295,-1374.7046838205576,1.6342577082846605,0.29287140227940045,0.0021229283119000297,2,3,True,True,True,True,,
regional_blend,one_pct,0.13499999999999995,134.99999999999994,5.0,841.1798682984133,4205.899341492067,0.2908344781462268,1.4541723907311341,-1374.7046838205576,1.6342577082846605,0.29287140227940045,0.0021229283119000297,4,3,True,True,True,True,,
regional_blend,one_pct,0.13999999999999996,139.99999999999997,1.0,805.0902450065106,805.0902450065106,0.29139393301696637,0.29139393301696637,709.5143820565584,0.8812855284947847,0.29558864885494623,0.0017255192523913943,1,1,True,True,True,True,,
regional_blend,one_pct,0.13999999999999996,139.99999999999997,3.0,805.0902450065106,2415.270735019532,0.2929280659595676,0.8787841978787028,709.5143820565584,0.8812855284947847,0.29558864885494623,0.0017255192523913943,2,1,True,True,True,True,,
regional_blend,one_pct,0.13999999999999996,139.99999999999997,5.0,805.0902450065106,4025.451225032553,0.29346840920379286,1.4673420460189643,709.5143820565584,0.8812855284947847,0.29558864885494623,0.0017255192523913943,3,1,True,True,True,True,,
regional_blend,one_pct,0.14499999999999996,144.99999999999997,1.0,769.6339073488133,769.6339073488133,0.277915099452488,0.277915099452488,1966.8226009829086,2.5555300802144956,0.28347090818834164,0.001122981470546569,1,2,True,True,True,True,,
regional_blend,one_pct,0.14499999999999996,144.99999999999997,3.0,769.6339073488133,2308.9017220464398,0.28112858674062347,0.8433857602218704,1966.8226009829086,2.5555300802144956,0.28347090818834164,0.001122981470546569,3,2,True,True,True,True,,
regional_blend,one_pct,0.14499999999999996,144.99999999999997,5.0,769.6339073488133,3848.1695367440666,0.2820108160534305,1.4100540802671524,1966.8226009829086,2.5555300802144956,0.28347090818834164,0.001122981470546569,1,2,True,True,True,True,,
regional_blend,one_pct,0.14999999999999997,149.99999999999997,1.0,734.8461346531864,734.8461346531864,0.2579383431889928,0.2579383431889928,2883.001396957772,3.9232721803978956,0.26156734903773904,0.0005059852943459231,3,2,True,True,True,True,,
regional_blend,one_pct,0.14999999999999997,149.99999999999997,3.0,734.8461346531864,2204.538403959559,0.26009853911514946,0.7802956173454484,2883.001396957772,3.9232721803978956,0.26156734903773904,0.0005059852943459231,1,2,True,True,True,True,,
regional_blend,one_pct,0.14999999999999997,149.99999999999997,5.0,734.8461346531864,3674.2306732659317,0.2607444351587369,1.3037221757936845,2883.001396957772,3.9232721803978956,0.26156734903773904,0.0005059852943459231,2,2,True,True,True,True,,
regional_blend,one_pct,0.15499999999999994,154.99999999999994,1.0,700.7624993287276,700.7624993287276,0.2368811823298386,0.2368811823298386,3182.1526812602015,4.540985975003571,0.2372932194930852,8.0258740633804e-05,2,3,True,True,True,True,,
regional_blend,one_pct,0.15499999999999994,154.99999999999994,3.0,700.7624993287276,2102.2874979861826,0.23762961664805274,0.7128888499441582,3182.1526812602015,4.540985975003571,0.2372932194930852,8.0258740633804e-05,1,3,True,True,True,True,,
regional_blend,one_pct,0.15499999999999994,154.99999999999994,5.0,700.7624993287276,3503.812496643638,0.237404804117182,1.18702402058591,3182.1526812602015,4.540985975003571,0.2372932194930852,8.0258740633804e-05,2,3,True,True,True,True,,
regional_blend,one_pct,0.15999999999999995,159.99999999999994,1.0,667.4178611370814,667.4178611370814,0.2167748275088156,0.2167748275088156,2858.6059918830388,4.283082845599644,0.219048656563018,5.845964033504569e-05,2,2,True,True,True,True,,
regional_blend,one_pct,0.15999999999999995,159.99999999999994,3.0,667.4178611370814,2002.2535834112443,0.2178659756269086,0.6535979268807258,2858.6059918830388,4.283082845599644,0.219048656563018,5.845964033504569e-05,1,2,True,True,True,True,,
regional_blend,one_pct,0.15999999999999995,159.99999999999994,5.0,667.4178611370814,3337.0893056854075,0.21881980778854038,1.0940990389427019,2858.6059918830388,4.283082845599644,0.219048656563018,5.845964033504569e-05,1,2,True,True,True,True,,
regional_blend,one_pct,0.16499999999999995,164.99999999999994,1.0,634.8220404561359,634.8220404561359,0.21195871751989123,0.21195871751989123,2509.090323976549,3.9524310185791647,0.2176352234976124,0.0016449040961932782,2,1,True,True,True,True,,
regional_blend,one_pct,0.16499999999999995,164.99999999999994,3.0,634.8220404561359,1904.4661213684078,0.21691532350683634,0.650745970520509,2509.090323976549,3.9524310185791647,0.2176352234976124,0.0016449040961932782,1,1,True,True,True,True,,
regional_blend,one_pct,0.16499999999999995,164.99999999999994,5.0,634.8220404561359,3174.11020228068,0.2158975507828759,1.0794877539143795,2509.090323976549,3.9524310185791647,0.2176352234976124,0.0016449040961932782,3,1,True,True,True,True,,
regional_blend,one_pct,0.16999999999999993,169.99999999999994,1.0,602.8283373207785,602.8283373207785,0.24758349416921374,0.24758349416921374,2076.3835167829566,3.4444026404121515,0.2628082102890599,0.016344626153174086,4,2,True,True,True,True,,
regional_blend,one_pct,0.16999999999999993,169.99999999999994,3.0,602.8283373207785,1808.4850119623354,0.24765387951082912,0.7429616385324873,2076.3835167829566,3.4444026404121515,0.2628082102890599,0.016344626153174086,1,2,True,True,True,True,,
regional_blend,one_pct,0.16999999999999993,169.99999999999994,5.0,602.8283373207785,3014.1416866038926,0.24820428392021487,1.2410214196010743,2076.3835167829566,3.4444026404121515,0.2628082102890599,0.016344626153174086,1,2,True,True,True,True,,
regional_blend,one_pct,0.17499999999999993,174.99999999999994,1.0,571.3514823589434,571.3514823589434,0.33863402241252083,0.33863402241252083,626.9415603736708,1.0972957622954127,0.40127703320581143,0.0675570854173369,2,2,True,True,True,True,,
regional_blend,one_pct,0.17499999999999993,174.99999999999994,3.0,571.3514823589434,1714.05444707683,0.33781581950496015,1.0134474585148805,626.9415603736708,1.0972957622954127,0.40127703320581143,0.0675570854173369,3,2,True,True,True,True,,
regional_blend,one_pct,0.17499999999999993,174.99999999999994,5.0,571.3514823589434,2856.757411794717,0.337795145305637,1.6889757265281848,626.9415603736708,1.0972957622954127,0.40127703320581143,0.0675570854173369,1,2,True,True,True,True,,
regional_blend,one_pct,0.17999999999999994,179.99999999999994,1.0,540.8243840382258,540.8243840382258,0.4671708948002071,0.4671708948002071,-1926.9216550311733,3.56293412779069,0.5713877439991871,0.11362166516808703,3,4,True,True,True,True,,
regional_blend,one_pct,0.17999999999999994,179.99999999999994,3.0,540.8243840382258,1622.4731521146775,0.46480682348248326,1.3944204704474497,-1926.9216550311733,3.56293412779069,0.5713877439991871,0.11362166516808703,2,4,True,True,True,True,,
regional_blend,one_pct,0.17999999999999994,179.99999999999994,5.0,540.8243840382258,2704.121920191129,0.46455687156517955,2.3227843578258978,-1926.9216550311733,3.56293412779069,0.5713877439991871,0.11362166516808703,2,4,True,True,True,True,,
regional_blend,one_pct,0.18499999999999994,184.99999999999994,1.0,511.92291998055833,511.92291998055833,0.5457593700863018,0.5457593700863018,-5394.721085821026,10.538151106861761,0.6123529330603786,0.07511511899546197,3,2,True,True,True,True,,
regional_blend,one_pct,0.18499999999999994,184.99999999999994,3.0,511.92291998055833,1535.768759941675,0.5446268782550824,1.633880634765247,-5394.721085821026,10.538151106861761,0.6123529330603786,0.07511511899546197,2,2,True,True,True,True,,
regional_blend,one_pct,0.18499999999999994,184.99999999999994,5.0,511.92291998055833,2559.6145999027917,0.543251276687719,2.716256383438595,-5394.721085821026,10.538151106861761,0.6123529330603786,0.07511511899546197,2,2,True,True,True,True,,
regional_blend,one_pct,0.18999999999999995,189.99999999999994,1.0,485.1354728068902,485.1354728068902,0.5161423998354463,0.5161423998354463,-6167.678088572655,12.713310887962463,0.5180963312252437,0.005849464777156088,2,4,True,True,True,True,,
regional_blend,one_pct,0.18999999999999995,189.99999999999994,3.0,485.1354728068902,1455.4064184206707,0.5157230577347455,1.5471691732042365,-6167.678088572655,12.713310887962463,0.5180963312252437,0.005849464777156088,1,4,True,True,True,True,,
regional_blend,one_pct,0.18999999999999995,189.99999999999994,5.0,485.1354728068902,2425.677364034451,0.5129357738307997,2.5646788691539983,-6167.678088572655,12.713310887962463,0.5180963312252437,0.005849464777156088,2,4,True,True,True,True,,
regional_blend,one_pct,0.19499999999999992,194.99999999999991,1.0,460.54902570801005,460.54902570801005,0.41369318592228926,0.41369318592228926,-3994.996622426774,8.674422047218961,0.4485024917502841,0.031636927941177895,4,1,True,True,True,True,,
regional_blend,one_pct,0.19499999999999992,194.99999999999991,3.0,460.54902570801005,1381.6470771240301,0.4172162750040983,1.2516488250122948,-3994.996622426774,8.674422047218961,0.4485024917502841,0.031636927941177895,3,1,True,True,True,True,,
regional_blend,one_pct,0.19499999999999992,194.99999999999991,5.0,460.54902570801005,2302.7451285400502,0.4154138004870331,2.0770690024351652,-3994.996622426774,8.674422047218961,0.4485024917502841,0.031636927941177895,2,1,True,True,True,True,,
regional_blend,one_pct,0.19999999999999993,199.99999999999991,1.0,437.83706279380107,437.83706279380107,0.3400390740457103,0.3400390740457103,-2458.715661992676,5.615595094448652,0.4959765548798009,0.15554266905822722,4,1,True,True,True,True,,
regional_blend,one_pct,0.19999999999999993,199.99999999999991,3.0,437.83706279380107,1313.5111883814031,0.34165258341720395,1.0249577502516118,-2458.715661992676,5.615595094448652,0.4959765548798009,0.15554266905822722,2,1,True,True,True,True,,
regional_blend,one_pct,0.19999999999999993,199.99999999999991,5.0,437.83706279380107,2189.185313969005,0.34192408064652424,1.7096204032326212,-2458.715661992676,5.615595094448652,0.4959765548798009,0.15554266905822722,3,1,True,True,True,True,,
regional_blend,one_pct,0.20499999999999993,204.99999999999994,1.0,416.4101683412346,416.4101683412346,0.33707197749575946,0.33707197749575946,-1773.123772026062,4.258118333395366,0.5926020855609693,0.2579402154990605,3,1,True,True,True,True,,
regional_blend,one_pct,0.20499999999999993,204.99999999999994,3.0,416.4101683412346,1249.230505023704,0.3396843820365036,1.0190531461095107,-1773.123772026062,4.258118333395366,0.5926020855609693,0.2579402154990605,1,1,True,True,True,True,,
regional_blend,one_pct,0.20499999999999993,204.99999999999994,5.0,416.4101683412346,2082.0508417061733,0.34090585967933834,1.7045292983966918,-1773.123772026062,4.258118333395366,0.5926020855609693,0.2579402154990605,1,1,True,True,True,True,,
regional_blend,one_pct,0.2099999999999999,209.99999999999991,1.0,395.7063815192471,395.7063815192471,0.37888768528412586,0.37888768528412586,-1096.5453916591166,2.771108687833433,0.6314156938866253,0.2525467272236852,2,2,True,True,True,True,,
regional_blend,one_pct,0.2099999999999999,209.99999999999991,3.0,395.7063815192471,1187.1191445577413,0.3886677811931203,1.1660033435793609,-1096.5453916591166,2.771108687833433,0.6314156938866253,0.2525467272236852,4,2,True,True,True,True,,
regional_blend,one_pct,0.2099999999999999,209.99999999999991,5.0,395.7063815192471,1978.5319075962354,0.3886937305412711,1.9434686527063554,-1096.5453916591166,2.771108687833433,0.6314156938866253,0.2525467272236852,1,2,True,True,True,True,,
regional_blend,one_pct,0.2149999999999999,214.99999999999991,1.0,375.5124464039013,375.5124464039013,0.43297959870929437,0.43297959870929437,-115.52291730519119,0.3076407144729757,0.5894344540123893,0.16301760531010412,1,3,True,True,True,True,,
regional_blend,one_pct,0.2149999999999999,214.99999999999991,3.0,375.5124464039013,1126.537339211704,0.4333176178337188,1.2999528535011564,-115.52291730519119,0.3076407144729757,0.5894344540123893,0.16301760531010412,2,3,True,True,True,True,,
regional_blend,one_pct,0.2149999999999999,214.99999999999991,5.0,375.5124464039013,1877.5622320195066,0.4353665312561212,2.176832656280606,-115.52291730519119,0.3076407144729757,0.5894344540123893,0.16301760531010412,4,3,True,True,True,True,,
regional_blend,one_pct,0.21999999999999992,219.99999999999991,1.0,355.9422963860648,355.9422963860648,0.45528152719035564,0.45528152719035564,119.57126872020498,0.335928800634906,0.515727161364683,0.06333466872532584,2,4,True,True,True,True,,
regional_blend,one_pct,0.21999999999999992,219.99999999999991,3.0,355.9422963860648,1067.8268891581945,0.45955520023776036,1.3786656007132811,119.57126872020498,0.335928800634906,0.515727161364683,0.06333466872532584,1,4,True,True,True,True,,
regional_blend,one_pct,0.21999999999999992,219.99999999999991,5.0,355.9422963860648,1779.711481930324,0.4578459190533519,2.2892295952667596,119.57126872020498,0.335928800634906,0.515727161364683,0.06333466872532584,2,4,True,True,True,True,,
regional_blend,one_pct,0.22499999999999992,224.99999999999991,1.0,337.1032095457665,337.1032095457665,0.45153334733801914,0.45153334733801914,380.78064533021444,1.1295669532286612,0.4603091515723895,0.006387826044222278,3,2,True,True,True,True,,
regional_blend,one_pct,0.22499999999999992,224.99999999999991,3.0,337.1032095457665,1011.3096286372995,0.4517528107376651,1.3552584322129952,380.78064533021444,1.1295669532286612,0.4603091515723895,0.006387826044222278,4,2,True,True,True,True,,
regional_blend,one_pct,0.22499999999999992,224.99999999999991,5.0,337.1032095457665,1685.5160477288325,0.45455884479278835,2.272794223963942,380.78064533021444,1.1295669532286612,0.4603091515723895,0.006387826044222278,1,2,True,True,True,True,,
