dataset,mass_GeV,toy,strength,inj_nsigma,sigmaA_ref,sigmaA_ref_prefit,sigmaA_ref_matched,sigmaA_ref_mode,sigmaA_ref_matched_ok,sigmaA_ref_error,integral_density,A_per_eps2_unit,sigma_val,sigma_x,kernel_ls_policy,kernel_ls_res_lower_factor,kernel_ls_res_upper_factor,ls_lo,ls_hi,ls_init,initial_ls_opt,initial_const_opt,refit_ls_opt,refit_const_opt,ls_opt,const_opt,f_win,f_full,f_train,f_train_frac,n_train,n_train_low,n_train_high,n_blind,blind_nsigma,train_exclude_nsigma,signal_model,inj_shape_mode,inj_background_mode,extract_background_mode,A_hat,sigma_A,Zhat,pull_param,Nsig_win,Nsig_train,success,nll,toy_mode,refit_gp_on_toy,refit_ok,refit_restarts,refit_optimize,refit_kernel_lock_mode,refit_lock_const_opt,refit_lock_ls_opt,refit_tail_alpha_scale,refit_tail_alpha_threshold,refit_tail_alpha_n_bins,refit_tail_alpha_max,refit_tail_alpha_mean,refit_fallback_used,refit_error,nuisance_beta0,nuisance_beta1,nuisance_beta2,nuisance_pull_norm,profiled_background_shift_blind_counts,profiled_background_abs_shift_blind_counts,profile_shift_abs_fraction_observed,profiled_total_blind_counts,gpr_background_blind_counts,source_model,source_label,source_root,container,function_tag,toy_hist,toy_index,injection_toy
2021,0.22,0,0.0,0.0,245.05102025411068,198.40387146793893,245.05102025411068,matched_refit_bonly,1.0,,265799.99999999977,1887597.3574162778,0.00456168,0.020522866970039022,resolution_scaled_local,1.1,9.0,0.022575153667042925,0.1847058027303512,0.06457369340398762,0.08515671767467861,20.6380779003131,0.06457369340398764,1.0,0.06457369340398764,1.0,0.9716331135920422,1.0,0.028366886407957814,0.028366886407957814,1568,336,1232,32,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,244.15731959258196,157.1648475594442,1.5535110006086743,1.5535110006086743,0,0,True,13.730868095973966,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.014884397670748166,-0.024539781331663908,-0.0010532945002035344,0.38602014548175106,-73.4097705132846,73.4097705132846,0.0137368582547314,5361.384257792676,5197.562691663932,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_0,0,0
2021,0.22,0,245.05102025411068,1.0,245.05102025411068,198.40387146793893,245.05102025411068,matched_refit_bonly,1.0,,265799.99999999977,1887597.3574162778,0.00456168,0.020522866970039022,resolution_scaled_local,1.1,9.0,0.022575153667042925,0.1847058027303512,0.06457369340398762,0.08515671767467861,20.6380779003131,0.06457369340398764,1.0,0.06457369340398764,1.0,0.9716331135920422,1.0,0.028366886407957814,0.028366886407957814,1568,336,1232,32,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,435.9782791223734,159.76641814549384,2.728848053195652,1.1950399907844949,222,8,True,13.218021013882005,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.018148833259759942,-0.0308039426793232,-0.0011736568285869659,0.47629358349417145,-90.1842041997801,90.1842041997801,0.016202695688066853,5583.619550840436,5250.192822238045,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_0,0,0
2021,0.22,0,490.10204050822136,2.0,245.05102025411068,198.40387146793893,245.05102025411068,matched_refit_bonly,1.0,,265799.99999999977,1887597.3574162778,0.00456168,0.020522866970039022,resolution_scaled_local,1.1,9.0,0.022575153667042925,0.1847058027303512,0.06457369340398762,0.08515671767467861,20.6380779003131,0.06457369340398764,1.0,0.06457369340398764,1.0,0.9716331135920422,1.0,0.028366886407957814,0.028366886407957814,1568,336,1232,32,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,649.4364870709492,163.2266991802621,3.9787393259342534,0.976154313987347,458,17,True,13.776279547063343,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.025202980992058477,-0.011509762803853189,-0.0011984432893402156,0.5172504044915492,-131.04534638150736,131.04534638150736,0.022586236880645875,5828.658004225772,5328.689354594255,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_0,0,0
2021,0.22,0,735.1530607623321,3.0,245.05102025411068,198.40387146793893,245.05102025411068,matched_refit_bonly,1.0,,265799.99999999977,1887597.3574162778,0.00456168,0.020522866970039022,resolution_scaled_local,1.1,9.0,0.022575153667042925,0.1847058027303512,0.06457369340398762,0.08515671767467861,20.6380779003131,0.06457369340398764,1.0,0.06457369340398764,1.0,0.9716331135920422,1.0,0.028366886407957814,0.028366886407957814,1568,336,1232,32,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,863.6495611618162,166.07581858473097,5.200333007668946,0.7737219150536714,716,28,True,12.436241940783715,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.02888613737061326,-0.01706363892692542,-0.0016871066121204865,0.6027645386741224,-151.20590379438158,151.20590379438158,0.02495146927300026,6081.714543386801,5393.769935017126,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_0,0,0
2021,0.22,0,1225.2551012705535,5.0,245.05102025411068,198.40387146793893,245.05102025411068,matched_refit_bonly,1.0,,265799.99999999977,1887597.3574162778,0.00456168,0.020522866970039022,resolution_scaled_local,1.1,9.0,0.022575153667042925,0.1847058027303512,0.06457369340398762,0.08515671767467861,20.6380779003131,0.06457369340398764,1.0,0.06457369340398764,1.0,0.9716331135920422,1.0,0.028366886407957814,0.028366886407957814,1568,336,1232,32,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,1283.002080990899,182.84818435427843,7.016761394277844,0.3158192679040091,1156,36,True,17.877063373369374,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.032279482366380965,-0.03823705347837872,-0.002116318497688551,0.7507949332073878,-167.89166696327442,167.89166696327442,0.02582948722511914,6526.395402348388,5447.679762613407,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_0,0,0
2021,0.06,1000000,0.0,0.0,9506.516002184397,16607.18889033168,9506.516002184397,matched_refit_bonly,1.0,,195833440.00000003,379288614.6498457,0.00165992,0.027289562797501166,resolution_scaled_local,1.1,9.0,0.030018519077251286,0.2456060651775105,0.08586460477414265,0.08242345278217321,20.691424135484628,0.08586460477414264,1.0,0.08586460477414264,1.0,0.9761256344476862,1.0,0.02387436555231387,0.02387436555231387,1588,90,1498,12,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,-3129.012899904014,8421.748396711066,-0.37153958447939184,-0.37153958447939184,0,0,True,0.37383512150757214,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,0.000932477420587147,0.004629773480153238,0.0002140779878697606,0.049984465037690315,1359.8585579931387,1359.8585579931387,0.0009262300613303945,1468167.4284781793,1469861.8796223002,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_1,1,0
2021,0.06,1000000,9506.516002184397,1.0,9506.516002184397,16607.18889033168,9506.516002184397,matched_refit_bonly,1.0,,195833440.00000003,379288614.6498457,0.00165992,0.027289562797501166,resolution_scaled_local,1.1,9.0,0.030018519077251286,0.2456060651775105,0.08586460477414265,0.08242345278217321,20.691424135484628,0.08586460477414264,1.0,0.08586460477414264,1.0,0.9761256344476862,1.0,0.02387436555231387,0.02387436555231387,1588,90,1498,12,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,4909.7032393289155,8442.26400581617,0.5815623908404723,-0.544500001384531,9263,221,True,0.3916938818915581,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,0.00013753112417247317,0.004985733386028656,0.00018884544474771626,0.049988918224595946,190.22598241307423,305.25864918826846,0.0002066149072498074,1477425.6271874555,1472442.9140156026,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_1,1,0
2021,0.06,1000000,19013.032004368793,2.0,9506.516002184397,16607.18889033168,9506.516002184397,matched_refit_bonly,1.0,,195833440.00000003,379288614.6498457,0.00165992,0.027289562797501166,resolution_scaled_local,1.1,9.0,0.030018519077251286,0.2456060651775105,0.08586460477414265,0.08242345278217321,20.691424135484628,0.08586460477414264,1.0,0.08586460477414264,1.0,0.9761256344476862,1.0,0.02387436555231387,0.02387436555231387,1588,90,1498,12,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,12006.51103764285,8467.678075107913,1.4179224730965976,-0.8274430020341381,18601,454,True,0.40225638216673343,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.0003765372038921847,0.00500789651117098,0.0002815627390260671,0.05076418003156412,-567.833900496058,567.833900496058,0.0003819255353539549,1486753.190606367,1475601.1613027407,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_1,1,0
2021,0.06,1000000,28519.54800655319,3.0,9506.516002184397,16607.18889033168,9506.516002184397,matched_refit_bonly,1.0,,195833440.00000003,379288614.6498457,0.00165992,0.027289562797501166,resolution_scaled_local,1.1,9.0,0.030018519077251286,0.2456060651775105,0.08586460477414265,0.08242345278217321,20.691424135484628,0.08586460477414264,1.0,0.08586460477414264,1.0,0.9761256344476862,1.0,0.02387436555231387,0.02387436555231387,1588,90,1498,12,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,20148.4638966146,8490.68259676201,2.373008726565563,-0.9859141493677984,28100,744,True,0.433447604542246,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.001326260758794154,0.008402745933917832,0.00034067371623773177,0.08821754426640593,-1980.4368167270732,1980.4368167270732,0.0013235869426385521,1496281.6842980073,1478594.689010505,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_1,1,0
2021,0.06,1000000,47532.580010921985,5.0,9506.516002184397,16607.18889033168,9506.516002184397,matched_refit_bonly,1.0,,195833440.00000003,379288614.6498457,0.00165992,0.027289562797501166,resolution_scaled_local,1.1,9.0,0.030018519077251286,0.2456060651775105,0.08586460477414265,0.08242345278217321,20.691424135484628,0.08586460477414264,1.0,0.08586460477414264,1.0,0.9761256344476862,1.0,0.02387436555231387,0.02387436555231387,1588,90,1498,12,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,36293.94681022318,8524.575700597523,4.257566368690841,-1.3183803623107067,46304,1112,True,0.46425856784417274,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.0025170438017362387,0.005859799785311375,0.0003483984255456729,0.0773750283096473,-3741.9837152867694,3741.9837152867694,0.0024708222586839147,1514464.0307621956,1482778.5626207427,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_1,1,0
2021,0.105,1000000,0.0,0.0,4065.7115030853993,2640.245063516886,4065.7115030853993,matched_refit_bonly,1.0,,43102000.000000045,146089305.63705522,0.0021205175,0.019994182244344127,resolution_scaled_local,1.1,9.0,0.021993600468778542,0.17994764019909715,0.06291022574938399,0.0827849881057085,20.736723957752417,0.06291022574938399,1.0,0.06291022574938399,1.0,0.9816220990116901,1.0,0.018377900988309936,0.018377900988309936,1584,160,1424,16,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,2564.7093839994095,3503.0652527475345,0.7321329175892025,0.7321329175892025,0,0,True,0.6463522477037522,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,0.0006967986243798792,-0.02274102015377188,0.00013624187492502265,0.2278431727777386,370.7290703897452,567.4168932006287,0.0013113704804840155,432774.73492648813,429886.4304472219,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_1,1,0
2021,0.105,1000000,4065.7115030853993,1.0,4065.7115030853993,2640.245063516886,4065.7115030853993,matched_refit_bonly,1.0,,43102000.000000045,146089305.63705522,0.0021205175,0.019994182244344127,resolution_scaled_local,1.1,9.0,0.021993600468778542,0.17994764019909715,0.06291022574938399,0.0827849881057085,20.736723957752417,0.06291022574938399,1.0,0.06291022574938399,1.0,0.9816220990116901,1.0,0.018377900988309936,0.018377900988309936,1584,160,1424,16,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,5923.358526516832,3516.271312966523,1.6845567361864224,0.528300252765256,4047,81,True,0.5883366577162022,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.00019995258728109126,-0.02024826657762831,0.00021030432904626397,0.2025392134027361,-22.88421097032915,433.15897090957515,0.000991807359828856,436828.14880783996,431036.5333888121,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_1,1,0
2021,0.105,1000000,8131.4230061707985,2.0,4065.7115030853993,2640.245063516886,4065.7115030853993,matched_refit_bonly,1.0,,43102000.000000045,146089305.63705522,0.0021205175,0.019994182244344127,resolution_scaled_local,1.1,9.0,0.021993600468778542,0.17994764019909715,0.06291022574938399,0.0827849881057085,20.736723957752417,0.06291022574938399,1.0,0.06291022574938399,1.0,0.9816220990116901,1.0,0.018377900988309936,0.018377900988309936,1584,160,1424,16,2.25,2.25,default,full,fixed_hist,majd_phi_beta_profiled,9462.35984081641,3524.636723383288,2.684634072510463,0.37760964862445456,8033,145,True,0.7374385690793118,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,-0.0006857847758831608,-0.022838517361112993,0.0002959751696931676,0.2288265621212104,-224.5708739366528,506.7147567479187,0.001149735223139974,440798.0352698787,431734.1446152692,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_1,1,0
