support_low_MeV,source,fit_target,family,comparison,rebin_factor,bin_width_MeV,pearson_chi2ndf,poisson_deviance_ndf,max_abs_pearson_residual,ndf,fit_success,best_restart,seeded_from_one_pct,x0_fixed_GeV
30,one_pct,smooth_2.25sigma,spq6_identifiable,target,80,10.000000000000009,218.3675131834541,223.53559906235213,32.777397068994134,21,True,0,False,
30,one_pct,smooth_2.25sigma,cheb5_fixed_turn,raw,1,0.1250000000000001,15.819039035829183,19.00224217198771,17.7796322296916,2154,True,0,False,
30,one_pct,smooth_2.25sigma,cheb5_fixed_turn,raw,5,0.6250000000000006,76.302533379436,92.05440301301411,37.49178002730508,426,True,0,False,
30,one_pct,smooth_2.25sigma,cheb5_fixed_turn,raw,20,2.500000000000002,313.04398462987865,377.1553729828246,74.07258730367474,102,True,0,False,
30,one_pct,smooth_2.25sigma,cheb5_fixed_turn,raw,40,5.000000000000004,645.4123093729701,773.6519106112527,98.79934891358569,48,True,0,False,
30,one_pct,smooth_2.25sigma,cheb5_fixed_turn,raw,80,10.000000000000009,1297.0057378084985,1525.4165398993548,102.00015620072377,21,True,0,False,
30,one_pct,smooth_2.25sigma,cheb5_fixed_turn,target,1,0.1250000000000001,1.2786998092979194,1.3609543260360704,4.634106892960255,2154,True,0,False,
30,one_pct,smooth_2.25sigma,cheb5_fixed_turn,target,5,0.6250000000000006,6.457199600889453,6.872181436109026,10.34823818238472,426,True,0,False,
30,one_pct,smooth_2.25sigma,cheb5_fixed_turn,target,20,2.500000000000002,26.433352177364053,28.10763084365243,20.356951203488013,102,True,0,False,
30,one_pct,smooth_2.25sigma,cheb5_fixed_turn,target,40,5.000000000000004,52.7682040825951,55.96153453964261,26.98579046596612,48,True,0,False,
30,one_pct,smooth_2.25sigma,cheb5_fixed_turn,target,80,10.000000000000009,100.06105034144768,104.31591202854517,32.686287379909494,21,True,0,False,
30,one_pct,smooth_2.25sigma,ggtq6_fixed_x0w,raw,1,0.1250000000000001,12.964516514388288,14.088688884575543,14.426964681565357,2154,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggtq6_fixed_x0w,raw,5,0.6250000000000006,61.82699767192648,67.24089298925539,30.33239182414579,426,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggtq6_fixed_x0w,raw,20,2.500000000000002,253.53318496217864,275.36959827414665,57.38975405836991,102,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggtq6_fixed_x0w,raw,40,5.000000000000004,525.4738620933196,568.38666507241,80.14006257636983,48,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggtq6_fixed_x0w,raw,80,10.000000000000009,1087.0820480752418,1156.9752904202323,86.51447196304865,21,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggtq6_fixed_x0w,target,1,0.1250000000000001,3.491825349537225,3.319782481081721,7.894832187146009,2154,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggtq6_fixed_x0w,target,5,0.6250000000000006,17.62667294720887,16.76818914651586,16.662209740142238,426,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggtq6_fixed_x0w,target,20,2.500000000000002,71.90058838539453,68.91875234146691,27.054800302544432,102,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggtq6_fixed_x0w,target,40,5.000000000000004,143.869892859435,139.78983989258836,34.64383079243748,48,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggtq6_fixed_x0w,target,80,10.000000000000009,281.6987992115777,278.2734978043619,37.70987247702896,21,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,pow2exp6_fixed_w,raw,1,0.1250000000000001,14.750426910332914,17.527058632590844,17.13236226246693,2154,True,0,False,
30,one_pct,smooth_2.25sigma,pow2exp6_fixed_w,raw,5,0.6250000000000006,70.90473637405907,84.60067364995213,36.05916513867658,426,True,0,False,
30,one_pct,smooth_2.25sigma,pow2exp6_fixed_w,raw,20,2.500000000000002,290.71265161290364,346.39139932699396,71.16938472644807,102,True,0,False,
30,one_pct,smooth_2.25sigma,pow2exp6_fixed_w,raw,40,5.000000000000004,599.7326287928848,710.9046622750985,94.54818072580797,48,True,0,False,
30,one_pct,smooth_2.25sigma,pow2exp6_fixed_w,raw,80,10.000000000000009,1203.6333191557508,1400.6887492391463,96.82352813892611,21,True,0,False,
30,one_pct,smooth_2.25sigma,pow2exp6_fixed_w,target,1,0.1250000000000001,1.189382254991748,1.2302748340718586,3.8223865997520874,2154,True,0,False,
30,one_pct,smooth_2.25sigma,pow2exp6_fixed_w,target,5,0.6250000000000006,6.004893237177979,6.211174086045894,8.529456656103703,426,True,0,False,
30,one_pct,smooth_2.25sigma,pow2exp6_fixed_w,target,20,2.500000000000002,24.500636669750204,25.331422465669153,16.75301400222467,102,True,0,False,
30,one_pct,smooth_2.25sigma,pow2exp6_fixed_w,target,40,5.000000000000004,48.39292425421249,49.972789336161945,21.96581771821763,48,True,0,False,
30,one_pct,smooth_2.25sigma,pow2exp6_fixed_w,target,80,10.000000000000009,88.32933511864637,90.06520163560405,25.563453509930625,21,True,0,False,
30,one_pct,smooth_2.25sigma,ggt34_6_fixed_turn,raw,1,0.1250000000000001,13.87825620988209,15.726387442504492,16.21997777865519,2154,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt34_6_fixed_turn,raw,5,0.6250000000000006,66.4691709790933,75.51131373983944,33.89708123144081,426,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt34_6_fixed_turn,raw,20,2.500000000000002,272.51331404532067,309.1536226445819,66.20795698392251,102,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt34_6_fixed_turn,raw,40,5.000000000000004,563.1108893075033,635.7111542985509,90.18532708895071,48,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt34_6_fixed_turn,raw,80,10.000000000000009,1143.4629909917073,1267.4906014586293,91.42777402829671,21,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt34_6_fixed_turn,target,1,0.1250000000000001,1.2958530419751648,1.2900989080517717,3.8900417331688217,2154,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt34_6_fixed_turn,target,5,0.6250000000000006,6.54469161873669,6.516036692452072,8.68933296868775,426,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt34_6_fixed_turn,target,20,2.500000000000002,26.862009358537453,26.763243339453975,17.114515007653225,102,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt34_6_fixed_turn,target,40,5.000000000000004,54.29689457036142,54.13546161823706,23.05355432231455,48,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt34_6_fixed_turn,target,80,10.000000000000009,109.42884405025755,108.99201568853249,22.3001430064248,21,True,0,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt26_6_fixed_turn,raw,1,0.1250000000000001,14.008095431967975,15.704289590636687,16.16811240540593,2154,True,5,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt26_6_fixed_turn,raw,5,0.6250000000000006,67.12458734715901,75.40009851274701,33.977922070779705,426,True,5,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt26_6_fixed_turn,raw,20,2.500000000000002,275.2517641036582,308.7356026225605,65.68815072032267,102,True,5,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt26_6_fixed_turn,raw,40,5.000000000000004,568.8438912434415,634.9138067206013,90.32898953700129,48,True,5,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt26_6_fixed_turn,raw,80,10.000000000000009,1158.5065915224054,1269.0111885004526,93.97565738963016,21,True,5,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt26_6_fixed_turn,target,1,0.1250000000000001,1.410751287892976,1.3957650657941143,4.228894304569385,2154,True,5,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt26_6_fixed_turn,target,5,0.6250000000000006,7.121860048153725,7.0482178443818455,9.360455449489029,426,True,5,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt26_6_fixed_turn,target,20,2.500000000000002,29.060184539771114,28.858752714651786,18.215130947071092,102,True,5,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt26_6_fixed_turn,target,40,5.000000000000004,58.023975099701936,57.90537561967872,25.17516954564555,48,True,5,False,0.026034898414558486
30,one_pct,smooth_2.25sigma,ggt26_6_fixed_turn,target,80,10.000000000000009,113.74284401759985,113.71177376407522,26.310599154843107,21,True,5,False,0.026034898414558486
30,ten_pct,raw,ggt6_fixed_x0,raw,1,0.1250000000000001,15.973358586339279,12.505259065208657,38.4898372367487,2154,True,0,True,0.026034898414558486
30,ten_pct,raw,ggt6_fixed_x0,raw,5,0.6250000000000006,75.86705202086708,58.92169616315112,75.82263607311253,426,True,0,True,0.026034898414558486
30,ten_pct,raw,ggt6_fixed_x0,raw,20,2.500000000000002,266.2812377472929,225.02420844322754,95.60168862504423,102,True,0,True,0.026034898414558486
30,ten_pct,raw,ggt6_fixed_x0,raw,40,5.000000000000004,408.9292391287365,386.60429464214553,73.25957769954618,48,True,0,True,0.026034898414558486
30,ten_pct,raw,ggt6_fixed_x0,raw,80,10.000000000000009,247.55168298996955,247.4687468511997,26.017777721599145,21,True,0,True,0.026034898414558486
30,ten_pct,raw,ggt6_fixed_x0,target,1,0.1250000000000001,15.973358586339279,12.505259065208657,38.4898372367487,2154,True,0,True,0.026034898414558486
30,ten_pct,raw,ggt6_fixed_x0,target,5,0.6250000000000006,75.86705202086708,58.92169616315112,75.82263607311253,426,True,0,True,0.026034898414558486
30,ten_pct,raw,ggt6_fixed_x0,target,20,2.500000000000002,266.2812377472929,225.02420844322754,95.60168862504423,102,True,0,True,0.026034898414558486
30,ten_pct,raw,ggt6_fixed_x0,target,40,5.000000000000004,408.9292391287365,386.60429464214553,73.25957769954618,48,True,0,True,0.026034898414558486
30,ten_pct,raw,ggt6_fixed_x0,target,80,10.000000000000009,247.55168298996955,247.4687468511997,26.017777721599145,21,True,0,True,0.026034898414558486
30,ten_pct,raw,spq6_identifiable,raw,1,0.1250000000000001,50.1507915502625,51.80352143342578,23.966063040686766,2154,True,5,True,
30,ten_pct,raw,spq6_identifiable,raw,5,0.6250000000000006,249.2966351432516,257.54734420671275,51.32834287109111,426,True,5,True,
30,ten_pct,raw,spq6_identifiable,raw,20,2.500000000000002,1014.7296183424749,1048.1358580640342,97.56652153448228,102,True,5,True,
30,ten_pct,raw,spq6_identifiable,raw,40,5.000000000000004,2019.6942962857045,2083.982439518684,111.59643194162163,48,True,5,True,
30,ten_pct,raw,spq6_identifiable,raw,80,10.000000000000009,3418.593204419227,3563.6339686835777,128.86704810379365,21,True,5,True,
30,ten_pct,raw,spq6_identifiable,target,1,0.1250000000000001,50.1507915502625,51.80352143342578,23.966063040686766,2154,True,5,True,
30,ten_pct,raw,spq6_identifiable,target,5,0.6250000000000006,249.2966351432516,257.54734420671275,51.32834287109111,426,True,5,True,
30,ten_pct,raw,spq6_identifiable,target,20,2.500000000000002,1014.7296183424749,1048.1358580640342,97.56652153448228,102,True,5,True,
30,ten_pct,raw,spq6_identifiable,target,40,5.000000000000004,2019.6942962857045,2083.982439518684,111.59643194162163,48,True,5,True,
30,ten_pct,raw,spq6_identifiable,target,80,10.000000000000009,3418.593204419227,3563.6339686835777,128.86704810379365,21,True,5,True,
30,ten_pct,raw,cheb5_fixed_turn,raw,1,0.1250000000000001,95.31191116723443,107.08124075196656,39.69698575540132,2154,True,0,True,
30,ten_pct,raw,cheb5_fixed_turn,raw,5,0.6250000000000006,477.6363421730067,536.9885710719375,88.02265619478936,426,True,0,True,
30,ten_pct,raw,cheb5_fixed_turn,raw,20,2.500000000000002,1965.7858230678241,2206.5692788634774,169.14850464097583,102,True,0,True,
30,ten_pct,raw,cheb5_fixed_turn,raw,40,5.000000000000004,4014.221538461487,4484.551866487389,209.65641987578272,48,True,0,True,
30,ten_pct,raw,cheb5_fixed_turn,raw,80,10.000000000000009,7632.444912531898,8465.83345441499,243.32877657603197,21,True,0,True,
30,ten_pct,raw,cheb5_fixed_turn,target,1,0.1250000000000001,95.31191116723443,107.08124075196656,39.69698575540132,2154,True,0,True,
30,ten_pct,raw,cheb5_fixed_turn,target,5,0.6250000000000006,477.6363421730067,536.9885710719375,88.02265619478936,426,True,0,True,
30,ten_pct,raw,cheb5_fixed_turn,target,20,2.500000000000002,1965.7858230678241,2206.5692788634774,169.14850464097583,102,True,0,True,
30,ten_pct,raw,cheb5_fixed_turn,target,40,5.000000000000004,4014.221538461487,4484.551866487389,209.65641987578272,48,True,0,True,
30,ten_pct,raw,cheb5_fixed_turn,target,80,10.000000000000009,7632.444912531898,8465.83345441499,243.32877657603197,21,True,0,True,
30,ten_pct,raw,ggtq6_fixed_x0w,raw,1,0.1250000000000001,12.639460717956,9.942624048734878,34.67992748571433,2154,True,0,True,0.026034898414558486
30,ten_pct,raw,ggtq6_fixed_x0w,raw,5,0.6250000000000006,59.18927581408868,45.9932609913967,68.57750456446794,426,True,0,True,0.026034898414558486
30,ten_pct,raw,ggtq6_fixed_x0w,raw,20,2.500000000000002,206.39272259973023,173.38830633535434,88.89680336864448,102,True,0,True,0.026034898414558486
30,ten_pct,raw,ggtq6_fixed_x0w,raw,40,5.000000000000004,305.2858439269473,287.45481112256704,69.42552291177464,48,True,0,True,0.026034898414558486
30,ten_pct,raw,ggtq6_fixed_x0w,raw,80,10.000000000000009,99.09557698019266,99.13894274881139,18.86243923266678,21,True,0,True,0.026034898414558486
30,ten_pct,raw,ggtq6_fixed_x0w,target,1,0.1250000000000001,12.639460717956,9.942624048734878,34.67992748571433,2154,True,0,True,0.026034898414558486
30,ten_pct,raw,ggtq6_fixed_x0w,target,5,0.6250000000000006,59.18927581408868,45.9932609913967,68.57750456446794,426,True,0,True,0.026034898414558486
30,ten_pct,raw,ggtq6_fixed_x0w,target,20,2.500000000000002,206.39272259973023,173.38830633535434,88.89680336864448,102,True,0,True,0.026034898414558486
30,ten_pct,raw,ggtq6_fixed_x0w,target,40,5.000000000000004,305.2858439269473,287.45481112256704,69.42552291177464,48,True,0,True,0.026034898414558486
30,ten_pct,raw,ggtq6_fixed_x0w,target,80,10.000000000000009,99.09557698019266,99.13894274881139,18.86243923266678,21,True,0,True,0.026034898414558486
